#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
1.24563360e-02 -1.44307424e-08 7.98931272e-05 4.05530433e-05
2.49126720e-02 -5.76306575e-08 1.59147472e-04 8.34195408e-05
3.73690081e-02 -1.29323476e-07 2.37153058e-04 1.30693455e-04
4.98253441e-02 -2.29050961e-07 3.13358220e-04 1.84103444e-04
6.22816801e-02 -3.56176207e-07 3.87300445e-04 2.44966799e-04
7.47380161e-02 -5.09888205e-07 4.58639063e-04 3.14220194e-04
8.71943522e-02 -6.89207643e-07 5.27190057e-04 3.92486964e-04
9.96506882e-02 -8.92993870e-07 5.92962769e-04 4.80149526e-04
1.12107024e-01 -1.11995297e-06 6.56197516e-04 5.77411408e-04
1.24563360e-01 -1.36864684e-06 7.17401918e-04 6.84344735e-04
1.37019696e-01 -1.63750326e-06 7.77382089e-04 8.00924493e-04
1.49476032e-01 -1.92482673e-06 8.37262851e-04 9.27052552e-04
1.61932368e-01 -2.22881014e-06 8.98489397e-04 1.06257434e-03
1.74388704e-01 -2.54754704e-06 9.62802183e-04 1.20729044e-03
1.86845040e-01 -2.87904444e-06 1.03217873e-03 1.36096479e-03
1.99301376e-01 -3.22123606e-06 1.10874131e-03 1.52333059e-03
2.11757712e-01 -3.57199595e-06 1.19463787e-03 1.69409459e-03
2.24214048e-01 -3.92915227e-06 1.29191219e-03 1.87294049e-03
2.36670384e-01 -4.29050118e-06 1.40238443e-03 2.05953151e-03
2.49126720e-01 -4.65382081e-06 1.52756115e-03 2.25351258e-03
2.61583056e-01 -5.01688511e-06 1.66858580e-03 2.45451216e-03
2.74039392e-01 -5.37747756e-06 1.82622924e-03 2.66214387e-03
2.86495729e-01 -5.73340457e-06 2.00091174e-03 2.87600794e-03
2.98952065e-01 -6.08250862e-06 2.19274349e-03 3.09569260e-03
3.11408401e-01 -6.42268095e-06 2.40157223e-03 3.32077532e-03
3.23864737e-01 -6.75187381e-06 2.62702933e-03 3.55082410e-03
3.36321073e-01 -7.06811218e-06 2.86857013e-03 3.78539861e-03
3.48777409e-01 -7.36950487e-06 3.12550674e-03 4.02405140e-03
3.61233745e-01 -7.65425510e-06 3.39703384e-03 4.26632904e-03
3.73690081e-01 -7.92067028e-06 3.68224846e-03 4.51177322e-03
3.86146417e-01 -8.16717125e-06 3.98016528e-03 4.75992191e-03
3.98602753e-01 -8.39230066e-06 4.28972859e-03 5.01031040e-03
4.11059089e-01 -8.59473071e-06 4.60982210e-03 5.26247245e-03
4.23515425e-01 -8.77327007e-06 4.93927727e-03 5.51594135e-03
4.35971761e-01 -8.92687005e-06 5.27688085e-03 5.77025098e-03
4.48428097e-01 -9.05462999e-06 5.62138188e-03 6.02493688e-03
4.60884433e-01 -9.15580181e-06 5.97149854e-03 6.27953736e-03
4.73340769e-01 -9.22979381e-06 6.32592492e-03 6.53359447e-03
4.85797105e-01 -9.27617363e-06 6.68333783e-03 6.78665516e-03
4.98253441e-01 -9.29467045e-06 7.04240365e-03 7.03827227e-03
5.10709777e-01 -9.28517627e-06 7.40178530e-03 7.28800561e-03
5.23166113e-01 -9.24774653e-06 7.76014930e-03 7.53542307e-03
5.35622449e-01 -9.18259977e-06 8.11617277e-03 7.78010166e-03
5.48078785e-01 -9.09011656e-06 8.46855057e-03 8.02162863e-03
5.60535121e-01 -8.97083762e-06 8.81600230e-03 8.25960256e-03
5.72991457e-01 -8.82546108e-06 9.15727930e-03 8.49363452e-03
5.85447793e-01 -8.65483897e-06 9.49117146e-03 8.72334920e-03
5.97904129e-01 -8.45997290e-06 9.81651395e-03 8.94838611e-03
6.10360465e-01 -8.24200893e-06 1.01321936e-02 9.16840073e-03
6.22816801e-01 -8.00223168e-06 1.04371554e-02 9.38306579e-03
6.35273137e-01 -7.74205762e-06 1.07304079e-02 9.59207250e-03
6.47729473e-01 -7.46302759e-06 1.10110294e-02 9.79513184e-03
6.60185809e-01 -7.16679865e-06 1.12781730e-02 9.99197586e-03
6.72642145e-01 -6.85513510e-06 1.15310713e-02 1.01823590e-02
6.85098481e-01 -6.52989887e-06 1.17690408e-02 1.03660596e-02
6.97554817e-01 -6.19303919e-06 1.19914864e-02 1.05428809e-02
7.10011153e-01 -5.84658166e-06 1.21979043e-02 1.07126529e-02
7.22467489e-01 -5.49261673e-06 1.23878851e-02 1.08752336e-02
7.34923825e-01 -5.13328758e-06 1.25611167e-02 1.10305102e-02
7.47380161e-01 -4.77077761e-06 1.27173861e-02 1.11784008e-02
7.59836497e-01 -4.40729742e-06 1.28565804e-02 1.13188558e-02
7.72292833e-01 -4.04507147e-06 1.29786885e-02 1.14518589e-02
7.84749169e-01 -3.68632450e-06 1.30838010e-02 1.15774292e-02
7.97205505e-01 -3.33326765e-06 1.31721101e-02 1.16956217e-02
8.09661841e-01 -2.98808457e-06 1.32439089e-02 1.18065290e-02
8.22118177e-01 -2.65291752e-06 1.32995907e-02 1.19102824e-02
8.34574514e-01 -2.32985346e-06 1.33396465e-02 1.20070531e-02
8.47030850e-01 -2.02091041e-06 1.33646638e-02 1.20970527e-02
8.59487186e-01 -1.72802411e-06 1.33753231e-02 1.21805346e-02
8.71943522e-01 -1.45303499e-06 1.33723954e-02 1.22577942e-02
8.84399858e-01 -1.19767577e-06 1.33567387e-02 1.23291695e-02
8.96856194e-01 -9.63559563e-07 1.33292939e-02 1.23950413e-02
9.09312530e-01 -7.52168762e-07 1.32910807e-02 1.24558329e-02
9.21768866e-01 -5.64844717e-07 1.32431927e-02 1.25120101e-02
9.34225202e-01 -4.02778327e-07 1.31867931e-02 1.25640799e-02
9.46681538e-01 -2.67001632e-07 1.31231083e-02 1.26125898e-02
9.59137874e-01 -1.58380485e-07 1.30534230e-02 1.26581259e-02
9.71594210e-01 -7.76083705e-08 1.29790738e-02 1.27013110e-02
9.84050546e-01 -2.52014370e-08 1.29014427e-02 1.27428015e-02
9.96506882e-01 -1.49478587e-09 1.28219498e-02 1.27832850e-02
1.00896322e+00 -6.64005662e-09 1.27420465e-02 1.28234754e-02
1.02141955e+00 -4.06043356e-08 1.26632067e-02 1.28641093e-02
1.03387589e+00 -1.03170390e-07 1.25869188e-02 1.29059408e-02
1.04633223e+00 -1.93938236e-07 1.25146763e-02 1.29497353e-02
1.05878856e+00 -3.12328020e-07 1.24479674e-02 1.29962638e-02
1.07124490e+00 -4.57584180e-07 1.23882652e-02 1.30462957e-02
1.08370123e+00 -6.28780853e-07 1.23370156e-02 1.31005916e-02
1.09615757e+00 -8.24828472e-07 1.22956260e-02 1.31598957e-02
1.10861391e+00 -1.04448149e-06 1.22654524e-02 1.32249278e-02
1.12107024e+00 -1.28634715e-06 1.22477870e-02 1.32963754e-02
1.13352658e+00 -1.54889524e-06 1.22438454e-02 1.33748855e-02
1.14598291e+00 -1.83046869e-06 1.22547535e-02 1.34610574e-02
1.15843925e+00 -2.12929499e-06 1.22815359e-02 1.35554349e-02
1.17089559e+00 -2.44349828e-06 1.23251045e-02 1.36584999e-02
1.18335192e+00 -2.77111198e-06 1.23862482e-02 1.37706669e-02
1.19580826e+00 -3.11009193e-06 1.24656249e-02 1.38922773e-02
1.20826459e+00 -3.45832990e-06 1.25637549e-02 1.40235966e-02
1.22072093e+00 -3.81366728e-06 1.26810160e-02 1.41648106e-02
1.23317727e+00 -4.17390901e-06 1.28176417e-02 1.43160250e-02
1.24563360e+00 -4.53683750e-06 1.29737208e-02 1.44772643e-02
1.25808994e+00 -4.90022655e-06 1.31491993e-02 1.46484731e-02
1.27054627e+00 -5.26185509e-06 1.33438842e-02 1.48295183e-02
1.28300261e+00 -5.61952070e-06 1.35574493e-02 1.50201917e-02
1.29545895e+00 -5.97105285e-06 1.37894413e-02 1.52202141e-02
1.30791528e+00 -6.31432572e-06 1.40392877e-02 1.54292403e-02
1.32037162e+00 -6.64727065e-06 1.43063057e-02 1.56468639e-02
1.33282795e+00 -6.96788795e-06 1.45897102e-02 1.58726229e-02
1.34528429e+00 -7.27425829e-06 1.48886230e-02 1.61060061e-02
1.35774063e+00 -7.56455340e-06 1.52020819e-02 1.63464590e-02
1.37019696e+00 -7.83704613e-06 1.55290489e-02 1.65933896e-02
1.38265330e+00 -8.09011988e-06 1.58684190e-02 1.68461749e-02
1.39510963e+00 -8.32227720e-06 1.62190280e-02 1.71041664e-02
1.40756597e+00 -8.53214784e-06 1.65796605e-02 1.73666958e-02
1.42002231e+00 -8.71849584e-06 1.69490571e-02 1.76330803e-02
1.43247864e+00 -8.88022598e-06 1.73259221e-02 1.79026276e-02
1.44493498e+00 -9.01638944e-06 1.77089297e-02 1.81746404e-02
1.45739131e+00 -9.12618858e-06 1.80967319e-02 1.84484209e-02
1.46984765e+00 -9.20898103e-06 1.84879642e-02 1.87232746e-02
1.48230399e+00 -9.26428289e-06 1.88812530e-02 1.89985137e-02
1.49476032e+00 -9.29177117e-06 1.92752216e-02 1.92734607e-02
1.50721666e+00 -9.29128538e-06 1.96684973e-02 1.95474511e-02
1.51967299e+00 -9.26282836e-06 2.00597176e-02 1.98198365e-02
1.53212933e+00 -9.20656624e-06 2.04475367e-02 2.00899866e-02
1.54458567e+00 -9.12282765e-06 2.08306322e-02 2.03572914e-02
1.55704200e+00 -9.01210201e-06 2.12077113e-02 2.06211639e-02
1.56949834e+00 -8.87503716e-06 2.15775176e-02 2.08810413e-02
1.58195467e+00 -8.71243604e-06 2.19388367e-02 2.11363870e-02
1.59441101e+00 -8.52525265e-06 2.22905031e-02 2.13866921e-02
1.60686735e+00 -8.31458718e-06 2.26314058e-02 2.16314770e-02
1.61932368e+00 -8.08168036e-06 2.29604942e-02 2.18702927e-02
1.63178002e+00 -7.82790700e-06 2.32767837e-02 2.21027223e-02
1.64423635e+00 -7.55476880e-06 2.35793610e-02 2.23283819e-02
1.65669269e+00 -7.26388635e-06 2.38673892e-02 2.25469221e-02
1.66914903e+00 -6.95699047e-06 2.41401124e-02 2.27580290e-02
1.68160536e+00 -6.63591277e-06 2.43968603e-02 2.29614252e-02
1.69406170e+00 -6.30257555e-06 2.46370514e-02 2.31568712e-02
1.70651804e+00 -5.95898107e-06 2.48601974e-02 2.33441657e-02
1.71897437e+00 -5.60720020e-06 2.50659055e-02 2.35231473e-02
1.73143071e+00 -5.24936051e-06 2.52538813e-02 2.36936947e-02
1.74388704e+00 -4.88763385e-06 2.54239309e-02 2.38557282e-02
1.75634338e+00 -4.52422351e-06 2.55759623e-02 2.40092097e-02
1.76879972e+00 -4.16135097e-06 2.57099861e-02 2.41541440e-02
1.78125605e+00 -3.80124238e-06 2.58261167e-02 2.42905788e-02
1.79371239e+00 -3.44611475e-06 2.59245715e-02 2.44186057e-02
1.80616872e+00 -3.09816213e-06 2.60056708e-02 2.45383602e-02
1.81862506e+00 -2.75954160e-06 2.60698362e-02 2.46500220e-02
1.83108140e+00 -2.43235941e-06 2.61175892e-02 2.47538150e-02
1.84353773e+00 -2.11865725e-06 2.61495489e-02 2.48500074e-02
1.85599407e+00 -1.82039875e-06 2.61664290e-02 2.49389111e-02
