#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
3.89260501e-04 -0.00000000e+00 6.41173002e-16 7.91708567e-16
7.78521001e-04 -1.15997822e-16 1.38897827e-15 1.47787376e-15
1.16778150e-03 -0.00000000e+00 2.23652441e-15 1.94848238e-15
1.55704200e-03 -1.15997822e-16 2.97524572e-15 2.47800375e-15
1.94630250e-03 -0.00000000e+00 3.60943059e-15 3.26447017e-15
2.33556300e-03 -2.31995645e-16 4.30001385e-15 3.90014867e-15
2.72482350e-03 -3.47993467e-16 5.15540847e-15 4.34263389e-15
3.11408401e-03 -3.47993467e-16 5.89642130e-15 5.01318354e-15
3.50334451e-03 -3.47993467e-16 6.52873638e-15 5.79826223e-15
3.89260501e-03 -3.47993467e-16 7.27275075e-15 6.58625181e-15
4.28186551e-03 -5.79989112e-16 8.12728927e-15 7.04502445e-15
4.67112601e-03 -2.31995645e-16 8.75899727e-15 7.72280299e-15
5.06038651e-03 -4.63991290e-16 9.50195445e-15 8.28114913e-15
5.44964701e-03 -5.79989112e-16 1.01337028e-14 9.06389802e-15
5.83890751e-03 -4.63991290e-16 1.08770487e-14 9.52269059e-15
6.22816801e-03 -3.47993467e-16 1.17295911e-14 9.97180267e-15
6.61742851e-03 -4.63991290e-16 1.24712619e-14 1.07584363e-14
7.00668901e-03 -5.79989112e-16 1.30453406e-14 1.16015197e-14
7.39594951e-03 -8.11984757e-16 1.37872282e-14 1.23915906e-14
7.78521001e-03 -3.47993467e-16 1.46392252e-14 1.28507241e-14
8.17447051e-03 -1.15997822e-16 1.53807952e-14 1.33028014e-14
8.56373102e-03 -3.47993467e-16 1.60118860e-14 1.40914270e-14
8.95299152e-03 -2.31995645e-16 1.67585098e-14 1.46632343e-14
9.34225202e-03 -4.63991290e-16 1.73884974e-14 1.53357006e-14
9.73151252e-03 -4.63991290e-16 1.82441540e-14 1.57993611e-14
1.01207730e-02 -3.47993467e-16 1.89816826e-14 1.65877733e-14
1.05100335e-02 -4.63991290e-16 1.96209823e-14 1.73832981e-14
1.08992940e-02 -5.79989112e-16 2.03604955e-14 1.80757900e-14
1.12885545e-02 -5.79989112e-16 2.12096427e-14 1.85298747e-14
1.16778150e-02 -6.95986935e-16 2.19489071e-14 1.91036085e-14
1.20670755e-02 -9.27982580e-16 2.25213141e-14 1.99546025e-14
1.24563360e-02 -9.27982580e-16 2.32582688e-14 2.05250956e-14
1.28455965e-02 -8.11984757e-16 2.41087333e-14 2.09983068e-14
1.32348570e-02 -4.63991290e-16 2.48580061e-14 2.16734608e-14
1.36241175e-02 -8.11984757e-16 2.54834901e-14 2.24757219e-14
1.40133780e-02 -9.27982580e-16 2.61150709e-14 2.32702296e-14
1.44026385e-02 -5.79989112e-16 2.68509159e-14 2.39647209e-14
1.47918990e-02 -5.79989112e-16 2.77055479e-14 2.44249087e-14
1.51811595e-02 -6.95986935e-16 2.84444863e-14 2.50039977e-14
1.55704200e-02 -5.79989112e-16 2.90705736e-14 2.58020310e-14
1.59596805e-02 -8.11984757e-16 2.98064337e-14 2.62610728e-14
1.63489410e-02 -6.95986935e-16 3.06645188e-14 2.67346258e-14
1.67382015e-02 -8.11984757e-16 3.14069171e-14 2.75465073e-14
1.71274620e-02 -8.11984757e-16 3.19861921e-14 2.83975652e-14
1.75167225e-02 -1.04398040e-15 3.27230365e-14 2.92062356e-14
1.79059830e-02 -9.27982580e-16 3.35809425e-14 2.96791689e-14
1.82952435e-02 -1.15997822e-15 3.43229124e-14 3.01601118e-14
1.86845040e-02 -1.15997822e-15 3.49459741e-14 3.09682315e-14
1.90737645e-02 -8.11984757e-16 3.55797663e-14 3.17764007e-14
1.94630250e-02 -8.11984757e-16 3.63160090e-14 3.22569370e-14
1.98522855e-02 -9.27982580e-16 3.71558150e-14 3.27275216e-14
2.02415460e-02 -8.11984757e-16 3.79007568e-14 3.35354193e-14
2.06308065e-02 -6.95986935e-16 3.85321671e-14 3.43582757e-14
2.10200670e-02 -1.15997822e-15 3.92470489e-14 3.50620784e-14
2.14093275e-02 -6.95986935e-16 4.00513173e-14 3.57078191e-14
2.17985880e-02 -8.11984757e-16 4.07874180e-14 3.61956675e-14
2.21878485e-02 -6.95986935e-16 4.14116792e-14 3.70109284e-14
2.25771090e-02 -4.63991290e-16 4.21538256e-14 3.76011078e-14
2.29663695e-02 -4.63991290e-16 4.29855332e-14 3.80964119e-14
2.33556300e-02 -5.79989112e-16 4.37359578e-14 3.88198183e-14
2.37448905e-02 -4.63991290e-16 4.43445421e-14 3.96274262e-14
2.41341510e-02 -2.31995645e-16 4.49760048e-14 4.04502727e-14
2.45234115e-02 -3.47993467e-16 4.57044162e-14 4.11603975e-14
2.49126720e-02 -3.47993467e-16 4.65441825e-14 4.16519020e-14
2.53019325e-02 -3.47993467e-16 4.72724633e-14 4.22666223e-14
2.56911930e-02 -6.95986935e-16 4.79039023e-14 4.30762920e-14
2.60804535e-02 -2.31995645e-16 4.86184444e-14 4.35950577e-14
2.64697140e-02 -3.47993467e-16 4.94166589e-14 4.42682583e-14
2.68589745e-02 -4.63991290e-16 5.01518924e-14 4.50124951e-14
2.72482350e-02 -2.31995645e-16 5.07905326e-14 4.58351149e-14
2.76374956e-02 -2.31995645e-16 5.15200606e-14 4.66642877e-14
2.80267561e-02 -3.47993467e-16 5.23658385e-14 4.71766579e-14
2.84160166e-02 -3.47993467e-16 5.31007106e-14 4.76875401e-14
2.88052771e-02 -5.79989112e-16 5.37181130e-14 4.85234120e-14
2.91945376e-02 -5.79989112e-16 5.43364503e-14 4.93609833e-14
2.95837981e-02 -6.95986935e-16 5.50786985e-14 4.98525220e-14
2.99730586e-02 -8.11984757e-16 5.59115851e-14 5.03772758e-14
3.03623191e-02 -3.47993467e-16 5.66537737e-14 5.11923642e-14
3.07515796e-02 -8.11984757e-16 5.72644007e-14 5.20350222e-14
3.11408401e-02 -4.63991290e-16 5.79997300e-14 5.27523479e-14
3.15301006e-02 -3.47993467e-16 5.87768403e-14 5.34422992e-14
3.19193611e-02 -5.79989112e-16 5.94916322e-14 5.39599235e-14
3.23086216e-02 -1.04398040e-15 6.01159963e-14 5.48246589e-14
3.26978821e-02 -5.79989112e-16 6.08513397e-14 5.54428545e-14
3.30871426e-02 -5.79989112e-16 6.16699113e-14 5.59807388e-14
3.34764031e-02 -1.15997822e-16 6.24054862e-14 5.67328479e-14
3.38656636e-02 -3.47993467e-16 6.30289568e-14 5.75909073e-14
3.42549241e-02 -2.31995645e-16 6.36532314e-14 5.84484057e-14
3.46441846e-02 -1.15997822e-16 6.43755634e-14 5.91924014e-14
3.50334451e-02 -3.47993467e-16 6.52017640e-14 5.97417716e-14
3.54227056e-02 -3.47993467e-16 6.59165543e-14 6.03919168e-14
3.58119661e-02 -1.15997822e-16 6.65476985e-14 6.12356178e-14
3.62012266e-02 -5.79989112e-16 6.72707151e-14 6.17894570e-14
3.65904871e-02 -3.47993467e-16 6.80544626e-14 6.24983761e-14
3.69797476e-02 -3.47993467e-16 6.87821945e-14 6.32491179e-14
3.73690081e-02 1.15997822e-16 6.93927137e-14 6.41140286e-14
3.77582686e-02 -1.15997822e-16 7.01072505e-14 6.49929983e-14
3.81475291e-02 2.31995645e-16 7.09194498e-14 6.55613762e-14
3.85367896e-02 5.79989112e-16 7.16408856e-14 6.61204120e-14
3.89260501e-02 5.79989112e-16 7.22652697e-14 6.70060380e-14
3.93153106e-02 5.79989112e-16 7.28689812e-14 6.79066810e-14
3.97045711e-02 5.79989112e-16 7.35904857e-14 6.84748973e-14
4.00938316e-02 1.15997822e-16 7.44241798e-14 6.90203914e-14
4.04830921e-02 3.47993467e-16 7.51389929e-14 6.99204189e-14
4.08723526e-02 5.79989112e-16 7.56804873e-14 7.08566410e-14
4.12616131e-02 3.47993467e-16 7.64581477e-14 7.15517138e-14
4.16508736e-02 3.47993467e-16 7.72352593e-14 7.22896554e-14
4.20401341e-02 3.47993467e-16 7.79295754e-14 7.28279887e-14
4.24293946e-02 5.79989112e-16 7.84984601e-14 7.37074264e-14
4.28186551e-02 3.47993467e-16 7.92479672e-14 7.44317342e-14
4.32079156e-02 5.79989112e-16 8.00962580e-14 7.49844723e-14
4.35971761e-02 3.47993467e-16 8.08170349e-14 7.58068485e-14
4.39864366e-02 5.79989112e-16 8.14264722e-14 7.67144550e-14
4.43756971e-02 5.79989112e-16 8.20919796e-14 7.75798577e-14
4.47649576e-02 3.47993467e-16 8.27584838e-14 7.84595012e-14
4.51542181e-02 5.79989112e-16 8.36194885e-14 7.90700604e-14
4.55434786e-02 5.79989112e-16 8.43545050e-14 7.97784874e-14
4.59327391e-02 8.11984757e-16 8.48953862e-14 8.07997917e-14
4.63219996e-02 5.79989112e-16 8.56724164e-14 8.13253063e-14
4.67112601e-02 8.11984757e-16 8.63949394e-14 8.21052549e-14
4.71005206e-02 5.79989112e-16 8.71299200e-14 8.29418500e-14
4.74897811e-02 1.04398040e-15 8.77682211e-14 8.38638065e-14
4.78790416e-02 8.11984757e-16 8.84341598e-14 8.48143137e-14
4.82683021e-02 5.79989112e-16 8.90444980e-14 8.56515220e-14
4.86575626e-02 8.11984757e-16 8.99747533e-14 8.60200915e-14
4.90468231e-02 1.27597605e-15 9.05844235e-14 8.69848604e-14
4.94360836e-02 8.11984757e-16 9.11953228e-14 8.79497904e-14
4.98253441e-02 1.27597605e-15 9.19032165e-14 8.85317345e-14
5.02146046e-02 1.04398040e-15 9.26805510e-14 8.91978217e-14
5.06038651e-02 1.27597605e-15 9.34012525e-14 9.01059844e-14
5.09931256e-02 8.11984757e-16 9.39419634e-14 9.10851411e-14
5.13823861e-02 1.50797169e-15 9.46637873e-14 9.18657965e-14
5.17716466e-02 1.27597605e-15 9.54270031e-14 9.26747167e-14
5.21609071e-02 1.27597605e-15 9.61203194e-14 9.33832894e-14
5.25501676e-02 1.27597605e-15 9.67586436e-14 9.43060995e-14
5.29394281e-02 1.73996734e-15 9.74246799e-14 9.51153200e-14
5.33286886e-02 1.27597605e-15 9.82439681e-14 9.57250604e-14
5.37179491e-02 1.27597605e-15 9.89381160e-14 9.66190607e-14
5.41072096e-02 1.39197387e-15 9.95202512e-14 9.75416992e-14
5.44964701e-02 1.97196298e-15 1.00130504e-13 9.85637948e-14
5.48857306e-02 1.27597605e-15 1.00810612e-13 9.94437086e-14
5.52749911e-02 1.50797169e-15 1.01616100e-13 1.00025724e-13
5.56642516e-02 1.50797169e-15 1.02282712e-13 1.00834942e-13
5.60535121e-02 1.73996734e-15 1.02823275e-13 1.01858460e-13
5.64427726e-02 1.50797169e-15 1.03559121e-13 1.02453662e-13
5.68320331e-02 1.62396951e-15 1.04364677e-13 1.03248058e-13
5.72212936e-02 1.50797169e-15 1.05085982e-13 1.04143597e-13
5.76105541e-02 1.73996734e-15 1.05696089e-13 1.05151779e-13
5.79998146e-02 1.50797169e-15 1.06403956e-13 1.06175560e-13
5.83890751e-02 2.08796080e-15 1.06972214e-13 1.07028011e-13
5.87783356e-02 2.43595427e-15 1.07902302e-13 1.07481735e-13
5.91675961e-02 1.97196298e-15 1.08471389e-13 1.08504748e-13
5.95568566e-02 1.73996734e-15 1.09054465e-13 1.09527965e-13
5.99461171e-02 1.97196298e-15 1.09776231e-13 1.10167115e-13
6.03353776e-02 1.73996734e-15 1.10581244e-13 1.10889041e-13
6.07246381e-02 2.08796080e-15 1.11275035e-13 1.11854943e-13
6.11138986e-02 1.97196298e-15 1.11815861e-13 1.12935968e-13
6.15031591e-02 2.08796080e-15 1.12607192e-13 1.13746802e-13
6.18924196e-02 1.97196298e-15 1.13370492e-13 1.14586673e-13
6.22816801e-02 2.43595427e-15 1.14036325e-13 1.15310791e-13
6.26709406e-02 2.31995645e-15 1.14632987e-13 1.16349148e-13
6.30602011e-02 2.20395863e-15 1.15368951e-13 1.17144476e-13
6.34494616e-02 2.43595427e-15 1.16160443e-13 1.17853873e-13
6.38387221e-02 2.43595427e-15 1.16840368e-13 1.18793007e-13
6.42279826e-02 1.97196298e-15 1.17395373e-13 1.19820276e-13
6.46172431e-02 2.20395863e-15 1.17949907e-13 1.20829343e-13
6.50065036e-02 1.97196298e-15 1.18671641e-13 1.21780347e-13
6.53957641e-02 2.43595427e-15 1.19448934e-13 1.22520277e-13
6.57850246e-02 2.08796080e-15 1.20142929e-13 1.23342972e-13
6.61742851e-02 1.97196298e-15 1.20697625e-13 1.24440281e-13
6.65635456e-02 1.97196298e-15 1.21488770e-13 1.25079531e-13
6.69528061e-02 1.97196298e-15 1.22225045e-13 1.26002632e-13
6.73420666e-02 2.20395863e-15 1.22904572e-13 1.26943264e-13
6.77313271e-02 1.97196298e-15 1.23501443e-13 1.28024198e-13
6.81205876e-02 1.97196298e-15 1.24167101e-13 1.29106169e-13
6.85098481e-02 2.20395863e-15 1.24736108e-13 1.30076662e-13
6.88991086e-02 2.20395863e-15 1.25666197e-13 1.30526614e-13
6.92883691e-02 2.20395863e-15 1.26221058e-13 1.31613301e-13
6.96776296e-02 1.73996734e-15 1.26706437e-13 1.32809917e-13
7.00668901e-02 1.73996734e-15 1.27442581e-13 1.33489857e-13
7.04561506e-02 1.85596516e-15 1.28191809e-13 1.34370566e-13
7.08454111e-02 1.97196298e-15 1.28913313e-13 1.35310936e-13
7.12346716e-02 1.97196298e-15 1.29467622e-13 1.36455157e-13
7.16239321e-02 2.08796080e-15 1.30189512e-13 1.37366798e-13
7.20131926e-02 1.85596516e-15 1.30897490e-13 1.38325190e-13
7.24024531e-02 2.08796080e-15 1.31618836e-13 1.39017333e-13
7.27917136e-02 2.20395863e-15 1.32173473e-13 1.40160079e-13
7.31809741e-02 1.97196298e-15 1.32909089e-13 1.40917267e-13
7.35702346e-02 2.08796080e-15 1.33644944e-13 1.41841822e-13
7.39594951e-02 2.20395863e-15 1.34338569e-13 1.42840752e-13
7.43487556e-02 1.97196298e-15 1.34935000e-13 1.43926213e-13
7.47380161e-02 1.73996734e-15 1.35420395e-13 1.45069751e-13
7.51272766e-02 1.73996734e-15 1.36156099e-13 1.46038552e-13
7.55165371e-02 1.97196298e-15 1.36891608e-13 1.46967469e-13
7.59057976e-02 1.85596516e-15 1.37627082e-13 1.47750350e-13
7.62950581e-02 1.73996734e-15 1.38126360e-13 1.48894401e-13
7.66843186e-02 1.85596516e-15 1.38862046e-13 1.49693567e-13
7.70735791e-02 1.73996734e-15 1.39597840e-13 1.50632601e-13
7.74628396e-02 1.73996734e-15 1.40333244e-13 1.51636500e-13
7.78521001e-02 1.97196298e-15 1.40818385e-13 1.52779720e-13
7.82413606e-02 1.85596516e-15 1.41345609e-13 1.53957178e-13
7.86306211e-02 1.97196298e-15 1.42067236e-13 1.54929418e-13
7.90198816e-02 1.97196298e-15 1.42552793e-13 1.56197098e-13
7.94091421e-02 2.20395863e-15 1.43288355e-13 1.57193325e-13
7.97984026e-02 1.73996734e-15 1.44009844e-13 1.57931127e-13
8.01876631e-02 1.73996734e-15 1.44537183e-13 1.59139649e-13
8.05769236e-02 1.73996734e-15 1.45009113e-13 1.60343751e-13
8.09661841e-02 1.73996734e-15 1.45744752e-13 1.61156156e-13
8.13554446e-02 1.97196298e-15 1.46466522e-13 1.62144658e-13
8.17447051e-02 1.97196298e-15 1.46938715e-13 1.63416034e-13
8.21339656e-02 2.20395863e-15 1.47674027e-13 1.64420814e-13
8.25232261e-02 2.08796080e-15 1.48201750e-13 1.65571073e-13
8.29124867e-02 2.08796080e-15 1.48715540e-13 1.66859545e-13
8.33017472e-02 1.97196298e-15 1.49409720e-13 1.67863315e-13
8.36910077e-02 1.97196298e-15 1.49937459e-13 1.69074566e-13
8.40802682e-02 1.50797169e-15 1.50797225e-13 1.69695346e-13
8.44695287e-02 1.50797169e-15 1.51269517e-13 1.70965391e-13
8.48587892e-02 1.73996734e-15 1.51742187e-13 1.72152948e-13
8.52480497e-02 1.85596516e-15 1.52270053e-13 1.73421973e-13
8.56373102e-02 1.85596516e-15 1.52991885e-13 1.74240899e-13
8.60265707e-02 1.73996734e-15 1.53685718e-13 1.75253533e-13
8.64158312e-02 1.85596516e-15 1.54434826e-13 1.76260267e-13
8.68050917e-02 1.50797169e-15 1.54907326e-13 1.77530372e-13
8.71943522e-02 1.27597605e-15 1.55435208e-13 1.78859573e-13
8.75836127e-02 1.27597605e-15 1.55908313e-13 1.80125988e-13
8.79728732e-02 1.50797169e-15 1.56602448e-13 1.81166454e-13
8.83621337e-02 1.04398040e-15 1.57268450e-13 1.82261552e-13
8.87513942e-02 8.11984757e-16 1.57990207e-13 1.83062087e-13
8.91406547e-02 9.27982580e-16 1.58490938e-13 1.84430076e-13
8.95299152e-02 9.27982580e-16 1.58991816e-13 1.85558463e-13
8.99191757e-02 1.04398040e-15 1.59464785e-13 1.86840423e-13
9.03084362e-02 1.15997822e-15 1.60187024e-13 1.87828386e-13
9.06976967e-02 1.27597605e-15 1.60909689e-13 1.88834667e-13
9.10869572e-02 1.50797169e-15 1.61659900e-13 1.89909927e-13
9.14762177e-02 1.62396951e-15 1.62161822e-13 1.91152686e-13
9.18654782e-02 1.50797169e-15 1.62662848e-13 1.92411029e-13
9.22547387e-02 1.39197387e-15 1.63219088e-13 1.93631343e-13
9.26439992e-02 1.27597605e-15 1.63886772e-13 1.94810700e-13
9.30332597e-02 1.50797169e-15 1.64635771e-13 1.96003387e-13
9.34225202e-02 1.27597605e-15 1.65358905e-13 1.96869179e-13
9.38117807e-02 1.04398040e-15 1.65889194e-13 1.98200727e-13
9.42010412e-02 1.04398040e-15 1.66391988e-13 1.99458809e-13
9.45903017e-02 1.27597605e-15 1.66895003e-13 2.00742865e-13
9.49795622e-02 1.04398040e-15 1.67808934e-13 2.01479767e-13
9.53688227e-02 1.04398040e-15 1.68284213e-13 2.02820723e-13
9.57580832e-02 1.04398040e-15 1.69033388e-13 2.03958590e-13
9.61473437e-02 9.27982580e-16 1.69564879e-13 2.05181574e-13
9.65366042e-02 8.11984757e-16 1.70095543e-13 2.06535426e-13
9.69258647e-02 1.04398040e-15 1.70570232e-13 2.07940451e-13
9.73151252e-02 3.47993467e-16 1.71265226e-13 2.09133486e-13
9.77043857e-02 5.79989112e-16 1.71847427e-13 2.10232847e-13
9.80936462e-02 8.11984757e-16 1.72516343e-13 2.11140745e-13
9.84829067e-02 8.11984757e-16 1.73075722e-13 2.12472022e-13
9.88721672e-02 5.79989112e-16 1.73579154e-13 2.13731804e-13
9.92614277e-02 9.27982580e-16 1.74054973e-13 2.15042782e-13
9.96506882e-02 5.79989112e-16 1.75023535e-13 2.15750758e-13
1.00039949e-01 8.11984757e-16 1.75527068e-13 2.17221860e-13
1.00429209e-01 8.11984757e-16 1.76276847e-13 2.18267552e-13
1.00818470e-01 6.95986935e-16 1.76808280e-13 2.19623908e-13
1.01207730e-01 9.27982580e-16 1.77315191e-13 2.21012410e-13
1.01596991e-01 6.95986935e-16 1.77982663e-13 2.22106224e-13
1.01986251e-01 1.04398040e-15 1.78460642e-13 2.23531010e-13
1.02375512e-01 1.27597605e-15 1.79186135e-13 2.24713706e-13
1.02764772e-01 1.27597605e-15 1.79853517e-13 2.25586404e-13
1.03154033e-01 1.27597605e-15 1.80331903e-13 2.27121736e-13
1.03543293e-01 1.15997822e-15 1.80921504e-13 2.28421626e-13
1.03932554e-01 1.27597605e-15 1.81620509e-13 2.29401665e-13
1.04321814e-01 1.27597605e-15 1.82372339e-13 2.30670382e-13
1.04711075e-01 1.04398040e-15 1.82879211e-13 2.31943396e-13
1.05100335e-01 1.04398040e-15 1.83574454e-13 2.33237202e-13
1.05489596e-01 1.27597605e-15 1.84136036e-13 2.34566005e-13
1.05878856e-01 1.04398040e-15 1.84756323e-13 2.36028553e-13
1.06268117e-01 1.15997822e-15 1.85371733e-13 2.37207531e-13
1.06657377e-01 1.39197387e-15 1.85909323e-13 2.38534848e-13
1.07046638e-01 1.50797169e-15 1.86822406e-13 2.39401342e-13
1.07435898e-01 1.73996734e-15 1.87356912e-13 2.40857908e-13
1.07825159e-01 1.85596516e-15 1.87892693e-13 2.42275248e-13
1.08214419e-01 1.27597605e-15 1.88480755e-13 2.43605191e-13
1.08603680e-01 1.50797169e-15 1.89124366e-13 2.44637578e-13
1.08992940e-01 1.73996734e-15 1.89878974e-13 2.45807256e-13
1.09382201e-01 1.62396951e-15 1.90629989e-13 2.47082908e-13
1.09771461e-01 1.85596516e-15 1.91220608e-13 2.48532068e-13
1.10160722e-01 1.97196298e-15 1.91758409e-13 2.50025055e-13
1.10549982e-01 1.50797169e-15 1.92293953e-13 2.51424154e-13
1.10939243e-01 1.50797169e-15 1.92994766e-13 2.52737044e-13
