#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
7.78521001e-04 3.47993467e-16 2.32573730e-14 2.06070596e-14
1.55704200e-03 9.27982580e-16 4.67357251e-14 4.07710999e-14
2.33556300e-03 1.62396951e-15 6.99372265e-14 6.13309172e-14
3.11408401e-03 2.20395863e-15 9.34155025e-14 8.16206085e-14
3.89260501e-03 2.20395863e-15 1.16670645e-13 1.02366968e-13
4.67112601e-03 2.89994556e-15 1.40033743e-13 1.22684267e-13
5.44964701e-03 3.01594338e-15 1.63284954e-13 1.43242640e-13
6.22816801e-03 3.13194121e-15 1.86750348e-13 1.63369509e-13
7.00668901e-03 3.82792814e-15 2.09936503e-13 1.84239462e-13
7.78521001e-03 4.29191943e-15 2.33393479e-13 2.04751864e-13
8.56373102e-03 4.40791725e-15 2.56626414e-13 2.25288435e-13
9.34225202e-03 4.98790637e-15 2.79852682e-13 2.45850146e-13
1.01207730e-02 5.21990201e-15 3.03292135e-13 2.66454086e-13
1.08992940e-02 5.68389330e-15 3.26499298e-13 2.87317261e-13
1.16778150e-02 5.91588894e-15 3.49876408e-13 3.07818577e-13
1.24563360e-02 6.14788459e-15 3.73069716e-13 3.28635825e-13
1.32348570e-02 6.84387152e-15 3.96485025e-13 3.49293070e-13
1.40133780e-02 6.84387152e-15 4.19543122e-13 3.70436513e-13
1.47918990e-02 7.65585628e-15 4.42941314e-13 3.91179292e-13
1.55704200e-02 8.11984757e-15 4.66096569e-13 4.12205385e-13
1.63489410e-02 8.11984757e-15 4.89408074e-13 4.32990575e-13
1.71274620e-02 8.81583451e-15 5.12546071e-13 4.54222684e-13
1.79059830e-02 9.16382797e-15 5.35885527e-13 4.75305884e-13
1.86845040e-02 9.51182144e-15 5.58995984e-13 4.96442372e-13
1.94630250e-02 9.85981491e-15 5.82099527e-13 5.17646504e-13
2.02415460e-02 1.03238062e-14 6.05393948e-13 5.38913944e-13
2.10200670e-02 1.04398040e-14 6.28389982e-13 5.60642741e-13
2.17985880e-02 1.06717997e-14 6.51677745e-13 5.81722757e-13
2.25771090e-02 1.13677866e-14 6.74715677e-13 6.03298850e-13
2.33556300e-02 1.14837844e-14 6.97976149e-13 6.24775797e-13
2.41341510e-02 1.15997822e-14 7.20875259e-13 6.46720417e-13
2.49126720e-02 1.20637735e-14 7.44087178e-13 6.68346601e-13
2.56911930e-02 1.26437626e-14 7.67014083e-13 6.90305786e-13
2.64697140e-02 1.31077539e-14 7.90177535e-13 7.11988001e-13
2.72482350e-02 1.35717452e-14 8.13118505e-13 7.34209574e-13
2.80267561e-02 1.40357365e-14 8.36018057e-13 7.56501571e-13
2.88052771e-02 1.44997278e-14 8.59125920e-13 7.78460624e-13
2.95837981e-02 1.47317235e-14 8.81997606e-13 8.00724658e-13
3.03623191e-02 1.51957147e-14 9.05085056e-13 8.23087776e-13
3.11408401e-02 1.54277104e-14 9.27859985e-13 8.45947102e-13
3.19193611e-02 1.54277104e-14 9.50892024e-13 8.68211165e-13
3.26978821e-02 1.63556930e-14 9.73680887e-13 8.90999496e-13
3.34764031e-02 1.65876886e-14 9.96664242e-13 9.13681487e-13
3.42549241e-02 1.71676777e-14 1.01931378e-12 9.36902410e-13
3.50334451e-02 1.75156712e-14 1.04223475e-12 9.59783383e-13
3.58119661e-02 1.79796625e-14 1.06489817e-12 9.83068019e-13
3.65904871e-02 1.79796625e-14 1.08777734e-12 1.00609061e-12
3.73690081e-02 1.84436538e-14 1.11043424e-12 1.02963788e-12
3.81475291e-02 1.89076451e-14 1.13306343e-12 1.05334823e-12
3.89260501e-02 1.93716363e-14 1.15587301e-12 1.07673236e-12
3.97045711e-02 1.96036320e-14 1.17845995e-12 1.10045713e-12
4.04830921e-02 2.00676233e-14 1.20121468e-12 1.12431665e-12
4.12616131e-02 2.02996189e-14 1.22368388e-12 1.14863037e-12
4.20401341e-02 2.09956059e-14 1.24636210e-12 1.17243354e-12
4.28186551e-02 2.09956059e-14 1.26873371e-12 1.19700311e-12
4.35971761e-02 2.16915928e-14 1.29138399e-12 1.22103374e-12
4.43756971e-02 2.21555841e-14 1.31381177e-12 1.24584520e-12
4.51542181e-02 2.21555841e-14 1.33632330e-12 1.27058622e-12
4.59327391e-02 2.26195754e-14 1.35869489e-12 1.29537020e-12
4.67112601e-02 2.31995645e-14 1.38123396e-12 1.32011176e-12
4.74897811e-02 2.30835667e-14 1.40353639e-12 1.34536532e-12
4.82683021e-02 2.37795536e-14 1.42579699e-12 1.37081876e-12
4.90468231e-02 2.40115492e-14 1.44826573e-12 1.39593259e-12
4.98253441e-02 2.49395318e-14 1.47051245e-12 1.42142962e-12
5.06038651e-02 2.51715275e-14 1.49293955e-12 1.44712693e-12
5.13823861e-02 2.55195209e-14 1.51501952e-12 1.47335142e-12
5.21609071e-02 2.58675144e-14 1.53734881e-12 1.49905108e-12
5.29394281e-02 2.63315057e-14 1.55935871e-12 1.52551992e-12
5.37179491e-02 2.70274926e-14 1.58164639e-12 1.55150731e-12
5.44964701e-02 2.71434905e-14 1.60369772e-12 1.57826296e-12
5.52749911e-02 2.74914839e-14 1.62588828e-12 1.60487932e-12
5.60535121e-02 2.79554752e-14 1.64785528e-12 1.63164210e-12
5.68320331e-02 2.86514621e-14 1.67004523e-12 1.65836045e-12
5.76105541e-02 2.89994556e-14 1.69197089e-12 1.68565366e-12
5.83890751e-02 2.93474491e-14 1.71384089e-12 1.71314733e-12
5.91675961e-02 2.95794447e-14 1.73587784e-12 1.74041728e-12
5.99461171e-02 3.00434360e-14 1.75771977e-12 1.76798749e-12
6.07246381e-02 3.02754317e-14 1.77975660e-12 1.79576022e-12
6.15031591e-02 3.09714186e-14 1.80145912e-12 1.82405245e-12
6.22816801e-02 3.14354099e-14 1.82338412e-12 1.85184783e-12
6.30602011e-02 3.14354099e-14 1.84497562e-12 1.88041959e-12
6.38387221e-02 3.18994012e-14 1.86685866e-12 1.90860725e-12
6.46172431e-02 3.25953881e-14 1.88846377e-12 1.93759012e-12
6.53957641e-02 3.28273838e-14 1.91029153e-12 1.96643165e-12
6.61742851e-02 3.31753772e-14 1.93188272e-12 1.99547862e-12
6.69528061e-02 3.37553663e-14 1.95368266e-12 2.02441956e-12
6.77313271e-02 3.37553663e-14 1.97521851e-12 2.05399474e-12
