#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
1.55704200e-03 -1.36877430e-14 7.80333739e-08 1.95068803e-07
3.11408401e-03 -5.44029787e-14 1.56101748e-07 3.90153846e-07
4.67112601e-03 -1.22841694e-13 2.34240102e-07 5.85271368e-07
6.22816801e-03 -2.18887891e-13 3.12483371e-07 7.80437598e-07
7.78521001e-03 -3.42077578e-13 3.90866426e-07 9.75668752e-07
9.34225202e-03 -4.92642752e-13 4.69424053e-07 1.17098104e-06
1.08992940e-02 -6.70119420e-13 5.48190931e-07 1.36639063e-06
1.24563360e-02 -8.75899557e-13 6.27201611e-07 1.56191370e-06
1.40133780e-02 -1.10835919e-12 7.06490497e-07 1.75756637e-06
1.55704200e-02 -1.36796232e-12 7.86091826e-07 1.95336474e-06
1.71274620e-02 -1.65517293e-12 8.66039646e-07 2.14932490e-06
1.86845040e-02 -1.96975902e-12 9.46367803e-07 2.34546285e-06
2.02415460e-02 -2.31137261e-12 1.02710992e-06 2.54179460e-06
2.17985880e-02 -2.68036168e-12 1.10829936e-06 2.73833609e-06
2.33556300e-02 -3.07614625e-12 1.18996927e-06 2.93510320e-06
2.49126720e-02 -3.49907431e-12 1.27215247e-06 3.13211178e-06
2.64697140e-02 -3.94937786e-12 1.35488153e-06 3.32937762e-06
2.80267561e-02 -4.42682490e-12 1.43818870e-06 3.52691642e-06
2.95837981e-02 -4.93095143e-12 1.52210591e-06 3.72474386e-06
3.11408401e-02 -5.46198947e-12 1.60666475e-06 3.92287553e-06
3.26978821e-02 -6.02040298e-12 1.69189650e-06 4.12132694e-06
3.42549241e-02 -6.60480001e-12 1.77783203e-06 4.32011355e-06
3.58119661e-02 -7.21634053e-12 1.86450190e-06 4.51925072e-06
3.73690081e-02 -7.85456055e-12 1.95193625e-06 4.71875375e-06
3.89260501e-02 -8.51946007e-12 2.04016485e-06 4.91863783e-06
4.04830921e-02 -9.21080709e-12 2.12921710e-06 5.11891809e-06
4.20401341e-02 -9.92894961e-12 2.21912195e-06 5.31960956e-06
4.35971761e-02 -1.06731916e-11 2.30990799e-06 5.52072716e-06
4.51542181e-02 -1.14439972e-11 2.40160337e-06 5.72228573e-06
4.67112601e-02 -1.22411342e-11 2.49423584e-06 5.92430001e-06
4.82683021e-02 -1.30642548e-11 2.58783270e-06 6.12678463e-06
4.98253441e-02 -1.39137068e-11 2.68242086e-06 6.32975412e-06
5.13823861e-02 -1.47892584e-11 2.77802678e-06 6.53322291e-06
5.29394281e-02 -1.56906774e-11 2.87467650e-06 6.73720529e-06
5.44964701e-02 -1.66175000e-11 2.97239561e-06 6.94171547e-06
5.60535121e-02 -1.75705382e-11 3.07120931e-06 7.14676752e-06
5.76105541e-02 -1.85494438e-11 3.17114231e-06 7.35237540e-06
5.91675961e-02 -1.95539849e-11 3.27221895e-06 7.55855295e-06
6.07246381e-02 -2.05838136e-11 3.37446309e-06 7.76531387e-06
6.22816801e-02 -2.16391618e-11 3.47789820e-06 7.97267175e-06
6.38387221e-02 -2.27202615e-11 3.58254730e-06 8.18064006e-06
6.53957641e-02 -2.38258367e-11 3.68843299e-06 8.38923210e-06
6.69528061e-02 -2.49572795e-11 3.79557746e-06 8.59846109e-06
6.85098481e-02 -2.61131978e-11 3.90400248e-06 8.80834005e-06
7.00668901e-02 -2.72944036e-11 4.01372940e-06 9.01888193e-06
7.16239321e-02 -2.84996210e-11 4.12477916e-06 9.23009949e-06
7.31809741e-02 -2.97301259e-11 4.23717232e-06 9.44200537e-06
7.47380161e-02 -3.09849903e-11 4.35092900e-06 9.65461205e-06
7.62950581e-02 -3.22645623e-11 4.46606896e-06 9.86793190e-06
7.78521001e-02 -3.35682618e-11 4.58261157e-06 1.00819771e-05
7.94091421e-02 -3.48965529e-11 4.70057578e-06 1.02967597e-05
8.09661841e-02 -3.62482755e-11 4.81998020e-06 1.05122916e-05
8.25232261e-02 -3.76242417e-11 4.94084305e-06 1.07285846e-05
8.40802682e-02 -3.90238714e-11 5.06318219e-06 1.09456501e-05
8.56373102e-02 -4.04476287e-11 5.18701512e-06 1.11634998e-05
8.71943522e-02 -4.18938896e-11 5.31235897e-06 1.13821449e-05
8.87513942e-02 -4.33642779e-11 5.43923054e-06 1.16015964e-05
9.03084362e-02 -4.48578659e-11 5.56764628e-06 1.18218654e-05
9.18654782e-02 -4.63748854e-11 5.69762230e-06 1.20429626e-05
9.34225202e-02 -4.79141765e-11 5.82917439e-06 1.22648987e-05
9.49795622e-02 -4.94766672e-11 5.96231799e-06 1.24876842e-05
9.65366042e-02 -5.10617774e-11 6.09706826e-06 1.27113295e-05
9.80936462e-02 -5.26691593e-11 6.23344002e-06 1.29358445e-05
9.96506882e-02 -5.42989287e-11 6.37144779e-06 1.31612395e-05
1.01207730e-01 -5.59512017e-11 6.51110579e-06 1.33875240e-05
1.02764772e-01 -5.76252822e-11 6.65242795e-06 1.36147079e-05
1.04321814e-01 -5.93214024e-11 6.79542791e-06 1.38428007e-05
1.05878856e-01 -6.10394461e-11 6.94011902e-06 1.40718115e-05
1.07435898e-01 -6.27786015e-11 7.08651435e-06 1.43017497e-05
1.08992940e-01 -6.45391004e-11 7.23462672e-06 1.45326242e-05
1.10549982e-01 -6.63209430e-11 7.38446866e-06 1.47644437e-05
1.12107024e-01 -6.81237812e-11 7.53605244e-06 1.49972170e-05
1.13664066e-01 -6.99481949e-11 7.68939009e-06 1.52309525e-05
1.15221108e-01 -7.17923283e-11 7.84449337e-06 1.54656586e-05
1.16778150e-01 -7.36574573e-11 8.00137382e-06 1.57013433e-05
1.18335192e-01 -7.55427699e-11 8.16004269e-06 1.59380147e-05
1.19892234e-01 -7.74481501e-11 8.32051105e-06 1.61756805e-05
1.21449276e-01 -7.93739460e-11 8.48278969e-06 1.64143484e-05
1.23006318e-01 -8.13192294e-11 8.64688921e-06 1.66540259e-05
