#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
3.89260501e-04 -0.00000000e+00 1.21921599e-09 3.04802579e-09
7.78521001e-04 1.15997822e-16 2.43846628e-09 6.09606754e-09
1.16778150e-03 -0.00000000e+00 3.65778505e-09 9.14414125e-09
1.55704200e-03 -0.00000000e+00 4.87720627e-09 1.21922624e-08
1.94630250e-03 2.31995645e-16 6.09676411e-09 1.52404468e-08
2.33556300e-03 -1.15997822e-16 7.31649291e-09 1.82887107e-08
2.72482350e-03 -2.31995645e-16 8.53642695e-09 2.13370699e-08
3.11408401e-03 -2.31995645e-16 9.75660011e-09 2.43855400e-08
3.50334451e-03 -3.47993467e-16 1.09770465e-08 2.74341367e-08
3.89260501e-03 -0.00000000e+00 1.21978006e-08 3.04828763e-08
4.28186551e-03 -4.63991290e-16 1.34188964e-08 3.35317747e-08
4.67112601e-03 -2.31995645e-16 1.46403678e-08 3.65808474e-08
5.06038651e-03 -5.79989112e-16 1.58622491e-08 3.96301104e-08
5.44964701e-03 -5.79989112e-16 1.70845743e-08 4.26795794e-08
5.83890751e-03 -9.27982580e-16 1.83073776e-08 4.57292707e-08
6.22816801e-03 -6.95986935e-16 1.95306931e-08 4.87791997e-08
6.61742851e-03 -9.27982580e-16 2.07545545e-08 5.18293821e-08
7.00668901e-03 -9.27982580e-16 2.19789959e-08 5.48798339e-08
7.39594951e-03 -8.11984757e-16 2.32040515e-08 5.79305710e-08
7.78521001e-03 -1.27597605e-15 2.44297553e-08 6.09816097e-08
8.17447051e-03 -1.39197387e-15 2.56561410e-08 6.40329652e-08
8.56373102e-03 -1.73996734e-15 2.68832424e-08 6.70846532e-08
8.95299152e-03 -1.85596516e-15 2.81110937e-08 7.01366899e-08
9.34225202e-03 -1.85596516e-15 2.93397286e-08 7.31890909e-08
9.73151252e-03 -2.31995645e-15 3.05691811e-08 7.62418723e-08
1.01207730e-02 -2.43595427e-15 3.17994848e-08 7.92950493e-08
1.05100335e-02 -2.43595427e-15 3.30306734e-08 8.23486380e-08
1.08992940e-02 -2.43595427e-15 3.42627808e-08 8.54026544e-08
1.12885545e-02 -2.78394774e-15 3.54958408e-08 8.84571143e-08
1.16778150e-02 -2.66794992e-15 3.67298868e-08 9.15120331e-08
1.20670755e-02 -3.01594338e-15 3.79649523e-08 9.45674265e-08
1.24563360e-02 -2.89994556e-15 3.92010713e-08 9.76233108e-08
1.28455965e-02 -3.36393685e-15 4.04382772e-08 1.00679701e-07
1.32348570e-02 -3.59593250e-15 4.16766034e-08 1.03736614e-07
1.36241175e-02 -3.59593250e-15 4.29160832e-08 1.06794064e-07
1.40133780e-02 -3.82792814e-15 4.41567503e-08 1.09852068e-07
1.44026385e-02 -4.29191943e-15 4.53986381e-08 1.12910641e-07
1.47918990e-02 -4.75591072e-15 4.66417799e-08 1.15969799e-07
1.51811595e-02 -4.75591072e-15 4.78862087e-08 1.19029558e-07
1.55704200e-02 -5.10390419e-15 4.91319579e-08 1.22089933e-07
1.59596805e-02 -5.21990201e-15 5.03790608e-08 1.25150940e-07
1.63489410e-02 -5.21990201e-15 5.16275505e-08 1.28212594e-07
1.67382015e-02 -5.56789548e-15 5.28774600e-08 1.31274912e-07
1.71274620e-02 -6.26388241e-15 5.41288221e-08 1.34337909e-07
1.75167225e-02 -6.84387152e-15 5.53816702e-08 1.37401600e-07
1.79059830e-02 -7.30786281e-15 5.66360372e-08 1.40466002e-07
1.82952435e-02 -7.88785193e-15 5.78919557e-08 1.43531130e-07
1.86845040e-02 -8.11984757e-15 5.91494585e-08 1.46596999e-07
1.90737645e-02 -8.46784104e-15 6.04085784e-08 1.49663625e-07
1.94630250e-02 -8.93183233e-15 6.16693483e-08 1.52731024e-07
1.98522855e-02 -9.51182144e-15 6.29318007e-08 1.55799212e-07
2.02415460e-02 -9.85981491e-15 6.41959681e-08 1.58868203e-07
2.06308065e-02 -9.62781926e-15 6.54618830e-08 1.61938013e-07
2.10200670e-02 -1.00918106e-14 6.67295779e-08 1.65008658e-07
2.14093275e-02 -1.03238062e-14 6.79990853e-08 1.68080154e-07
2.17985880e-02 -1.05558018e-14 6.92704373e-08 1.71152516e-07
2.21878485e-02 -1.12517888e-14 7.05436662e-08 1.74225758e-07
2.25771090e-02 -1.17157801e-14 7.18188043e-08 1.77299899e-07
2.29663695e-02 -1.19477757e-14 7.30958838e-08 1.80374951e-07
2.33556300e-02 -1.20637735e-14 7.43749364e-08 1.83450931e-07
2.37448905e-02 -1.26437626e-14 7.56559942e-08 1.86527855e-07
2.41341510e-02 -1.35717452e-14 7.69390891e-08 1.89605737e-07
2.45234115e-02 -1.35717452e-14 7.82242532e-08 1.92684594e-07
2.49126720e-02 -1.42677322e-14 7.95115181e-08 1.95764440e-07
2.53019325e-02 -1.46157256e-14 8.08009152e-08 1.98845291e-07
2.56911930e-02 -1.47317235e-14 8.20924764e-08 2.01927163e-07
2.60804535e-02 -1.51957147e-14 8.33862332e-08 2.05010070e-07
2.64697140e-02 -1.56597060e-14 8.46822172e-08 2.08094029e-07
2.68589745e-02 -1.61236973e-14 8.59804596e-08 2.11179053e-07
2.72482350e-02 -1.65876886e-14 8.72809916e-08 2.14265160e-07
2.76374956e-02 -1.76316690e-14 8.85838446e-08 2.17352363e-07
2.80267561e-02 -1.79796625e-14 8.98890499e-08 2.20440679e-07
2.84160166e-02 -1.84436538e-14 9.11966382e-08 2.23530123e-07
2.88052771e-02 -1.87916472e-14 9.25066405e-08 2.26620709e-07
2.91945376e-02 -1.89076451e-14 9.38190879e-08 2.29712453e-07
2.95837981e-02 -1.93716363e-14 9.51340113e-08 2.32805371e-07
2.99730586e-02 -2.00676233e-14 9.64514414e-08 2.35899478e-07
3.03623191e-02 -2.09956059e-14 9.77714087e-08 2.38994787e-07
3.07515796e-02 -2.14595972e-14 9.90939437e-08 2.42091316e-07
3.11408401e-02 -2.19235884e-14 1.00419077e-07 2.45189079e-07
