#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
3.89260501e-04 -0.00000000e+00 2.43842462e-09 1.21923030e-09
7.78521001e-04 -2.31995645e-16 4.87682998e-09 2.43853182e-09
1.16778150e-03 -1.15997822e-16 7.31519694e-09 3.65797576e-09
1.55704200e-03 -2.31995645e-16 9.75350658e-09 4.87763289e-09
1.94630250e-03 -0.00000000e+00 1.21917398e-08 6.09757415e-09
2.33556300e-03 -4.63991290e-16 1.46298772e-08 7.31787095e-09
2.72482350e-03 -4.63991290e-16 1.70678996e-08 8.53859431e-09
3.11408401e-03 -8.11984757e-16 1.95057882e-08 9.75981479e-09
3.50334451e-03 -1.27597605e-15 2.19435237e-08 1.09816034e-08
3.89260501e-03 -1.27597605e-15 2.43810870e-08 1.22040311e-08
4.28186551e-03 -1.50797169e-15 2.68184589e-08 1.34271689e-08
4.67112601e-03 -1.97196298e-15 2.92556205e-08 1.46510871e-08
5.06038651e-03 -2.08796080e-15 3.16925526e-08 1.58758566e-08
5.44964701e-03 -2.78394774e-15 3.41292362e-08 1.71015476e-08
5.83890751e-03 -3.01594338e-15 3.65656520e-08 1.83282311e-08
6.22816801e-03 -3.36393685e-15 3.90017810e-08 1.95559770e-08
6.61742851e-03 -3.94392596e-15 4.14376044e-08 2.07848554e-08
7.00668901e-03 -4.29191943e-15 4.38731032e-08 2.20149365e-08
7.39594951e-03 -5.21990201e-15 4.63082579e-08 2.32462905e-08
7.78521001e-03 -5.68389330e-15 4.87430498e-08 2.44789875e-08
8.17447051e-03 -5.91588894e-15 5.11774600e-08 2.57130970e-08
8.56373102e-03 -6.03188677e-15 5.36114696e-08 2.69486881e-08
8.95299152e-03 -6.84387152e-15 5.60450593e-08 2.81858309e-08
9.34225202e-03 -7.42386064e-15 5.84782105e-08 2.94245942e-08
9.73151252e-03 -8.00384975e-15 6.09109039e-08 3.06650476e-08
1.01207730e-02 -8.93183233e-15 6.33431210e-08 3.19072594e-08
1.05100335e-02 -9.74381709e-15 6.57748428e-08 3.31512987e-08
1.08992940e-02 -1.05558018e-14 6.82060504e-08 3.43972342e-08
1.12885545e-02 -1.14837844e-14 7.06367248e-08 3.56451344e-08
1.16778150e-02 -1.26437626e-14 7.30668475e-08 3.68950672e-08
1.20670755e-02 -1.33397496e-14 7.54963998e-08 3.81471004e-08
1.24563360e-02 -1.47317235e-14 7.79253625e-08 3.94013023e-08
1.28455965e-02 -1.55437082e-14 8.03537170e-08 4.06577404e-08
1.32348570e-02 -1.68196843e-14 8.27814449e-08 4.19164816e-08
