#	Time	Error_of_Energy	Error_of_Position
1.00658424e-02 -3.98437550e-09 5.25692557e-09
2.01316848e-02 -1.17410042e-08 1.03774335e-08
3.01975273e-02 -2.27224226e-08 1.51926130e-08
4.02633697e-02 -3.61300718e-08 1.95703832e-08
5.03292121e-02 -5.10321647e-08 2.34252914e-08
6.03950545e-02 -6.64882789e-08 2.66939222e-08
7.04608969e-02 -8.16564403e-08 2.93662720e-08
8.05267394e-02 -9.58665893e-08 3.14821845e-08
9.05925818e-02 -1.08654893e-07 3.30424465e-08
1.00658424e-01 -1.19762678e-07 3.41845817e-08
1.10724267e-01 -1.29109679e-07 3.49912298e-08
1.20790109e-01 -1.36753170e-07 3.55791165e-08
1.30855951e-01 -1.42843371e-07 3.60149856e-08
1.40921794e-01 -1.47582595e-07 3.64366502e-08
1.50987636e-01 -1.51192310e-07 3.68838174e-08
1.61053479e-01 -1.53889487e-07 3.74219507e-08
1.71119321e-01 -1.55871708e-07 3.81189373e-08
1.81185164e-01 -1.57309442e-07 3.89777293e-08
1.91251006e-01 -1.58343588e-07 4.00168432e-08
2.01316848e-01 -1.59086493e-07 4.12167907e-08
2.11382691e-01 -1.59624934e-07 4.25687148e-08
2.21448533e-01 -1.60023998e-07 4.40474722e-08
2.31514376e-01 -1.60331139e-07 4.56325669e-08
2.41580218e-01 -1.60579954e-07 4.73034202e-08
2.51646061e-01 -1.60793476e-07 4.90344707e-08
2.61711903e-01 -1.60986908e-07 5.08037772e-08
2.71777745e-01 -1.61169810e-07 5.25966632e-08
2.81843588e-01 -1.61347786e-07 5.44275007e-08
2.91909430e-01 -1.61523753e-07 5.62276694e-08
3.01975273e-01 -1.61698877e-07 5.80450035e-08
3.12041115e-01 -1.61873241e-07 5.98536975e-08
3.22106957e-01 -1.62046306e-07 6.16355418e-08
3.32172800e-01 -1.62217232e-07 6.33895797e-08
3.42238642e-01 -1.62385078e-07 6.51071729e-08
3.52304485e-01 -1.62548929e-07 6.67994234e-08
3.62370327e-01 -1.62707974e-07 6.84963507e-08
3.72436170e-01 -1.62861536e-07 7.01124389e-08
3.82502012e-01 -1.63009088e-07 7.17438403e-08
3.92567854e-01 -1.63150251e-07 7.32906974e-08
4.02633697e-01 -1.63284779e-07 7.48518838e-08
4.12699539e-01 -1.63412548e-07 7.63752166e-08
4.22765382e-01 -1.63533534e-07 7.78486585e-08
4.32831224e-01 -1.63647797e-07 7.92887993e-08
4.42897067e-01 -1.63755467e-07 8.07033401e-08
4.52962909e-01 -1.63856726e-07 8.20936574e-08
4.63028751e-01 -1.63951795e-07 8.34589329e-08
4.73094594e-01 -1.64040924e-07 8.47931473e-08
4.83160436e-01 -1.64124382e-07 8.60848141e-08
4.93226279e-01 -1.64202451e-07 8.73390341e-08
5.03292121e-01 -1.64275417e-07 8.86037198e-08
5.13357963e-01 -1.64343567e-07 8.98355491e-08
5.23423806e-01 -1.64407182e-07 9.10069705e-08
5.33489648e-01 -1.64466538e-07 9.22082699e-08
5.43555491e-01 -1.64521903e-07 9.33339691e-08
5.53621333e-01 -1.64573533e-07 9.44858503e-08
5.63687176e-01 -1.64621673e-07 9.55658857e-08
5.73753018e-01 -1.64666556e-07 9.66756136e-08
5.83818860e-01 -1.64708402e-07 9.77261995e-08
5.93884703e-01 -1.64747418e-07 9.87650481e-08
6.03950545e-01 -1.64783801e-07 9.98094293e-08
6.14016388e-01 -1.64817734e-07 1.00808052e-07
6.24082230e-01 -1.64849386e-07 1.01781785e-07
6.34148073e-01 -1.64878920e-07 1.02759706e-07
6.44213915e-01 -1.64906484e-07 1.03725974e-07
6.54279757e-01 -1.64932216e-07 1.04666776e-07
6.64345600e-01 -1.64956247e-07 1.05583423e-07
6.74411442e-01 -1.64978697e-07 1.06482525e-07
6.84477285e-01 -1.64999677e-07 1.07368535e-07
6.94543127e-01 -1.65019291e-07 1.08242640e-07
7.04608969e-01 -1.65037636e-07 1.09104448e-07
7.14674812e-01 -1.65054799e-07 1.09953362e-07
7.24740654e-01 -1.65070866e-07 1.10789192e-07
7.34806497e-01 -1.65085910e-07 1.11612325e-07
7.44872339e-01 -1.65100005e-07 1.12423605e-07
7.54938182e-01 -1.65113215e-07 1.13224083e-07
7.65004024e-01 -1.65125602e-07 1.14014736e-07
7.75069866e-01 -1.65137223e-07 1.14795797e-07
7.85135709e-01 -1.65148129e-07 1.15565428e-07
7.95201551e-01 -1.65158369e-07 1.16319396e-07
8.05267394e-01 -1.65167989e-07 1.17054884e-07
8.15333236e-01 -1.65177029e-07 1.17776745e-07
8.25399079e-01 -1.65185529e-07 1.18495318e-07
8.35464921e-01 -1.65193526e-07 1.19216809e-07
8.45530763e-01 -1.65201052e-07 1.19933219e-07
8.55596606e-01 -1.65208137e-07 1.20622684e-07
8.65662448e-01 -1.65214812e-07 1.21291169e-07
8.75728291e-01 -1.65221102e-07 1.21968570e-07
8.85794133e-01 -1.65227033e-07 1.22656441e-07
8.95859975e-01 -1.65232626e-07 1.23311582e-07
9.05925818e-01 -1.65237905e-07 1.23942509e-07
9.15991660e-01 -1.65242889e-07 1.24599689e-07
9.26057503e-01 -1.65247596e-07 1.25252033e-07
9.36123345e-01 -1.65252044e-07 1.25852681e-07
9.46189188e-01 -1.65256249e-07 1.26481028e-07
9.56255030e-01 -1.65260226e-07 1.27119056e-07
9.66320872e-01 -1.65263988e-07 1.27692356e-07
9.76386715e-01 -1.65267550e-07 1.28309132e-07
