#	Time	Error_of_Energy	Error_of_Position
1.25823030e-03 1.95306438e-09 4.11749679e-08
2.51646061e-03 7.81063925e-09 8.23394423e-08
3.77469091e-03 1.75678774e-08 1.23485567e-07
5.03292121e-03 3.12167057e-08 1.64602584e-07
6.29115151e-03 4.87458416e-08 2.05681310e-07
7.54938182e-03 7.01408136e-08 2.46711974e-07
8.80761212e-03 9.53839807e-08 2.87685024e-07
1.00658424e-02 1.24454566e-07 3.28590888e-07
1.13240727e-02 1.57328691e-07 3.69420064e-07
1.25823030e-02 1.93979413e-07 4.10163116e-07
1.38405333e-02 2.34376765e-07 4.50810691e-07
1.50987636e-02 2.78487818e-07 4.91353529e-07
1.63569939e-02 3.26276723e-07 5.31782476e-07
1.76152242e-02 3.77704775e-07 5.72088492e-07
1.88734545e-02 4.32730474e-07 6.12262656e-07
2.01316848e-02 4.91309594e-07 6.52296177e-07
2.13899151e-02 5.53395253e-07 6.92180395e-07
2.26481454e-02 6.18937988e-07 7.31906785e-07
2.39063757e-02 6.87885832e-07 7.71466959e-07
2.51646061e-02 7.60184398e-07 8.10852598e-07
2.64228364e-02 8.35776966e-07 8.50055334e-07
2.76810667e-02 9.14604569e-07 8.89066913e-07
2.89392970e-02 9.96606080e-07 9.27879227e-07
3.01975273e-02 1.08171831e-06 9.66484323e-07
3.14557576e-02 1.16987612e-06 1.00487441e-06
3.27139879e-02 1.26101247e-06 1.04304188e-06
3.39722182e-02 1.35505859e-06 1.08097926e-06
3.52304485e-02 1.45194401e-06 1.11867931e-06
3.64886788e-02 1.55159672e-06 1.15613492e-06
3.77469091e-02 1.65394323e-06 1.19333919e-06
3.90051394e-02 1.75890871e-06 1.23028541e-06
4.02633697e-02 1.86641706e-06 1.26696703e-06
4.15216000e-02 1.97639107e-06 1.30337772e-06
4.27798303e-02 2.08875246e-06 1.33951132e-06
4.40380606e-02 2.20342202e-06 1.37536186e-06
4.52962909e-02 2.32031974e-06 1.41092357e-06
4.65545212e-02 2.43936485e-06 1.44619089e-06
4.78127515e-02 2.56047600e-06 1.48115841e-06
4.90709818e-02 2.68357130e-06 1.51582095e-06
5.03292121e-02 2.80856846e-06 1.55017352e-06
5.15874424e-02 2.93538488e-06 1.58421132e-06
5.28456727e-02 3.06393775e-06 1.61792975e-06
