#	Time	Error_of_Energy	Error_of_Position
1.00658424e-02 -1.99251771e-06 1.05369557e-05
2.01316848e-02 -7.83628315e-06 2.10185995e-05
3.01975273e-02 -1.71454325e-05 3.13906594e-05
4.02633697e-02 -2.93257021e-05 4.16009898e-05
5.03292121e-02 -4.36385584e-05 5.16006228e-05
6.03950545e-02 -5.92751121e-05 6.13447472e-05
7.04608969e-02 -7.54287144e-05 7.07936463e-05
8.05267394e-02 -9.13569728e-05 7.99134364e-05
9.05925818e-02 -1.06427225e-04 8.86765019e-05
1.00658424e-01 -1.20143231e-04 9.70619139e-05
1.10724267e-01 -1.32154083e-04 1.05055227e-04
1.20790109e-01 -1.42248564e-04 1.12648286e-04
1.30855951e-01 -1.50339249e-04 1.19838651e-04
1.40921794e-01 -1.56440715e-04 1.26629064e-04
1.50987636e-01 -1.60645642e-04 1.33026547e-04
1.61053479e-01 -1.63101613e-04 1.39041733e-04
1.71119321e-01 -1.63990472e-04 1.44688080e-04
1.81185164e-01 -1.63511174e-04 1.49981079e-04
1.91251006e-01 -1.61866411e-04 1.54937684e-04
2.01316848e-01 -1.59252841e-04 1.59575695e-04
2.11382691e-01 -1.55854461e-04 1.63913328e-04
2.21448533e-01 -1.51838578e-04 1.67968806e-04
2.31514376e-01 -1.47353783e-04 1.71760080e-04
2.41580218e-01 -1.42529425e-04 1.75304587e-04
2.51646061e-01 -1.37476108e-04 1.78619087e-04
2.61711903e-01 -1.32286862e-04 1.81719549e-04
2.71777745e-01 -1.27038702e-04 1.84621095e-04
2.81843588e-01 -1.21794374e-04 1.87338006e-04
2.91909430e-01 -1.16604134e-04 1.89883500e-04
3.01975273e-01 -1.11507479e-04 1.92270118e-04
3.12041115e-01 -1.06534754e-04 1.94509391e-04
3.22106957e-01 -1.01708614e-04 1.96612017e-04
3.32172800e-01 -9.70453231e-05 1.98587931e-04
3.42238642e-01 -9.25558911e-05 2.00446297e-04
3.52304485e-01 -8.82470531e-05 2.02195626e-04
3.62370327e-01 -8.41221055e-05 2.03843843e-04
3.72436170e-01 -8.01816123e-05 2.05397886e-04
3.82502012e-01 -7.64239955e-05 2.06864724e-04
3.92567854e-01 -7.28460265e-05 2.08250117e-04
4.02633697e-01 -6.94432303e-05 2.09560084e-04
4.12699539e-01 -6.62102168e-05 2.10799622e-04
4.22765382e-01 -6.31409497e-05 2.11973456e-04
4.32831224e-01 -6.02289633e-05 2.13086067e-04
4.42897067e-01 -5.74675354e-05 2.14141564e-04
4.52962909e-01 -5.48498247e-05 2.15143716e-04
4.63028751e-01 -5.23689782e-05 2.16095987e-04
4.73094594e-01 -5.00182138e-05 2.17001545e-04
4.83160436e-01 -4.77908839e-05 2.17863263e-04
4.93226279e-01 -4.56805217e-05 2.18683892e-04
5.03292121e-01 -4.36808756e-05 2.19466341e-04
5.13357963e-01 -4.17859322e-05 2.20212630e-04
5.23423806e-01 -3.99899313e-05 2.20924669e-04
5.33489648e-01 -3.82873745e-05 2.21605299e-04
5.43555491e-01 -3.66730285e-05 2.22255383e-04
5.53621333e-01 -3.51419242e-05 2.22877690e-04
5.63687176e-01 -3.36893526e-05 2.23472772e-04
5.73753018e-01 -3.23108594e-05 2.24043304e-04
5.83818860e-01 -3.10022367e-05 2.24589614e-04
5.93884703e-01 -2.97595141e-05 2.25113573e-04
6.03950545e-01 -2.85789489e-05 2.25616680e-04
6.14016388e-01 -2.74570161e-05 2.26099328e-04
6.24082230e-01 -2.63903977e-05 2.26562827e-04
6.34148073e-01 -2.53759719e-05 2.27008696e-04
6.44213915e-01 -2.44108034e-05 2.27437590e-04
6.54279757e-01 -2.34921324e-05 2.27850129e-04
6.64345600e-01 -2.26173650e-05 2.28247144e-04
6.74411442e-01 -2.17840635e-05 2.28629490e-04
6.84477285e-01 -2.09899372e-05 2.28997962e-04
6.94543127e-01 -2.02328337e-05 2.29353272e-04
7.04608969e-01 -1.95107301e-05 2.29696050e-04
7.14674812e-01 -1.88217257e-05 2.30026875e-04
7.24740654e-01 -1.81640336e-05 2.30346295e-04
7.34806497e-01 -1.75359743e-05 2.30654843e-04
7.44872339e-01 -1.69359688e-05 2.30953036e-04
7.54938182e-01 -1.63625319e-05 2.31241371e-04
7.65004024e-01 -1.58142668e-05 2.31520302e-04
7.75069866e-01 -1.52898594e-05 2.31790229e-04
7.85135709e-01 -1.47880726e-05 2.32051485e-04
7.95201551e-01 -1.43077421e-05 2.32304350e-04
8.05267394e-01 -1.38477714e-05 2.32549106e-04
8.15333236e-01 -1.34071277e-05 2.32786131e-04
8.25399079e-01 -1.29848376e-05 2.33016066e-04
8.35464921e-01 -1.25799837e-05 2.33239531e-04
8.45530763e-01 -1.21917010e-05 2.33456333e-04
8.55596606e-01 -1.18191735e-05 2.33666288e-04
8.65662448e-01 -1.14616312e-05 2.33869708e-04
8.75728291e-01 -1.11183474e-05 2.34067777e-04
8.85794133e-01 -1.07886356e-05 2.34260681e-04
8.95859975e-01 -1.04718476e-05 2.34447492e-04
9.05925818e-01 -1.01673708e-05 2.34628553e-04
9.15991660e-01 -9.87462599e-06 2.34805643e-04
9.26057503e-01 -9.59306545e-06 2.34977800e-04
9.36123345e-01 -9.32217104e-06 2.35144258e-04
9.46189188e-01 -9.06145238e-06 2.35307130e-04
9.56255030e-01 -8.81044518e-06 2.35465962e-04
9.66320872e-01 -8.56870973e-06 2.35619345e-04
9.76386715e-01 -8.33582941e-06 2.35769924e-04
9.86452557e-01 -8.11140934e-06 2.35916470e-04
9.96518400e-01 -7.89507511e-06 2.36058167e-04
1.00658424e+00 -7.68647156e-06 2.36198017e-04
1.01665008e+00 -7.48526173e-06 2.36332964e-04
1.02671593e+00 -7.29112574e-06 2.36465077e-04
1.03678177e+00 -7.10375986e-06 2.36594407e-04
1.04684761e+00 -6.92287557e-06 2.36719218e-04
1.05691345e+00 -6.74819869e-06 2.36842946e-04
1.06697930e+00 -6.57946862e-06 2.36961701e-04
1.07704514e+00 -6.41643751e-06 2.37079495e-04
1.08711098e+00 -6.25886963e-06 2.37193065e-04
1.09717682e+00 -6.10654065e-06 2.37304990e-04
1.10724267e+00 -5.95923700e-06 2.37413773e-04
1.11730851e+00 -5.81675534e-06 2.37520244e-04
1.12737435e+00 -5.67890197e-06 2.37624433e-04
1.13744019e+00 -5.54549231e-06 2.37725946e-04
1.14750604e+00 -5.41635042e-06 2.37825658e-04
1.15757188e+00 -5.29130854e-06 2.37922697e-04
1.16763772e+00 -5.17020665e-06 2.38018017e-04
1.17770356e+00 -5.05289207e-06 2.38111045e-04
1.18776941e+00 -4.93921909e-06 2.38202019e-04
1.19783525e+00 -4.82904857e-06 2.38291483e-04
