#	Time	Error_of_Energy	Error_of_Position
4.02633697e-02 -4.82406666e-04 6.70361192e-04
8.05267394e-02 -1.49583933e-03 1.28520397e-03
1.20790109e-01 -2.31822456e-03 1.80765985e-03
1.61053479e-01 -2.64994761e-03 2.22696535e-03
2.01316848e-01 -2.58480875e-03 2.55213758e-03
2.41580218e-01 -2.31537880e-03 2.80066633e-03
2.81843588e-01 -1.98340001e-03 2.99047133e-03
3.22106957e-01 -1.66265452e-03 3.13651265e-03
3.62370327e-01 -1.38216392e-03 3.25020123e-03
4.02633697e-01 -1.14817644e-03 3.33989954e-03
4.42897067e-01 -9.57315145e-04 3.41164817e-03
4.83160436e-01 -8.03094081e-04 3.46980665e-03
5.23423806e-01 -6.78753665e-04 3.51754104e-03
5.63687176e-01 -5.78312064e-04 3.55717478e-03
6.03950545e-01 -4.96829115e-04 3.59043275e-03
6.44213915e-01 -4.30357619e-04 3.61861065e-03
6.84477285e-01 -3.75793334e-04 3.64269527e-03
7.24740654e-01 -3.30711027e-04 3.66344711e-03
7.65004024e-01 -2.93218427e-04 3.68145866e-03
8.05267394e-01 -2.61836403e-04 3.69719604e-03
8.45530763e-01 -2.35404456e-04 3.71103064e-03
8.85794133e-01 -2.13007657e-04 3.72326053e-03
9.26057503e-01 -1.93920717e-04 3.73412785e-03
9.66320872e-01 -1.77565318e-04 3.74382935e-03
1.00658424e+00 -1.63477572e-04 3.75253026e-03
1.04684761e+00 -1.51283152e-04 3.76036249e-03
1.08711098e+00 -1.40678213e-04 3.76744189e-03
1.12737435e+00 -1.31414699e-04 3.77386221e-03
1.16763772e+00 -1.23288960e-04 3.77970332e-03
1.20790109e+00 -1.16132896e-04 3.78503348e-03
1.24816446e+00 -1.09807028e-04 3.78991159e-03
1.28842783e+00 -1.04195043e-04 3.79438925e-03
1.32869120e+00 -9.91994765e-05 3.79850713e-03
1.36895457e+00 -9.47382841e-05 3.80230321e-03
1.40921794e+00 -9.07420929e-05 3.80581293e-03
1.44948131e+00 -8.71519968e-05 3.80906102e-03
1.48974468e+00 -8.39177738e-05 3.81207509e-03
1.53000805e+00 -8.09964388e-05 3.81487812e-03
1.57027142e+00 -7.83510636e-05 3.81748586e-03
1.61053479e+00 -7.59498102e-05 3.81991769e-03
1.65079816e+00 -7.37651348e-05 3.82219089e-03
1.69106153e+00 -7.17731303e-05 3.82431776e-03
1.73132490e+00 -6.99529810e-05 3.82630985e-03
1.77158827e+00 -6.82865074e-05 3.82817822e-03
1.81185164e+00 -6.67577868e-05 3.82993290e-03
1.85211501e+00 -6.53528337e-05 3.83158288e-03
1.89237838e+00 -6.40593312e-05 3.83313614e-03
1.93264174e+00 -6.28664039e-05 3.83459979e-03
1.97290511e+00 -6.17644255e-05 3.83598021e-03
2.01316848e+00 -6.07448544e-05 3.83728344e-03
2.05343185e+00 -5.98000946e-05 3.83851580e-03
2.09369522e+00 -5.89233755e-05 3.83968360e-03
2.13395859e+00 -5.81086494e-05 3.84078994e-03
2.17422196e+00 -5.73505033e-05 3.84183682e-03
2.21448533e+00 -5.66440822e-05 3.84282762e-03
2.25474870e+00 -5.59850235e-05 3.84377004e-03
2.29501207e+00 -5.53693997e-05 3.84466806e-03
2.33527544e+00 -5.47936683e-05 3.84551834e-03
2.37553881e+00 -5.42546289e-05 3.84632529e-03
2.41580218e+00 -5.37493850e-05 3.84709900e-03
2.45606555e+00 -5.32753109e-05 3.84783229e-03
2.49632892e+00 -5.28300226e-05 3.84852902e-03
2.53659229e+00 -5.24113524e-05 3.84919950e-03
2.57685566e+00 -5.20173258e-05 3.84983262e-03
2.61711903e+00 -5.16461425e-05 3.85044088e-03
2.65738240e+00 -5.12961580e-05 3.85102152e-03
2.69764577e+00 -5.09658684e-05 3.85157248e-03
2.73790914e+00 -5.06538964e-05 3.85210563e-03
2.77817251e+00 -5.03589794e-05 3.85260722e-03
2.81843588e+00 -5.00799578e-05 3.85309610e-03
2.85869925e+00 -4.98157660e-05 3.85355473e-03
2.89896262e+00 -4.95654234e-05 3.85400297e-03
2.93922599e+00 -4.93280262e-05 3.85442300e-03
2.97948936e+00 -4.91027411e-05 3.85483477e-03
3.01975273e+00 -4.88887985e-05 3.85521959e-03
3.06001610e+00 -4.86854869e-05 3.85559863e-03
3.10027947e+00 -4.84921481e-05 3.85595181e-03
3.14054284e+00 -4.83081723e-05 3.85630047e-03
3.18080621e+00 -4.81329943e-05 3.85662652e-03
3.22106957e+00 -4.79660893e-05 3.85694527e-03
3.26133294e+00 -4.78069701e-05 3.85724900e-03
3.30159631e+00 -4.76551835e-05 3.85753799e-03
3.34185968e+00 -4.75103078e-05 3.85782251e-03
3.38212305e+00 -4.73719502e-05 3.85808563e-03
3.42238642e+00 -4.72397446e-05 3.85834893e-03
3.46264979e+00 -4.71133493e-05 3.85859538e-03
3.50291316e+00 -4.69924455e-05 3.85883162e-03
3.54317653e+00 -4.68767350e-05 3.85906577e-03
3.58343990e+00 -4.67659391e-05 3.85928049e-03
3.62370327e+00 -4.66597969e-05 3.85949501e-03
3.66396664e+00 -4.65580641e-05 3.85970059e-03
3.70423001e+00 -4.64605116e-05 3.85989020e-03
3.74449338e+00 -4.63669246e-05 3.86008357e-03
3.78475675e+00 -4.62771015e-05 3.86026449e-03
3.82502012e+00 -4.61908529e-05 3.86043286e-03
3.86528349e+00 -4.61080008e-05 3.86060596e-03
3.90554686e+00 -4.60283778e-05 3.86076639e-03
3.94581023e+00 -4.59518265e-05 3.86091532e-03
3.98607360e+00 -4.58781985e-05 3.86106970e-03
4.02633697e+00 -4.58073540e-05 3.86121338e-03
4.06660034e+00 -4.57391612e-05 3.86134453e-03
4.10686371e+00 -4.56734958e-05 3.86148092e-03
4.14712708e+00 -4.56102405e-05 3.86161109e-03
4.18739045e+00 -4.55492845e-05 3.86172737e-03
4.22765382e+00 -4.54905230e-05 3.86184495e-03
4.26791719e+00 -4.54338570e-05 3.86196358e-03
4.30818056e+00 -4.53791929e-05 3.86206916e-03
4.34844393e+00 -4.53264421e-05 3.86216808e-03
4.38870730e+00 -4.52755205e-05 3.86227385e-03
4.42897067e+00 -4.52263486e-05 3.86237248e-03
4.46923403e+00 -4.51788511e-05 3.86245897e-03
4.50949740e+00 -4.51329564e-05 3.86254618e-03
4.54976077e+00 -4.50885966e-05 3.86263765e-03
4.59002414e+00 -4.50457075e-05 3.86271926e-03
4.63028751e+00 -4.50042278e-05 3.86279104e-03
4.67055088e+00 -4.49640993e-05 3.86286689e-03
4.71081425e+00 -4.49252670e-05 3.86294503e-03
4.75107762e+00 -4.48876781e-05 3.86301327e-03
4.79134099e+00 -4.48512828e-05 3.86307274e-03
4.83160436e+00 -4.48160334e-05 3.86313654e-03
4.87186773e+00 -4.47818847e-05 3.86320338e-03
4.91213110e+00 -4.47487934e-05 3.86326151e-03
4.95239447e+00 -4.47167186e-05 3.86331054e-03
4.99265784e+00 -4.46856209e-05 3.86336141e-03
5.03292121e+00 -4.46554630e-05 3.86341824e-03
5.07318458e+00 -4.46262093e-05 3.86346907e-03
