#	Time	Error_of_Energy	Error_of_Position
1.25823030e-03 -1.46549439e-14 2.81754576e-13
2.51646061e-03 -4.52970994e-14 2.81051226e-13
3.77469091e-03 -9.10382880e-14 9.68152093e-14
5.03292121e-03 -1.52766688e-13 2.84869326e-13
6.29115151e-03 -2.28705943e-13 7.02353055e-13
7.54938182e-03 -3.20632410e-13 1.15448412e-12
8.80761212e-03 -4.27213820e-13 1.62415233e-12
1.00658424e-02 -5.47117907e-13 2.03184764e-12
1.13240727e-02 -6.82121026e-13 2.31693699e-12
1.25823030e-02 -8.30890912e-13 2.42424836e-12
1.38405333e-02 -9.95203919e-13 2.31562286e-12
1.50987636e-02 -1.17195142e-12 1.97346653e-12
1.63569939e-02 -1.36335387e-12 1.40510064e-12
1.76152242e-02 -1.56807900e-12 6.44482851e-13
1.88734545e-02 -1.78479453e-12 2.46233792e-13
2.01316848e-02 -2.01527683e-12 1.17756715e-12
2.13899151e-02 -2.25863772e-12 2.03440121e-12
2.26481454e-02 -2.51487720e-12 2.67909025e-12
2.39063757e-02 -2.78266299e-12 2.95592701e-12
2.51646061e-02 -3.06066283e-12 2.76530065e-12
2.64228364e-02 -3.35020900e-12 2.18363551e-12
2.76810667e-02 -3.65130148e-12 1.31339240e-12
2.89392970e-02 -3.96305211e-12 2.49767648e-13
3.01975273e-02 -4.28279634e-12 9.21889674e-13
3.14557576e-02 -4.61364280e-12 2.12789373e-12
3.27139879e-02 -4.95248287e-12 3.30764043e-12
3.39722182e-02 -5.30153699e-12 4.41403718e-12
3.52304485e-02 -5.65725244e-12 5.41295074e-12
3.64886788e-02 -6.02096151e-12 6.28231605e-12
3.77469091e-02 -6.39222009e-12 7.01128593e-12
3.90051394e-02 -6.77058409e-12 7.59839466e-12
4.02633697e-02 -7.15427717e-12 8.05019022e-12
4.15216000e-02 -7.54507568e-12 8.37934031e-12
4.27798303e-02 -7.94120325e-12 8.60334133e-12
4.40380606e-02 -8.34443625e-12 8.74214881e-12
4.52962909e-02 -8.74944561e-12 8.81792004e-12
4.65545212e-02 -9.15978404e-12 8.85318328e-12
4.78127515e-02 -9.57411928e-12 8.86985880e-12
4.90709818e-02 -9.99156313e-12 8.88851405e-12
5.03292121e-02 -1.04125597e-11 8.92788721e-12
5.15874424e-02 -1.08353326e-11 9.00420292e-12
5.28456727e-02 -1.12603260e-11 9.13069052e-12
5.41039030e-02 -1.16866516e-11 9.31755695e-12
5.53621333e-02 -1.21143096e-11 9.57062064e-12
5.66203636e-02 -1.25437438e-11 9.89164873e-12
5.78785939e-02 -1.29736222e-11 1.02767962e-11
5.91368242e-02 -1.34026124e-11 1.07155460e-11
6.03950545e-02 -1.38307144e-11 1.11898407e-11
6.16532848e-02 -1.42597045e-11 1.16730743e-11
6.29115151e-02 -1.46869183e-11 1.21282191e-11
6.41697454e-02 -1.51119117e-11 1.25068383e-11
6.54279757e-02 -1.55364610e-11 1.27497093e-11
6.66862060e-02 -1.59592339e-11 1.27862652e-11
6.79444363e-02 -1.63788982e-11 1.25375630e-11
6.92026666e-02 -1.67950098e-11 1.19197439e-11
7.04608969e-02 -1.72097891e-11 1.08531939e-11
7.17191272e-02 -1.76196835e-11 9.27245079e-12
7.29773576e-02 -1.80264692e-11 7.14460365e-12
7.42355879e-02 -1.84297022e-11 4.49535231e-12
7.54938182e-02 -1.88289384e-11 1.47679617e-12
7.67520485e-02 -1.92250660e-11 1.94878066e-12
7.80102788e-02 -1.96154204e-11 4.93993844e-12
7.92685091e-02 -2.00008898e-11 7.06459685e-12
8.05267394e-02 -2.03832506e-11 7.31810199e-12
8.17849697e-02 -2.07589501e-11 5.21832204e-12
8.30432000e-02 -2.11306528e-11 1.43196963e-12
8.43014303e-02 -2.14961382e-11 3.77466064e-12
8.55596606e-02 -2.18567386e-11 8.83215064e-12
8.68178909e-02 -2.22111218e-11 1.31199240e-11
8.80761212e-02 -2.25615082e-11 1.57250333e-11
8.93343515e-02 -2.29047892e-11 1.59303690e-11
9.05925818e-02 -2.32422970e-11 1.33596859e-11
9.18508121e-02 -2.35744757e-11 8.18749527e-12
9.31090424e-02 -2.38995490e-11 1.61919887e-12
9.43672727e-02 -2.42184051e-11 5.34831988e-12
9.56255030e-02 -2.45319320e-11 7.98958873e-12
9.68837333e-02 -2.48379095e-11 4.01271886e-12
9.81419636e-02 -2.51394461e-11 4.24298885e-12
9.94001939e-02 -2.54343213e-11 1.20807111e-11
1.00658424e-01 -2.57229793e-11 1.68882862e-11
1.01916655e-01 -2.60040878e-11 1.65508035e-11
1.03174885e-01 -2.62794231e-11 1.07066139e-11
1.04433115e-01 -2.65489852e-11 1.83792764e-12
1.05691345e-01 -2.68114420e-11 7.19810715e-12
1.06949576e-01 -2.70690137e-11 6.09489486e-12
1.08207806e-01 -2.73185918e-11 4.17066712e-12
1.09466036e-01 -2.75623968e-11 1.39505001e-11
1.10724267e-01 -2.78004286e-11 1.80834156e-11
1.11982497e-01 -2.80326873e-11 1.37313702e-11
1.13240727e-01 -2.82582846e-11 3.18066132e-12
1.14498958e-01 -2.84789969e-11 7.62486612e-12
1.15757188e-01 -2.86943802e-11 4.32200601e-12
1.17015418e-01 -2.89022140e-11 8.98815188e-12
1.18273648e-01 -2.91042745e-11 1.76863293e-11
1.19531879e-01 -2.93010061e-11 1.57869768e-11
1.20790109e-01 -2.94910762e-11 4.40006814e-12
1.22048339e-01 -2.96775937e-11 7.94669425e-12
1.23306570e-01 -2.98583380e-11 2.90108932e-12
1.24564800e-01 -3.00328651e-11 1.27065455e-11
1.25823030e-01 -3.02029513e-11 1.83536086e-11
1.27081261e-01 -3.03677083e-11 1.01107979e-11
1.28339491e-01 -3.05253600e-11 5.64765684e-12
1.29597721e-01 -3.06799031e-11 5.16255490e-12
1.30855951e-01 -3.08291170e-11 1.13181121e-11
1.32114182e-01 -3.09743342e-11 1.82388020e-11
1.33372412e-01 -3.11142223e-11 8.97333814e-12
1.34630642e-01 -3.12487813e-11 7.31847515e-12
1.35888873e-01 -3.13806758e-11 3.15312049e-12
1.37147103e-01 -3.15067972e-11 1.52033437e-11
1.38405333e-01 -3.16284776e-11 1.58129590e-11
1.39663564e-01 -3.17457172e-11 3.29590427e-12
1.40921794e-01 -3.18598481e-11 7.22351512e-12
1.42180024e-01 -3.19686499e-11 1.06916794e-11
1.43438254e-01 -3.20743432e-11 1.72468127e-11
1.44696485e-01 -3.21755955e-11 4.96437905e-12
1.45954715e-01 -3.22737392e-11 8.29826482e-12
1.47212945e-01 -3.23687743e-11 9.33729261e-12
1.48471176e-01 -3.24607008e-11 1.68251751e-11
