#	Time	Error_of_Energy	Error_of_Position
5.03292121e-03 4.99750093e-07 2.63424455e-06
1.00658424e-02 1.99239782e-06 5.25863329e-06
1.50987636e-02 4.45831130e-06 7.86342788e-06
2.01316848e-02 7.86534898e-06 1.04391333e-05
2.51646061e-02 1.21697002e-05 1.29766153e-05
3.01975273e-02 1.73170104e-05 1.54671984e-05
3.52304485e-02 2.32437429e-05 1.79027532e-05
4.02633697e-02 2.98787221e-05 2.02757881e-05
4.52962909e-02 3.71447967e-05 2.25795180e-05
5.03292121e-02 4.49605606e-05 2.48079162e-05
5.53621333e-02 5.32420726e-05 2.69557507e-05
6.03950545e-02 6.19045174e-05 2.90186067e-05
6.54279757e-02 7.08637616e-05 3.09928941e-05
7.04608969e-02 8.00377639e-05 3.28758406e-05
7.54938182e-02 8.93478105e-05 3.46654764e-05
8.05267394e-02 9.87195562e-05 3.63606177e-05
8.55596606e-02 1.08083861e-04 3.79608318e-05
9.05925818e-02 1.17377421e-04 3.94663155e-05
9.56255030e-02 1.26543203e-04 4.08779249e-05
1.00658424e-01 1.35530690e-04 4.21971835e-05
1.05691345e-01 1.44295961e-04 4.34259703e-05
1.10724267e-01 1.52801623e-04 4.45668178e-05
1.15757188e-01 1.61016622e-04 4.56224662e-05
1.20790109e-01 1.68915947e-04 4.65961690e-05
1.25823030e-01 1.76480257e-04 4.74913642e-05
1.30855951e-01 1.83695459e-04 4.83117127e-05
1.35888873e-01 1.90552235e-04 4.90610974e-05
1.40921794e-01 1.97045558e-04 4.97435232e-05
1.45954715e-01 2.03174203e-04 5.03630674e-05
1.50987636e-01 2.08940256e-04 5.09238499e-05
1.56020558e-01 2.14348653e-04 5.14300029e-05
1.61053479e-01 2.19406727e-04 5.18856338e-05
1.66086400e-01 2.24123799e-04 5.22947887e-05
1.71119321e-01 2.28510795e-04 5.26614320e-05
1.76152242e-01 2.32579895e-04 5.29894552e-05
1.81185164e-01 2.36344226e-04 5.32826503e-05
1.86218085e-01 2.39817587e-04 5.35445990e-05
1.91251006e-01 2.43014203e-04 5.37788305e-05
1.96283927e-01 2.45948522e-04 5.39886627e-05
2.01316848e-01 2.48635033e-04 5.41772920e-05
2.06349770e-01 2.51088119e-04 5.43477166e-05
2.11382691e-01 2.53321935e-04 5.45028076e-05
2.16415612e-01 2.55350301e-04 5.46452320e-05
2.21448533e-01 2.57186629e-04 5.47775068e-05
2.26481454e-01 2.58843859e-04 5.49019767e-05
2.31514376e-01 2.60334410e-04 5.50208160e-05
2.36547297e-01 2.61670152e-04 5.51360417e-05
2.41580218e-01 2.62862381e-04 5.52495111e-05
2.46613139e-01 2.63921813e-04 5.53629247e-05
2.51646061e-01 2.64858575e-04 5.54778327e-05
2.56678982e-01 2.65682216e-04 5.55956414e-05
2.61711903e-01 2.66401709e-04 5.57176192e-05
2.66744824e-01 2.67025472e-04 5.58448998e-05
2.71777745e-01 2.67561379e-04 5.59784745e-05
2.76810667e-01 2.68016784e-04 5.61192103e-05
2.81843588e-01 2.68398542e-04 5.62679063e-05
2.86876509e-01 2.68713028e-04 5.64252645e-05
2.91909430e-01 2.68966167e-04 5.65918012e-05
2.96942351e-01 2.69163452e-04 5.67679224e-05
3.01975273e-01 2.69309971e-04 5.69541534e-05
3.07008194e-01 2.69410431e-04 5.71506831e-05
3.12041115e-01 2.69469179e-04 5.73577343e-05
3.17074036e-01 2.69490227e-04 5.75755797e-05
3.22106957e-01 2.69477273e-04 5.78041054e-05
3.27139879e-01 2.69433721e-04 5.80435955e-05
3.32172800e-01 2.69362701e-04 5.82937718e-05
3.37205721e-01 2.69267090e-04 5.85547954e-05
