#	Time	Error_of_Energy	Error_of_Position
2.51646061e-03 -7.81066944e-09 1.64698060e-07
5.03292121e-03 -3.12095088e-08 3.29341232e-07
7.54938182e-03 -7.00972551e-08 4.93876082e-07
1.00658424e-02 -1.24309293e-07 6.58249056e-07
1.25823030e-02 -1.93616860e-07 8.22406983e-07
1.50987636e-02 -2.77728736e-07 9.86296813e-07
1.76152242e-02 -3.76293365e-07 1.14986549e-06
2.01316848e-02 -4.88901410e-07 1.31305990e-06
2.26481454e-02 -6.15088689e-07 1.47582699e-06
2.51646061e-02 -7.54339476e-07 1.63811390e-06
2.76810667e-02 -9.06090124e-07 1.79986933e-06
3.01975273e-02 -1.06973297e-06 1.96104349e-06
3.27139879e-02 -1.24462048e-06 2.12158716e-06
3.52304485e-02 -1.43006957e-06 2.28145168e-06
3.77469091e-02 -1.62536613e-06 2.44058902e-06
4.02633697e-02 -1.82976958e-06 2.59895185e-06
4.27798303e-02 -2.04251755e-06 2.75649369e-06
4.52962909e-02 -2.26283055e-06 2.91316899e-06
4.78127515e-02 -2.48991660e-06 3.06893322e-06
5.03292121e-02 -2.72297580e-06 3.22374303e-06
5.28456727e-02 -2.96120485e-06 3.37755624e-06
5.53621333e-02 -3.20380133e-06 3.53033198e-06
5.78785939e-02 -3.44996786e-06 3.68203072e-06
6.03950545e-02 -3.69891611e-06 3.83261434e-06
6.29115151e-02 -3.94987046e-06 3.98204622e-06
6.54279757e-02 -4.20207154e-06 4.13029133e-06
6.79444363e-02 -4.45477943e-06 4.27731622e-06
7.04608969e-02 -4.70727660e-06 4.42308908e-06
7.29773576e-02 -4.95887054e-06 4.56757951e-06
7.54938182e-02 -5.20889618e-06 4.71075815e-06
7.80102788e-02 -5.45671788e-06 4.85259578e-06
8.05267394e-02 -5.70173125e-06 4.99306203e-06
8.30432000e-02 -5.94336457e-06 5.13212810e-06
8.55596606e-02 -6.18108003e-06 5.26977522e-06
8.80761212e-02 -6.41437459e-06 5.40598870e-06
9.05925818e-02 -6.64278063e-06 5.54075443e-06
9.31090424e-02 -6.86586636e-06 5.67405454e-06
9.56255030e-02 -7.08323593e-06 5.80586086e-06
9.81419636e-02 -7.29452933e-06 5.93614176e-06
1.00658424e-01 -7.49942218e-06 6.06490266e-06
1.03174885e-01 -7.69762512e-06 6.19214971e-06
1.05691345e-01 -7.88888329e-06 6.31786561e-06
1.08207806e-01 -8.07297540e-06 6.44200548e-06
1.10724267e-01 -8.24971284e-06 6.56458500e-06
1.13240727e-01 -8.41893858e-06 6.68562772e-06
1.15757188e-01 -8.58052601e-06 6.80509458e-06
1.18273648e-01 -8.73437765e-06 6.92296595e-06
1.20790109e-01 -8.88042384e-06 7.03929600e-06
1.23306570e-01 -9.01862129e-06 7.15404575e-06
1.25823030e-01 -9.14895172e-06 7.26720120e-06
1.28339491e-01 -9.27142033e-06 7.37882427e-06
1.30855951e-01 -9.38605433e-06 7.48884636e-06
1.33372412e-01 -9.49290147e-06 7.59732200e-06
1.35888873e-01 -9.59202854e-06 7.70424628e-06
1.38405333e-01 -9.68351989e-06 7.80959799e-06
1.40921794e-01 -9.76747601e-06 7.91343899e-06
1.43438254e-01 -9.84401207e-06 8.01570638e-06
1.45954715e-01 -9.91325659e-06 8.11648839e-06
1.48471176e-01 -9.97535005e-06 8.21571374e-06
1.50987636e-01 -1.00304436e-05 8.31347347e-06
1.53504097e-01 -1.00786979e-05 8.40970275e-06
1.56020558e-01 -1.01202818e-05 8.50448192e-06
1.58537018e-01 -1.01553713e-05 8.59777034e-06
1.61053479e-01 -1.01841483e-05 8.68961289e-06
1.63569939e-01 -1.02068000e-05 8.78002212e-06
1.66086400e-01 -1.02235174e-05 8.86898220e-06
1.68602861e-01 -1.02344948e-05 8.95655945e-06
1.71119321e-01 -1.02399286e-05 9.04271764e-06
1.73635782e-01 -1.02400171e-05 9.12749899e-06
1.76152242e-01 -1.02349590e-05 9.21093321e-06
1.78668703e-01 -1.02249535e-05 9.29299709e-06
1.81185164e-01 -1.02101989e-05 9.37373547e-06
1.83701624e-01 -1.01908928e-05 9.45317323e-06
1.86218085e-01 -1.01672310e-05 9.53130076e-06
1.88734545e-01 -1.01394073e-05 9.60814409e-06
1.91251006e-01 -1.01076132e-05 9.68373565e-06
1.93767467e-01 -1.00720372e-05 9.75808519e-06
1.96283927e-01 -1.00328646e-05 9.83119793e-06
1.98800388e-01 -9.99027730e-06 9.90310054e-06
2.01316848e-01 -9.94445352e-06 9.97381670e-06
2.03833309e-01 -9.89556746e-06 1.00433620e-05
2.06349770e-01 -9.84378918e-06 1.01117497e-05
2.08866230e-01 -9.78928447e-06 1.01789963e-05
2.11382691e-01 -9.73221468e-06 1.02451229e-05
2.13899151e-01 -9.67273662e-06 1.03101484e-05
2.16415612e-01 -9.61100249e-06 1.03740898e-05
2.18932073e-01 -9.54715981e-06 1.04369638e-05
2.21448533e-01 -9.48135139e-06 1.04987876e-05
2.23964994e-01 -9.41371531e-06 1.05595790e-05
2.26481454e-01 -9.34438493e-06 1.06193558e-05
2.28997915e-01 -9.27348888e-06 1.06781354e-05
2.31514376e-01 -9.20115109e-06 1.07359346e-05
2.34030836e-01 -9.12749087e-06 1.07927699e-05
2.36547297e-01 -9.05262290e-06 1.08486577e-05
2.39063757e-01 -8.97665735e-06 1.09036145e-05
2.41580218e-01 -8.89969992e-06 1.09576563e-05
2.44096679e-01 -8.82185189e-06 1.10107994e-05
2.46613139e-01 -8.74321028e-06 1.10630596e-05
2.49129600e-01 -8.66386788e-06 1.11144527e-05
2.51646061e-01 -8.58391335e-06 1.11649940e-05
2.54162521e-01 -8.50343135e-06 1.12146987e-05
2.56678982e-01 -8.42250261e-06 1.12635817e-05
2.59195442e-01 -8.34120406e-06 1.13116574e-05
2.61711903e-01 -8.25960893e-06 1.13589403e-05
2.64228364e-01 -8.17778683e-06 1.14054448e-05
2.66744824e-01 -8.09580392e-06 1.14511856e-05
2.69261285e-01 -8.01372295e-06 1.14961785e-05
2.71777745e-01 -7.93160343e-06 1.15404410e-05
2.74294206e-01 -7.84950171e-06 1.15839879e-05
2.76810667e-01 -7.76747107e-06 1.16268302e-05
2.79327127e-01 -7.68556188e-06 1.16689771e-05
2.81843588e-01 -7.60382166e-06 1.17104368e-05
2.84360048e-01 -7.52229521e-06 1.17512180e-05
2.86876509e-01 -7.44102470e-06 1.17913329e-05
2.89392970e-01 -7.36004978e-06 1.18308011e-05
2.91909430e-01 -7.27940769e-06 1.18696534e-05
2.94425891e-01 -7.19913333e-06 1.19079035e-05
2.96942351e-01 -7.11925937e-06 1.19455421e-05
2.99458812e-01 -7.03981635e-06 1.19825640e-05
3.01975273e-01 -6.96083275e-06 1.20189776e-05
3.04491733e-01 -6.88233513e-06 1.20548178e-05
3.07008194e-01 -6.80434813e-06 1.20901344e-05
3.09524654e-01 -6.72689462e-06 1.21249044e-05
3.12041115e-01 -6.64999577e-06 1.21590989e-05
3.14557576e-01 -6.57367112e-06 1.21927274e-05
3.17074036e-01 -6.49793863e-06 1.22258600e-05
3.19590497e-01 -6.42281481e-06 1.22585269e-05
3.22106957e-01 -6.34831473e-06 1.22906591e-05
3.24623418e-01 -6.27445213e-06 1.23222445e-05
3.27139879e-01 -6.20123948e-06 1.23533737e-05
3.29656339e-01 -6.12868803e-06 1.23840881e-05
3.32172800e-01 -6.05680786e-06 1.24142841e-05
3.34689260e-01 -5.98560797e-06 1.24439661e-05
3.37205721e-01 -5.91509632e-06 1.24732796e-05
3.39722182e-01 -5.84527988e-06 1.25021668e-05
3.42238642e-01 -5.77616470e-06 1.25305298e-05
3.44755103e-01 -5.70775593e-06 1.25584960e-05
3.47271564e-01 -5.64005788e-06 1.25861277e-05
3.49788024e-01 -5.57307410e-06 1.26132515e-05
3.52304485e-01 -5.50680737e-06 1.26399610e-05
3.54820945e-01 -5.44125977e-06 1.26663943e-05
3.57337406e-01 -5.37643272e-06 1.26923335e-05
3.59853867e-01 -5.31232701e-06 1.27178755e-05
3.62370327e-01 -5.24894285e-06 1.27431724e-05
3.64886788e-01 -5.18627989e-06 1.27679695e-05
3.67403248e-01 -5.12433725e-06 1.27924357e-05
3.69919709e-01 -5.06311360e-06 1.28166442e-05
3.72436170e-01 -5.00260711e-06 1.28403424e-05
