#	Time	Error_of_Energy
6.29115151e-04 -3.05164782e-11
1.25823030e-03 -1.22058808e-10
1.88734545e-03 -2.74603451e-10
2.51646061e-03 -4.88109553e-10
3.14557576e-03 -7.62520269e-10
3.77469091e-03 -1.09776321e-09
4.40380606e-03 -1.49374912e-09
5.03292121e-03 -1.95037364e-09
5.66203636e-03 -2.46751375e-09
6.29115151e-03 -3.04503489e-09
6.92026666e-03 -3.68278208e-09
7.54938182e-03 -4.38058745e-09
8.17849697e-03 -5.13826537e-09
8.80761212e-03 -5.95561644e-09
9.43672727e-03 -6.83242618e-09
1.00658424e-02 -7.76846099e-09
1.06949576e-02 -8.76347572e-09
1.13240727e-02 -9.81720705e-09
1.19531879e-02 -1.09293787e-08
1.25823030e-02 -1.20997012e-08
1.32114182e-02 -1.33278646e-08
1.38405333e-02 -1.46135486e-08
1.44696485e-02 -1.59564153e-08
1.50987636e-02 -1.73561143e-08
1.57278788e-02 -1.88122815e-08
1.63569939e-02 -2.03245372e-08
1.69861091e-02 -2.18924874e-08
1.76152242e-02 -2.35157276e-08
1.82443394e-02 -2.51938355e-08
1.88734545e-02 -2.69263789e-08
1.95025697e-02 -2.87129076e-08
2.01316848e-02 -3.05529642e-08
2.07608000e-02 -3.24460747e-08
2.13899151e-02 -3.43917534e-08
2.20190303e-02 -3.63895043e-08
2.26481454e-02 -3.84388152e-08
2.32772606e-02 -4.05391667e-08
2.39063757e-02 -4.26900217e-08
2.45354909e-02 -4.48908382e-08
2.51646061e-02 -4.71410591e-08
2.57937212e-02 -4.94401151e-08
2.64228364e-02 -5.17874308e-08
2.70519515e-02 -5.41824150e-08
2.76810667e-02 -5.66244700e-08
2.83101818e-02 -5.91129861e-08
2.89392970e-02 -6.16473468e-08
2.95684121e-02 -6.42269224e-08
3.01975273e-02 -6.68510767e-08
3.08266424e-02 -6.95191620e-08
3.14557576e-02 -7.22305256e-08
3.20848727e-02 -7.49845013e-08
3.27139879e-02 -7.77804177e-08
3.33431030e-02 -8.06175979e-08
3.39722182e-02 -8.34953529e-08
3.46013333e-02 -8.64129888e-08
3.52304485e-02 -8.93698062e-08
3.58595636e-02 -9.23650942e-08
3.64886788e-02 -9.53981396e-08
3.71177939e-02 -9.84682229e-08
3.77469091e-02 -1.01574617e-07
3.83760242e-02 -1.04716588e-07
3.90051394e-02 -1.07893400e-07
3.96342545e-02 -1.11104311e-07
4.02633697e-02 -1.14348573e-07
4.08924848e-02 -1.17625433e-07
