#	Time	Error_of_Energy
1.00658424e-02 -3.98437550e-09
2.01316848e-02 -1.17410042e-08
3.01975273e-02 -2.27224226e-08
4.02633697e-02 -3.61300718e-08
5.03292121e-02 -5.10321647e-08
6.03950545e-02 -6.64882789e-08
7.04608969e-02 -8.16564403e-08
8.05267394e-02 -9.58665893e-08
9.05925818e-02 -1.08654893e-07
1.00658424e-01 -1.19762678e-07
1.10724267e-01 -1.29109679e-07
1.20790109e-01 -1.36753170e-07
1.30855951e-01 -1.42843371e-07
1.40921794e-01 -1.47582595e-07
1.50987636e-01 -1.51192310e-07
1.61053479e-01 -1.53889487e-07
1.71119321e-01 -1.55871708e-07
1.81185164e-01 -1.57309442e-07
1.91251006e-01 -1.58343588e-07
2.01316848e-01 -1.59086493e-07
2.11382691e-01 -1.59624934e-07
2.21448533e-01 -1.60023998e-07
2.31514376e-01 -1.60331139e-07
2.41580218e-01 -1.60579954e-07
2.51646061e-01 -1.60793476e-07
2.61711903e-01 -1.60986908e-07
2.71777745e-01 -1.61169810e-07
2.81843588e-01 -1.61347786e-07
2.91909430e-01 -1.61523753e-07
3.01975273e-01 -1.61698877e-07
3.12041115e-01 -1.61873241e-07
3.22106957e-01 -1.62046306e-07
3.32172800e-01 -1.62217232e-07
3.42238642e-01 -1.62385078e-07
3.52304485e-01 -1.62548929e-07
3.62370327e-01 -1.62707974e-07
3.72436170e-01 -1.62861536e-07
3.82502012e-01 -1.63009088e-07
3.92567854e-01 -1.63150251e-07
4.02633697e-01 -1.63284779e-07
4.12699539e-01 -1.63412548e-07
4.22765382e-01 -1.63533534e-07
4.32831224e-01 -1.63647797e-07
4.42897067e-01 -1.63755467e-07
4.52962909e-01 -1.63856726e-07
4.63028751e-01 -1.63951795e-07
4.73094594e-01 -1.64040924e-07
4.83160436e-01 -1.64124382e-07
4.93226279e-01 -1.64202451e-07
5.03292121e-01 -1.64275417e-07
5.13357963e-01 -1.64343567e-07
5.23423806e-01 -1.64407182e-07
5.33489648e-01 -1.64466538e-07
5.43555491e-01 -1.64521903e-07
5.53621333e-01 -1.64573533e-07
5.63687176e-01 -1.64621673e-07
5.73753018e-01 -1.64666556e-07
5.83818860e-01 -1.64708402e-07
5.93884703e-01 -1.64747418e-07
6.03950545e-01 -1.64783801e-07
6.14016388e-01 -1.64817734e-07
6.24082230e-01 -1.64849386e-07
6.34148073e-01 -1.64878920e-07
6.44213915e-01 -1.64906484e-07
6.54279757e-01 -1.64932216e-07
6.64345600e-01 -1.64956247e-07
6.74411442e-01 -1.64978697e-07
6.84477285e-01 -1.64999677e-07
6.94543127e-01 -1.65019291e-07
7.04608969e-01 -1.65037636e-07
7.14674812e-01 -1.65054799e-07
7.24740654e-01 -1.65070866e-07
7.34806497e-01 -1.65085910e-07
7.44872339e-01 -1.65100005e-07
7.54938182e-01 -1.65113215e-07
7.65004024e-01 -1.65125602e-07
7.75069866e-01 -1.65137223e-07
7.85135709e-01 -1.65148129e-07
7.95201551e-01 -1.65158369e-07
8.05267394e-01 -1.65167989e-07
8.15333236e-01 -1.65177029e-07
8.25399079e-01 -1.65185529e-07
8.35464921e-01 -1.65193526e-07
8.45530763e-01 -1.65201052e-07
8.55596606e-01 -1.65208137e-07
8.65662448e-01 -1.65214812e-07
8.75728291e-01 -1.65221102e-07
8.85794133e-01 -1.65227033e-07
8.95859975e-01 -1.65232626e-07
9.05925818e-01 -1.65237905e-07
9.15991660e-01 -1.65242889e-07
9.26057503e-01 -1.65247596e-07
9.36123345e-01 -1.65252044e-07
9.46189188e-01 -1.65256249e-07
9.56255030e-01 -1.65260226e-07
9.66320872e-01 -1.65263988e-07
9.76386715e-01 -1.65267550e-07
9.86452557e-01 -1.65270923e-07
