#	Time	Error_of_Energy
6.29115151e-04 -8.88178420e-16
1.25823030e-03 -4.44089210e-16
1.88734545e-03 -1.33226763e-15
2.51646061e-03 -1.77635684e-15
3.14557576e-03 -3.55271368e-15
3.77469091e-03 -5.77315973e-15
4.40380606e-03 -6.66133815e-15
5.03292121e-03 -8.43769499e-15
5.66203636e-03 -1.15463195e-14
6.29115151e-03 -1.37667655e-14
6.92026666e-03 -1.68753900e-14
7.54938182e-03 -1.90958360e-14
8.17849697e-03 -2.22044605e-14
8.80761212e-03 -2.53130850e-14
9.43672727e-03 -2.97539771e-14
1.00658424e-02 -3.41948692e-14
1.06949576e-02 -3.73034936e-14
1.13240727e-02 -4.13002965e-14
1.19531879e-02 -4.57411886e-14
1.25823030e-02 -5.06261699e-14
1.32114182e-02 -5.59552404e-14
1.38405333e-02 -6.12843110e-14
1.44696485e-02 -6.61692923e-14
1.50987636e-02 -7.19424520e-14
1.57278788e-02 -7.81597009e-14
1.63569939e-02 -8.34887715e-14
1.69861091e-02 -9.01501096e-14
1.76152242e-02 -9.59232693e-14
1.82443394e-02 -1.02584607e-13
1.88734545e-02 -1.08801856e-13
1.95025697e-02 -1.16351373e-13
2.01316848e-02 -1.23900890e-13
2.07608000e-02 -1.31450406e-13
2.13899151e-02 -1.39444012e-13
2.20190303e-02 -1.46993528e-13
2.26481454e-02 -1.54987134e-13
2.32772606e-02 -1.63868918e-13
2.39063757e-02 -1.72306613e-13
2.45354909e-02 -1.79856130e-13
2.51646061e-02 -1.88293825e-13
2.57937212e-02 -1.95843342e-13
2.64228364e-02 -2.06057393e-13
2.70519515e-02 -2.14495088e-13
2.76810667e-02 -2.23820962e-13
2.83101818e-02 -2.33146835e-13
2.89392970e-02 -2.42028619e-13
2.95684121e-02 -2.50466314e-13
3.01975273e-02 -2.60680366e-13
3.08266424e-02 -2.70450329e-13
3.14557576e-02 -2.80664381e-13
3.20848727e-02 -2.91322522e-13
3.27139879e-02 -3.01536573e-13
3.33431030e-02 -3.12194715e-13
3.39722182e-02 -3.23741034e-13
3.46013333e-02 -3.34843264e-13
3.52304485e-02 -3.45945494e-13
3.58595636e-02 -3.57047725e-13
3.64886788e-02 -3.69038133e-13
3.71177939e-02 -3.79696274e-13
3.77469091e-02 -3.91242594e-13
3.83760242e-02 -4.03233003e-13
3.90051394e-02 -4.14779322e-13
3.96342545e-02 -4.26325641e-13
4.02633697e-02 -4.38316050e-13
4.08924848e-02 -4.49862370e-13
4.15216000e-02 -4.61852778e-13
4.21507151e-02 -4.73843187e-13
4.27798303e-02 -4.85833596e-13
4.34089454e-02 -4.98712183e-13
4.40380606e-02 -5.11590770e-13
4.46671757e-02 -5.24025268e-13
4.52962909e-02 -5.36459765e-13
4.59254060e-02 -5.48450174e-13
4.65545212e-02 -5.61328761e-13
4.71836363e-02 -5.74207348e-13
4.78127515e-02 -5.87530025e-13
4.84418667e-02 -6.00408612e-13
4.90709818e-02 -6.13287199e-13
4.97000970e-02 -6.26609875e-13
5.03292121e-02 -6.39932551e-13
5.09583273e-02 -6.53699317e-13
5.15874424e-02 -6.67021993e-13
5.22165576e-02 -6.79900580e-13
