#	Time	Error_of_Energy
5.03292121e-03 -6.24389429e-11
1.00658424e-02 -1.86474391e-10
1.50987636e-02 -3.69839270e-10
2.01316848e-02 -6.08929795e-10
2.51646061e-02 -8.98953356e-10
3.01975273e-02 -1.23411947e-09
3.52304485e-02 -1.60786184e-09
4.02633697e-02 -2.01308881e-09
4.52962909e-02 -2.44242671e-09
5.03292121e-02 -2.88847302e-09
5.53621333e-02 -3.34401262e-09
6.03950545e-02 -3.80222120e-09
6.54279757e-02 -4.25682556e-09
7.04608969e-02 -4.70223505e-09
7.54938182e-02 -5.13361886e-09
8.05267394e-02 -5.54695445e-09
8.55596606e-02 -5.93904614e-09
9.05925818e-02 -6.30749675e-09
9.56255030e-02 -6.65066979e-09
1.00658424e-01 -6.96762426e-09
1.05691345e-01 -7.25803151e-09
1.10724267e-01 -7.52210383e-09
1.15757188e-01 -7.76049092e-09
1.20790109e-01 -7.97420396e-09
1.25823030e-01 -8.16452594e-09
1.30855951e-01 -8.33293878e-09
1.35888873e-01 -8.48105275e-09
1.40921794e-01 -8.61055005e-09
1.45954715e-01 -8.72313199e-09
1.50987636e-01 -8.82047768e-09
1.56020558e-01 -8.90421603e-09
1.61053479e-01 -8.97589469e-09
1.66086400e-01 -9.03697117e-09
1.71119321e-01 -9.08879372e-09
1.76152242e-01 -9.13259646e-09
1.81185164e-01 -9.16950249e-09
1.86218085e-01 -9.20051857e-09
1.91251006e-01 -9.22654175e-09
1.96283927e-01 -9.24836563e-09
2.01316848e-01 -9.26668298e-09
2.06349770e-01 -9.28209909e-09
2.11382691e-01 -9.29513400e-09
2.16415612e-01 -9.30623356e-09
2.21448533e-01 -9.31577837e-09
2.26481454e-01 -9.32408772e-09
2.31514376e-01 -9.33142852e-09
2.36547297e-01 -9.33802324e-09
2.41580218e-01 -9.34405309e-09
2.46613139e-01 -9.34966637e-09
2.51646061e-01 -9.35498212e-09
2.56678982e-01 -9.36009492e-09
2.61711903e-01 -9.36507716e-09
2.66744824e-01 -9.36998479e-09
2.71777745e-01 -9.37486000e-09
2.76810667e-01 -9.37973210e-09
2.81843588e-01 -9.38461975e-09
2.86876509e-01 -9.38953715e-09
2.91909430e-01 -9.39448919e-09
2.96942351e-01 -9.39947720e-09
3.01975273e-01 -9.40449807e-09
3.07008194e-01 -9.40954870e-09
3.12041115e-01 -9.41461931e-09
3.17074036e-01 -9.41970191e-09
3.22106957e-01 -9.42478895e-09
3.27139879e-01 -9.42986933e-09
3.32172800e-01 -9.43493284e-09
3.37205721e-01 -9.43997058e-09
3.42238642e-01 -9.44497414e-09
3.47271564e-01 -9.44993195e-09
3.52304485e-01 -9.45483825e-09
3.57337406e-01 -9.45968370e-09
3.62370327e-01 -9.46446299e-09
3.67403248e-01 -9.46916856e-09
3.72436170e-01 -9.47379553e-09
3.77469091e-01 -9.47833856e-09
3.82502012e-01 -9.48279411e-09
3.87534933e-01 -9.48715817e-09
