#	Time	Error_of_Energy	Error_of_Position
2.38732415e-03 -5.31211175e-08 3.07905418e-07
4.77464829e-03 -2.12341986e-07 6.24250486e-07
7.16197244e-03 -4.77235924e-07 9.38418168e-07
9.54929659e-03 -8.47094378e-07 1.24771908e-06
1.19366207e-02 -1.32093077e-06 1.55809595e-06
1.43239449e-02 -1.89748585e-06 1.86639964e-06
1.67112690e-02 -2.57523446e-06 2.17493034e-06
1.90985932e-02 -3.35239372e-06 2.47993296e-06
2.14859173e-02 -4.22693247e-06 2.78427666e-06
2.38732415e-02 -5.19658200e-06 3.08578217e-06
2.62605656e-02 -6.25884786e-06 3.38502864e-06
2.86478898e-02 -7.41102275e-06 3.68241518e-06
3.10352139e-02 -8.65020023e-06 3.97529477e-06
3.34225380e-02 -9.97328938e-06 4.26798540e-06
3.58098622e-02 -1.13770300e-05 4.55359723e-06
3.81971863e-02 -1.28580086e-05 4.84083846e-06
4.05845105e-02 -1.44126744e-05 5.11866471e-06
4.29718346e-02 -1.60373561e-05 5.39935664e-06
4.53591588e-02 -1.77282786e-05 5.66949653e-06
4.77464829e-02 -1.94815800e-05 5.94205054e-06
5.01338071e-02 -2.12933282e-05 6.20492947e-06
5.25211312e-02 -2.31595374e-05 6.46760681e-06
5.49084554e-02 -2.50761850e-05 6.72369471e-06
5.72957795e-02 -2.70392270e-05 6.97501176e-06
5.96831037e-02 -2.90446140e-05 7.22448145e-06
6.20704278e-02 -3.10883059e-05 7.46374678e-06
6.44577520e-02 -3.31662866e-05 7.70597423e-06
6.68450761e-02 -3.52745771e-05 7.93409012e-06
6.92324002e-02 -3.74092493e-05 8.16697650e-06
7.16197244e-02 -3.95664375e-05 8.38641889e-06
7.40070485e-02 -4.17423498e-05 8.60666563e-06
7.63943727e-02 -4.39332790e-05 8.81950532e-06
7.87816968e-02 -4.61356116e-05 9.02503219e-06
8.11690210e-02 -4.83458368e-05 9.23170488e-06
8.35563451e-02 -5.05605541e-05 9.42355724e-06
8.59436693e-02 -5.27764804e-05 9.62155124e-06
8.83309934e-02 -5.49904556e-05 9.80460810e-06
9.07183176e-02 -5.71994481e-05 9.98847267e-06
9.31056417e-02 -5.94005585e-05 1.01664642e-05
9.54929659e-02 -6.15910234e-05 1.03338828e-05
9.78802900e-02 -6.37682179e-05 1.05063138e-05
1.00267614e-01 -6.59296572e-05 1.06622658e-05
1.02654938e-01 -6.80729980e-05 1.08226752e-05
1.05042262e-01 -7.01960385e-05 1.09742217e-05
1.07429587e-01 -7.22967185e-05 1.11172138e-05
1.09816911e-01 -7.43731185e-05 1.12649613e-05
1.12204235e-01 -7.64234578e-05 1.13964656e-05
1.14591559e-01 -7.84460933e-05 1.15321923e-05
1.16978883e-01 -8.04395165e-05 1.16611696e-05
1.19366207e-01 -8.24023513e-05 1.17792546e-05
1.21753531e-01 -8.43333500e-05 1.19044615e-05
1.24140856e-01 -8.62313906e-05 1.20152125e-05
1.26528180e-01 -8.80954724e-05 1.21250572e-05
1.28915504e-01 -8.99247124e-05 1.22355401e-05
1.31302828e-01 -9.17183407e-05 1.23315045e-05
1.33690152e-01 -9.34756964e-05 1.24333690e-05
1.36077476e-01 -9.51962226e-05 1.25288045e-05
1.38464800e-01 -9.68794623e-05 1.26135590e-05
1.40852125e-01 -9.85250535e-05 1.27059593e-05
1.43239449e-01 -1.00132724e-04 1.27879441e-05
1.45626773e-01 -1.01702287e-04 1.28636825e-05
1.48014097e-01 -1.03233638e-04 1.29457737e-05
1.50401421e-01 -1.04726745e-04 1.30163779e-05
1.52788745e-01 -1.06181650e-04 1.30837885e-05
1.55176070e-01 -1.07598463e-04 1.31560557e-05
1.57563394e-01 -1.08977351e-04 1.32172198e-05
1.59950718e-01 -1.10318545e-04 1.32764612e-05
1.62338042e-01 -1.11622325e-04 1.33399732e-05
1.64725366e-01 -1.12889022e-04 1.33934147e-05
1.67112690e-01 -1.14119014e-04 1.34446522e-05
1.69500014e-01 -1.15312717e-04 1.35005067e-05
1.71887339e-01 -1.16470588e-04 1.35478037e-05
1.74274663e-01 -1.17593116e-04 1.35914935e-05
1.76661987e-01 -1.18680822e-04 1.36404640e-05
1.79049311e-01 -1.19734255e-04 1.36830607e-05
1.81436635e-01 -1.20753987e-04 1.37203021e-05
1.83823959e-01 -1.21740611e-04 1.37625871e-05
1.86211283e-01 -1.22694741e-04 1.38016013e-05
1.88598608e-01 -1.23617006e-04 1.38343688e-05
1.90985932e-01 -1.24508046e-04 1.38697571e-05
1.93373256e-01 -1.25368516e-04 1.39056431e-05
1.95760580e-01 -1.26199078e-04 1.39360090e-05
1.98147904e-01 -1.27000401e-04 1.39652270e-05
2.00535228e-01 -1.27773158e-04 1.39975260e-05
2.02922552e-01 -1.28518028e-04 1.40267466e-05
2.05309877e-01 -1.29235689e-04 1.40525182e-05
2.07697201e-01 -1.29926820e-04 1.40801704e-05
2.10084525e-01 -1.30592097e-04 1.41081221e-05
2.12471849e-01 -1.31232197e-04 1.41332370e-05
2.14859173e-01 -1.31847788e-04 1.41571303e-05
2.17246497e-01 -1.32439538e-04 1.41826423e-05
2.19633821e-01 -1.33008105e-04 1.42075627e-05
2.22021146e-01 -1.33554143e-04 1.42309253e-05
2.24408470e-01 -1.34078296e-04 1.42539105e-05
2.26795794e-01 -1.34581200e-04 1.42775002e-05
2.29183118e-01 -1.35063484e-04 1.43010571e-05
2.31570442e-01 -1.35525765e-04 1.43242527e-05
2.33957766e-01 -1.35968650e-04 1.43468325e-05
2.36345090e-01 -1.36392736e-04 1.43693341e-05
2.38732415e-01 -1.36798610e-04 1.43927618e-05
2.41119739e-01 -1.37186845e-04 1.44168860e-05
2.43507063e-01 -1.37558005e-04 1.44399233e-05
2.45894387e-01 -1.37912642e-04 1.44621139e-05
2.48281711e-01 -1.38251293e-04 1.44860564e-05
2.50669035e-01 -1.38574487e-04 1.45118798e-05
2.53056360e-01 -1.38882738e-04 1.45367422e-05
2.55443684e-01 -1.39176548e-04 1.45593578e-05
2.57831008e-01 -1.39456408e-04 1.45838864e-05
2.60218332e-01 -1.39722797e-04 1.46116301e-05
2.62605656e-01 -1.39976178e-04 1.46398605e-05
2.64992980e-01 -1.40217008e-04 1.46642852e-05
2.67380304e-01 -1.40445725e-04 1.46891885e-05
2.69767629e-01 -1.40662761e-04 1.47181982e-05
2.72154953e-01 -1.40868532e-04 1.47501600e-05
2.74542277e-01 -1.41063444e-04 1.47793558e-05
2.76929601e-01 -1.41247892e-04 1.48051918e-05
2.79316925e-01 -1.41422258e-04 1.48341901e-05
2.81704249e-01 -1.41586913e-04 1.48682937e-05
2.84091573e-01 -1.41742218e-04 1.49041053e-05
2.86478898e-01 -1.41888523e-04 1.49346285e-05
2.88866222e-01 -1.42026165e-04 1.49633988e-05
2.91253546e-01 -1.42155474e-04 1.49968774e-05
2.93640870e-01 -1.42276768e-04 1.50359341e-05
2.96028194e-01 -1.42390354e-04 1.50758235e-05
2.98415518e-01 -1.42496531e-04 1.51091391e-05
3.00802842e-01 -1.42595587e-04 1.51411797e-05
3.03190167e-01 -1.42687801e-04 1.51785664e-05
3.05577491e-01 -1.42773444e-04 1.52221369e-05
3.07964815e-01 -1.42852777e-04 1.52670406e-05
3.10352139e-01 -1.42926052e-04 1.53049491e-05
3.12739463e-01 -1.42993513e-04 1.53401001e-05
3.15126787e-01 -1.43055396e-04 1.53802094e-05
3.17514111e-01 -1.43111928e-04 1.54272913e-05
3.19901436e-01 -1.43163330e-04 1.54777333e-05
3.22288760e-01 -1.43209814e-04 1.55228398e-05
3.24676084e-01 -1.43251584e-04 1.55615953e-05
3.27063408e-01 -1.43288839e-04 1.56031083e-05
3.29450732e-01 -1.43321769e-04 1.56517647e-05
3.31838056e-01 -1.43350559e-04 1.57064670e-05
3.34225380e-01 -1.43375385e-04 1.57608064e-05
3.36612705e-01 -1.43396420e-04 1.58064418e-05
3.39000029e-01 -1.43413828e-04 1.58493209e-05
3.41387353e-01 -1.43427768e-04 1.58972639e-05
3.43774677e-01 -1.43438393e-04 1.59527993e-05
3.46162001e-01 -1.43445852e-04 1.60133490e-05
3.48549325e-01 -1.43450287e-04 1.60714086e-05
3.50936650e-01 -1.43451834e-04 1.61201417e-05
3.53323974e-01 -1.43450627e-04 1.61673169e-05
3.55711298e-01 -1.43446790e-04 1.62200000e-05
3.58098622e-01 -1.43440448e-04 1.62803489e-05
3.60485946e-01 -1.43431718e-04 1.63458195e-05
3.62873270e-01 -1.43420714e-04 1.64093460e-05
3.65260594e-01 -1.43407543e-04 1.64632603e-05
3.67647919e-01 -1.43392312e-04 1.65140556e-05
3.70035243e-01 -1.43375121e-04 1.65693171e-05
3.72422567e-01 -1.43356067e-04 1.66321149e-05
3.74809891e-01 -1.43335244e-04 1.67012111e-05
3.77197215e-01 -1.43312741e-04 1.67712416e-05
3.79584539e-01 -1.43288644e-04 1.68335001e-05
3.81971863e-01 -1.43263037e-04 1.68884105e-05
3.84359188e-01 -1.43235999e-04 1.69446380e-05
3.86746512e-01 -1.43207606e-04 1.70071877e-05
3.89133836e-01 -1.43177933e-04 1.70771128e-05
3.91521160e-01 -1.43147050e-04 1.71517052e-05
3.93908484e-01 -1.43115024e-04 1.72246532e-05
3.96295808e-01 -1.43081920e-04 1.72881701e-05
3.98683132e-01 -1.43047802e-04 1.73464097e-05
4.01070457e-01 -1.43012730e-04 1.74070376e-05
4.03457781e-01 -1.42976760e-04 1.74741124e-05
4.05845105e-01 -1.42939948e-04 1.75482384e-05
4.08232429e-01 -1.42902347e-04 1.76267384e-05
4.10619753e-01 -1.42864008e-04 1.77037932e-05
4.13007077e-01 -1.42824979e-04 1.77718523e-05
4.15394401e-01 -1.42785308e-04 1.78336867e-05
4.17781726e-01 -1.42745040e-04 1.78967512e-05
4.20169050e-01 -1.42704216e-04 1.79653931e-05
4.22556374e-01 -1.42662879e-04 1.80409237e-05
4.24943698e-01 -1.42621068e-04 1.81217832e-05
4.27331022e-01 -1.42578820e-04 1.82036700e-05
4.29718346e-01 -1.42536172e-04 1.82796966e-05
4.32105670e-01 -1.42493158e-04 1.83466422e-05
4.34492995e-01 -1.42449811e-04 1.84112917e-05
4.36880319e-01 -1.42406164e-04 1.84791606e-05
4.39267643e-01 -1.42362246e-04 1.85530663e-05
4.41654967e-01 -1.42318087e-04 1.86332885e-05
4.44042291e-01 -1.42273714e-04 1.87177039e-05
4.46429615e-01 -1.42229153e-04 1.88018876e-05
4.48816940e-01 -1.42184431e-04 1.88793464e-05
4.51204264e-01 -1.42139572e-04 1.89485026e-05
4.53591588e-01 -1.42094597e-04 1.90157920e-05
4.55978912e-01 -1.42049531e-04 1.90860661e-05
4.58366236e-01 -1.42004393e-04 1.91618896e-05
4.60753560e-01 -1.41959204e-04 1.92436823e-05
4.63140884e-01 -1.41913983e-04 1.93298381e-05
4.65528209e-01 -1.41868748e-04 1.94168110e-05
4.67915533e-01 -1.41823516e-04 1.94991910e-05
4.70302857e-01 -1.41778305e-04 1.95727867e-05
4.72690181e-01 -1.41733130e-04 1.96423276e-05
4.75077505e-01 -1.41688007e-04 1.97129380e-05
4.77464829e-01 -1.41642948e-04 1.97877742e-05
4.79852153e-01 -1.41597969e-04 1.98681475e-05
4.82239478e-01 -1.41553082e-04 1.99536401e-05
4.84626802e-01 -1.41508299e-04 2.00421904e-05
4.87014126e-01 -1.41463633e-04 2.01301543e-05
4.89401450e-01 -1.41419093e-04 2.02123996e-05
4.91788774e-01 -1.41374691e-04 2.02866774e-05
4.94176098e-01 -1.41330436e-04 2.03579097e-05
4.96563422e-01 -1.41286339e-04 2.04303798e-05
4.98950747e-01 -1.41242407e-04 2.05067478e-05
5.01338071e-01 -1.41198649e-04 2.05881578e-05
5.03725395e-01 -1.41155074e-04 2.06743355e-05
5.06112719e-01 -1.41111688e-04 2.07636592e-05
5.08500043e-01 -1.41068499e-04 2.08532084e-05
5.10887367e-01 -1.41025514e-04 2.09388082e-05
5.13274691e-01 -1.40982738e-04 2.10166718e-05
5.15662016e-01 -1.40940178e-04 2.10898685e-05
5.18049340e-01 -1.40897839e-04 2.11626762e-05
5.20436664e-01 -1.40855727e-04 2.12380108e-05
5.22823988e-01 -1.40813845e-04 2.13175082e-05
5.25211312e-01 -1.40772199e-04 2.14016139e-05
5.27598636e-01 -1.40730793e-04 2.14896546e-05
5.29985960e-01 -1.40689631e-04 2.15798860e-05
5.32373285e-01 -1.40648716e-04 2.16695243e-05
5.34760609e-01 -1.40608052e-04 2.17547829e-05
5.37147933e-01 -1.40567642e-04 2.18328616e-05
5.39535257e-01 -1.40527488e-04 2.19069330e-05
5.41922581e-01 -1.40487594e-04 2.19806195e-05
5.44309905e-01 -1.40447961e-04 2.20564381e-05
5.46697230e-01 -1.40408593e-04 2.21358690e-05
5.49084554e-01 -1.40369490e-04 2.22194307e-05
5.51471878e-01 -1.40330655e-04 2.23067407e-05
5.53859202e-01 -1.40292089e-04 2.23965568e-05
5.56246526e-01 -1.40253794e-04 2.24868007e-05
5.58633850e-01 -1.40215770e-04 2.25745796e-05
5.61021174e-01 -1.40178020e-04 2.26564605e-05
5.63408499e-01 -1.40140543e-04 2.27327258e-05
5.65795823e-01 -1.40103341e-04 2.28068332e-05
5.68183147e-01 -1.40066414e-04 2.28814786e-05
5.70570471e-01 -1.40029762e-04 2.29584906e-05
5.72957795e-01 -1.39993387e-04 2.30388903e-05
5.75345119e-01 -1.39957287e-04 2.31229513e-05
5.77732443e-01 -1.39921464e-04 2.32102450e-05
5.80119768e-01 -1.39885917e-04 2.32996691e-05
5.82507092e-01 -1.39850647e-04 2.33894626e-05
5.84894416e-01 -1.39815652e-04 2.34772199e-05
5.87281740e-01 -1.39780932e-04 2.35599895e-05
5.89669064e-01 -1.39746488e-04 2.36372170e-05
5.92056388e-01 -1.39712319e-04 2.37117883e-05
5.94443712e-01 -1.39678423e-04 2.37861670e-05
5.96831037e-01 -1.39644801e-04 2.38621160e-05
5.99218361e-01 -1.39611451e-04 2.39407429e-05
6.01605685e-01 -1.39578373e-04 2.40225508e-05
6.03993009e-01 -1.39545566e-04 2.41074802e-05
6.06380333e-01 -1.39513029e-04 2.41949379e-05
6.08767657e-01 -1.39480760e-04 2.42838115e-05
6.11154981e-01 -1.39448760e-04 2.43724774e-05
6.13542306e-01 -1.39417026e-04 2.44588108e-05
6.15929630e-01 -1.39385558e-04 2.45403395e-05
6.18316954e-01 -1.39354354e-04 2.46170758e-05
6.20704278e-01 -1.39323413e-04 2.46914998e-05
6.23091602e-01 -1.39292734e-04 2.47656592e-05
6.25478926e-01 -1.39262315e-04 2.48410501e-05
6.27866250e-01 -1.39232155e-04 2.49186528e-05
6.30253575e-01 -1.39202253e-04 2.49989723e-05
6.32640899e-01 -1.39172606e-04 2.50820737e-05
6.35028223e-01 -1.39143214e-04 2.51676077e-05
6.37415547e-01 -1.39114076e-04 2.52548228e-05
6.39802871e-01 -1.39085188e-04 2.53425713e-05
6.42190195e-01 -1.39056551e-04 2.54293115e-05
