#	Time	Error_of_Energy	Error_of_Position
3.81971863e-02 6.82262036e-04 6.38292305e-04
7.63943727e-02 2.16793080e-03 1.24756940e-03
1.14591559e-01 3.43948472e-03 1.80181586e-03
1.52788745e-01 3.95988028e-03 2.28447654e-03
1.90985932e-01 3.78133036e-03 2.69167279e-03
2.29183118e-01 3.18847019e-03 3.02921281e-03
2.67380304e-01 2.43778652e-03 3.30739837e-03
3.05577491e-01 1.68577897e-03 3.53719489e-03
3.43774677e-01 1.00616273e-03 3.72839957e-03
3.81971863e-01 4.23124783e-04 3.88903842e-03
4.20169050e-01 -6.37237992e-05 4.02548543e-03
4.58366236e-01 -4.64876984e-04 4.14263953e-03
4.96563422e-01 -7.93648421e-04 4.24430806e-03
5.34760609e-01 -1.06292523e-03 4.33340068e-03
5.72957795e-01 -1.28395933e-03 4.41233195e-03
6.11154981e-01 -1.46610169e-03 4.48269607e-03
6.49352168e-01 -1.61692875e-03 4.54605779e-03
6.87549354e-01 -1.74250073e-03 4.60353074e-03
7.25746540e-01 -1.84763741e-03 4.65596469e-03
7.63943727e-01 -1.93616665e-03 4.70409991e-03
8.02140913e-01 -2.01113221e-03 4.74853689e-03
8.40338100e-01 -2.07496144e-03 4.78975988e-03
8.78535286e-01 -2.12959771e-03 4.82819425e-03
9.16732472e-01 -2.17660404e-03 4.86428479e-03
9.54929659e-01 -2.21724375e-03 4.89826864e-03
9.93126845e-01 -2.25254317e-03 4.93022425e-03
1.03132403e+00 -2.28334040e-03 4.96049295e-03
1.06952122e+00 -2.31032338e-03 4.98944083e-03
1.10771840e+00 -2.33405968e-03 5.01680082e-03
1.14591559e+00 -2.35501987e-03 5.04313481e-03
1.18411278e+00 -2.37359599e-03 5.06828306e-03
1.22230996e+00 -2.39011620e-03 5.09244088e-03
1.26050715e+00 -2.40485641e-03 5.11574445e-03
1.29870434e+00 -2.41804964e-03 5.13817206e-03
1.33690152e+00 -2.42989351e-03 5.15987239e-03
1.37509871e+00 -2.44055627e-03 5.18093452e-03
1.41329589e+00 -2.45018175e-03 5.20120802e-03
1.45149308e+00 -2.45889336e-03 5.22117220e-03
1.48969027e+00 -2.46679735e-03 5.24026371e-03
1.52788745e+00 -2.47398555e-03 5.25918076e-03
1.56608464e+00 -2.48053754e-03 5.27749324e-03
1.60428183e+00 -2.48652255e-03 5.29526463e-03
1.64247901e+00 -2.49200096e-03 5.31295688e-03
1.68067620e+00 -2.49702560e-03 5.33001151e-03
1.71887339e+00 -2.50164283e-03 5.34674196e-03
1.75707057e+00 -2.50589343e-03 5.36341066e-03
1.79526776e+00 -2.50981338e-03 5.37952827e-03
1.83346494e+00 -2.51343449e-03 5.39534119e-03
