#	Time	Error_of_Energy	Error_of_Position
9.54929659e-03 -1.35841074e-05 1.99759323e-05
1.90985932e-02 -5.37584101e-05 3.97021714e-05
2.86478898e-02 -1.18838355e-04 5.89398509e-05
3.81971863e-02 -2.06174361e-04 7.74683614e-05
4.77464829e-02 -3.12365782e-04 9.50940546e-05
5.72957795e-02 -4.33519202e-04 1.11656758e-04
6.68450761e-02 -5.65519738e-04 1.27036545e-04
7.63943727e-02 -7.04286256e-04 1.41155517e-04
8.59436693e-02 -8.45987747e-04 1.53961410e-04
9.54929659e-02 -9.87206837e-04 1.65438614e-04
1.05042262e-01 -1.12504533e-03 1.75625381e-04
1.14591559e-01 -1.25717439e-03 1.84557344e-04
1.24140856e-01 -1.38183732e-03 1.92308685e-04
1.33690152e-01 -1.49781594e-03 1.98972231e-04
1.43239449e-01 -1.60437228e-03 2.04643400e-04
1.52788745e-01 -1.70117643e-03 2.09428385e-04
1.62338042e-01 -1.78822948e-03 2.13451130e-04
1.71887339e-01 -1.86578839e-03 2.16808205e-04
1.81436635e-01 -1.93429724e-03 2.19615721e-04
1.90985932e-01 -1.99432742e-03 2.21984829e-04
2.00535228e-01 -2.04652784e-03 2.24009955e-04
2.10084525e-01 -2.09158509e-03 2.25781732e-04
2.19633821e-01 -2.13019289e-03 2.27384573e-04
2.29183118e-01 -2.16302954e-03 2.28893878e-04
2.38732415e-01 -2.19074222e-03 2.30375577e-04
2.48281711e-01 -2.21393676e-03 2.31886414e-04
2.57831008e-01 -2.23317180e-03 2.33474477e-04
2.67380304e-01 -2.24895609e-03 2.35179964e-04
2.76929601e-01 -2.26174831e-03 2.37035944e-04
2.86478898e-01 -2.27195845e-03 2.39068127e-04
2.96028194e-01 -2.27995038e-03 2.41291573e-04
3.05577491e-01 -2.28604503e-03 2.43710804e-04
3.15126787e-01 -2.29052399e-03 2.46338740e-04
3.24676084e-01 -2.29363319e-03 2.49189029e-04
3.34225380e-01 -2.29558652e-03 2.52254734e-04
3.43774677e-01 -2.29656938e-03 2.55506461e-04
3.53323974e-01 -2.29674190e-03 2.58967323e-04
3.62873270e-01 -2.29624203e-03 2.62633892e-04
3.72422567e-01 -2.29518820e-03 2.66449623e-04
3.81971863e-01 -2.29368190e-03 2.70456728e-04
3.91521160e-01 -2.29180981e-03 2.74617469e-04
4.01070457e-01 -2.28964580e-03 2.78905419e-04
4.10619753e-01 -2.28725264e-03 2.83358584e-04
4.20169050e-01 -2.28468354e-03 2.87888950e-04
4.29718346e-01 -2.28198347e-03 2.92573550e-04
4.39267643e-01 -2.27919028e-03 2.97307972e-04
4.48816940e-01 -2.27633576e-03 3.02176196e-04
4.58366236e-01 -2.27344647e-03 3.07071789e-04
4.67915533e-01 -2.27054451e-03 3.12084563e-04
4.77464829e-01 -2.26764817e-03 3.17102356e-04
4.87014126e-01 -2.26477247e-03 3.22220247e-04
4.96563422e-01 -2.26192968e-03 3.27334735e-04
5.06112719e-01 -2.25912970e-03 3.32514689e-04
5.15662016e-01 -2.25638043e-03 3.37713713e-04
5.25211312e-01 -2.25368807e-03 3.42918783e-04
5.34760609e-01 -2.25105740e-03 3.48181006e-04
5.44309905e-01 -2.24849200e-03 3.53402336e-04
5.53859202e-01 -2.24599440e-03 3.58669029e-04
5.63408499e-01 -2.24356632e-03 3.63934581e-04
5.72957795e-01 -2.24120873e-03 3.69169326e-04
5.82507092e-01 -2.23892205e-03 3.74445175e-04
5.92056388e-01 -2.23670618e-03 3.79686095e-04
6.01605685e-01 -2.23456063e-03 3.84906330e-04
6.11154981e-01 -2.23248459e-03 3.90154944e-04
6.20704278e-01 -2.23047698e-03 3.95359205e-04
6.30253575e-01 -2.22853650e-03 4.00536768e-04
6.39802871e-01 -2.22666170e-03 4.05734415e-04
6.49352168e-01 -2.22485100e-03 4.10895364e-04
6.58901464e-01 -2.22310272e-03 4.16011151e-04
6.68450761e-01 -2.22141511e-03 4.21137811e-04
6.78000058e-01 -2.21978639e-03 4.26249836e-04
6.87549354e-01 -2.21821473e-03 4.31299576e-04
6.97098651e-01 -2.21669831e-03 4.36338897e-04
7.06647947e-01 -2.21523531e-03 4.41381003e-04
7.16197244e-01 -2.21382392e-03 4.46379857e-04
7.25746540e-01 -2.21246234e-03 4.51329945e-04
7.35295837e-01 -2.21114883e-03 4.56275955e-04
7.44845134e-01 -2.20988165e-03 4.61214950e-04
7.54394430e-01 -2.20865911e-03 4.66104537e-04
7.63943727e-01 -2.20747959e-03 4.70951192e-04
7.73493023e-01 -2.20634147e-03 4.75790732e-04
7.83042320e-01 -2.20524322e-03 4.80621418e-04
7.92591617e-01 -2.20418332e-03 4.85409691e-04
8.02140913e-01 -2.20316032e-03 4.90150298e-04
8.11690210e-01 -2.20217282e-03 4.94876564e-04
8.21239506e-01 -2.20121946e-03 4.99595595e-04
8.30788803e-01 -2.20029893e-03 5.04288537e-04
8.40338100e-01 -2.19940997e-03 5.08930064e-04
8.49887396e-01 -2.19855137e-03 5.13542978e-04
8.59436693e-01 -2.19772196e-03 5.18145903e-04
8.68985989e-01 -2.19692062e-03 5.22736616e-04
8.78535286e-01 -2.19614627e-03 5.27295082e-04
8.88084582e-01 -2.19539787e-03 5.31807340e-04
8.97633879e-01 -2.19467442e-03 5.36295689e-04
9.07183176e-01 -2.19397497e-03 5.40773167e-04
9.16732472e-01 -2.19329860e-03 5.45237894e-04
9.26281769e-01 -2.19264443e-03 5.49675093e-04
9.35831065e-01 -2.19201162e-03 5.54069551e-04
9.45380362e-01 -2.19139935e-03 5.58436998e-04
9.54929659e-01 -2.19080685e-03 5.62790989e-04
9.64478955e-01 -2.19023337e-03 5.67133890e-04
9.74028252e-01 -2.18967819e-03 5.71458367e-04
9.83577548e-01 -2.18914064e-03 5.75749272e-04
9.93126845e-01 -2.18862005e-03 5.80005319e-04
1.00267614e+00 -2.18811579e-03 5.84241623e-04
1.01222544e+00 -2.18762725e-03 5.88465974e-04
1.02177473e+00 -2.18715387e-03 5.92678527e-04
1.03132403e+00 -2.18669507e-03 5.96872754e-04
1.04087333e+00 -2.18625034e-03 6.01036701e-04
1.05042262e+00 -2.18581915e-03 6.05169287e-04
1.05997192e+00 -2.18540101e-03 6.09282571e-04
1.06952122e+00 -2.18499546e-03 6.13383464e-04
1.07907051e+00 -2.18460204e-03 6.17473374e-04
1.08861981e+00 -2.18422032e-03 6.21548867e-04
1.09816911e+00 -2.18384988e-03 6.25602176e-04
1.10771840e+00 -2.18349033e-03 6.29625606e-04
1.11726770e+00 -2.18314128e-03 6.33626205e-04
1.12681700e+00 -2.18280236e-03 6.37612017e-04
1.13636629e+00 -2.18247322e-03 6.41586889e-04
1.14591559e+00 -2.18215352e-03 6.45550981e-04
1.15546489e+00 -2.18184293e-03 6.49501172e-04
1.16501418e+00 -2.18154115e-03 6.53431366e-04
1.17456348e+00 -2.18124787e-03 6.57335546e-04
1.18411278e+00 -2.18096280e-03 6.61218965e-04
1.19366207e+00 -2.18068566e-03 6.65088142e-04
1.20321137e+00 -2.18041620e-03 6.68946620e-04
1.21276067e+00 -2.18015414e-03 6.72795310e-04
1.22230996e+00 -2.17989925e-03 6.76632780e-04
1.23185926e+00 -2.17965129e-03 6.80455464e-04
1.24140856e+00 -2.17941003e-03 6.84257919e-04
1.25095785e+00 -2.17917525e-03 6.88038584e-04
1.26050715e+00 -2.17894674e-03 6.91803112e-04
1.27005645e+00 -2.17872429e-03 6.95555814e-04
1.27960574e+00 -2.17850771e-03 6.99298998e-04
1.28915504e+00 -2.17829682e-03 7.03033199e-04
1.29870434e+00 -2.17809143e-03 7.06757355e-04
1.30825363e+00 -2.17789136e-03 7.10468938e-04
1.31780293e+00 -2.17769646e-03 7.14164059e-04
1.32735223e+00 -2.17750655e-03 7.17839982e-04
1.33690152e+00 -2.17732148e-03 7.21500450e-04
1.34645082e+00 -2.17714110e-03 7.25149282e-04
1.35600012e+00 -2.17696526e-03 7.28788858e-04
1.36554941e+00 -2.17679383e-03 7.32420273e-04
1.37509871e+00 -2.17662668e-03 7.36043474e-04
1.38464800e+00 -2.17646366e-03 7.39657354e-04
1.39419730e+00 -2.17630466e-03 7.43259826e-04
1.40374660e+00 -2.17614955e-03 7.46847889e-04
1.41329589e+00 -2.17599823e-03 7.50419729e-04
1.42284519e+00 -2.17585057e-03 7.53978318e-04
1.43239449e+00 -2.17570646e-03 7.57526585e-04
1.44194378e+00 -2.17556581e-03 7.61066465e-04
1.45149308e+00 -2.17542851e-03 7.64599002e-04
1.46104238e+00 -2.17529446e-03 7.68124436e-04
1.47059167e+00 -2.17516358e-03 7.71642278e-04
1.48014097e+00 -2.17503576e-03 7.75151354e-04
1.48969027e+00 -2.17491092e-03 7.78649843e-04
