#	Time	Error_of_Energy	Error_of_Position
1.90985932e-02 4.25442959e-07 1.39418171e-07
3.81971863e-02 1.15619105e-06 2.65568322e-07
5.72957795e-02 2.05428527e-06 3.73269458e-07
7.63943727e-02 2.96510515e-06 4.50802020e-07
9.54929659e-02 3.77079017e-06 5.07708203e-07
1.14591559e-01 4.41287705e-06 5.38910968e-07
1.33690152e-01 4.88511970e-06 5.63538621e-07
1.52788745e-01 5.21239757e-06 5.89979013e-07
1.71887339e-01 5.43047546e-06 6.15966448e-07
1.90985932e-01 5.57320227e-06 6.54066387e-07
2.10084525e-01 5.66710247e-06 6.98856577e-07
2.29183118e-01 5.73068480e-06 7.52792325e-07
2.48281711e-01 5.77586410e-06 8.12103079e-07
2.67380304e-01 5.80986892e-06 8.74823200e-07
2.86478898e-01 5.83689720e-06 9.37102158e-07
3.05577491e-01 5.85931706e-06 1.00172578e-06
3.24676084e-01 5.87845030e-06 1.06577268e-06
3.43774677e-01 5.89504722e-06 1.12874245e-06
3.62873270e-01 5.90955801e-06 1.18755508e-06
3.81971863e-01 5.92228011e-06 1.24830780e-06
4.01070457e-01 5.93343428e-06 1.30674836e-06
4.20169050e-01 5.94320167e-06 1.36230628e-06
4.39267643e-01 5.95174073e-06 1.41574571e-06
4.58366236e-01 5.95919425e-06 1.46737504e-06
4.77464829e-01 5.96569197e-06 1.51719698e-06
4.96563422e-01 5.97135146e-06 1.56538101e-06
5.15662016e-01 5.97627850e-06 1.61296896e-06
5.34760609e-01 5.98056748e-06 1.66045329e-06
5.53859202e-01 5.98430199e-06 1.70192235e-06
5.72957795e-01 5.98755549e-06 1.74218516e-06
5.92056388e-01 5.99039226e-06 1.78615234e-06
6.11154981e-01 5.99286819e-06 1.82837915e-06
6.30253575e-01 5.99503181e-06 1.86085407e-06
6.49352168e-01 5.99692503e-06 1.90518119e-06
6.68450761e-01 5.99858408e-06 1.93748431e-06
6.87549354e-01 6.00004017e-06 1.97214026e-06
7.06647947e-01 6.00132019e-06 2.01275481e-06
7.25746540e-01 6.00244732e-06 2.03854150e-06
7.44845134e-01 6.00344149e-06 2.08235588e-06
7.63943727e-01 6.00431992e-06 2.10324404e-06
7.83042320e-01 6.00509742e-06 2.14538183e-06
8.02140913e-01 6.00578678e-06 2.16676930e-06
8.21239506e-01 6.00639906e-06 2.20123552e-06
8.40338100e-01 6.00694381e-06 2.23241327e-06
8.59436693e-01 6.00742932e-06 2.25341064e-06
8.78535286e-01 6.00786275e-06 2.30096022e-06
8.97633879e-01 6.00825035e-06 2.30841348e-06
9.16732472e-01 6.00859752e-06 2.34649662e-06
9.35831065e-01 6.00890899e-06 2.37418084e-06
9.54929659e-01 6.00918888e-06 2.38828502e-06
