#	Time	Error_of_Energy	Error_of_Position
1.19366207e-03 2.55351296e-14 4.22101239e-09
2.38732415e-03 7.43849426e-14 4.57105527e-09
3.58098622e-03 1.42108547e-13 2.81180028e-09
4.77464829e-03 2.36477504e-13 4.56650325e-10
5.96831037e-03 3.46389584e-13 1.35301319e-09
7.16197244e-03 4.82947016e-13 1.97135599e-09
8.35563451e-03 6.41708908e-13 1.37131415e-09
9.54929659e-03 8.21565038e-13 2.67439861e-10
1.07429587e-02 1.01918474e-12 8.08714475e-11
1.19366207e-02 1.23900890e-12 6.16402941e-10
1.31302828e-02 1.48103751e-12 6.47295313e-10
1.43239449e-02 1.74305015e-12 1.08551751e-10
1.55176070e-02 2.02615702e-12 2.32771349e-10
1.67112690e-02 2.33035813e-12 1.28054629e-09
1.79049311e-02 2.65343303e-12 1.51581421e-09
1.90985932e-02 2.99316127e-12 6.09874347e-10
2.02922552e-02 3.35287353e-12 3.91362833e-11
2.14859173e-02 3.73256981e-12 1.19423988e-09
2.26795794e-02 4.13002965e-12 1.88298858e-09
2.38732415e-02 4.54525306e-12 1.07788045e-09
2.50669035e-02 4.97601960e-12 8.37752362e-13
2.62605656e-02 5.42454970e-12 1.05822535e-09
2.74542277e-02 5.88973315e-12 2.27843996e-09
2.86478898e-02 6.37045972e-12 1.74688524e-09
2.98415518e-02 6.86672941e-12 2.06647686e-10
3.10352139e-02 7.37743200e-12 7.02585108e-10
3.22288760e-02 7.90478794e-12 2.42910890e-09
3.34225380e-02 8.44324610e-12 2.44330903e-09
3.46162001e-02 8.99835761e-12 7.14675680e-10
3.58098622e-02 9.56568158e-12 2.70185888e-10
3.70035243e-02 1.01441078e-11 2.29811993e-09
3.81971863e-02 1.07347464e-11 3.07774706e-09
3.93908484e-02 1.13353771e-11 1.51863045e-09
4.05845105e-02 1.19482202e-11 4.25053054e-12
4.17781726e-02 1.25710553e-11 1.82076130e-09
4.29718346e-02 1.32027722e-11 3.47658957e-09
4.41654967e-02 1.38411504e-11 2.51801725e-09
4.53591588e-02 1.44906309e-11 2.58451991e-10
4.65528209e-02 1.51456625e-11 1.05171478e-09
4.77464829e-02 1.58084656e-11 3.46314368e-09
4.89401450e-02 1.64757097e-11 3.51985595e-09
5.01338071e-02 1.71518355e-11 1.13905848e-09
5.13274691e-02 1.78335124e-11 2.50559954e-10
5.25211312e-02 1.85196303e-11 2.89690754e-09
5.37147933e-02 1.92090788e-11 4.23914060e-09
5.49084554e-02 1.99029682e-11 2.46966939e-09
5.61021174e-02 2.05979678e-11 5.10266741e-11
5.72957795e-02 2.12940776e-11 1.79119507e-09
5.84894416e-02 2.19968488e-11 4.35012301e-09
5.96831037e-02 2.27029506e-11 3.89215908e-09
6.08767657e-02 2.34057218e-11 9.93660750e-10
6.20704278e-02 2.41118236e-11 5.04905760e-10
6.32640899e-02 2.48145948e-11 3.60126766e-09
6.44577520e-02 2.55206967e-11 4.89267060e-09
6.56514140e-02 2.62245781e-11 2.73367734e-09
6.68450761e-02 2.69240186e-11 4.32441630e-11
6.80387382e-02 2.76245693e-11 2.03465055e-09
6.92324002e-02 2.83195689e-11 4.92439702e-09
7.04260623e-02 2.90167890e-11 4.54918861e-09
7.16197244e-02 2.97117886e-11 1.36011800e-09
7.28133865e-02 3.04012371e-11 3.49868399e-10
7.40070485e-02 3.10884651e-11 3.66407795e-09
7.52007106e-02 3.17679216e-11 5.53875514e-09
7.63943727e-02 3.24484883e-11 3.65440641e-09
7.75880348e-02 3.31201733e-11 3.42371998e-10
7.87816968e-02 3.37885275e-11 1.45531604e-09
7.99753589e-02 3.44491102e-11 4.93666226e-09
8.11690210e-02 3.51041418e-11 5.56200869e-09
8.23626831e-02 3.57536223e-11 2.61249904e-09
8.35563451e-02 3.63975516e-11 7.10223817e-12
8.47500072e-02 3.70370401e-11 2.67078285e-09
8.59436693e-02 3.76654263e-11 5.75635961e-09
8.71373313e-02 3.82927023e-11 5.25531150e-09
8.83309934e-02 3.89099863e-11 1.72651012e-09
8.95246555e-02 3.95206090e-11 2.24424245e-10
9.07183176e-02 4.01190192e-11 3.67290030e-09
9.19119796e-02 4.07129885e-11 6.21630687e-09
9.31056417e-02 4.13014067e-11 4.88158403e-09
9.42993038e-02 4.18798329e-11 1.13414686e-09
9.54929659e-02 4.24504876e-11 6.12202642e-10
9.66866279e-02 4.30111502e-11 4.35566631e-09
9.78802900e-02 4.35662617e-11 6.46606427e-09
9.90739521e-02 4.41136017e-11 4.63610884e-09
1.00267614e-01 4.46487292e-11 8.42432976e-10
1.01461276e-01 4.51794158e-11 8.72502032e-10
1.02654938e-01 4.57001104e-11 4.70529788e-09
1.03848600e-01 4.62130334e-11 6.62750611e-09
1.05042262e-01 4.67148542e-11 4.63465849e-09
1.06235925e-01 4.72089035e-11 8.18329307e-10
1.07429587e-01 4.76940709e-11 8.79066943e-10
1.08623249e-01 4.81714668e-11 4.71688359e-09
1.09816911e-01 4.86366503e-11 6.74892878e-09
1.11010573e-01 4.90951724e-11 4.92454451e-09
1.12204235e-01 4.95437025e-11 1.07432163e-09
1.13397897e-01 4.99889019e-11 6.16677119e-10
1.14591559e-01 5.04196684e-11 4.35457886e-09
1.15785221e-01 5.08459941e-11 6.78093692e-09
1.16978883e-01 5.12612175e-11 5.48266402e-09
1.18172545e-01 5.16664489e-11 1.69243428e-09
1.19366207e-01 5.20661292e-11 2.03199893e-10
1.20559869e-01 5.24591481e-11 3.56013482e-09
1.21753531e-01 5.28410649e-11 6.56774426e-09
1.22947194e-01 5.32118793e-11 6.18278146e-09
1.24140856e-01 5.35771427e-11 2.75748773e-09
1.25334518e-01 5.39324141e-11 3.11254862e-12
1.26528180e-01 5.42788037e-11 2.32794823e-09
1.27721842e-01 5.46196421e-11 5.87057651e-09
1.28915504e-01 5.49538193e-11 6.74802639e-09
1.30109166e-01 5.52768942e-11 4.21585249e-09
1.31302828e-01 5.55933077e-11 6.24415185e-10
1.32496490e-01 5.59030600e-11 8.81485292e-10
1.33690152e-01 5.62061508e-11 4.46764158e-09
1.34883814e-01 5.65025804e-11 6.74436922e-09
1.36077476e-01 5.67879077e-11 5.72864442e-09
1.37271138e-01 5.70687941e-11 2.26723792e-09
1.38464800e-01 5.73419090e-11 6.86662623e-12
1.39658463e-01 5.76094727e-11 2.39498957e-09
1.40852125e-01 5.78681547e-11 5.70286431e-09
1.42045787e-01 5.81235060e-11 6.63320870e-09
1.43239449e-01 5.83688653e-11 4.46675780e-09
1.44433111e-01 5.86097837e-11 1.00749856e-09
1.45626773e-01 5.88462612e-11 3.88711611e-10
1.46820435e-01 5.90738569e-11 3.46554084e-09
1.48014097e-01 5.92970117e-11 6.14530805e-09
1.49207759e-01 5.95146155e-11 6.16349270e-09
1.50401421e-01 5.97255578e-11 3.51932251e-09
1.51595083e-01 5.99309491e-11 4.34161659e-10
1.52788745e-01 6.01307892e-11 8.13227502e-10
1.53982407e-01 6.03261885e-11 3.90668486e-09
1.55176070e-01 6.05160366e-11 6.11526259e-09
1.56369732e-01 6.07003336e-11 5.74242392e-09
1.57563394e-01 6.08801898e-11 3.06319351e-09
1.58757056e-01 6.10533846e-11 2.83836509e-10
1.59950718e-01 6.12221385e-11 8.89733249e-10
1.61144380e-01 6.13864515e-11 3.78607732e-09
1.62338042e-01 6.15474338e-11 5.81782078e-09
