#	Time	Error_of_Energy	Error_of_Position
9.54929659e-03 6.70344447e-09 4.12545312e-09
1.90985932e-02 1.89373783e-08 8.08296433e-09
2.86478898e-02 3.60540675e-08 1.10453154e-08
3.81971863e-02 5.70936920e-08 1.35211525e-08
4.77464829e-02 8.09003364e-08 1.65780248e-08
5.72957795e-02 1.06251498e-07 2.12758241e-08
6.68450761e-02 1.31979314e-07 2.56107471e-08
7.63943727e-02 1.57066655e-07 2.41925668e-08
8.59436693e-02 1.80708565e-07 2.39080568e-08
9.54929659e-02 2.02337683e-07 3.03759125e-08
1.05042262e-01 2.21618500e-07 2.76175631e-08
1.14591559e-01 2.38419098e-07 2.88432701e-08
1.24140856e-01 2.52770062e-07 3.11411070e-08
1.33690152e-01 2.64819243e-07 3.03541155e-08
1.43239449e-01 2.74788904e-07 3.11558016e-08
1.52788745e-01 2.82939284e-07 3.50202044e-08
1.62338042e-01 2.89540367e-07 3.20197653e-08
1.71887339e-01 2.94851976e-07 3.48511047e-08
1.81436635e-01 2.99111266e-07 3.84368518e-08
1.90985932e-01 3.02526173e-07 3.87608701e-08
2.00535228e-01 3.05273250e-07 3.94944040e-08
2.10084525e-01 3.07498478e-07 4.12473581e-08
2.19633821e-01 3.09319864e-07 4.34027423e-08
2.29183118e-01 3.10830958e-07 4.56303293e-08
2.38732415e-01 3.12104651e-07 4.78959402e-08
2.48281711e-01 3.13196874e-07 5.02709692e-08
2.57831008e-01 3.14149950e-07 5.27727297e-08
2.67380304e-01 3.14995503e-07 5.51908702e-08
2.76929601e-01 3.15756910e-07 5.69791621e-08
2.86478898e-01 3.16451265e-07 5.78242049e-08
2.96028194e-01 3.17090991e-07 5.90318146e-08
3.05577491e-01 3.17685053e-07 6.25034924e-08
3.15126787e-01 3.18239916e-07 6.70549011e-08
3.24676084e-01 3.18760258e-07 6.72185789e-08
3.34225380e-01 3.19249503e-07 6.67670649e-08
3.43774677e-01 3.19710206e-07 7.22827791e-08
3.53323974e-01 3.20144337e-07 7.48687003e-08
3.62873270e-01 3.20553472e-07 7.23425459e-08
3.72422567e-01 3.20938940e-07 7.97970282e-08
3.81971863e-01 3.21301905e-07 7.82740441e-08
3.91521160e-01 3.21643437e-07 7.87025422e-08
4.01070457e-01 3.21964541e-07 8.71719772e-08
4.10619753e-01 3.22266193e-07 8.10836839e-08
4.20169050e-01 3.22549334e-07 9.31797561e-08
4.29718346e-01 3.22814894e-07 8.43596882e-08
4.39267643e-01 3.23063782e-07 9.76498262e-08
4.48816940e-01 3.23296891e-07 8.74911899e-08
4.58366236e-01 3.23515094e-07 1.02817221e-07
4.67915533e-01 3.23719238e-07 9.06133454e-08
4.77464829e-01 3.23910143e-07 1.07877287e-07
4.87014126e-01 3.24088606e-07 9.33012468e-08
4.96563422e-01 3.24255387e-07 1.07579549e-07
5.06112719e-01 3.24411215e-07 9.93911383e-08
5.15662016e-01 3.24556785e-07 9.98942513e-08
