#	Time	Error_of_Energy	Error_of_Position
1.90985932e-02 -2.16584289e-04 1.59225284e-04
3.81971863e-02 -8.30456024e-04 3.10653224e-04
5.72957795e-02 -1.74557595e-03 4.47698325e-04
7.63943727e-02 -2.83459350e-03 5.65877330e-04
9.54929659e-02 -3.97137160e-03 6.63114496e-04
1.14591559e-01 -5.05491211e-03 7.39597677e-04
1.33690152e-01 -6.01962091e-03 7.97223536e-04
1.52788745e-01 -6.83388622e-03 8.38995772e-04
1.71887339e-01 -7.49218011e-03 8.68433205e-04
1.90985932e-01 -8.00555293e-03 8.89074552e-04
2.10084525e-01 -8.39345882e-03 9.04199669e-04
2.29183118e-01 -8.67797877e-03 9.16609521e-04
2.48281711e-01 -8.88035192e-03 9.28558877e-04
2.67380304e-01 -9.01925389e-03 9.41729998e-04
2.86478898e-01 -9.11020679e-03 9.57276491e-04
3.05577491e-01 -9.16562830e-03 9.75868003e-04
3.24676084e-01 -9.19518581e-03 9.97810507e-04
3.43774677e-01 -9.20625518e-03 1.02311753e-03
3.62873270e-01 -9.20437664e-03 1.05162076e-03
3.81971863e-01 -9.19365899e-03 1.08297439e-03
4.01070457e-01 -9.17711570e-03 1.11683058e-03
4.20169050e-01 -9.15693373e-03 1.15280567e-03
4.39267643e-01 -9.13468278e-03 1.19051519e-03
4.58366236e-01 -9.11147545e-03 1.22960410e-03
4.77464829e-01 -9.08808814e-03 1.26975751e-03
4.96563422e-01 -9.06505156e-03 1.31070367e-03
5.15662016e-01 -9.04271796e-03 1.35221014e-03
5.34760609e-01 -9.02131091e-03 1.39406907e-03
5.53859202e-01 -9.00096185e-03 1.43608821e-03
5.72957795e-01 -8.98173702e-03 1.47815641e-03
5.92056388e-01 -8.96365707e-03 1.52019420e-03
6.11154981e-01 -8.94671133e-03 1.56206935e-03
6.30253575e-01 -8.93086824e-03 1.60368855e-03
6.49352168e-01 -8.91608278e-03 1.64507318e-03
6.68450761e-01 -8.90230187e-03 1.68609672e-03
6.87549354e-01 -8.88946815e-03 1.72676943e-03
7.06647947e-01 -8.87752264e-03 1.76707277e-03
7.25746540e-01 -8.86640662e-03 1.80694072e-03
7.44845134e-01 -8.85606282e-03 1.84643302e-03
7.63943727e-01 -8.84643626e-03 1.88545864e-03
7.83042320e-01 -8.83747474e-03 1.92409811e-03
8.02140913e-01 -8.82912907e-03 1.96227511e-03
8.21239506e-01 -8.82135323e-03 2.00004929e-03
8.40338100e-01 -8.81410435e-03 2.03739611e-03
8.59436693e-01 -8.80734264e-03 2.07431182e-03
8.78535286e-01 -8.80103127e-03 2.11085396e-03
8.97633879e-01 -8.79513621e-03 2.14694558e-03
9.16732472e-01 -8.78962612e-03 2.18268410e-03
9.35831065e-01 -8.78447208e-03 2.21802355e-03
9.54929659e-01 -8.77964752e-03 2.25297123e-03
9.74028252e-01 -8.77512796e-03 2.28759125e-03
9.93126845e-01 -8.77089093e-03 2.32182367e-03
1.01222544e+00 -8.76691574e-03 2.35571041e-03
1.03132403e+00 -8.76318338e-03 2.38929177e-03
1.05042262e+00 -8.75967636e-03 2.42251781e-03
1.06952122e+00 -8.75637859e-03 2.45542406e-03
1.08861981e+00 -8.75327528e-03 2.48805183e-03
1.10771840e+00 -8.75035280e-03 2.52036752e-03
1.12681700e+00 -8.74759860e-03 2.55237627e-03
1.14591559e+00 -8.74500111e-03 2.58412851e-03
1.16501418e+00 -8.74254968e-03 2.61561942e-03
1.18411278e+00 -8.74023447e-03 2.64682049e-03
1.20321137e+00 -8.73804640e-03 2.67777139e-03
1.22230996e+00 -8.73597707e-03 2.70849712e-03
1.24140856e+00 -8.73401873e-03 2.73898351e-03
1.26050715e+00 -8.73216421e-03 2.76921689e-03
1.27960574e+00 -8.73040687e-03 2.79923412e-03
1.29870434e+00 -8.72874056e-03 2.82905273e-03
1.31780293e+00 -8.72715957e-03 2.85866334e-03
1.33690152e+00 -8.72565862e-03 2.88805186e-03
1.35600012e+00 -8.72423280e-03 2.91724602e-03
1.37509871e+00 -8.72287755e-03 2.94626525e-03
1.39419730e+00 -8.72158863e-03 2.97510947e-03
1.41329589e+00 -8.72036209e-03 3.00376436e-03
1.43239449e+00 -8.71919426e-03 3.03223769e-03
1.45149308e+00 -8.71808173e-03 3.06055280e-03
1.47059167e+00 -8.71702130e-03 3.08871928e-03
1.48969027e+00 -8.71601001e-03 3.11673415e-03
1.50878886e+00 -8.71504508e-03 3.14458676e-03
1.52788745e+00 -8.71412391e-03 3.17228753e-03
1.54698605e+00 -8.71324408e-03 3.19985429e-03
1.56608464e+00 -8.71240333e-03 3.22729505e-03
1.58518323e+00 -8.71159954e-03 3.25460921e-03
1.60428183e+00 -8.71083072e-03 3.28178922e-03
1.62338042e+00 -8.71009501e-03 3.30883735e-03
1.64247901e+00 -8.70939066e-03 3.33576896e-03
1.66157761e+00 -8.70871604e-03 3.36259351e-03
1.68067620e+00 -8.70806961e-03 3.38931417e-03
1.69977479e+00 -8.70744994e-03 3.41592871e-03
1.71887339e+00 -8.70685565e-03 3.44243163e-03
1.73797198e+00 -8.70628548e-03 3.46882923e-03
1.75707057e+00 -8.70573823e-03 3.49513301e-03
1.77616916e+00 -8.70521276e-03 3.52134984e-03
1.79526776e+00 -8.70470802e-03 3.54748245e-03
1.81436635e+00 -8.70422299e-03 3.57352994e-03
1.83346494e+00 -8.70375674e-03 3.59948850e-03
1.85256354e+00 -8.70330837e-03 3.62536022e-03
1.87166213e+00 -8.70287703e-03 3.65115445e-03
1.89076072e+00 -8.70246194e-03 3.67687784e-03
1.90985932e+00 -8.70206234e-03 3.70253408e-03
1.92895791e+00 -8.70167752e-03 3.72812432e-03
1.94805650e+00 -8.70130681e-03 3.75364744e-03
1.96715510e+00 -8.70094957e-03 3.77910099e-03
1.98625369e+00 -8.70060520e-03 3.80448863e-03
2.00535228e+00 -8.70027313e-03 3.82981741e-03
2.02445088e+00 -8.69995282e-03 3.85509226e-03
2.04354947e+00 -8.69964376e-03 3.88031621e-03
2.06264806e+00 -8.69934545e-03 3.90549060e-03
2.08174666e+00 -8.69905744e-03 3.93061532e-03
2.10084525e+00 -8.69877930e-03 3.95568900e-03
2.11994384e+00 -8.69851060e-03 3.98071226e-03
2.13904244e+00 -8.69825095e-03 4.00569039e-03
2.15814103e+00 -8.69799998e-03 4.03062792e-03
2.17723962e+00 -8.69775732e-03 4.05552802e-03
2.19633821e+00 -8.69752265e-03 4.08039266e-03
2.21543681e+00 -8.69729563e-03 4.10522286e-03
2.23453540e+00 -8.69707595e-03 4.13001875e-03
2.25363399e+00 -8.69686333e-03 4.15477974e-03
2.27273259e+00 -8.69665749e-03 4.17950651e-03
2.29183118e+00 -8.69645815e-03 4.20420297e-03
2.31092977e+00 -8.69626507e-03 4.22887260e-03
2.33002837e+00 -8.69607801e-03 4.25351800e-03
2.34912696e+00 -8.69589673e-03 4.27814102e-03
2.36822555e+00 -8.69572101e-03 4.30274286e-03
2.38732415e+00 -8.69555064e-03 4.32732423e-03
2.40642274e+00 -8.69538542e-03 4.35188538e-03
2.42552133e+00 -8.69522516e-03 4.37642633e-03
2.44461993e+00 -8.69506968e-03 4.40094862e-03
2.46371852e+00 -8.69491880e-03 4.42545516e-03
2.48281711e+00 -8.69477235e-03 4.44994836e-03
2.50191571e+00 -8.69463017e-03 4.47443011e-03
2.52101430e+00 -8.69449211e-03 4.49890187e-03
2.54011289e+00 -8.69435802e-03 4.52336474e-03
2.55921148e+00 -8.69422777e-03 4.54781957e-03
2.57831008e+00 -8.69410120e-03 4.57226701e-03
2.59740867e+00 -8.69397821e-03 4.59670757e-03
2.61650726e+00 -8.69385866e-03 4.62114205e-03
2.63560586e+00 -8.69374243e-03 4.64557239e-03
2.65470445e+00 -8.69362941e-03 4.67000048e-03
2.67380304e+00 -8.69351949e-03 4.69442787e-03
2.69290164e+00 -8.69341257e-03 4.71885587e-03
2.71200023e+00 -8.69330854e-03 4.74328557e-03
2.73109882e+00 -8.69320731e-03 4.76771792e-03
2.75019742e+00 -8.69310879e-03 4.79215378e-03
2.76929601e+00 -8.69301288e-03 4.81659400e-03
2.78839460e+00 -8.69291951e-03 4.84103944e-03
2.80749320e+00 -8.69282858e-03 4.86549111e-03
2.82659179e+00 -8.69274002e-03 4.88995031e-03
2.84569038e+00 -8.69265376e-03 4.91441836e-03
2.86478898e+00 -8.69256972e-03 4.93889639e-03
2.88388757e+00 -8.69248783e-03 4.96338537e-03
2.90298616e+00 -8.69240802e-03 4.98788621e-03
2.92208476e+00 -8.69233023e-03 5.01239976e-03
2.94118335e+00 -8.69225439e-03 5.03692688e-03
2.96028194e+00 -8.69218045e-03 5.06146846e-03
2.97938053e+00 -8.69210835e-03 5.08602549e-03
2.99847913e+00 -8.69203802e-03 5.11059910e-03
3.01757772e+00 -8.69196942e-03 5.13519055e-03
3.03667631e+00 -8.69190249e-03 5.15980095e-03
3.05577491e+00 -8.69183719e-03 5.18443109e-03
3.07487350e+00 -8.69177347e-03 5.20908168e-03
3.09397209e+00 -8.69171127e-03 5.23375340e-03
3.11307069e+00 -8.69165055e-03 5.25844690e-03
3.13216928e+00 -8.69159128e-03 5.28316286e-03
3.15126787e+00 -8.69153340e-03 5.30790204e-03
3.17036647e+00 -8.69147688e-03 5.33266526e-03
3.18946506e+00 -8.69142168e-03 5.35745351e-03
3.20856365e+00 -8.69136776e-03 5.38226791e-03
3.22766225e+00 -8.69131509e-03 5.40710980e-03
3.24676084e+00 -8.69126362e-03 5.43198069e-03
3.26585943e+00 -8.69121333e-03 5.45688155e-03
3.28495803e+00 -8.69116418e-03 5.48181276e-03
3.30405662e+00 -8.69111615e-03 5.50677470e-03
3.32315521e+00 -8.69106919e-03 5.53176778e-03
3.34225380e+00 -8.69102328e-03 5.55679242e-03
3.36135240e+00 -8.69097840e-03 5.58184916e-03
3.38045099e+00 -8.69093450e-03 5.60693859e-03
3.39954958e+00 -8.69089158e-03 5.63206147e-03
3.41864818e+00 -8.69084959e-03 5.65721869e-03
3.43774677e+00 -8.69080852e-03 5.68241133e-03
3.45684536e+00 -8.69076834e-03 5.70764067e-03
3.47594396e+00 -8.69072903e-03 5.73290824e-03
3.49504255e+00 -8.69069056e-03 5.75821570e-03
3.51414114e+00 -8.69065292e-03 5.78356385e-03
3.53323974e+00 -8.69061608e-03 5.80895276e-03
3.55233833e+00 -8.69058001e-03 5.83438259e-03
3.57143692e+00 -8.69054471e-03 5.85985350e-03
3.59053552e+00 -8.69051015e-03 5.88536578e-03
3.60963411e+00 -8.69047631e-03 5.91091981e-03
3.62873270e+00 -8.69044317e-03 5.93651608e-03
3.64783130e+00 -8.69041072e-03 5.96215523e-03
3.66692989e+00 -8.69037893e-03 5.98783808e-03
3.68602848e+00 -8.69034780e-03 6.01356562e-03
3.70512708e+00 -8.69031731e-03 6.03933906e-03
3.72422567e+00 -8.69028743e-03 6.06515982e-03
3.74332426e+00 -8.69025816e-03 6.09102958e-03
3.76242285e+00 -8.69022947e-03 6.11695011e-03
3.78152145e+00 -8.69020137e-03 6.14292192e-03
3.80062004e+00 -8.69017382e-03 6.16894491e-03
3.81971863e+00 -8.69014682e-03 6.19501906e-03
3.83881723e+00 -8.69012036e-03 6.22114441e-03
3.85791582e+00 -8.69009441e-03 6.24732112e-03
3.87701441e+00 -8.69006898e-03 6.27354947e-03
3.89611301e+00 -8.69004404e-03 6.29982988e-03
3.91521160e+00 -8.69001959e-03 6.32616290e-03
3.93431019e+00 -8.68999562e-03 6.35254926e-03
3.95340879e+00 -8.68997210e-03 6.37898989e-03
3.97250738e+00 -8.68994904e-03 6.40548590e-03
3.99160597e+00 -8.68992642e-03 6.43203861e-03
4.01070457e+00 -8.68990424e-03 6.45864959e-03
4.02980316e+00 -8.68988247e-03 6.48532065e-03
4.04890175e+00 -8.68986112e-03 6.51205352e-03
4.06800035e+00 -8.68984017e-03 6.53884844e-03
4.08709894e+00 -8.68981961e-03 6.56570521e-03
4.10619753e+00 -8.68979944e-03 6.59262371e-03
4.12529612e+00 -8.68977964e-03 6.61960393e-03
4.14439472e+00 -8.68976021e-03 6.64664595e-03
4.16349331e+00 -8.68974115e-03 6.67375000e-03
4.18259190e+00 -8.68972243e-03 6.70091645e-03
4.20169050e+00 -8.68970406e-03 6.72814580e-03
4.22078909e+00 -8.68968602e-03 6.75543873e-03
4.23988768e+00 -8.68966832e-03 6.78279608e-03
4.25898628e+00 -8.68965094e-03 6.81021890e-03
4.27808487e+00 -8.68963387e-03 6.83770843e-03
4.29718346e+00 -8.68961711e-03 6.86526610e-03
4.31628206e+00 -8.68960065e-03 6.89289361e-03
4.33538065e+00 -8.68958449e-03 6.92059285e-03
4.35447924e+00 -8.68956861e-03 6.94836541e-03
4.37357784e+00 -8.68955302e-03 6.97621129e-03
4.39267643e+00 -8.68953771e-03 7.00413026e-03
4.41177502e+00 -8.68952267e-03 7.03212219e-03
4.43087362e+00 -8.68950790e-03 7.06018704e-03
4.44997221e+00 -8.68949338e-03 7.08832490e-03
4.46907080e+00 -8.68947912e-03 7.11653598e-03
4.48816940e+00 -8.68946511e-03 7.14482064e-03
4.50726799e+00 -8.68945135e-03 7.17317936e-03
4.52636658e+00 -8.68943782e-03 7.20161280e-03
4.54546517e+00 -8.68942453e-03 7.23012176e-03
4.56456377e+00 -8.68941147e-03 7.25870724e-03
4.58366236e+00 -8.68939864e-03 7.28737040e-03
4.60276095e+00 -8.68938602e-03 7.31611260e-03
4.62185955e+00 -8.68937362e-03 7.34493541e-03
4.64095814e+00 -8.68936144e-03 7.37384059e-03
4.66005673e+00 -8.68934946e-03 7.40283012e-03
4.67915533e+00 -8.68933769e-03 7.43190527e-03
4.69825392e+00 -8.68932612e-03 7.46106590e-03
4.71735251e+00 -8.68931474e-03 7.49031181e-03
4.73645111e+00 -8.68930356e-03 7.51964292e-03
4.75554970e+00 -8.68929257e-03 7.54905923e-03
4.77464829e+00 -8.68928176e-03 7.57856089e-03
4.79374689e+00 -8.68927113e-03 7.60814813e-03
4.81284548e+00 -8.68926068e-03 7.63782136e-03
4.83194407e+00 -8.68925041e-03 7.66758107e-03
4.85104267e+00 -8.68924031e-03 7.69742793e-03
4.87014126e+00 -8.68923037e-03 7.72736276e-03
4.88923985e+00 -8.68922061e-03 7.75738652e-03
4.90833844e+00 -8.68921100e-03 7.78750034e-03
4.92743704e+00 -8.68920155e-03 7.81770554e-03
4.94653563e+00 -8.68919226e-03 7.84800360e-03
4.96563422e+00 -8.68918313e-03 7.87839618e-03
4.98473282e+00 -8.68917414e-03 7.90888516e-03
5.00383141e+00 -8.68916530e-03 7.93947249e-03
5.02293000e+00 -8.68915661e-03 7.97015896e-03
5.04202860e+00 -8.68914806e-03 8.00094440e-03
5.06112719e+00 -8.68913965e-03 8.03182874e-03
5.08022578e+00 -8.68913138e-03 8.06281199e-03
5.09932438e+00 -8.68912324e-03 8.09389428e-03
5.11842297e+00 -8.68911524e-03 8.12507583e-03
5.13752156e+00 -8.68910737e-03 8.15635698e-03
5.15662016e+00 -8.68909962e-03 8.18773820e-03
5.17571875e+00 -8.68909201e-03 8.21922009e-03
5.19481734e+00 -8.68908451e-03 8.25080335e-03
5.21391594e+00 -8.68907714e-03 8.28248884e-03
5.23301453e+00 -8.68906989e-03 8.31427758e-03
5.25211312e+00 -8.68906275e-03 8.34617069e-03
5.27121172e+00 -8.68905573e-03 8.37816948e-03
5.29031031e+00 -8.68904883e-03 8.41027540e-03
5.30940890e+00 -8.68904204e-03 8.44249008e-03
5.32850749e+00 -8.68903535e-03 8.47481530e-03
5.34760609e+00 -8.68902878e-03 8.50725301e-03
5.36670468e+00 -8.68902231e-03 8.53980490e-03
5.38580327e+00 -8.68901595e-03 8.57247120e-03
5.40490187e+00 -8.68900969e-03 8.60525194e-03
5.42400046e+00 -8.68900353e-03 8.63814720e-03
5.44309905e+00 -8.68899747e-03 8.67115716e-03
5.46219765e+00 -8.68899151e-03 8.70428213e-03
5.48129624e+00 -8.68898565e-03 8.73752248e-03
5.50039483e+00 -8.68897988e-03 8.77087871e-03
5.51949343e+00 -8.68897421e-03 8.80435142e-03
5.53859202e+00 -8.68896863e-03 8.83794134e-03
5.55769061e+00 -8.68896313e-03 8.87164930e-03
5.57678921e+00 -8.68895773e-03 8.90547625e-03
5.59588780e+00 -8.68895242e-03 8.93942327e-03
5.61498639e+00 -8.68894719e-03 8.97349159e-03
5.63408499e+00 -8.68894205e-03 9.00768255e-03
5.65318358e+00 -8.68893699e-03 9.04199762e-03
5.67228217e+00 -8.68893201e-03 9.07643844e-03
5.69138076e+00 -8.68892712e-03 9.11100677e-03
5.71047936e+00 -8.68892231e-03 9.14570453e-03
5.72957795e+00 -8.68891757e-03 9.18053365e-03
5.74867654e+00 -8.68891292e-03 9.21549495e-03
5.76777514e+00 -8.68890834e-03 9.25058862e-03
