#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
3.02329013e-04 1.28197512e-16 1.14242530e-09 5.71217694e-10
6.04658027e-04 1.28197512e-16 2.28484522e-09 1.14245559e-09
9.06987040e-04 2.56395025e-16 3.42725430e-09 1.71373362e-09
1.20931605e-03 2.56395025e-16 4.56964706e-09 2.28507205e-09
1.51164507e-03 5.12790050e-16 5.71201826e-09 2.85649068e-09
1.81397408e-03 2.56395025e-16 6.85436244e-09 3.42800985e-09
2.11630309e-03 1.28197512e-16 7.99667383e-09 3.99964980e-09
2.41863211e-03 2.56395025e-16 9.13894769e-09 4.57143009e-09
2.72096112e-03 -0.00000000e+00 1.02811783e-08 5.14337107e-09
3.02329013e-03 2.56395025e-16 1.14233602e-08 5.71549275e-09
3.32561915e-03 2.56395025e-16 1.25654879e-08 6.28781530e-09
3.62794816e-03 -0.00000000e+00 1.37075562e-08 6.86035857e-09
3.93027717e-03 1.28197512e-16 1.48495596e-08 7.43314250e-09
4.23260619e-03 1.28197512e-16 1.59914928e-08 8.00618729e-09
4.53493520e-03 -5.12790050e-16 1.71333503e-08 8.57951282e-09
4.83726421e-03 -3.84592537e-16 1.82751267e-08 9.15313916e-09
5.13959323e-03 -3.84592537e-16 1.94168164e-08 9.72708621e-09
5.44192224e-03 -7.69185075e-16 2.05584145e-08 1.03013738e-08
5.74425125e-03 -6.40987562e-16 2.16999153e-08 1.08760220e-08
6.04658027e-03 -1.02558010e-15 2.28413134e-08 1.14510504e-08
6.34890928e-03 -1.15377761e-15 2.39826033e-08 1.20264795e-08
6.65123829e-03 -7.69185075e-16 2.51237800e-08 1.26023284e-08
6.95356731e-03 -8.97382587e-16 2.62648379e-08 1.31786172e-08
7.25589632e-03 -7.69185075e-16 2.74057715e-08 1.37553657e-08
7.55822533e-03 -7.69185075e-16 2.85465758e-08 1.43325936e-08
7.86055435e-03 -8.97382587e-16 2.96872452e-08 1.49103206e-08
8.16288336e-03 -1.28197512e-15 3.08277743e-08 1.54885665e-08
8.46521237e-03 -1.28197512e-15 3.19681578e-08 1.60673509e-08
8.76754138e-03 -1.79476517e-15 3.31083902e-08 1.66466935e-08
9.06987040e-03 -1.41017264e-15 3.42484664e-08 1.72266138e-08
9.37219941e-03 -1.92296269e-15 3.53883807e-08 1.78071316e-08
9.67452842e-03 -2.30755522e-15 3.65281282e-08 1.83882661e-08
9.97685744e-03 -2.05116020e-15 3.76677032e-08 1.89700368e-08
1.02791865e-02 -2.05116020e-15 3.88071003e-08 1.95524636e-08
1.05815155e-02 -2.43575274e-15 3.99463147e-08 2.01355653e-08
1.08838445e-02 -2.69214776e-15 4.10853407e-08 2.07193615e-08
1.11861735e-02 -3.20493781e-15 4.22241730e-08 2.13038715e-08
1.14885025e-02 -2.69214776e-15 4.33628062e-08 2.18891149e-08
1.17908315e-02 -3.33313532e-15 4.45012352e-08 2.24751105e-08
1.20931605e-02 -3.58953035e-15 4.56394545e-08 2.30618776e-08
1.23954895e-02 -3.97412289e-15 4.67774590e-08 2.36494354e-08
1.26978186e-02 -3.84592537e-15 4.79152433e-08 2.42378031e-08
1.30001476e-02 -4.10232040e-15 4.90528020e-08 2.48269997e-08
1.33024766e-02 -3.84592537e-15 5.01901299e-08 2.54170442e-08
1.36048056e-02 -4.35871542e-15 5.13272218e-08 2.60079554e-08
1.39071346e-02 -4.35871542e-15 5.24640724e-08 2.65997524e-08
1.42094636e-02 -4.48691293e-15 5.36006761e-08 2.71924541e-08
1.45117926e-02 -4.87150547e-15 5.47370283e-08 2.77860790e-08
1.48141217e-02 -5.12790050e-15 5.58731233e-08 2.83806460e-08
1.51164507e-02 -5.64069055e-15 5.70089560e-08 2.89761737e-08
1.54187797e-02 -5.89708557e-15 5.81445210e-08 2.95726811e-08
1.57211087e-02 -6.02528308e-15 5.92798133e-08 3.01701863e-08
1.60234377e-02 -6.40987562e-15 6.04148276e-08 3.07687080e-08
1.63257667e-02 -7.17906070e-15 6.15495587e-08 3.13682646e-08
1.66280957e-02 -7.69185075e-15 6.26840013e-08 3.19688746e-08
1.69304247e-02 -7.69185075e-15 6.38181503e-08 3.25705564e-08
1.72327538e-02 -8.20464080e-15 6.49520002e-08 3.31733283e-08
1.75350828e-02 -8.46103582e-15 6.60855463e-08 3.37772082e-08
1.78374118e-02 -8.46103582e-15 6.72187831e-08 3.43822145e-08
1.81397408e-02 -9.10202338e-15 6.83517056e-08 3.49883653e-08
1.84420698e-02 -9.61481343e-15 6.94843082e-08 3.55956787e-08
1.87443988e-02 -9.74301094e-15 7.06165865e-08 3.62041723e-08
1.90467278e-02 -9.87120846e-15 7.17485350e-08 3.68138644e-08
1.93490568e-02 -1.02558010e-14 7.28801483e-08 3.74247727e-08
1.96513859e-02 -1.07685910e-14 7.40114217e-08 3.80369147e-08
1.99537149e-02 -1.10249861e-14 7.51423499e-08 3.86503084e-08
2.02560439e-02 -1.17941711e-14 7.62729277e-08 3.92649712e-08
