#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
1.51164507e-04 2.56395025e-16 7.14017764e-11 1.78504073e-10
3.02329013e-04 1.28197512e-16 1.42803515e-10 3.57007896e-10
4.53493520e-04 3.84592537e-16 2.14206148e-10 5.35512386e-10
6.04658027e-04 5.12790050e-16 2.85609387e-10 7.14017024e-10
7.55822533e-04 2.56395025e-16 3.57014123e-10 8.92522490e-10
9.06987040e-04 5.12790050e-16 4.28420144e-10 1.07102830e-09
1.05815155e-03 2.56395025e-16 4.99828392e-10 1.24953543e-09
1.20931605e-03 2.56395025e-16 5.71238245e-10 1.42804310e-09
1.36048056e-03 3.84592537e-16 6.42650881e-10 1.60655220e-09
1.51164507e-03 2.56395025e-16 7.14065903e-10 1.78506223e-09
1.66280957e-03 2.56395025e-16 7.85484267e-10 1.96357403e-09
1.81397408e-03 8.97382587e-16 8.56905639e-10 2.14208706e-09
1.96513859e-03 3.84592537e-16 9.28330882e-10 2.32060200e-09
2.11630309e-03 8.97382587e-16 9.99760091e-10 2.49911878e-09
2.26746760e-03 7.69185075e-16 1.07119325e-09 2.67763726e-09
2.41863211e-03 7.69185075e-16 1.14263118e-09 2.85615809e-09
2.56979661e-03 7.69185075e-16 1.21407365e-09 3.03468086e-09
2.72096112e-03 5.12790050e-16 1.28552155e-09 3.21320639e-09
2.87212563e-03 5.12790050e-16 1.35697459e-09 3.39173414e-09
3.02329013e-03 8.97382587e-16 1.42843368e-09 3.57026477e-09
3.17445464e-03 1.02558010e-15 1.49989871e-09 3.74879810e-09
3.32561915e-03 1.28197512e-15 1.57137022e-09 3.92733447e-09
3.47678365e-03 8.97382587e-16 1.64284803e-09 4.10587369e-09
3.62794816e-03 6.40987562e-16 1.71433305e-09 4.28441642e-09
3.77911267e-03 1.02558010e-15 1.78582505e-09 4.46296218e-09
3.93027717e-03 5.12790050e-16 1.85732486e-09 4.64151175e-09
4.08144168e-03 6.40987562e-16 1.92883224e-09 4.82006462e-09
4.23260619e-03 7.69185075e-16 2.00034805e-09 4.99862164e-09
4.38377069e-03 1.28197512e-16 2.07187233e-09 5.17718251e-09
4.53493520e-03 2.56395025e-16 2.14340502e-09 5.35574719e-09
4.68609971e-03 1.28197512e-16 2.21494704e-09 5.53431643e-09
4.83726421e-03 5.12790050e-16 2.28649821e-09 5.71288966e-09
4.98842872e-03 5.12790050e-16 2.35805929e-09 5.89146769e-09
5.13959323e-03 7.69185075e-16 2.42963015e-09 6.07005008e-09
5.29075773e-03 5.12790050e-16 2.50121144e-09 6.24863748e-09
5.44192224e-03 5.12790050e-16 2.57280298e-09 6.42722947e-09
5.59308675e-03 7.69185075e-16 2.64440572e-09 6.60582687e-09
5.74425125e-03 7.69185075e-16 2.71601930e-09 6.78442910e-09
5.89541576e-03 6.40987562e-16 2.78764463e-09 6.96303693e-09
6.04658027e-03 8.97382587e-16 2.85928143e-09 7.14164988e-09
6.19774477e-03 5.12790050e-16 2.93093057e-09 7.32026876e-09
6.34890928e-03 7.69185075e-16 3.00259207e-09 7.49889335e-09
6.50007379e-03 1.02558010e-15 3.07426596e-09 7.67752361e-09
6.65123829e-03 6.40987562e-16 3.14595308e-09 7.85616019e-09
6.80240280e-03 1.15377761e-15 3.21765314e-09 8.03480258e-09
6.95356731e-03 5.12790050e-16 3.28936707e-09 8.21345158e-09
7.10473181e-03 7.69185075e-16 3.36109474e-09 8.39210683e-09
7.25589632e-03 7.69185075e-16 3.43283669e-09 8.57076881e-09
7.40706083e-03 6.40987562e-16 3.50459279e-09 8.74943725e-09
7.55822533e-03 5.12790050e-16 3.57636399e-09 8.92811284e-09
7.70938984e-03 7.69185075e-16 3.64814993e-09 9.10679518e-09
7.86055435e-03 1.28197512e-16 3.71995153e-09 9.28548485e-09
8.01171885e-03 7.69185075e-16 3.79176849e-09 9.46418154e-09
8.16288336e-03 5.12790050e-16 3.86360172e-09 9.64288592e-09
8.31404786e-03 6.40987562e-16 3.93545121e-09 9.82159790e-09
8.46521237e-03 7.69185075e-16 4.00731692e-09 1.00003172e-08
8.61637688e-03 1.02558010e-15 4.07919984e-09 1.01790447e-08
8.76754138e-03 7.69185075e-16 4.15109959e-09 1.03577800e-08
8.91870589e-03 1.02558010e-15 4.22301708e-09 1.05365235e-08
9.06987040e-03 1.02558010e-15 4.29495201e-09 1.07152751e-08
9.22103490e-03 1.28197512e-15 4.36690540e-09 1.08940355e-08
9.37219941e-03 1.15377761e-15 4.43887675e-09 1.10728039e-08
9.52336392e-03 1.28197512e-15 4.51086702e-09 1.12515814e-08
9.67452842e-03 1.02558010e-15 4.58287598e-09 1.14303674e-08
9.82569293e-03 1.02558010e-15 4.65490446e-09 1.16091626e-08
9.97685744e-03 1.28197512e-15 4.72695222e-09 1.17879666e-08
1.01280219e-02 1.02558010e-15 4.79902014e-09 1.19667802e-08
1.02791865e-02 1.28197512e-15 4.87110817e-09 1.21456031e-08
1.04303510e-02 1.02558010e-15 4.94321634e-09 1.23244352e-08
1.05815155e-02 1.15377761e-15 5.01534553e-09 1.25032773e-08
1.07326800e-02 7.69185075e-16 5.08749544e-09 1.26821289e-08
1.08838445e-02 1.28197512e-15 5.15966701e-09 1.28609906e-08
1.10350090e-02 1.28197512e-15 5.23185993e-09 1.30398622e-08
1.11861735e-02 1.02558010e-15 5.30407521e-09 1.32187444e-08
1.13373380e-02 7.69185075e-16 5.37631227e-09 1.33976365e-08
1.14885025e-02 1.02558010e-15 5.44857221e-09 1.35765394e-08
1.16396670e-02 7.69185075e-16 5.52085462e-09 1.37554527e-08
1.17908315e-02 8.97382587e-16 5.59316045e-09 1.39343769e-08
1.19419960e-02 1.02558010e-15 5.66548937e-09 1.41133118e-08
1.20931605e-02 8.97382587e-16 5.73784234e-09 1.42922580e-08
1.22443250e-02 1.28197512e-15 5.81021926e-09 1.44712154e-08
1.23954895e-02 1.02558010e-15 5.88262021e-09 1.46501838e-08
1.25466541e-02 1.15377761e-15 5.95504609e-09 1.48291640e-08
1.26978186e-02 8.97382587e-16 6.02749647e-09 1.50081555e-08
1.28489831e-02 1.28197512e-15 6.09997237e-09 1.51871590e-08
1.30001476e-02 1.15377761e-15 6.17247350e-09 1.53661741e-08
1.31513121e-02 1.02558010e-15 6.24500073e-09 1.55452015e-08
1.33024766e-02 1.28197512e-15 6.31755388e-09 1.57242410e-08
1.34536411e-02 1.28197512e-15 6.39013354e-09 1.59032928e-08
1.36048056e-02 1.28197512e-15 6.46273955e-09 1.60823568e-08
1.37559701e-02 1.28197512e-15 6.53537282e-09 1.62614337e-08
1.39071346e-02 1.41017264e-15 6.60803307e-09 1.64405230e-08
1.40582991e-02 1.02558010e-15 6.68072115e-09 1.66196254e-08
1.42094636e-02 1.02558010e-15 6.75343707e-09 1.67987408e-08
1.43606281e-02 1.28197512e-15 6.82618083e-09 1.69778690e-08
1.45117926e-02 1.02558010e-15 6.89895335e-09 1.71570109e-08
1.46629571e-02 1.02558010e-15 6.97175425e-09 1.73361658e-08
1.48141217e-02 1.41017264e-15 7.04458451e-09 1.75153345e-08
1.49652862e-02 1.02558010e-15 7.11744378e-09 1.76945166e-08
1.51164507e-02 1.28197512e-15 7.19033298e-09 1.78737129e-08
1.52676152e-02 1.15377761e-15 7.26325195e-09 1.80529229e-08
1.54187797e-02 1.02558010e-15 7.33620124e-09 1.82321472e-08
1.55699442e-02 1.28197512e-15 7.40918069e-09 1.84113854e-08
1.57211087e-02 1.15377761e-15 7.48219126e-09 1.85906383e-08
1.58722732e-02 1.02558010e-15 7.55523259e-09 1.87699054e-08
1.60234377e-02 1.28197512e-15 7.62830561e-09 1.89491875e-08
1.61746022e-02 1.53837015e-15 7.70141024e-09 1.91284843e-08
1.63257667e-02 1.28197512e-15 7.77454658e-09 1.93077957e-08
1.64769312e-02 1.15377761e-15 7.84771546e-09 1.94871226e-08
1.66280957e-02 1.53837015e-15 7.92091657e-09 1.96664643e-08
1.67792602e-02 1.28197512e-15 7.99415082e-09 1.98458218e-08
1.69304247e-02 1.53837015e-15 8.06741789e-09 2.00251944e-08
1.70815892e-02 1.41017264e-15 8.14071866e-09 2.02045828e-08
1.72327538e-02 1.66656766e-15 8.21405295e-09 2.03839869e-08
1.73839183e-02 1.53837015e-15 8.28742145e-09 2.05634070e-08
1.75350828e-02 1.15377761e-15 8.36082391e-09 2.07428429e-08
1.76862473e-02 1.02558010e-15 8.43426124e-09 2.09222952e-08
1.78374118e-02 1.15377761e-15 8.50773314e-09 2.11017636e-08
1.79885763e-02 1.28197512e-15 8.58124053e-09 2.12812487e-08
1.81397408e-02 1.28197512e-15 8.65478335e-09 2.14607504e-08
1.82909053e-02 8.97382587e-16 8.72836158e-09 2.16402684e-08
1.84420698e-02 1.15377761e-15 8.80197609e-09 2.18198037e-08
1.85932343e-02 1.15377761e-15 8.87562664e-09 2.19993557e-08
1.87443988e-02 1.28197512e-15 8.94931415e-09 2.21789251e-08
1.88955633e-02 1.15377761e-15 9.02303824e-09 2.23585114e-08
1.90467278e-02 1.53837015e-15 9.09679979e-09 2.25381154e-08
1.91978923e-02 1.28197512e-15 9.17059861e-09 2.27177369e-08
1.93490568e-02 1.15377761e-15 9.24443538e-09 2.28973762e-08
1.95002214e-02 1.02558010e-15 9.31830991e-09 2.30770330e-08
1.96513859e-02 1.02558010e-15 9.39222305e-09 2.32567081e-08
1.98025504e-02 1.02558010e-15 9.46617457e-09 2.34364010e-08
1.99537149e-02 6.40987562e-16 9.54016526e-09 2.36161124e-08
2.01048794e-02 6.40987562e-16 9.61419518e-09 2.37958421e-08
2.02560439e-02 8.97382587e-16 9.68826426e-09 2.39755902e-08
2.04072084e-02 7.69185075e-16 9.76237341e-09 2.41553572e-08
2.05583729e-02 7.69185075e-16 9.83652236e-09 2.43351425e-08
2.07095374e-02 5.12790050e-16 9.91071189e-09 2.45149472e-08
2.08607019e-02 6.40987562e-16 9.98494183e-09 2.46947706e-08
2.10118664e-02 5.12790050e-16 1.00592129e-08 2.48746135e-08
2.11630309e-02 7.69185075e-16 1.01335251e-08 2.50544756e-08
2.13141954e-02 7.69185075e-16 1.02078789e-08 2.52343573e-08
2.14653599e-02 1.02558010e-15 1.02822742e-08 2.54142584e-08
2.16165244e-02 6.40987562e-16 1.03567118e-08 2.55941795e-08
2.17676890e-02 8.97382587e-16 1.04311914e-08 2.57741201e-08
2.19188535e-02 6.40987562e-16 1.05057140e-08 2.59540811e-08
2.20700180e-02 3.84592537e-16 1.05802793e-08 2.61340619e-08
2.22211825e-02 6.40987562e-16 1.06548880e-08 2.63140633e-08
2.23723470e-02 6.40987562e-16 1.07295402e-08 2.64940851e-08
2.25235115e-02 5.12790050e-16 1.08042358e-08 2.66741272e-08
2.26746760e-02 6.40987562e-16 1.08789758e-08 2.68541903e-08
2.28258405e-02 6.40987562e-16 1.09537599e-08 2.70342740e-08
2.29770050e-02 5.12790050e-16 1.10285888e-08 2.72143789e-08
2.31281695e-02 6.40987562e-16 1.11034625e-08 2.73945048e-08
2.32793340e-02 7.69185075e-16 1.11783815e-08 2.75746521e-08
2.34304985e-02 1.02558010e-15 1.12533457e-08 2.77548205e-08
2.35816630e-02 1.02558010e-15 1.13283560e-08 2.79350107e-08
2.37328275e-02 8.97382587e-16 1.14034119e-08 2.81152223e-08
2.38839920e-02 1.02558010e-15 1.14785145e-08 2.82954559e-08
2.40351566e-02 8.97382587e-16 1.15536634e-08 2.84757112e-08
2.41863211e-02 7.69185075e-16 1.16288594e-08 2.86559888e-08
2.43374856e-02 6.40987562e-16 1.17041026e-08 2.88362886e-08
2.44886501e-02 1.15377761e-15 1.17793929e-08 2.90166106e-08
2.46398146e-02 1.15377761e-15 1.18547312e-08 2.91969552e-08
2.47909791e-02 1.02558010e-15 1.19301173e-08 2.93773222e-08
2.49421436e-02 1.28197512e-15 1.20055518e-08 2.95577122e-08
