#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
6.04658027e-03 -8.97382587e-16 5.71032532e-09 2.86275585e-09
6.19774477e-03 -1.28197512e-15 5.85298985e-09 2.93467161e-09
6.34890928e-03 -1.28197512e-15 5.99564746e-09 3.00661296e-09
6.50007379e-03 -1.02558010e-15 6.13829827e-09 3.07858035e-09
6.65123829e-03 -1.02558010e-15 6.28094150e-09 3.15057489e-09
6.80240280e-03 -1.41017264e-15 6.42357763e-09 3.22259660e-09
6.95356731e-03 -1.28197512e-15 6.56620589e-09 3.29464673e-09
7.10473181e-03 -1.28197512e-15 6.70882650e-09 3.36672542e-09
7.25589632e-03 -1.41017264e-15 6.85143906e-09 3.43883363e-09
7.40706083e-03 -1.02558010e-15 6.99404384e-09 3.51097150e-09
7.55822533e-03 -1.02558010e-15 7.13664001e-09 3.58314026e-09
7.70938984e-03 -1.28197512e-15 7.27922809e-09 3.65533995e-09
7.86055435e-03 -1.53837015e-15 7.42180726e-09 3.72757165e-09
8.01171885e-03 -1.28197512e-15 7.56437793e-09 3.79983558e-09
8.16288336e-03 -1.28197512e-15 7.70693942e-09 3.87213282e-09
8.31404786e-03 -1.53837015e-15 7.84949177e-09 3.94446374e-09
8.46521237e-03 -1.53837015e-15 7.99203517e-09 4.01682852e-09
8.61637688e-03 -1.28197512e-15 8.13456880e-09 4.08922854e-09
8.76754138e-03 -1.02558010e-15 8.27709316e-09 4.16166384e-09
8.91870589e-03 -1.15377761e-15 8.41960745e-09 4.23413545e-09
9.06987040e-03 -1.28197512e-15 8.56211209e-09 4.30664354e-09
9.22103490e-03 -1.28197512e-15 8.70460621e-09 4.37918943e-09
9.37219941e-03 -1.53837015e-15 8.84709044e-09 4.45177280e-09
9.52336392e-03 -1.79476517e-15 8.98956399e-09 4.52439499e-09
9.67452842e-03 -1.53837015e-15 9.13202720e-09 4.59705616e-09
9.82569293e-03 -1.79476517e-15 9.27447937e-09 4.66975729e-09
9.97685744e-03 -1.79476517e-15 9.41692084e-09 4.74249850e-09
1.01280219e-02 -1.41017264e-15 9.55935091e-09 4.81528097e-09
1.02791865e-02 -1.28197512e-15 9.70176976e-09 4.88810505e-09
1.04303510e-02 -1.41017264e-15 9.84417746e-09 4.96097102e-09
1.05815155e-02 -1.79476517e-15 9.98657324e-09 5.03388011e-09
1.07326800e-02 -1.28197512e-15 1.01289576e-08 5.10683239e-09
1.08838445e-02 -1.53837015e-15 1.02713296e-08 5.17982885e-09
1.10350090e-02 -1.53837015e-15 1.04136899e-08 5.25286971e-09
1.11861735e-02 -1.41017264e-15 1.05560374e-08 5.32595621e-09
1.13373380e-02 -1.53837015e-15 1.06983730e-08 5.39908802e-09
1.14885025e-02 -1.28197512e-15 1.08406956e-08 5.47226665e-09
1.16396670e-02 -1.28197512e-15 1.09830058e-08 5.54549199e-09
1.17908315e-02 -1.28197512e-15 1.11253027e-08 5.61876517e-09
1.19419960e-02 -1.28197512e-15 1.12675869e-08 5.69208632e-09
1.20931605e-02 -1.28197512e-15 1.14098574e-08 5.76545659e-09
1.22443250e-02 -1.28197512e-15 1.15521146e-08 5.83887629e-09
1.23954895e-02 -7.69185075e-16 1.16943585e-08 5.91234566e-09
1.25466541e-02 -1.15377761e-15 1.18365882e-08 5.98586597e-09
1.26978186e-02 -1.02558010e-15 1.19788044e-08 6.05943726e-09
1.28489831e-02 -1.28197512e-15 1.21210062e-08 6.13306059e-09
1.30001476e-02 -1.15377761e-15 1.22631940e-08 6.20673602e-09
1.31513121e-02 -1.02558010e-15 1.24053670e-08 6.28046470e-09
1.33024766e-02 -1.28197512e-15 1.25475257e-08 6.35424691e-09
1.34536411e-02 -1.15377761e-15 1.26896694e-08 6.42808334e-09
1.36048056e-02 -1.41017264e-15 1.28317986e-08 6.50197420e-09
1.37559701e-02 -1.66656766e-15 1.29739123e-08 6.57592092e-09
1.39071346e-02 -1.79476517e-15 1.31160111e-08 6.64992316e-09
1.40582991e-02 -1.41017264e-15 1.32580941e-08 6.72398227e-09
1.42094636e-02 -1.28197512e-15 1.34001617e-08 6.79809847e-09
1.43606281e-02 -1.66656766e-15 1.35422137e-08 6.87227209e-09
1.45117926e-02 -1.79476517e-15 1.36842496e-08 6.94650431e-09
1.46629571e-02 -1.53837015e-15 1.38262697e-08 7.02079511e-09
1.48141217e-02 -1.53837015e-15 1.39682733e-08 7.09514571e-09
1.49652862e-02 -1.66656766e-15 1.41102607e-08 7.16955602e-09
1.51164507e-02 -1.15377761e-15 1.42522313e-08 7.24402729e-09
1.52676152e-02 -1.28197512e-15 1.43941853e-08 7.31855964e-09
1.54187797e-02 -1.41017264e-15 1.45361223e-08 7.39315388e-09
1.55699442e-02 -1.28197512e-15 1.46780426e-08 7.46781026e-09
1.57211087e-02 -1.53837015e-15 1.48199453e-08 7.54252993e-09
1.58722732e-02 -1.28197512e-15 1.49618309e-08 7.61731273e-09
1.60234377e-02 -1.02558010e-15 1.51036987e-08 7.69216001e-09
1.61746022e-02 -8.97382587e-16 1.52455489e-08 7.76707195e-09
1.63257667e-02 -8.97382587e-16 1.53873814e-08 7.84204880e-09
1.64769312e-02 -8.97382587e-16 1.55291956e-08 7.91709188e-09
1.66280957e-02 -7.69185075e-16 1.56709919e-08 7.99220096e-09
1.67792602e-02 -7.69185075e-16 1.58127696e-08 8.06737749e-09
1.69304247e-02 -1.02558010e-15 1.59545290e-08 8.14262116e-09
1.70815892e-02 -7.69185075e-16 1.60962695e-08 8.21793329e-09
1.72327538e-02 -1.28197512e-15 1.62379913e-08 8.29331393e-09
1.73839183e-02 -1.02558010e-15 1.63796939e-08 8.36876399e-09
1.75350828e-02 -1.02558010e-15 1.65213777e-08 8.44428358e-09
1.76862473e-02 -1.28197512e-15 1.66630418e-08 8.51987388e-09
1.78374118e-02 -1.28197512e-15 1.68046867e-08 8.59553486e-09
1.79885763e-02 -1.41017264e-15 1.69463117e-08 8.67126759e-09
1.81397408e-02 -1.02558010e-15 1.70879169e-08 8.74707248e-09
1.82909053e-02 -1.15377761e-15 1.72295024e-08 8.82294970e-09
1.84420698e-02 -1.02558010e-15 1.73710676e-08 8.89890041e-09
1.85932343e-02 -1.28197512e-15 1.75126127e-08 8.97492463e-09
1.87443988e-02 -1.15377761e-15 1.76541370e-08 9.05102347e-09
1.88955633e-02 -1.28197512e-15 1.77956410e-08 9.12719693e-09
1.90467278e-02 -1.15377761e-15 1.79371240e-08 9.20344614e-09
1.91978923e-02 -8.97382587e-16 1.80785862e-08 9.27977121e-09
1.93490568e-02 -1.02558010e-15 1.82200271e-08 9.35617295e-09
1.95002214e-02 -1.28197512e-15 1.83614471e-08 9.43265154e-09
1.96513859e-02 -1.28197512e-15 1.85028454e-08 9.50920814e-09
1.98025504e-02 -1.02558010e-15 1.86442223e-08 9.58584262e-09
1.99537149e-02 -7.69185075e-16 1.87855773e-08 9.66255622e-09
2.01048794e-02 -7.69185075e-16 1.89269103e-08 9.73934913e-09
2.02560439e-02 -7.69185075e-16 1.90682217e-08 9.81622164e-09
2.04072084e-02 -5.12790050e-16 1.92095105e-08 9.89317484e-09
2.05583729e-02 -7.69185075e-16 1.93507771e-08 9.97020864e-09
2.07095374e-02 -7.69185075e-16 1.94920210e-08 1.00473243e-08
2.08607019e-02 -7.69185075e-16 1.96332425e-08 1.01245218e-08
2.10118664e-02 -7.69185075e-16 1.97744409e-08 1.02018022e-08
2.11630309e-02 -7.69185075e-16 1.99156164e-08 1.02791656e-08
2.13141954e-02 -1.02558010e-15 2.00567686e-08 1.03566127e-08
2.14653599e-02 -1.02558010e-15 2.01978977e-08 1.04341439e-08
2.16165244e-02 -1.15377761e-15 2.03390031e-08 1.05117601e-08
2.17676890e-02 -7.69185075e-16 2.04800851e-08 1.05894613e-08
2.19188535e-02 -8.97382587e-16 2.06211431e-08 1.06672487e-08
2.20700180e-02 -1.02558010e-15 2.07621773e-08 1.07451220e-08
2.22211825e-02 -8.97382587e-16 2.09031872e-08 1.08230826e-08
2.23723470e-02 -1.02558010e-15 2.10441729e-08 1.09011306e-08
2.25235115e-02 -1.28197512e-15 2.11851343e-08 1.09792664e-08
2.26746760e-02 -1.53837015e-15 2.13260709e-08 1.10574909e-08
2.28258405e-02 -1.02558010e-15 2.14669831e-08 1.11358043e-08
2.29770050e-02 -1.02558010e-15 2.16078701e-08 1.12142074e-08
2.31281695e-02 -1.28197512e-15 2.17487321e-08 1.12927005e-08
2.32793340e-02 -1.02558010e-15 2.18895689e-08 1.13712844e-08
2.34304985e-02 -1.28197512e-15 2.20303805e-08 1.14499591e-08
2.35816630e-02 -1.02558010e-15 2.21711663e-08 1.15287259e-08
2.37328275e-02 -1.02558010e-15 2.23119268e-08 1.16075845e-08
2.38839920e-02 -1.15377761e-15 2.24526611e-08 1.16865361e-08
2.40351566e-02 -7.69185075e-16 2.25933698e-08 1.17655806e-08
2.41863211e-02 -1.28197512e-15 2.27340519e-08 1.18447192e-08
2.43374856e-02 -1.53837015e-15 2.28747079e-08 1.19239520e-08
2.44886501e-02 -1.02558010e-15 2.30153376e-08 1.20032793e-08
2.46398146e-02 -8.97382587e-16 2.31559405e-08 1.20827022e-08
2.47909791e-02 -7.69185075e-16 2.32965168e-08 1.21622207e-08
2.49421436e-02 -1.02558010e-15 2.34370660e-08 1.22418358e-08
2.50933081e-02 -8.97382587e-16 2.35775884e-08 1.23215474e-08
2.52444726e-02 -7.69185075e-16 2.37180832e-08 1.24013567e-08
2.53956371e-02 -1.28197512e-15 2.38585510e-08 1.24812636e-08
2.55468016e-02 -1.02558010e-15 2.39989910e-08 1.25612691e-08
2.56979661e-02 -1.28197512e-15 2.41394036e-08 1.26413731e-08
2.58491306e-02 -1.02558010e-15 2.42797881e-08 1.27215769e-08
2.60002951e-02 -1.28197512e-15 2.44201449e-08 1.28018802e-08
2.61514596e-02 -1.28197512e-15 2.45604732e-08 1.28822842e-08
2.63026242e-02 -1.28197512e-15 2.47007733e-08 1.29627891e-08
2.64537887e-02 -1.15377761e-15 2.48410452e-08 1.30433951e-08
2.66049532e-02 -1.15377761e-15 2.49812882e-08 1.31241033e-08
2.67561177e-02 -1.28197512e-15 2.51215027e-08 1.32049136e-08
2.69072822e-02 -1.02558010e-15 2.52616881e-08 1.32858270e-08
2.70584467e-02 -1.15377761e-15 2.54018447e-08 1.33668435e-08
2.72096112e-02 -1.02558010e-15 2.55419718e-08 1.34479643e-08
2.73607757e-02 -1.02558010e-15 2.56820697e-08 1.35291892e-08
2.75119402e-02 -7.69185075e-16 2.58221379e-08 1.36105192e-08
2.76631047e-02 -7.69185075e-16 2.59621768e-08 1.36919542e-08
2.78142692e-02 -7.69185075e-16 2.61021856e-08 1.37734952e-08
2.79654337e-02 -2.56395025e-16 2.62421647e-08 1.38551424e-08
2.81165982e-02 -1.02558010e-15 2.63821134e-08 1.39368967e-08
2.82677627e-02 -6.40987562e-16 2.65220318e-08 1.40187582e-08
2.84189272e-02 -1.02558010e-15 2.66619202e-08 1.41007272e-08
2.85700918e-02 -8.97382587e-16 2.68017777e-08 1.41828047e-08
2.87212563e-02 -8.97382587e-16 2.69416048e-08 1.42649908e-08
2.88724208e-02 -1.15377761e-15 2.70814007e-08 1.43472864e-08
2.90235853e-02 -7.69185075e-16 2.72211659e-08 1.44296913e-08
2.91747498e-02 -1.15377761e-15 2.73608997e-08 1.45122067e-08
2.93259143e-02 -1.02558010e-15 2.75006023e-08 1.45948326e-08
2.94770788e-02 -5.12790050e-16 2.76402733e-08 1.46775699e-08
2.96282433e-02 -1.02558010e-15 2.77799130e-08 1.47604183e-08
2.97794078e-02 -1.15377761e-15 2.79195207e-08 1.48433793e-08
2.99305723e-02 -7.69185075e-16 2.80590968e-08 1.49264524e-08
3.00817368e-02 -7.69185075e-16 2.81986405e-08 1.50096387e-08
3.02329013e-02 -7.69185075e-16 2.83381524e-08 1.50929384e-08
3.03840658e-02 -7.69185075e-16 2.84776317e-08 1.51763522e-08
3.05352303e-02 -1.02558010e-15 2.86170785e-08 1.52598805e-08
3.06863948e-02 -5.12790050e-16 2.87564929e-08 1.53435233e-08
3.08375594e-02 -5.12790050e-16 2.88958743e-08 1.54272818e-08
3.09887239e-02 -3.84592537e-16 2.90352230e-08 1.55111558e-08
3.11398884e-02 -8.97382587e-16 2.91745384e-08 1.55951462e-08
3.12910529e-02 -1.15377761e-15 2.93138209e-08 1.56792532e-08
3.14422174e-02 -1.02558010e-15 2.94530697e-08 1.57634776e-08
3.15933819e-02 -8.97382587e-16 2.95922853e-08 1.58478193e-08
3.17445464e-02 -1.28197512e-15 2.97314670e-08 1.59322794e-08
3.18957109e-02 -1.28197512e-15 2.98706152e-08 1.60168577e-08
3.20468754e-02 -1.02558010e-15 3.00097292e-08 1.61015555e-08
3.21980399e-02 -1.28197512e-15 3.01488093e-08 1.61863723e-08
3.23492044e-02 -8.97382587e-16 3.02878550e-08 1.62713092e-08
3.25003689e-02 -1.02558010e-15 3.04268666e-08 1.63563663e-08
3.26515334e-02 -1.15377761e-15 3.05658434e-08 1.64415444e-08
3.28026979e-02 -5.12790050e-16 3.07047858e-08 1.65268434e-08
3.29538624e-02 -1.15377761e-15 3.08436931e-08 1.66122644e-08
3.31050270e-02 -1.02558010e-15 3.09825657e-08 1.66978073e-08
3.32561915e-02 -1.02558010e-15 3.11214032e-08 1.67834728e-08
3.34073560e-02 -1.28197512e-15 3.12602055e-08 1.68692613e-08
3.35585205e-02 -1.02558010e-15 3.13989722e-08 1.69551734e-08
3.37096850e-02 -1.02558010e-15 3.15377038e-08 1.70412091e-08
3.38608495e-02 -7.69185075e-16 3.16763993e-08 1.71273693e-08
3.40120140e-02 -8.97382587e-16 3.18150594e-08 1.72136541e-08
3.41631785e-02 -7.69185075e-16 3.19536833e-08 1.73000643e-08
3.43143430e-02 -5.12790050e-16 3.20922714e-08 1.73866000e-08
3.44655075e-02 -5.12790050e-16 3.22308230e-08 1.74732618e-08
3.46166720e-02 -2.56395025e-16 3.23693386e-08 1.75600497e-08
3.47678365e-02 -2.56395025e-16 3.25078173e-08 1.76469649e-08
3.49190010e-02 -2.56395025e-16 3.26462597e-08 1.77340071e-08
3.50701655e-02 -5.12790050e-16 3.27846652e-08 1.78211773e-08
3.52213300e-02 -5.12790050e-16 3.29230339e-08 1.79084754e-08
3.53724946e-02 -5.12790050e-16 3.30613653e-08 1.79959023e-08
3.55236591e-02 -5.12790050e-16 3.31996598e-08 1.80834581e-08
3.56748236e-02 -5.12790050e-16 3.33379168e-08 1.81711434e-08
3.58259881e-02 -6.40987562e-16 3.34761365e-08 1.82589583e-08
3.59771526e-02 -3.84592537e-16 3.36143184e-08 1.83469038e-08
3.61283171e-02 -6.40987562e-16 3.37524625e-08 1.84349800e-08
3.62794816e-02 -6.40987562e-16 3.38905691e-08 1.85231870e-08
3.64306461e-02 -1.02558010e-15 3.40286373e-08 1.86115257e-08
3.65818106e-02 -8.97382587e-16 3.41666678e-08 1.86999961e-08
3.67329751e-02 -1.02558010e-15 3.43046596e-08 1.87885991e-08
3.68841396e-02 -1.15377761e-15 3.44426132e-08 1.88773345e-08
3.70353041e-02 -8.97382587e-16 3.45805281e-08 1.89662034e-08
3.71864686e-02 -8.97382587e-16 3.47184046e-08 1.90552055e-08
3.73376331e-02 -1.15377761e-15 3.48562419e-08 1.91443420e-08
3.74887976e-02 -1.15377761e-15 3.49940406e-08 1.92336123e-08
3.76399622e-02 -7.69185075e-16 3.51317999e-08 1.93230178e-08
3.77911267e-02 -1.28197512e-15 3.52695203e-08 1.94125582e-08
3.79422912e-02 -1.15377761e-15 3.54072010e-08 1.95022343e-08
3.80934557e-02 -1.53837015e-15 3.55448425e-08 1.95920461e-08
3.82446202e-02 -1.28197512e-15 3.56824441e-08 1.96819945e-08
3.83957847e-02 -1.53837015e-15 3.58200060e-08 1.97720795e-08
3.85469492e-02 -1.66656766e-15 3.59575282e-08 1.98623016e-08
3.86981137e-02 -1.53837015e-15 3.60950102e-08 1.99526612e-08
3.88492782e-02 -1.92296269e-15 3.62324519e-08 2.00431590e-08
3.90004427e-02 -1.79476517e-15 3.63698537e-08 2.01337947e-08
3.91516072e-02 -1.79476517e-15 3.65072147e-08 2.02245693e-08
3.93027717e-02 -1.79476517e-15 3.66445354e-08 2.03154828e-08
3.94539362e-02 -1.79476517e-15 3.67818152e-08 2.04065360e-08
3.96051007e-02 -1.53837015e-15 3.69190545e-08 2.04977288e-08
3.97562652e-02 -1.53837015e-15 3.70562525e-08 2.05890622e-08
3.99074298e-02 -2.05116020e-15 3.71934097e-08 2.06805358e-08
4.00585943e-02 -2.05116020e-15 3.73305255e-08 2.07721506e-08
4.02097588e-02 -1.66656766e-15 3.74676001e-08 2.08639066e-08
4.03609233e-02 -2.30755522e-15 3.76046331e-08 2.09558046e-08
4.05120878e-02 -2.05116020e-15 3.77416247e-08 2.10478444e-08
4.06632523e-02 -2.05116020e-15 3.78785743e-08 2.11400270e-08
4.08144168e-02 -2.30755522e-15 3.80154824e-08 2.12323521e-08
4.09655813e-02 -2.17935771e-15 3.81523481e-08 2.13248208e-08
4.11167458e-02 -2.56395025e-15 3.82891718e-08 2.14174330e-08
4.12679103e-02 -2.30755522e-15 3.84259536e-08 2.15101890e-08
4.14190748e-02 -2.43575274e-15 3.85626930e-08 2.16030894e-08
4.15702393e-02 -2.17935771e-15 3.86993895e-08 2.16961347e-08
4.17214038e-02 -2.30755522e-15 3.88360435e-08 2.17893251e-08
4.18725683e-02 -2.56395025e-15 3.89726551e-08 2.18826606e-08
4.20237328e-02 -2.82034527e-15 3.91092234e-08 2.19761422e-08
4.21748974e-02 -2.82034527e-15 3.92457490e-08 2.20697697e-08
4.23260619e-02 -2.56395025e-15 3.93822313e-08 2.21635440e-08
4.24772264e-02 -2.94854279e-15 3.95186706e-08 2.22574649e-08
4.26283909e-02 -2.82034527e-15 3.96550662e-08 2.23515332e-08
4.27795554e-02 -2.82034527e-15 3.97914186e-08 2.24457489e-08
4.29307199e-02 -2.94854279e-15 3.99277271e-08 2.25401128e-08
4.30818844e-02 -3.58953035e-15 4.00639922e-08 2.26346249e-08
4.32330489e-02 -3.33313532e-15 4.02002132e-08 2.27292857e-08
4.33842134e-02 -3.58953035e-15 4.03363904e-08 2.28240953e-08
4.35353779e-02 -3.20493781e-15 4.04725232e-08 2.29190544e-08
4.36865424e-02 -3.07674030e-15 4.06086119e-08 2.30141632e-08
4.38377069e-02 -3.58953035e-15 4.07446563e-08 2.31094219e-08
4.39888714e-02 -3.33313532e-15 4.08806562e-08 2.32048311e-08
4.41400359e-02 -3.33313532e-15 4.10166115e-08 2.33003909e-08
4.42912004e-02 -3.58953035e-15 4.11525221e-08 2.33961018e-08
4.44423650e-02 -3.58953035e-15 4.12883877e-08 2.34919643e-08
4.45935295e-02 -3.58953035e-15 4.14242086e-08 2.35879783e-08
4.47446940e-02 -3.84592537e-15 4.15599842e-08 2.36841446e-08
4.48958585e-02 -3.33313532e-15 4.16957149e-08 2.37804630e-08
4.50470230e-02 -3.46133284e-15 4.18313999e-08 2.38769346e-08
4.51981875e-02 -3.07674030e-15 4.19670398e-08 2.39735589e-08
4.53493520e-02 -2.94854279e-15 4.21026339e-08 2.40703369e-08
4.55005165e-02 -2.82034527e-15 4.22381826e-08 2.41672684e-08
4.56516810e-02 -3.20493781e-15 4.23736852e-08 2.42643542e-08
4.58028455e-02 -3.07674030e-15 4.25091421e-08 2.43615942e-08
4.59540100e-02 -3.07674030e-15 4.26445528e-08 2.44589892e-08
4.61051745e-02 -3.33313532e-15 4.27799176e-08 2.45565391e-08
4.62563390e-02 -3.07674030e-15 4.29152359e-08 2.46542445e-08
4.64075035e-02 -3.07674030e-15 4.30505080e-08 2.47521054e-08
4.65586680e-02 -3.20493781e-15 4.31857334e-08 2.48501226e-08
4.67098326e-02 -3.07674030e-15 4.33209122e-08 2.49482962e-08
4.68609971e-02 -3.33313532e-15 4.34560446e-08 2.50466262e-08
4.70121616e-02 -3.07674030e-15 4.35911298e-08 2.51451134e-08
4.71633261e-02 -3.20493781e-15 4.37261684e-08 2.52437577e-08
4.73144906e-02 -3.33313532e-15 4.38611595e-08 2.53425599e-08
4.74656551e-02 -3.07674030e-15 4.39961039e-08 2.54415198e-08
4.76168196e-02 -3.33313532e-15 4.41310007e-08 2.55406382e-08
4.77679841e-02 -3.33313532e-15 4.42658503e-08 2.56399149e-08
4.79191486e-02 -3.46133284e-15 4.44006521e-08 2.57393508e-08
4.80703131e-02 -3.84592537e-15 4.45354066e-08 2.58389456e-08
4.82214776e-02 -3.58953035e-15 4.46701131e-08 2.59387001e-08
4.83726421e-02 -3.58953035e-15 4.48047720e-08 2.60386143e-08
4.85238066e-02 -3.71772786e-15 4.49393826e-08 2.61386887e-08
4.86749711e-02 -3.84592537e-15 4.50739455e-08 2.62389233e-08
4.88261356e-02 -3.84592537e-15 4.52084599e-08 2.63393189e-08
4.89773002e-02 -4.10232040e-15 4.53429263e-08 2.64398753e-08
4.91284647e-02 -3.84592537e-15 4.54773440e-08 2.65405933e-08
4.92796292e-02 -4.23051791e-15 4.56117133e-08 2.66414727e-08
4.94307937e-02 -3.97412289e-15 4.57460340e-08 2.67425141e-08
4.95819582e-02 -4.10232040e-15 4.58803060e-08 2.68437177e-08
4.97331227e-02 -3.84592537e-15 4.60145290e-08 2.69450839e-08
4.98842872e-02 -3.97412289e-15 4.61487033e-08 2.70466127e-08
5.00354517e-02 -3.84592537e-15 4.62828284e-08 2.71483048e-08
5.01866162e-02 -4.10232040e-15 4.64169045e-08 2.72501601e-08
5.03377807e-02 -4.48691293e-15 4.65509310e-08 2.73521793e-08
5.04889452e-02 -4.48691293e-15 4.66849085e-08 2.74543623e-08
5.06401097e-02 -4.35871542e-15 4.68188363e-08 2.75567098e-08
5.07912742e-02 -4.87150547e-15 4.69527147e-08 2.76592216e-08
5.09424387e-02 -4.99970298e-15 4.70865432e-08 2.77618984e-08
5.10936032e-02 -5.25609801e-15 4.72203221e-08 2.78647401e-08
5.12447677e-02 -4.87150547e-15 4.73540509e-08 2.79677476e-08
5.13959323e-02 -4.74330796e-15 4.74877300e-08 2.80709204e-08
5.15470968e-02 -4.87150547e-15 4.76213586e-08 2.81742594e-08
5.16982613e-02 -4.87150547e-15 4.77549374e-08 2.82777644e-08
5.18494258e-02 -4.87150547e-15 4.78884656e-08 2.83814363e-08
5.20005903e-02 -4.99970298e-15 4.80219436e-08 2.84852747e-08
5.21517548e-02 -4.87150547e-15 4.81553709e-08 2.85892804e-08
5.23029193e-02 -4.61511045e-15 4.82887475e-08 2.86934535e-08
5.24540838e-02 -4.87150547e-15 4.84220737e-08 2.87977940e-08
5.26052483e-02 -4.61511045e-15 4.85553489e-08 2.89023026e-08
5.27564128e-02 -4.87150547e-15 4.86885733e-08 2.90069791e-08
5.29075773e-02 -5.12790050e-15 4.88217465e-08 2.91118243e-08
5.30587418e-02 -5.12790050e-15 4.89548689e-08 2.92168379e-08
5.32099063e-02 -5.12790050e-15 4.90879397e-08 2.93220209e-08
5.33610708e-02 -4.87150547e-15 4.92209595e-08 2.94273730e-08
5.35122353e-02 -4.87150547e-15 4.93539277e-08 2.95328945e-08
5.36633999e-02 -4.99970298e-15 4.94868446e-08 2.96385856e-08
5.38145644e-02 -5.25609801e-15 4.96197097e-08 2.97444473e-08
5.39657289e-02 -4.87150547e-15 4.97525233e-08 2.98504789e-08
5.41168934e-02 -5.12790050e-15 4.98852848e-08 2.99566811e-08
5.42680579e-02 -5.12790050e-15 5.00179948e-08 3.00630540e-08
5.44192224e-02 -5.38429552e-15 5.01506525e-08 3.01695983e-08
5.45703869e-02 -5.76888806e-15 5.02832582e-08 3.02763138e-08
5.47215514e-02 -5.38429552e-15 5.04158117e-08 3.03832009e-08
5.48727159e-02 -5.64069055e-15 5.05483130e-08 3.04902599e-08
5.50238804e-02 -6.02528308e-15 5.06807619e-08 3.05974909e-08
5.51750449e-02 -5.64069055e-15 5.08131584e-08 3.07048943e-08
5.53262094e-02 -5.76888806e-15 5.09455022e-08 3.08124706e-08
5.54773739e-02 -5.76888806e-15 5.10777936e-08 3.09202193e-08
5.56285384e-02 -5.38429552e-15 5.12100321e-08 3.10281413e-08
5.57797029e-02 -5.64069055e-15 5.13422179e-08 3.11362366e-08
5.59308675e-02 -6.02528308e-15 5.14743505e-08 3.12445058e-08
5.60820320e-02 -5.76888806e-15 5.16064305e-08 3.13529484e-08
5.62331965e-02 -5.76888806e-15 5.17384571e-08 3.14615652e-08
5.63843610e-02 -6.02528308e-15 5.18704307e-08 3.15703564e-08
5.65355255e-02 -6.15348060e-15 5.20023508e-08 3.16793224e-08
5.66866900e-02 -6.15348060e-15 5.21342178e-08 3.17884627e-08
5.68378545e-02 -6.15348060e-15 5.22660311e-08 3.18977784e-08
