#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
1.87443988e-01 -2.57080112e-10 9.76277462e-06 1.28998264e-05
1.88653304e-01 -2.60009682e-10 9.83001899e-06 1.30455550e-05
1.89862620e-01 -2.62947841e-10 9.89793147e-06 1.31920584e-05
1.91071936e-01 -2.65894461e-10 9.96653077e-06 1.33393344e-05
1.92281252e-01 -2.68850054e-10 1.00358356e-05 1.34873805e-05
1.93490568e-01 -2.71814365e-10 1.01058646e-05 1.36361942e-05
1.94699885e-01 -2.74786753e-10 1.01766365e-05 1.37857731e-05
1.95909201e-01 -2.77767601e-10 1.02481699e-05 1.39361147e-05
1.97118517e-01 -2.80756398e-10 1.03204834e-05 1.40872164e-05
1.98327833e-01 -2.83753143e-10 1.03935956e-05 1.42390756e-05
1.99537149e-01 -2.86757067e-10 1.04675247e-05 1.43916900e-05
2.00746465e-01 -2.89768683e-10 1.05422894e-05 1.45450568e-05
2.01955781e-01 -2.92787735e-10 1.06179077e-05 1.46991734e-05
2.03165097e-01 -2.95813965e-10 1.06943980e-05 1.48540373e-05
2.04374413e-01 -2.98847118e-10 1.07717782e-05 1.50096458e-05
2.05583729e-01 -3.01887066e-10 1.08500664e-05 1.51659963e-05
2.06793045e-01 -3.04933936e-10 1.09292803e-05 1.53230860e-05
2.08002361e-01 -3.07986447e-10 1.10094377e-05 1.54809124e-05
2.09211677e-01 -3.11045624e-10 1.10905560e-05 1.56394726e-05
2.10420993e-01 -3.14110955e-10 1.11726526e-05 1.57987639e-05
2.11630309e-01 -3.17182439e-10 1.12557448e-05 1.59587837e-05
2.12839625e-01 -3.20259564e-10 1.13398494e-05 1.61195291e-05
2.14048941e-01 -3.23342330e-10 1.14249834e-05 1.62809973e-05
2.15258257e-01 -3.26430480e-10 1.15111634e-05 1.64431856e-05
2.16467574e-01 -3.29523757e-10 1.15984057e-05 1.66060912e-05
2.17676890e-01 -3.32622163e-10 1.16867266e-05 1.67697111e-05
2.18886206e-01 -3.35725056e-10 1.17761420e-05 1.69340427e-05
2.20095522e-01 -3.38832820e-10 1.18666677e-05 1.70990829e-05
2.21304838e-01 -3.41945584e-10 1.19583192e-05 1.72648289e-05
2.22514154e-01 -3.45061809e-10 1.20511118e-05 1.74312778e-05
2.23723470e-01 -3.48182649e-10 1.21450604e-05 1.75984268e-05
2.24932786e-01 -3.51307463e-10 1.22401798e-05 1.77662728e-05
2.26142102e-01 -3.54436124e-10 1.23364845e-05 1.79348129e-05
2.27351418e-01 -3.57568117e-10 1.24339887e-05 1.81040442e-05
2.28560734e-01 -3.60703700e-10 1.25327063e-05 1.82739636e-05
2.29770050e-01 -3.63841975e-10 1.26326510e-05 1.84445683e-05
2.30979366e-01 -3.66983840e-10 1.27338362e-05 1.86158551e-05
2.32188682e-01 -3.70128653e-10 1.28362749e-05 1.87878211e-05
2.33397998e-01 -3.73275774e-10 1.29399799e-05 1.89604632e-05
2.34607314e-01 -3.76425843e-10 1.30449637e-05 1.91337783e-05
2.35816630e-01 -3.79577451e-10 1.31512384e-05 1.93077634e-05
2.37025946e-01 -3.82731750e-10 1.32588161e-05 1.94824155e-05
2.38235262e-01 -3.85887845e-10 1.33677081e-05 1.96577314e-05
2.39444579e-01 -3.89045350e-10 1.34779258e-05 1.98337079e-05
2.40653895e-01 -3.92205162e-10 1.35894802e-05 2.00103421e-05
2.41863211e-01 -3.95366256e-10 1.37023818e-05 2.01876306e-05
2.43072527e-01 -3.98528632e-10 1.38166410e-05 2.03655705e-05
2.44281843e-01 -4.01691650e-10 1.39322678e-05 2.05441585e-05
2.45491159e-01 -4.04855821e-10 1.40492719e-05 2.07233914e-05
2.46700475e-01 -4.08020633e-10 1.41676627e-05 2.09032660e-05
2.47909791e-01 -4.11185701e-10 1.42874492e-05 2.10837792e-05
2.49119107e-01 -4.14351539e-10 1.44086401e-05 2.12649277e-05
2.50328423e-01 -4.17516992e-10 1.45312439e-05 2.14467083e-05
2.51537739e-01 -4.20682445e-10 1.46552687e-05 2.16291176e-05
2.52747055e-01 -4.23847513e-10 1.47807222e-05 2.18121526e-05
2.53956371e-01 -4.27012710e-10 1.49076121e-05 2.19958098e-05
2.55165687e-01 -4.30176752e-10 1.50359453e-05 2.21800861e-05
2.56375003e-01 -4.33340411e-10 1.51657288e-05 2.23649780e-05
2.57584319e-01 -4.36503556e-10 1.52969692e-05 2.25504824e-05
2.58793635e-01 -4.39664778e-10 1.54296726e-05 2.27365958e-05
2.60002951e-01 -4.42824975e-10 1.55638450e-05 2.29233150e-05
2.61212267e-01 -4.45983506e-10 1.56994920e-05 2.31106365e-05
2.62421584e-01 -4.49140241e-10 1.58366191e-05 2.32985571e-05
2.63630900e-01 -4.52295438e-10 1.59752311e-05 2.34870733e-05
2.64840216e-01 -4.55448328e-10 1.61153330e-05 2.36761818e-05
2.66049532e-01 -4.58598654e-10 1.62569290e-05 2.38658791e-05
2.67258848e-01 -4.61747826e-10 1.64000234e-05 2.40561619e-05
2.68468164e-01 -4.64893536e-10 1.65446201e-05 2.42470268e-05
2.69677480e-01 -4.68036555e-10 1.66907227e-05 2.44384702e-05
2.70886796e-01 -4.71176240e-10 1.68383345e-05 2.46304889e-05
2.72096112e-01 -4.74313105e-10 1.69874585e-05 2.48230792e-05
2.73305428e-01 -4.77446508e-10 1.71380976e-05 2.50162378e-05
2.74514744e-01 -4.80576963e-10 1.72902542e-05 2.52099612e-05
2.75724060e-01 -4.83703188e-10 1.74439306e-05 2.54042458e-05
2.76933376e-01 -4.86825310e-10 1.75991288e-05 2.55990883e-05
2.78142692e-01 -4.89943971e-10 1.77558506e-05 2.57944850e-05
2.79352008e-01 -4.93058145e-10 1.79140974e-05 2.59904324e-05
2.80561324e-01 -4.96167960e-10 1.80738705e-05 2.61869271e-05
2.81770640e-01 -4.99273160e-10 1.82351708e-05 2.63839655e-05
2.82979956e-01 -5.02372848e-10 1.83979992e-05 2.65815441e-05
2.84189272e-01 -5.05468562e-10 1.85623561e-05 2.67796591e-05
2.85398589e-01 -5.08558891e-10 1.87282418e-05 2.69783072e-05
2.86607905e-01 -5.11643964e-10 1.88956565e-05 2.71774848e-05
2.87817221e-01 -5.14723012e-10 1.90646000e-05 2.73771881e-05
2.89026537e-01 -5.17796675e-10 1.92350718e-05 2.75774137e-05
2.90235853e-01 -5.20864570e-10 1.94070714e-05 2.77781579e-05
2.91445169e-01 -5.23926824e-10 1.95805980e-05 2.79794171e-05
2.92654485e-01 -5.26982412e-10 1.97556505e-05 2.81811876e-05
2.93863801e-01 -5.30031974e-10 1.99322279e-05 2.83834659e-05
2.95073117e-01 -5.33074742e-10 2.01103285e-05 2.85862482e-05
2.96282433e-01 -5.36110972e-10 2.02899509e-05 2.87895310e-05
2.97491749e-01 -5.39140023e-10 2.04710933e-05 2.89933105e-05
2.98701065e-01 -5.42161895e-10 2.06537536e-05 2.91975830e-05
2.99910381e-01 -5.45177100e-10 2.08379296e-05 2.94023450e-05
3.01119697e-01 -5.48184614e-10 2.10236191e-05 2.96075926e-05
3.02329013e-01 -5.51184435e-10 2.12108194e-05 2.98133222e-05
3.03538329e-01 -5.54176437e-10 2.13995280e-05 3.00195301e-05
3.04747645e-01 -5.57160747e-10 2.15897418e-05 3.02262125e-05
3.05956961e-01 -5.60136852e-10 2.17814578e-05 3.04333658e-05
3.07166277e-01 -5.63104240e-10 2.19746729e-05 3.06409861e-05
3.08375594e-01 -5.66063808e-10 2.21693836e-05 3.08490697e-05
3.09584910e-01 -5.69014530e-10 2.23655865e-05 3.10576129e-05
3.10794226e-01 -5.71956278e-10 2.25632777e-05 3.12666120e-05
3.12003542e-01 -5.74888925e-10 2.27624536e-05 3.14760630e-05
3.13212858e-01 -5.77812597e-10 2.29631102e-05 3.16859623e-05
3.14422174e-01 -5.80726911e-10 2.31652432e-05 3.18963061e-05
3.15631490e-01 -5.83631995e-10 2.33688484e-05 3.21070905e-05
3.16840806e-01 -5.86527464e-10 2.35739214e-05 3.23183118e-05
3.18050122e-01 -5.89412934e-10 2.37804577e-05 3.25299662e-05
3.19259438e-01 -5.92288404e-10 2.39884526e-05 3.27420498e-05
3.20468754e-01 -5.95154131e-10 2.41979012e-05 3.29545588e-05
3.21678070e-01 -5.98009090e-10 2.44087987e-05 3.31674894e-05
3.22887386e-01 -6.00853536e-10 2.46211398e-05 3.33808377e-05
3.24096702e-01 -6.03687342e-10 2.48349196e-05 3.35945999e-05
3.25306018e-01 -6.06510636e-10 2.50501325e-05 3.38087721e-05
3.26515334e-01 -6.09322648e-10 2.52667733e-05 3.40233505e-05
3.27724650e-01 -6.12123636e-10 2.54848363e-05 3.42383311e-05
3.28933966e-01 -6.14913085e-10 2.57043159e-05 3.44537102e-05
3.30143282e-01 -6.17691510e-10 2.59252063e-05 3.46694839e-05
3.31352599e-01 -6.20458525e-10 2.61475016e-05 3.48856482e-05
3.32561915e-01 -6.23213233e-10 2.63711958e-05 3.51021992e-05
3.33771231e-01 -6.25956147e-10 2.65962828e-05 3.53191330e-05
3.34980547e-01 -6.28687524e-10 2.68227564e-05 3.55364458e-05
3.36189863e-01 -6.31406080e-10 2.70506103e-05 3.57541337e-05
3.37399179e-01 -6.34112330e-10 2.72798381e-05 3.59721926e-05
3.38608495e-01 -6.36806272e-10 2.75104333e-05 3.61906187e-05
3.39817811e-01 -6.39487138e-10 2.77423892e-05 3.64094080e-05
3.41027127e-01 -6.42155185e-10 2.79756993e-05 3.66285566e-05
3.42236443e-01 -6.44810925e-10 2.82103565e-05 3.68480606e-05
3.43445759e-01 -6.47452563e-10 2.84463542e-05 3.70679160e-05
3.44655075e-01 -6.50081381e-10 2.86836853e-05 3.72881188e-05
3.45864391e-01 -6.52696610e-10 2.89223427e-05 3.75086650e-05
3.47073707e-01 -6.55298122e-10 2.91623194e-05 3.77295508e-05
3.48283023e-01 -6.57885661e-10 2.94036080e-05 3.79507722e-05
3.49492339e-01 -6.60459482e-10 2.96462012e-05 3.81723250e-05
3.50701655e-01 -6.63019458e-10 2.98900917e-05 3.83942055e-05
3.51910971e-01 -6.65564820e-10 3.01352719e-05 3.86164095e-05
3.53120288e-01 -6.68095952e-10 3.03817343e-05 3.88389331e-05
3.54329604e-01 -6.70613110e-10 3.06294713e-05 3.90617723e-05
3.55538920e-01 -6.73114884e-10 3.08784751e-05 3.92849231e-05
3.56748236e-01 -6.75602301e-10 3.11287379e-05 3.95083815e-05
3.57957552e-01 -6.78074077e-10 3.13802519e-05 3.97321434e-05
3.59166868e-01 -6.80531367e-10 3.16330092e-05 3.99562048e-05
3.60376184e-01 -6.82973273e-10 3.18870016e-05 4.01805618e-05
3.61585500e-01 -6.85400052e-10 3.21422211e-05 4.04052103e-05
3.62794816e-01 -6.87811063e-10 3.23986596e-05 4.06301462e-05
3.64004132e-01 -6.90206177e-10 3.26563089e-05 4.08553656e-05
3.65213448e-01 -6.92585907e-10 3.29151605e-05 4.10808644e-05
3.66422764e-01 -6.94949228e-10 3.31752063e-05 4.13066384e-05
3.67632080e-01 -6.97297037e-10 3.34364377e-05 4.15326838e-05
3.68841396e-01 -6.99628309e-10 3.36988462e-05 4.17589965e-05
3.70050712e-01 -7.01943172e-10 3.39624233e-05 4.19855723e-05
3.71260028e-01 -7.04241625e-10 3.42271605e-05 4.22124072e-05
3.72469344e-01 -7.06523797e-10 3.44930489e-05 4.24394973e-05
3.73678660e-01 -7.08788662e-10 3.47600798e-05 4.26668383e-05
3.74887976e-01 -7.11037503e-10 3.50282446e-05 4.28944263e-05
3.76097293e-01 -7.13268396e-10 3.52975342e-05 4.31222571e-05
3.77306609e-01 -7.15483137e-10 3.55679397e-05 4.33503267e-05
3.78515925e-01 -7.17679673e-10 3.58394523e-05 4.35786310e-05
3.79725241e-01 -7.19859415e-10 3.61120628e-05 4.38071660e-05
3.80934557e-01 -7.22021466e-10 3.63857621e-05 4.40359275e-05
3.82143873e-01 -7.24166082e-10 3.66605411e-05 4.42649114e-05
3.83353189e-01 -7.26292623e-10 3.69363907e-05 4.44941137e-05
3.84562505e-01 -7.28401344e-10 3.72133015e-05 4.47235303e-05
3.85771821e-01 -7.30492245e-10 3.74912642e-05 4.49531571e-05
3.86981137e-01 -7.32564942e-10 3.77702695e-05 4.51829900e-05
3.88190453e-01 -7.34619179e-10 3.80503079e-05 4.54130248e-05
3.89399769e-01 -7.36655469e-10 3.83313701e-05 4.56432575e-05
3.90609085e-01 -7.38673041e-10 3.86134464e-05 4.58736840e-05
3.91818401e-01 -7.40672153e-10 3.88965273e-05 4.61043002e-05
3.93027717e-01 -7.42652805e-10 3.91806032e-05 4.63351020e-05
3.94237033e-01 -7.44613970e-10 3.94656645e-05 4.65660852e-05
3.95446349e-01 -7.46556419e-10 3.97517014e-05 4.67972457e-05
3.96655665e-01 -7.48480151e-10 4.00387041e-05 4.70285795e-05
3.97864981e-01 -7.50384397e-10 4.03266630e-05 4.72600824e-05
3.99074298e-01 -7.52269926e-10 4.06155680e-05 4.74917504e-05
4.00283614e-01 -7.54135071e-10 4.09054094e-05 4.77235792e-05
4.01492930e-01 -7.55981756e-10 4.11961772e-05 4.79555647e-05
4.02702246e-01 -7.57808186e-10 4.14878614e-05 4.81877030e-05
4.03911562e-01 -7.59614874e-10 4.17804519e-05 4.84199897e-05
4.05120878e-01 -7.61402204e-10 4.20739388e-05 4.86524209e-05
4.06330194e-01 -7.63169406e-10 4.23683119e-05 4.88849923e-05
4.07539510e-01 -7.64916995e-10 4.26635611e-05 4.91176999e-05
4.08748826e-01 -7.66644072e-10 4.29596762e-05 4.93505396e-05
4.09958142e-01 -7.68350765e-10 4.32566469e-05 4.95835071e-05
4.11167458e-01 -7.70037844e-10 4.35544630e-05 4.98165985e-05
4.12376774e-01 -7.71703899e-10 4.38531142e-05 5.00498095e-05
4.13586090e-01 -7.73350084e-10 4.41525901e-05 5.02831361e-05
4.14795406e-01 -7.74974859e-10 4.44528804e-05 5.05165740e-05
4.16004722e-01 -7.76579251e-10 4.47539745e-05 5.07501193e-05
4.17214038e-01 -7.78163003e-10 4.50558622e-05 5.09837677e-05
4.18423354e-01 -7.79725987e-10 4.53585329e-05 5.12175152e-05
4.19632670e-01 -7.81267562e-10 4.56619760e-05 5.14513576e-05
4.20841986e-01 -7.82788369e-10 4.59661810e-05 5.16852907e-05
4.22051303e-01 -7.84288023e-10 4.62711373e-05 5.19193106e-05
4.23260619e-01 -7.85766654e-10 4.65768343e-05 5.21534129e-05
4.24469935e-01 -7.87223747e-10 4.68832613e-05 5.23875937e-05
4.25679251e-01 -7.88659815e-10 4.71904076e-05 5.26218488e-05
4.26888567e-01 -7.90074090e-10 4.74982625e-05 5.28561741e-05
4.28097883e-01 -7.91466700e-10 4.78068152e-05 5.30905654e-05
4.29307199e-01 -7.92837772e-10 4.81160550e-05 5.33250186e-05
4.30516515e-01 -7.94187179e-10 4.84259710e-05 5.35595296e-05
4.31725831e-01 -7.95514536e-10 4.87365524e-05 5.37940944e-05
4.32935147e-01 -7.96820356e-10 4.90477883e-05 5.40287087e-05
4.34144463e-01 -7.98104126e-10 4.93596679e-05 5.42633685e-05
4.35353779e-01 -7.99366102e-10 4.96721800e-05 5.44980696e-05
4.36563095e-01 -8.00605387e-10 4.99853139e-05 5.47328080e-05
4.37772411e-01 -8.01823136e-10 5.02990586e-05 5.49675795e-05
4.38981727e-01 -8.03018065e-10 5.06134029e-05 5.52023800e-05
4.40191043e-01 -8.04190815e-10 5.09283359e-05 5.54372054e-05
4.41400359e-01 -8.05341516e-10 5.12438465e-05 5.56720516e-05
4.42609675e-01 -8.06469783e-10 5.15599237e-05 5.59069146e-05
4.43818991e-01 -8.07575614e-10 5.18765562e-05 5.61417901e-05
4.45028308e-01 -8.08658371e-10 5.21937331e-05 5.63766742e-05
4.46237624e-01 -8.09718051e-10 5.25114430e-05 5.66115626e-05
4.47446940e-01 -8.10755682e-10 5.28296749e-05 5.68464514e-05
4.48656256e-01 -8.11770750e-10 5.31484176e-05 5.70813364e-05
4.49865572e-01 -8.12762870e-10 5.34676597e-05 5.73162136e-05
4.51074888e-01 -8.13732172e-10 5.37873901e-05 5.75510788e-05
4.52284204e-01 -8.14678013e-10 5.41075976e-05 5.77859279e-05
4.53493520e-01 -8.15601548e-10 5.44282707e-05 5.80207570e-05
4.54702836e-01 -8.16501623e-10 5.47493983e-05 5.82555619e-05
