#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
2.17676890e-02 -6.12784109e-14 1.66898440e-07 4.12383555e-07
2.23723470e-02 -6.46115463e-14 1.71671998e-07 4.23902926e-07
2.29770050e-02 -6.82010766e-14 1.76456759e-07 4.35427562e-07
2.35816630e-02 -7.20470020e-14 1.81253014e-07 4.46957602e-07
2.41863211e-02 -7.56365323e-14 1.86061051e-07 4.58493186e-07
2.47909791e-02 -7.96106552e-14 1.90881159e-07 4.70034455e-07
2.53956371e-02 -8.35847781e-14 1.95713624e-07 4.81581546e-07
2.60002951e-02 -8.73025060e-14 2.00558733e-07 4.93134600e-07
2.66049532e-02 -9.15330239e-14 2.05416770e-07 5.04693754e-07
2.72096112e-02 -9.53789492e-14 2.10288019e-07 5.16259149e-07
2.78142692e-02 -9.99940597e-14 2.15172763e-07 5.27830921e-07
2.84189272e-02 -1.03968183e-13 2.20071283e-07 5.39409210e-07
2.90235853e-02 -1.08839688e-13 2.24983860e-07 5.50994153e-07
2.96282433e-02 -1.13070206e-13 2.29910772e-07 5.62585888e-07
3.02329013e-02 -1.17428921e-13 2.34852298e-07 5.74184553e-07
3.08375594e-02 -1.22556822e-13 2.39808716e-07 5.85790284e-07
3.14422174e-02 -1.27428327e-13 2.44780300e-07 5.97403220e-07
3.20468754e-02 -1.32556228e-13 2.49767325e-07 6.09023496e-07
3.26515334e-02 -1.37171338e-13 2.54770065e-07 6.20651250e-07
3.32561915e-02 -1.42042844e-13 2.59788791e-07 6.32286616e-07
3.38608495e-02 -1.47170744e-13 2.64823774e-07 6.43929733e-07
3.44655075e-02 -1.52555040e-13 2.69875284e-07 6.55580735e-07
3.50701655e-02 -1.57939335e-13 2.74943589e-07 6.67239757e-07
3.56748236e-02 -1.63580026e-13 2.80028956e-07 6.78906934e-07
3.62794816e-02 -1.69092519e-13 2.85131650e-07 6.90582403e-07
3.68841396e-02 -1.75117802e-13 2.90251936e-07 7.02266296e-07
3.74887976e-02 -1.80502097e-13 2.95390078e-07 7.13958750e-07
3.80934557e-02 -1.86399183e-13 3.00546335e-07 7.25659897e-07
3.86981137e-02 -1.92424466e-13 3.05720970e-07 7.37369871e-07
3.93027717e-02 -1.98449749e-13 3.10914239e-07 7.49088806e-07
3.99074298e-02 -2.04603230e-13 3.16126403e-07 7.60816834e-07
4.05120878e-02 -2.10500315e-13 3.21357715e-07 7.72554089e-07
4.11167458e-02 -2.16781994e-13 3.26608432e-07 7.84300703e-07
4.17214038e-02 -2.23448264e-13 3.31878806e-07 7.96056808e-07
4.23260619e-02 -2.29473547e-13 3.37169090e-07 8.07822537e-07
4.29307199e-02 -2.36524410e-13 3.42479534e-07 8.19598019e-07
4.35353779e-02 -2.43190681e-13 3.47810387e-07 8.31383388e-07
4.41400359e-02 -2.50113347e-13 3.53161897e-07 8.43178772e-07
4.47446940e-02 -2.56779617e-13 3.58534310e-07 8.54984304e-07
4.53493520e-02 -2.63574086e-13 3.63927871e-07 8.66800113e-07
4.59540100e-02 -2.70753146e-13 3.69342824e-07 8.78626328e-07
4.65586680e-02 -2.78188602e-13 3.74779410e-07 8.90463079e-07
4.71633261e-02 -2.85111268e-13 3.80237871e-07 9.02310497e-07
4.77679841e-02 -2.92290328e-13 3.85718444e-07 9.14168707e-07
4.83726421e-02 -2.99725784e-13 3.91221368e-07 9.26037841e-07
4.89773002e-02 -3.07417635e-13 3.96746878e-07 9.37918024e-07
4.95819582e-02 -3.14853091e-13 4.02295210e-07 9.49809385e-07
5.01866162e-02 -3.22288546e-13 4.07866597e-07 9.61712052e-07
5.07912742e-02 -3.29980397e-13 4.13461270e-07 9.73626151e-07
5.13959323e-02 -3.37672248e-13 4.19079459e-07 9.85551807e-07
5.20005903e-02 -3.45235901e-13 4.24721393e-07 9.97489149e-07
5.26052483e-02 -3.53696937e-13 4.30387300e-07 1.00943830e-06
5.32099063e-02 -3.61260590e-13 4.36077406e-07 1.02139939e-06
5.38145644e-02 -3.69465231e-13 4.41791934e-07 1.03337253e-06
5.44192224e-02 -3.77798069e-13 4.47531108e-07 1.04535787e-06
5.50238804e-02 -3.86387302e-13 4.53295148e-07 1.05735551e-06
5.56285384e-02 -3.95232931e-13 4.59084276e-07 1.06936558e-06
5.62331965e-02 -4.03822164e-13 4.64898708e-07 1.08138821e-06
5.68378545e-02 -4.12283200e-13 4.70738662e-07 1.09342352e-06
5.74425125e-02 -4.21128828e-13 4.76604354e-07 1.10547163e-06
5.80471705e-02 -4.29333469e-13 4.82495998e-07 1.11753266e-06
5.86518286e-02 -4.37922702e-13 4.88413805e-07 1.12960674e-06
5.92564866e-02 -4.47281121e-13 4.94357988e-07 1.14169398e-06
5.98611446e-02 -4.56383144e-13 5.00328755e-07 1.15379451e-06
6.04658027e-02 -4.65356970e-13 5.06326314e-07 1.16590844e-06
6.10704607e-02 -4.74587191e-13 5.12350873e-07 1.17803590e-06
6.16751187e-02 -4.84202004e-13 5.18402636e-07 1.19017701e-06
6.22797767e-02 -4.93560423e-13 5.24481807e-07 1.20233188e-06
6.28844348e-02 -5.03175236e-13 5.30588589e-07 1.21450064e-06
6.34890928e-02 -5.12277260e-13 5.36723182e-07 1.22668340e-06
6.40937508e-02 -5.21892073e-13 5.42885785e-07 1.23888028e-06
6.46984088e-02 -5.31891479e-13 5.49076596e-07 1.25109139e-06
6.53030669e-02 -5.41249897e-13 5.55295813e-07 1.26331686e-06
6.59077249e-02 -5.51762093e-13 5.61543629e-07 1.27555679e-06
6.65123829e-02 -5.61248709e-13 5.67820239e-07 1.28781131e-06
6.71170409e-02 -5.71632708e-13 5.74125834e-07 1.30008053e-06
6.77216990e-02 -5.81760311e-13 5.80460605e-07 1.31236457e-06
6.83263570e-02 -5.92144310e-13 5.86824742e-07 1.32466353e-06
6.89310150e-02 -6.02528308e-13 5.93218433e-07 1.33697754e-06
6.95356731e-02 -6.13040504e-13 5.99641864e-07 1.34930670e-06
7.01403311e-02 -6.23424503e-13 6.06095220e-07 1.36165114e-06
7.07449891e-02 -6.34064896e-13 6.12578685e-07 1.37401095e-06
7.13496471e-02 -6.44577092e-13 6.19092441e-07 1.38638626e-06
7.19543052e-02 -6.55473881e-13 6.25636670e-07 1.39877717e-06
7.25589632e-02 -6.66370670e-13 6.32211550e-07 1.41118381e-06
7.31636212e-02 -6.77011063e-13 6.38817261e-07 1.42360626e-06
7.37682792e-02 -6.88164247e-13 6.45453978e-07 1.43604466e-06
7.43729373e-02 -6.98932838e-13 6.52121878e-07 1.44849910e-06
7.49775953e-02 -7.10470614e-13 6.58821135e-07 1.46096969e-06
7.55822533e-02 -7.21495600e-13 6.65551921e-07 1.47345655e-06
7.61869113e-02 -7.32905179e-13 6.72314408e-07 1.48595978e-06
7.67915694e-02 -7.44314757e-13 6.79108766e-07 1.49847949e-06
7.73962274e-02 -7.56108928e-13 6.85935164e-07 1.51101578e-06
7.80008854e-02 -7.67518507e-13 6.92793770e-07 1.52356877e-06
7.86055435e-02 -7.79056283e-13 6.99684749e-07 1.53613855e-06
7.92102015e-02 -7.90850454e-13 7.06608267e-07 1.54872524e-06
7.98148595e-02 -8.03029218e-13 7.13564487e-07 1.56132894e-06
8.04195175e-02 -8.14566994e-13 7.20553573e-07 1.57394975e-06
8.10241756e-02 -8.26745758e-13 7.27575683e-07 1.58658777e-06
8.16288336e-02 -8.39052719e-13 7.34630980e-07 1.59924312e-06
8.22334916e-02 -8.51103285e-13 7.41719620e-07 1.61191589e-06
8.28381496e-02 -8.63538444e-13 7.48841763e-07 1.62460618e-06
8.34428077e-02 -8.75589010e-13 7.55997562e-07 1.63731410e-06
8.40474657e-02 -8.87895971e-13 7.63187175e-07 1.65003975e-06
8.46521237e-02 -9.00202932e-13 7.70410753e-07 1.66278322e-06
8.52567817e-02 -9.12509893e-13 7.77668450e-07 1.67554463e-06
8.58614398e-02 -9.25714237e-13 7.84960416e-07 1.68832406e-06
8.64660978e-02 -9.38021198e-13 7.92286803e-07 1.70112162e-06
8.70707558e-02 -9.50969147e-13 7.99647757e-07 1.71393740e-06
8.76754138e-02 -9.63788898e-13 8.07043428e-07 1.72677151e-06
8.82800719e-02 -9.76865045e-13 8.14473962e-07 1.73962404e-06
8.88847299e-02 -9.89941191e-13 8.21939503e-07 1.75249508e-06
8.94893879e-02 -1.00327373e-12 8.29440196e-07 1.76538474e-06
9.00940460e-02 -1.01673447e-12 8.36976184e-07 1.77829311e-06
9.06987040e-02 -1.02981062e-12 8.44547609e-07 1.79122029e-06
9.13033620e-02 -1.04288676e-12 8.52154612e-07 1.80416636e-06
9.19080200e-02 -1.05634750e-12 8.59797331e-07 1.81713143e-06
9.25126781e-02 -1.06993644e-12 8.67475906e-07 1.83011558e-06
9.31173361e-02 -1.08352538e-12 8.75190473e-07 1.84311892e-06
9.37219941e-02 -1.09685792e-12 8.82941169e-07 1.85614153e-06
9.43266521e-02 -1.11070325e-12 8.90728129e-07 1.86918350e-06
9.49313102e-02 -1.12493317e-12 8.98551488e-07 1.88224493e-06
9.55359682e-02 -1.13877850e-12 9.06411377e-07 1.89532590e-06
9.61406262e-02 -1.15262383e-12 9.14307930e-07 1.90842651e-06
9.67452842e-02 -1.16672556e-12 9.22241276e-07 1.92154685e-06
9.73499423e-02 -1.18069909e-12 9.30211545e-07 1.93468701e-06
9.79546003e-02 -1.19544180e-12 9.38218867e-07 1.94784706e-06
9.85592583e-02 -1.20954353e-12 9.46263369e-07 1.96102711e-06
9.91639164e-02 -1.22415805e-12 9.54345177e-07 1.97422724e-06
9.97685744e-02 -1.23838797e-12 9.62464417e-07 1.98744753e-06
1.00373232e-01 -1.25325888e-12 9.70621214e-07 2.00068808e-06
1.00977890e-01 -1.26787340e-12 9.78815692e-07 2.01394896e-06
1.01582548e-01 -1.28248791e-12 9.87047972e-07 2.02723027e-06
1.02187206e-01 -1.29684604e-12 9.95318176e-07 2.04053208e-06
1.02791865e-01 -1.31222974e-12 1.00362643e-06 2.05385449e-06
1.03396523e-01 -1.32671606e-12 1.01197284e-06 2.06719757e-06
1.04001181e-01 -1.34197156e-12 1.02035754e-06 2.08056141e-06
1.04605839e-01 -1.35658608e-12 1.02878064e-06 2.09394609e-06
1.05210497e-01 -1.37222617e-12 1.03724226e-06 2.10735168e-06
1.05815155e-01 -1.38760987e-12 1.04574251e-06 2.12077829e-06
1.06419813e-01 -1.40273718e-12 1.05428151e-06 2.13422597e-06
1.07024471e-01 -1.41837728e-12 1.06285937e-06 2.14769482e-06
1.07629129e-01 -1.43363278e-12 1.07147620e-06 2.16118490e-06
1.08233787e-01 -1.44914468e-12 1.08013213e-06 2.17469631e-06
1.08838445e-01 -1.46452838e-12 1.08882725e-06 2.18822912e-06
1.09443103e-01 -1.48042487e-12 1.09756168e-06 2.20178341e-06
1.10047761e-01 -1.49644956e-12 1.10633553e-06 2.21535925e-06
1.10652419e-01 -1.51196146e-12 1.11514891e-06 2.22895671e-06
1.11257077e-01 -1.52785795e-12 1.12400192e-06 2.24257589e-06
1.11861735e-01 -1.54349805e-12 1.13289468e-06 2.25621684e-06
1.12466393e-01 -1.55990733e-12 1.14182728e-06 2.26987965e-06
1.13071051e-01 -1.57606022e-12 1.15079983e-06 2.28356439e-06
1.13675709e-01 -1.59195671e-12 1.15981243e-06 2.29727114e-06
1.14280367e-01 -1.60823779e-12 1.16886520e-06 2.31099996e-06
1.14885025e-01 -1.62451888e-12 1.17795823e-06 2.32475093e-06
1.15489683e-01 -1.64105636e-12 1.18709162e-06 2.33852412e-06
1.16094341e-01 -1.65733744e-12 1.19626547e-06 2.35231960e-06
1.16698999e-01 -1.67374672e-12 1.20547989e-06 2.36613744e-06
1.17303657e-01 -1.69066879e-12 1.21473497e-06 2.37997771e-06
1.17908315e-01 -1.70720627e-12 1.22403082e-06 2.39384049e-06
1.18512973e-01 -1.72400015e-12 1.23336752e-06 2.40772583e-06
1.19117631e-01 -1.74117861e-12 1.24274517e-06 2.42163382e-06
1.19722289e-01 -1.75771609e-12 1.25216388e-06 2.43556451e-06
1.20326947e-01 -1.77450997e-12 1.26162373e-06 2.44951797e-06
1.20931605e-01 -1.79168843e-12 1.27112483e-06 2.46349428e-06
1.21536263e-01 -1.80861051e-12 1.28066726e-06 2.47749349e-06
1.22140921e-01 -1.82527618e-12 1.29025111e-06 2.49151567e-06
1.22745579e-01 -1.84271104e-12 1.29987648e-06 2.50556088e-06
1.23350237e-01 -1.86014591e-12 1.30954347e-06 2.51962920e-06
1.23954895e-01 -1.87783716e-12 1.31925215e-06 2.53372068e-06
1.24559553e-01 -1.89527202e-12 1.32900262e-06 2.54783539e-06
1.25164211e-01 -1.91219410e-12 1.33879498e-06 2.56197338e-06
1.25768870e-01 -1.93014175e-12 1.34862930e-06 2.57613473e-06
1.26373528e-01 -1.94732021e-12 1.35850567e-06 2.59031949e-06
1.26978186e-01 -1.96526787e-12 1.36842419e-06 2.60452772e-06
1.27582844e-01 -1.98295912e-12 1.37838493e-06 2.61875948e-06
1.28187502e-01 -2.00090677e-12 1.38838798e-06 2.63301484e-06
1.28792160e-01 -2.01859803e-12 1.39843344e-06 2.64729384e-06
1.29396818e-01 -2.03654568e-12 1.40852137e-06 2.66159656e-06
1.30001476e-01 -2.05449333e-12 1.41865187e-06 2.67592304e-06
1.30606134e-01 -2.07256918e-12 1.42882501e-06 2.69027335e-06
1.31210792e-01 -2.09077323e-12 1.43904088e-06 2.70464754e-06
1.31815450e-01 -2.10897728e-12 1.44929957e-06 2.71904566e-06
1.32420108e-01 -2.12705313e-12 1.45960114e-06 2.73346778e-06
1.33024766e-01 -2.14551357e-12 1.46994568e-06 2.74791395e-06
1.33629424e-01 -2.16423040e-12 1.48033327e-06 2.76238421e-06
1.34234082e-01 -2.18243445e-12 1.49076398e-06 2.77687864e-06
1.34838740e-01 -2.20089489e-12 1.50123790e-06 2.79139727e-06
1.35443398e-01 -2.21935534e-12 1.51175510e-06 2.80594016e-06
1.36048056e-01 -2.23755938e-12 1.52231566e-06 2.82050736e-06
1.36652714e-01 -2.25678901e-12 1.53291965e-06 2.83509893e-06
1.37257372e-01 -2.27499306e-12 1.54356715e-06 2.84971491e-06
1.37862030e-01 -2.29422268e-12 1.55425823e-06 2.86435536e-06
1.38466688e-01 -2.31345231e-12 1.56499297e-06 2.87902032e-06
1.39071346e-01 -2.33191275e-12 1.57577144e-06 2.89370985e-06
1.39676004e-01 -2.35088598e-12 1.58659371e-06 2.90842399e-06
1.40280662e-01 -2.36985921e-12 1.59745985e-06 2.92316279e-06
1.40885320e-01 -2.38883245e-12 1.60836994e-06 2.93792629e-06
1.41489978e-01 -2.40831847e-12 1.61932404e-06 2.95271456e-06
1.42094636e-01 -2.42780449e-12 1.63032222e-06 2.96752762e-06
1.42699294e-01 -2.44677772e-12 1.64136456e-06 2.98236553e-06
1.43303952e-01 -2.46626374e-12 1.65245112e-06 2.99722833e-06
1.43908610e-01 -2.48562157e-12 1.66358197e-06 3.01211606e-06
1.44513268e-01 -2.50523579e-12 1.67475718e-06 3.02702878e-06
1.45117926e-01 -2.52472181e-12 1.68597682e-06 3.04196652e-06
1.45722584e-01 -2.54407963e-12 1.69724094e-06 3.05692932e-06
1.46327242e-01 -2.56382205e-12 1.70854962e-06 3.07191724e-06
1.46931900e-01 -2.58369267e-12 1.71990292e-06 3.08693030e-06
1.47536558e-01 -2.60317869e-12 1.73130091e-06 3.10196855e-06
1.48141217e-01 -2.62266471e-12 1.74274364e-06 3.11703204e-06
1.48745875e-01 -2.64266352e-12 1.75423119e-06 3.13212080e-06
1.49350533e-01 -2.66240594e-12 1.76576361e-06 3.14723487e-06
1.49955191e-01 -2.68240475e-12 1.77734097e-06 3.16237429e-06
1.50559849e-01 -2.70253176e-12 1.78896332e-06 3.17753909e-06
1.51164507e-01 -2.72240237e-12 1.80063074e-06 3.19272933e-06
1.51769165e-01 -2.74278578e-12 1.81234327e-06 3.20794503e-06
1.52373823e-01 -2.76291279e-12 1.82410098e-06 3.22318622e-06
1.52978481e-01 -2.78329619e-12 1.83590393e-06 3.23845296e-06
1.53583139e-01 -2.80355140e-12 1.84775217e-06 3.25374526e-06
1.54187797e-01 -2.82367841e-12 1.85964577e-06 3.26906317e-06
1.54792455e-01 -2.84406181e-12 1.87158478e-06 3.28440672e-06
1.55397113e-01 -2.86521440e-12 1.88356925e-06 3.29977595e-06
1.56001771e-01 -2.88495682e-12 1.89559925e-06 3.31517089e-06
1.56606429e-01 -2.90572482e-12 1.90767483e-06 3.33059156e-06
1.57211087e-01 -2.92623642e-12 1.91979604e-06 3.34603801e-06
1.57815745e-01 -2.94700442e-12 1.93196294e-06 3.36151027e-06
1.58420403e-01 -2.96725962e-12 1.94417558e-06 3.37700836e-06
1.59025061e-01 -2.98777122e-12 1.95643402e-06 3.39253232e-06
1.59629719e-01 -3.00905201e-12 1.96873830e-06 3.40808217e-06
1.60234377e-01 -3.03007640e-12 1.98108849e-06 3.42365795e-06
1.60839035e-01 -3.05071620e-12 1.99348463e-06 3.43925969e-06
1.61443693e-01 -3.07161240e-12 2.00592677e-06 3.45488741e-06
1.62048351e-01 -3.09238039e-12 2.01841497e-06 3.47054114e-06
1.62653009e-01 -3.11378938e-12 2.03094927e-06 3.48622091e-06
1.63257667e-01 -3.13494197e-12 2.04352972e-06 3.50192675e-06
1.63862325e-01 -3.15596636e-12 2.05615638e-06 3.51765868e-06
1.64466983e-01 -3.17699075e-12 2.06882928e-06 3.53341672e-06
1.65071641e-01 -3.19827154e-12 2.08154848e-06 3.54920091e-06
1.65676299e-01 -3.21955233e-12 2.09431403e-06 3.56501127e-06
1.66280957e-01 -3.24108951e-12 2.10712597e-06 3.58084782e-06
1.66885615e-01 -3.26262669e-12 2.11998435e-06 3.59671059e-06
1.67490273e-01 -3.28429207e-12 2.13288922e-06 3.61259959e-06
1.68094931e-01 -3.30518827e-12 2.14584061e-06 3.62851486e-06
1.68699589e-01 -3.32723824e-12 2.15883857e-06 3.64445641e-06
1.69304247e-01 -3.34877542e-12 2.17188316e-06 3.66042426e-06
1.69908905e-01 -3.37005621e-12 2.18497440e-06 3.67641844e-06
1.70513563e-01 -3.39146519e-12 2.19811235e-06 3.69243897e-06
1.71118222e-01 -3.41364336e-12 2.21129705e-06 3.70848586e-06
1.71722880e-01 -3.43582153e-12 2.22452853e-06 3.72455914e-06
1.72327538e-01 -3.45697412e-12 2.23780684e-06 3.74065883e-06
1.72932196e-01 -3.47915229e-12 2.25113203e-06 3.75678493e-06
1.73536854e-01 -3.50133046e-12 2.26450412e-06 3.77293748e-06
1.74141512e-01 -3.52286764e-12 2.27792316e-06 3.78911649e-06
1.74746170e-01 -3.54517401e-12 2.29138920e-06 3.80532198e-06
1.75350828e-01 -3.56696759e-12 2.30490226e-06 3.82155395e-06
1.75955486e-01 -3.58901756e-12 2.31846239e-06 3.83781244e-06
1.76560144e-01 -3.61145212e-12 2.33206963e-06 3.85409744e-06
1.77164802e-01 -3.63350209e-12 2.34572400e-06 3.87040899e-06
1.77769460e-01 -3.65568026e-12 2.35942556e-06 3.88674709e-06
1.78374118e-01 -3.67862762e-12 2.37317433e-06 3.90311175e-06
1.78978776e-01 -3.70054939e-12 2.38697034e-06 3.91950300e-06
1.79583434e-01 -3.72285576e-12 2.40081365e-06 3.93592083e-06
1.80188092e-01 -3.74554672e-12 2.41470427e-06 3.95236528e-06
1.80792750e-01 -3.76772489e-12 2.42864225e-06 3.96883633e-06
1.81397408e-01 -3.78964666e-12 2.44262761e-06 3.98533402e-06
1.82002066e-01 -3.81259402e-12 2.45666039e-06 4.00185835e-06
1.82606724e-01 -3.83515678e-12 2.47074063e-06 4.01840932e-06
1.83211382e-01 -3.85823233e-12 2.48486835e-06 4.03498696e-06
1.83816040e-01 -3.88079510e-12 2.49904358e-06 4.05159126e-06
1.84420698e-01 -3.90335786e-12 2.51326637e-06 4.06822224e-06
1.85025356e-01 -3.92579242e-12 2.52753672e-06 4.08487991e-06
1.85630014e-01 -3.94899617e-12 2.54185469e-06 4.10156427e-06
1.86234672e-01 -3.97143074e-12 2.55622029e-06 4.11827533e-06
1.86839330e-01 -3.99437809e-12 2.57063356e-06 4.13501310e-06
1.87443988e-01 -4.01719725e-12 2.58509452e-06 4.15177759e-06
1.88048646e-01 -4.03950362e-12 2.59960320e-06 4.16856880e-06
1.88653304e-01 -4.06309196e-12 2.61415963e-06 4.18538673e-06
1.89257962e-01 -4.08539833e-12 2.62876384e-06 4.20223140e-06
1.89862620e-01 -4.10847388e-12 2.64341585e-06 4.21910280e-06
1.90467278e-01 -4.13154943e-12 2.65811568e-06 4.23600094e-06
1.91071936e-01 -4.15436859e-12 2.67286337e-06 4.25292582e-06
1.91676594e-01 -4.17770053e-12 2.68765894e-06 4.26987746e-06
1.92281252e-01 -4.20077609e-12 2.70250240e-06 4.28685584e-06
1.92885910e-01 -4.22346705e-12 2.71739379e-06 4.30386097e-06
1.93490568e-01 -4.24692719e-12 2.73233313e-06 4.32089286e-06
1.94095227e-01 -4.27025914e-12 2.74732044e-06 4.33795150e-06
1.94699885e-01 -4.29333469e-12 2.76235575e-06 4.35503690e-06
1.95304543e-01 -4.31653844e-12 2.77743907e-06 4.37214906e-06
1.95909201e-01 -4.33961399e-12 2.79257042e-06 4.38928797e-06
1.96513859e-01 -4.36307414e-12 2.80774983e-06 4.40645363e-06
1.97118517e-01 -4.38666248e-12 2.82297732e-06 4.42364605e-06
1.97723175e-01 -4.41012262e-12 2.83825291e-06 4.44086523e-06
1.98327833e-01 -4.43358277e-12 2.85357660e-06 4.45811115e-06
1.98932491e-01 -4.45691472e-12 2.86894844e-06 4.47538383e-06
1.99537149e-01 -4.48050306e-12 2.88436842e-06 4.49268325e-06
2.00141807e-01 -4.50370681e-12 2.89983658e-06 4.51000941e-06
2.00746465e-01 -4.52755155e-12 2.91535292e-06 4.52736231e-06
2.01351123e-01 -4.55126809e-12 2.93091746e-06 4.54474195e-06
2.01955781e-01 -4.57498463e-12 2.94653023e-06 4.56214831e-06
2.02560439e-01 -4.59818838e-12 2.96219122e-06 4.57958140e-06
2.03165097e-01 -4.62228951e-12 2.97790047e-06 4.59704121e-06
2.03769755e-01 -4.64562146e-12 2.99365798e-06 4.61452774e-06
2.04374413e-01 -4.66985079e-12 3.00946377e-06 4.63204097e-06
2.04979071e-01 -4.69356732e-12 3.02531785e-06 4.64958090e-06
2.05583729e-01 -4.71715567e-12 3.04122023e-06 4.66714753e-06
2.06188387e-01 -4.74087221e-12 3.05717094e-06 4.68474084e-06
2.06793045e-01 -4.76458875e-12 3.07316996e-06 4.70236083e-06
2.07397703e-01 -4.78843348e-12 3.08921733e-06 4.72000749e-06
2.08002361e-01 -4.81189363e-12 3.10531305e-06 4.73768080e-06
2.08607019e-01 -4.83612296e-12 3.12145713e-06 4.75538077e-06
2.09211677e-01 -4.85983950e-12 3.13764958e-06 4.77310738e-06
2.09816335e-01 -4.88381243e-12 3.15389041e-06 4.79086062e-06
2.10420993e-01 -4.90765717e-12 3.17017963e-06 4.80864048e-06
2.11025651e-01 -4.93175830e-12 3.18651725e-06 4.82644694e-06
2.11630309e-01 -4.95560304e-12 3.20290327e-06 4.84428001e-06
2.12234967e-01 -4.97957598e-12 3.21933770e-06 4.86213966e-06
2.12839625e-01 -5.00406170e-12 3.23582055e-06 4.88002588e-06
2.13444283e-01 -5.02803463e-12 3.25235183e-06 4.89793866e-06
2.14048941e-01 -5.05226396e-12 3.26893154e-06 4.91587799e-06
2.14653599e-01 -5.07610870e-12 3.28555968e-06 4.93384385e-06
2.15258257e-01 -5.10020983e-12 3.30223626e-06 4.95183623e-06
2.15862915e-01 -5.12443916e-12 3.31896129e-06 4.96985512e-06
2.16467574e-01 -5.14866849e-12 3.33573477e-06 4.98790049e-06
2.17072232e-01 -5.17302602e-12 3.35255670e-06 5.00597234e-06
2.17676890e-01 -5.19725535e-12 3.36942708e-06 5.02407065e-06
2.18281548e-01 -5.22148468e-12 3.38634591e-06 5.04219541e-06
2.18886206e-01 -5.24571401e-12 3.40331321e-06 5.06034659e-06
2.19490864e-01 -5.26981514e-12 3.42032896e-06 5.07852417e-06
2.20095522e-01 -5.29391628e-12 3.43739317e-06 5.09672815e-06
2.20700180e-01 -5.31814561e-12 3.45450584e-06 5.11495851e-06
2.21304838e-01 -5.34275953e-12 3.47166697e-06 5.13321522e-06
2.21909496e-01 -5.36711706e-12 3.48887656e-06 5.15149827e-06
2.22514154e-01 -5.39147458e-12 3.50613460e-06 5.16980764e-06
2.23118812e-01 -5.41531932e-12 3.52344109e-06 5.18814331e-06
2.23723470e-01 -5.43993324e-12 3.54079604e-06 5.20650526e-06
2.24328128e-01 -5.46403437e-12 3.55819943e-06 5.22489347e-06
2.24932786e-01 -5.48864830e-12 3.57565126e-06 5.24330792e-06
2.25537444e-01 -5.51287763e-12 3.59315154e-06 5.26174859e-06
2.26142102e-01 -5.53723515e-12 3.61070025e-06 5.28021546e-06
2.26746760e-01 -5.56159268e-12 3.62829739e-06 5.29870851e-06
2.27351418e-01 -5.58607841e-12 3.64594296e-06 5.31722771e-06
