#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
2.41863211e-03 3.42287358e-13 6.75683716e-12 5.90995542e-12
4.83726421e-03 6.84702914e-13 1.35140473e-11 1.18288851e-11
7.25589632e-03 1.02660568e-12 2.02706816e-11 1.77638073e-11
9.67452842e-03 1.36889304e-12 2.70241212e-11 2.37230666e-11
1.20931605e-02 1.71092400e-12 3.37734528e-11 2.97134624e-11
1.45117926e-02 2.05308316e-12 4.05166845e-11 3.57428206e-11
1.69304247e-02 2.39549872e-12 4.72518744e-11 4.18188290e-11
1.93490568e-02 2.73752968e-12 5.39780621e-11 4.79480901e-11
2.17676890e-02 3.07968884e-12 6.06931778e-11 5.41383699e-11
2.41863211e-02 3.42159161e-12 6.73960833e-11 6.03962396e-11
2.66049532e-02 3.76375077e-12 7.40848402e-11 6.67292270e-11
2.90235853e-02 4.10629452e-12 8.07586569e-11 7.31434499e-11
3.14422174e-02 4.44819729e-12 8.74160012e-11 7.96456878e-11
3.38608495e-02 4.79061284e-12 9.40552565e-11 8.62427536e-11
3.62794816e-02 5.13264380e-12 1.00675973e-10 9.29401475e-11
3.86981137e-02 5.47429018e-12 1.07276252e-10 9.97446856e-11
4.11167458e-02 5.81657753e-12 1.13855860e-10 1.06661684e-10
4.35353779e-02 6.15860850e-12 1.20413512e-10 1.13697024e-10
4.59540100e-02 6.50089586e-12 1.26948221e-10 1.20856311e-10
4.83726421e-02 6.84292682e-12 1.33460032e-10 1.28144263e-10
5.07912742e-02 7.18521418e-12 1.39947511e-10 1.35566627e-10
5.32099063e-02 7.52750153e-12 1.46410962e-10 1.43127627e-10
5.56285384e-02 7.86927610e-12 1.52849795e-10 1.50832132e-10
5.80471705e-02 8.21194805e-12 1.59263693e-10 1.58684551e-10
6.04658027e-02 8.55346623e-12 1.65652982e-10 1.66688903e-10
6.28844348e-02 8.89588178e-12 1.72017291e-10 1.74849903e-10
6.53030669e-02 9.23829734e-12 1.78357540e-10 1.83170624e-10
6.77216990e-02 9.58020010e-12 1.84673897e-10 1.91654581e-10
7.01403311e-02 9.92274386e-12 1.90966710e-10 2.00305776e-10
7.25589632e-02 1.02645184e-11 1.97237441e-10 2.09127014e-10
7.49775953e-02 1.06069340e-11 2.03486275e-10 2.18121679e-10
7.73962274e-02 1.09487085e-11 2.09715067e-10 2.27292147e-10
7.98148595e-02 1.12907395e-11 2.15924872e-10 2.36641755e-10
8.22334916e-02 1.16335397e-11 2.22117113e-10 2.46172719e-10
8.46521237e-02 1.19755706e-11 2.28293667e-10 2.55887336e-10
8.70707558e-02 1.23172170e-11 2.34456528e-10 2.65788031e-10
8.94893879e-02 1.26596325e-11 2.40607988e-10 2.75876747e-10
9.19080200e-02 1.30017917e-11 2.46750399e-10 2.86155178e-10
9.43266521e-02 1.33444637e-11 2.52886143e-10 2.96625610e-10
9.67452842e-02 1.36861100e-11 2.59018356e-10 3.07289338e-10
9.91639164e-02 1.40285256e-11 2.65149719e-10 3.18148144e-10
1.01582548e-01 1.43706847e-11 2.71284051e-10 3.29202974e-10
1.04001181e-01 1.47127157e-11 2.77424614e-10 3.40455693e-10
1.06419813e-01 1.50550031e-11 2.83575126e-10 3.51907116e-10
1.08838445e-01 1.53969058e-11 2.89739726e-10 3.63558132e-10
1.11257077e-01 1.57388086e-11 2.95922368e-10 3.75410411e-10
1.13675709e-01 1.60809678e-11 3.02127936e-10 3.87464188e-10
1.16094341e-01 1.64233833e-11 3.08360913e-10 3.99720003e-10
1.18512973e-01 1.67654143e-11 3.14626190e-10 4.12179207e-10
1.20931605e-01 1.71077016e-11 3.20928947e-10 4.24841930e-10
1.23350237e-01 1.74501172e-11 3.27274655e-10 4.37708831e-10
1.25768870e-01 1.77918918e-11 3.33668852e-10 4.50780020e-10
1.28187502e-01 1.81343073e-11 3.40117459e-10 4.64056355e-10
1.30606134e-01 1.84763383e-11 3.46626162e-10 4.77538072e-10
1.33024766e-01 1.88186256e-11 3.53201666e-10 4.91224434e-10
1.35443398e-01 1.91604002e-11 3.59850000e-10 5.05116642e-10
1.37862030e-01 1.95026876e-11 3.66578001e-10 5.19214270e-10
1.40280662e-01 1.98452313e-11 3.73392291e-10 5.33517162e-10
1.42699294e-01 2.01867495e-11 3.80299589e-10 5.48025709e-10
1.45117926e-01 2.05289087e-11 3.87307409e-10 5.62739380e-10
1.47536558e-01 2.08715806e-11 3.94422562e-10 5.77658241e-10
1.49955191e-01 2.12136116e-11 4.01652495e-10 5.92781708e-10
1.52373823e-01 2.15558989e-11 4.09004694e-10 6.08109998e-10
1.54792455e-01 2.18976735e-11 4.16486443e-10 6.23642485e-10
1.57211087e-01 2.22402172e-11 4.24105429e-10 6.39378717e-10
1.59629719e-01 2.25822482e-11 4.31869328e-10 6.55318471e-10
1.62048351e-01 2.29240228e-11 4.39785781e-10 6.71461033e-10
1.64466983e-01 2.32663101e-11 4.47862398e-10 6.87805909e-10
1.66885615e-01 2.36084693e-11 4.56106937e-10 7.04352784e-10
1.69304247e-01 2.39507567e-11 4.64527043e-10 7.21100851e-10
1.71722880e-01 2.42933004e-11 4.73130497e-10 7.38049307e-10
1.74141512e-01 2.46357160e-11 4.81924605e-10 7.55198034e-10
1.76560144e-01 2.49774905e-11 4.90917075e-10 7.72546184e-10
1.78978776e-01 2.53195215e-11 5.00115550e-10 7.90092359e-10
1.81397408e-01 2.56615525e-11 5.09527139e-10 8.07836375e-10
1.83816040e-01 2.60040962e-11 5.19159255e-10 8.25777346e-10
1.86234672e-01 2.63463836e-11 5.29018931e-10 8.43914407e-10
1.88653304e-01 2.66881581e-11 5.39113179e-10 8.62246237e-10
1.91071936e-01 2.70303173e-11 5.49448829e-10 8.80772849e-10
1.93490568e-01 2.73726047e-11 5.60032533e-10 8.99492537e-10
1.95909201e-01 2.77145074e-11 5.70870897e-10 9.18404525e-10
1.98327833e-01 2.80569230e-11 5.81970172e-10 9.37508187e-10
2.00746465e-01 2.83989539e-11 5.93336579e-10 9.56802122e-10
2.03165097e-01 2.87411131e-11 6.04975949e-10 9.76285639e-10
2.05583729e-01 2.90835287e-11 6.16894008e-10 9.95957077e-10
2.08002361e-01 2.94251750e-11 6.29096347e-10 1.01581594e-09
2.10420993e-01 2.97678470e-11 6.41588209e-10 1.03586081e-09
2.12839625e-01 3.01098779e-11 6.54374706e-10 1.05609037e-09
2.15258257e-01 3.04521653e-11 6.67460587e-10 1.07650412e-09
2.17676890e-01 3.07940681e-11 6.80850502e-10 1.09710034e-09
2.20095522e-01 3.11363554e-11 6.94548885e-10 1.11787784e-09
2.22514154e-01 3.14785146e-11 7.08559974e-10 1.13883571e-09
2.24932786e-01 3.18206737e-11 7.22887604e-10 1.15997242e-09
2.27351418e-01 3.21627047e-11 7.37535517e-10 1.18128708e-09
2.29770050e-01 3.25048639e-11 7.52507135e-10 1.20277773e-09
2.32188682e-01 3.28472794e-11 7.67805810e-10 1.22444407e-09
2.34607314e-01 3.31893104e-11 7.83434526e-10 1.24628390e-09
2.37025946e-01 3.35313414e-11 7.99396079e-10 1.26829589e-09
2.39444579e-01 3.38735005e-11 8.15693124e-10 1.29047939e-09
2.41863211e-01 3.42155315e-11 8.32327988e-10 1.31283248e-09
2.44281843e-01 3.45576906e-11 8.49302892e-10 1.33535375e-09
2.46700475e-01 3.48999780e-11 8.66620020e-10 1.35804208e-09
2.49119107e-01 3.52422654e-11 8.84280788e-10 1.38089586e-09
2.51537739e-01 3.55842963e-11 9.02286986e-10 1.40391392e-09
2.53956371e-01 3.59265837e-11 9.20639927e-10 1.42709414e-09
2.56375003e-01 3.62686146e-11 9.39341103e-10 1.45043607e-09
2.58793635e-01 3.66105174e-11 9.58391209e-10 1.47393747e-09
2.61212267e-01 3.69529330e-11 9.77791305e-10 1.49759662e-09
2.63630900e-01 3.72949639e-11 9.97542101e-10 1.52141291e-09
2.66049532e-01 3.76369949e-11 1.01764405e-09 1.54538404e-09
2.68468164e-01 3.79794104e-11 1.03809753e-09 1.56950858e-09
2.70886796e-01 3.83210568e-11 1.05890294e-09 1.59378540e-09
2.73305428e-01 3.86633442e-11 1.08006006e-09 1.61821245e-09
2.75724060e-01 3.90052469e-11 1.10156905e-09 1.64278861e-09
2.78142692e-01 3.93476625e-11 1.12342943e-09 1.66751158e-09
2.80561324e-01 3.96895653e-11 1.14564127e-09 1.69238074e-09
2.82979956e-01 4.00322372e-11 1.16820366e-09 1.71739346e-09
2.85398589e-01 4.03742682e-11 1.19111620e-09 1.74254864e-09
2.87817221e-01 4.07164273e-11 1.21437814e-09 1.76784482e-09
2.90235853e-01 4.10585865e-11 1.23798847e-09 1.79327971e-09
2.92654485e-01 4.14008738e-11 1.26194633e-09 1.81885199e-09
2.95073117e-01 4.17429048e-11 1.28625065e-09 1.84456011e-09
2.97491749e-01 4.20849358e-11 1.31090022e-09 1.87040216e-09
2.99910381e-01 4.24272231e-11 1.33589364e-09 1.89637681e-09
3.02329013e-01 4.27689977e-11 1.36122936e-09 1.92248153e-09
3.04747645e-01 4.31115415e-11 1.38690621e-09 1.94871575e-09
3.07166277e-01 4.34537006e-11 1.41292207e-09 1.97507655e-09
3.09584910e-01 4.37954752e-11 1.43927571e-09 2.00156296e-09
3.12003542e-01 4.41377625e-11 1.46596504e-09 2.02817311e-09
3.14422174e-01 4.44796653e-11 1.49298816e-09 2.05490491e-09
3.16840806e-01 4.48218245e-11 1.52034293e-09 2.08175663e-09
3.19259438e-01 4.51642400e-11 1.54802754e-09 2.10872689e-09
3.21678070e-01 4.55062710e-11 1.57603962e-09 2.13581355e-09
3.24096702e-01 4.58486865e-11 1.60437683e-09 2.16301482e-09
3.26515334e-01 4.61908457e-11 1.63303714e-09 2.19032920e-09
3.28933966e-01 4.65328767e-11 1.66201806e-09 2.21775488e-09
3.31352599e-01 4.68750358e-11 1.69131676e-09 2.24528962e-09
3.33771231e-01 4.72174514e-11 1.72093030e-09 2.27293108e-09
3.36189863e-01 4.75594823e-11 1.75085715e-09 2.30067894e-09
3.38608495e-01 4.79015133e-11 1.78109378e-09 2.32853033e-09
3.41027127e-01 4.82436725e-11 1.81163724e-09 2.35648330e-09
3.43445759e-01 4.85858316e-11 1.84248519e-09 2.38453652e-09
3.45864391e-01 4.89278626e-11 1.87363423e-09 2.41268770e-09
3.48283023e-01 4.92701500e-11 1.90508141e-09 2.44093494e-09
3.50701655e-01 4.96123091e-11 1.93682394e-09 2.46927681e-09
3.53120288e-01 4.99542119e-11 1.96885856e-09 2.49771143e-09
3.55538920e-01 5.02966274e-11 2.00118178e-09 2.52623629e-09
3.57957552e-01 5.06385302e-11 2.03378980e-09 2.55484913e-09
3.60376184e-01 5.09810740e-11 2.06668064e-09 2.58354959e-09
3.62794816e-01 5.13231049e-11 2.09984994e-09 2.61233489e-09
3.65213448e-01 5.16655205e-11 2.13329418e-09 2.64120242e-09
3.67632080e-01 5.20072950e-11 2.16701023e-09 2.67015134e-09
3.70050712e-01 5.23491978e-11 2.20099423e-09 2.69917889e-09
3.72469344e-01 5.26914852e-11 2.23524240e-09 2.72828402e-09
3.74887976e-01 5.30335161e-11 2.26975153e-09 2.75746421e-09
3.77306609e-01 5.33759317e-11 2.30451773e-09 2.78671790e-09
3.79725241e-01 5.37180908e-11 2.33953669e-09 2.81604289e-09
3.82143873e-01 5.40601218e-11 2.37480428e-09 2.84543601e-09
3.84562505e-01 5.44020246e-11 2.41031790e-09 2.87489759e-09
3.86981137e-01 5.47441837e-11 2.44607249e-09 2.90442411e-09
3.89399769e-01 5.50864711e-11 2.48206413e-09 2.93401444e-09
3.91818401e-01 5.54287584e-11 2.51828898e-09 2.96366566e-09
3.94237033e-01 5.57707894e-11 2.55474291e-09 2.99337711e-09
3.96655665e-01 5.61130768e-11 2.59142142e-09 3.02314538e-09
3.99074298e-01 5.64549795e-11 2.62832076e-09 3.05296942e-09
4.01492930e-01 5.67975233e-11 2.66543662e-09 3.08284727e-09
4.03911562e-01 5.71391697e-11 2.70276365e-09 3.11277612e-09
4.06330194e-01 5.74814570e-11 2.74029886e-09 3.14275481e-09
4.08748826e-01 5.78243854e-11 2.77803760e-09 3.17278139e-09
4.11167458e-01 5.81661599e-11 2.81597481e-09 3.20285382e-09
4.13586090e-01 5.85080627e-11 2.85410610e-09 3.23296913e-09
4.16004722e-01 5.88506064e-11 2.89242724e-09 3.26312606e-09
4.18423354e-01 5.91925092e-11 2.93093365e-09 3.29332296e-09
4.20841986e-01 5.95345402e-11 2.96962041e-09 3.32355765e-09
4.23260619e-01 5.98769557e-11 3.00848336e-09 3.35382782e-09
4.25679251e-01 6.02189867e-11 3.04751786e-09 3.38413191e-09
4.28097883e-01 6.05610177e-11 3.08671801e-09 3.41446711e-09
4.30516515e-01 6.09027922e-11 3.12608057e-09 3.44483233e-09
4.32935147e-01 6.12450796e-11 3.16560044e-09 3.47522542e-09
4.35353779e-01 6.15876233e-11 3.20527226e-09 3.50564398e-09
4.37772411e-01 6.19295261e-11 3.24509121e-09 3.53608645e-09
4.40191043e-01 6.22716853e-11 3.28505278e-09 3.56655011e-09
4.42609675e-01 6.26139726e-11 3.32515206e-09 3.59703424e-09
4.45028308e-01 6.29560036e-11 3.36538378e-09 3.62753540e-09
4.47446940e-01 6.32982909e-11 3.40574348e-09 3.65805250e-09
4.49865572e-01 6.36405783e-11 3.44622620e-09 3.68858363e-09
4.52284204e-01 6.39824811e-11 3.48682570e-09 3.71912605e-09
4.54702836e-01 6.43246402e-11 3.52753858e-09 3.74967844e-09
4.57121468e-01 6.46669276e-11 3.56835934e-09 3.78023892e-09
4.59540100e-01 6.50087022e-11 3.60928250e-09 3.81080551e-09
