#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
9.67452842e-03 -3.16183217e-09 3.74324007e-05 1.88880232e-05
1.93490568e-02 -1.26353330e-08 7.46838645e-05 3.84377897e-05
2.90235853e-02 -2.83845661e-08 1.11578345e-04 5.92715214e-05
3.86981137e-02 -5.03497962e-08 1.47949647e-04 8.19410783e-05
4.83726421e-02 -7.84477408e-08 1.83646533e-04 1.06910662e-04
5.80471705e-02 -1.12571906e-07 2.18538031e-04 1.34552917e-04
6.77216990e-02 -1.52593022e-07 2.52518999e-04 1.65154848e-04
7.73962274e-02 -1.98359569e-07 2.85515970e-04 1.98929035e-04
8.70707558e-02 -2.49698395e-07 3.17493287e-04 2.36026451e-04
9.67452842e-02 -3.06415413e-07 3.48459444e-04 2.76548600e-04
1.06419813e-01 -3.68296394e-07 3.78473535e-04 3.20557898e-04
1.16094341e-01 -4.35107820e-07 4.07651548e-04 3.68086061e-04
1.25768870e-01 -5.06597830e-07 4.36172151e-04 4.19140620e-04
1.35443398e-01 -5.82497223e-07 4.64281435e-04 4.73709895e-04
1.45117926e-01 -6.62520532e-07 4.92295927e-04 5.31766735e-04
1.54792455e-01 -7.46367153e-07 5.20603056e-04 5.93271335e-04
1.64466983e-01 -8.33722540e-07 5.49658180e-04 6.58173353e-04
1.74141512e-01 -9.24259428e-07 5.79977432e-04 7.26413514e-04
1.83816040e-01 -1.01763912e-06 6.12125916e-04 7.97924839e-04
1.93490568e-01 -1.11351281e-06 6.46701375e-04 8.72633603e-04
2.03165097e-01 -1.21152291e-06 6.84314167e-04 9.50460081e-04
2.12839625e-01 -1.31130445e-06 7.25565116e-04 1.03131916e-03
2.22514154e-01 -1.41248643e-06 7.71023392e-04 1.11512082e-03
2.32188682e-01 -1.51469330e-06 8.21206665e-04 1.20177058e-03
2.41863211e-01 -1.61754629e-06 8.76565471e-04 1.29116983e-03
2.51537739e-01 -1.72066489e-06 9.37472957e-04 1.38321615e-03
2.61212267e-01 -1.82366825e-06 1.00422024e-03 1.47780359e-03
2.70886796e-01 -1.92617656e-06 1.07701679e-03 1.57482296e-03
2.80561324e-01 -2.02781251e-06 1.15599469e-03 1.67416200e-03
2.90235853e-01 -2.12820258e-06 1.24121534e-03 1.77570570e-03
2.99910381e-01 -2.22697848e-06 1.33267753e-03 1.87933641e-03
3.09584910e-01 -2.32377840e-06 1.43032555e-03 1.98493417e-03
3.19259438e-01 -2.41824834e-06 1.53405704e-03 2.09237679e-03
3.28933966e-01 -2.51004340e-06 1.64372982e-03 2.20154015e-03
3.38608495e-01 -2.59882891e-06 1.75916787e-03 2.31229835e-03
3.48283023e-01 -2.68428169e-06 1.88016620e-03 2.42452390e-03
3.57957552e-01 -2.76609111e-06 2.00649496e-03 2.53808795e-03
3.67632080e-01 -2.84396022e-06 2.13790268e-03 2.65286045e-03
3.77306609e-01 -2.91760674e-06 2.27411895e-03 2.76871033e-03
3.86981137e-01 -2.98676401e-06 2.41485669e-03 2.88550576e-03
3.96655665e-01 -3.05118196e-06 2.55981395e-03 3.00311425e-03
4.06330194e-01 -3.11062787e-06 2.70867553e-03 3.12140291e-03
4.16004722e-01 -3.16488725e-06 2.86111445e-03 3.24023861e-03
4.25679251e-01 -3.21376447e-06 3.01679320e-03 3.35948818e-03
4.35353779e-01 -3.25708347e-06 3.17536502e-03 3.47901859e-03
4.45028308e-01 -3.29468835e-06 3.33647506e-03 3.59869717e-03
4.54702836e-01 -3.32644383e-06 3.49976156e-03 3.71839175e-03
4.64377364e-01 -3.35223577e-06 3.66485701e-03 3.83797091e-03
4.74051893e-01 -3.37197149e-06 3.83138934e-03 3.95730413e-03
4.83726421e-01 -3.38558010e-06 3.99898301e-03 4.07626200e-03
4.93400950e-01 -3.39301275e-06 4.16726031e-03 4.19471642e-03
5.03075478e-01 -3.39424275e-06 4.33584246e-03 4.31254079e-03
5.12750007e-01 -3.38926568e-06 4.50435085e-03 4.42961018e-03
5.22424535e-01 -3.37809942e-06 4.67240829e-03 4.54580158e-03
5.32099063e-01 -3.36078404e-06 4.83964014e-03 4.66099405e-03
5.41773592e-01 -3.33738175e-06 5.00567561e-03 4.77506894e-03
5.51448120e-01 -3.30797660e-06 5.17014892e-03 4.88791011e-03
5.61122649e-01 -3.27267428e-06 5.33270054e-03 4.99940409e-03
5.70797177e-01 -3.23160175e-06 5.49297834e-03 5.10944033e-03
5.80471705e-01 -3.18490678e-06 5.65063879e-03 5.21791137e-03
5.90146234e-01 -3.13275753e-06 5.80534810e-03 5.32471308e-03
5.99820762e-01 -3.07534194e-06 5.95678336e-03 5.42974486e-03
6.09495291e-01 -3.01286711e-06 6.10463359e-03 5.53290985e-03
6.19169819e-01 -2.94555863e-06 6.24860083e-03 5.63411516e-03
6.28844348e-01 -2.87365979e-06 6.38840114e-03 5.73327206e-03
6.38518876e-01 -2.79743079e-06 6.52376556e-03 5.83029624e-03
6.48193404e-01 -2.71714782e-06 6.65444107e-03 5.92510801e-03
6.57867933e-01 -2.63310215e-06 6.78019140e-03 6.01763254e-03
6.67542461e-01 -2.54559911e-06 6.90079793e-03 6.10780007e-03
6.77216990e-01 -2.45495704e-06 7.01606035e-03 6.19554615e-03
6.86891518e-01 -2.36150619e-06 7.12579744e-03 6.28081188e-03
6.96566047e-01 -2.26558756e-06 7.22984767e-03 6.36354412e-03
7.06240575e-01 -2.16755169e-06 7.32806979e-03 6.44369575e-03
7.15915103e-01 -2.06775744e-06 7.42034330e-03 6.52122588e-03
7.25589632e-01 -1.96657070e-06 7.50656895e-03 6.59610011e-03
7.35264160e-01 -1.86436308e-06 7.58666903e-03 6.66829072e-03
7.44938689e-01 -1.76151054e-06 7.66058774e-03 6.73777695e-03
7.54613217e-01 -1.65839207e-06 7.72829138e-03 6.80454519e-03
7.64287746e-01 -1.55538828e-06 7.78976850e-03 6.86858924e-03
7.73962274e-01 -1.45287998e-06 7.84503002e-03 6.92991050e-03
7.83636802e-01 -1.35124679e-06 7.89410922e-03 6.98851820e-03
7.93311331e-01 -1.25086573e-06 7.93706168e-03 7.04442960e-03
8.02985859e-01 -1.15210975e-06 7.97396517e-03 7.09767019e-03
8.12660388e-01 -1.05534638e-06 8.00491949e-03 7.14827392e-03
8.22334916e-01 -9.60936310e-07 8.03004613e-03 7.19628330e-03
8.32009445e-01 -8.69231975e-07 8.04948805e-03 7.24174964e-03
8.41683973e-01 -7.80576244e-07 8.06340921e-03 7.28473314e-03
8.51358501e-01 -6.95301064e-07 8.07199418e-03 7.32530307e-03
8.61033030e-01 -6.13726172e-07 8.07544763e-03 7.36353784e-03
8.70707558e-01 -5.36157839e-07 8.07399375e-03 7.39952509e-03
8.80382087e-01 -4.62887669e-07 8.06787567e-03 7.43336175e-03
8.90056615e-01 -3.94191439e-07 8.05735475e-03 7.46515409e-03
8.99731143e-01 -3.30328006e-07 8.04270993e-03 7.49501765e-03
9.09405672e-01 -2.71538269e-07 8.02423690e-03 7.52307725e-03
9.19080200e-01 -2.18044209e-07 8.00224734e-03 7.54946684e-03
9.28754729e-01 -1.70047992e-07 7.97706802e-03 7.57432944e-03
9.38429257e-01 -1.27731151e-07 7.94903994e-03 7.59781684e-03
9.48103786e-01 -9.12538575e-08 7.91851734e-03 7.62008945e-03
9.57778314e-01 -6.07542632e-08 7.88586672e-03 7.64131593e-03
9.67452842e-01 -3.63479436e-08 7.85146576e-03 7.66167283e-03
9.77127371e-01 -1.81274257e-08 7.81570224e-03 7.68134414e-03
9.86801899e-01 -6.16180651e-09 7.77897287e-03 7.70052078e-03
9.96476428e-01 -4.96474865e-10 7.74168204e-03 7.71939997e-03
1.00615096e+00 -1.15292484e-09 7.70424054e-03 7.73818458e-03
1.01582548e+00 -8.12866454e-09 7.66706420e-03 7.75708238e-03
1.02550001e+00 -2.13972312e-08 7.63057240e-03 7.77630513e-03
1.03517454e+00 -4.09082954e-08 7.59518662e-03 7.79606773e-03
1.04484907e+00 -6.65878689e-08 7.56132871e-03 7.81658716e-03
1.05452360e+00 -9.83386074e-08 7.52941928e-03 7.83808142e-03
1.06419813e+00 -1.36040206e-07 7.49987583e-03 7.86076835e-03
1.07387266e+00 -1.79549894e-07 7.47311089e-03 7.88486444e-03
1.08354718e+00 -2.28703008e-07 7.44953004e-03 7.91058353e-03
1.09322171e+00 -2.83313669e-07 7.42952982e-03 7.93813550e-03
1.10289624e+00 -3.43175529e-07 7.41349567e-03 7.96772492e-03
1.11257077e+00 -4.08062603e-07 7.40179969e-03 7.99954970e-03
1.12224530e+00 -4.77730182e-07 7.39479853e-03 8.03379970e-03
1.13191983e+00 -5.51915811e-07 7.39283114e-03 8.07065544e-03
1.14159435e+00 -6.30340333e-07 7.39621666e-03 8.11028674e-03
1.15126888e+00 -7.12709006e-07 7.40525234e-03 8.15285151e-03
1.16094341e+00 -7.98712660e-07 7.42021159e-03 8.19849461e-03
1.17061794e+00 -8.88028919e-07 7.44134212e-03 8.24734673e-03
1.18029247e+00 -9.80323462e-07 7.46886434e-03 8.29952345e-03
1.18996700e+00 -1.07525133e-06 7.50296993e-03 8.35512445e-03
1.19964152e+00 -1.17245824e-06 7.54382067e-03 8.41423274e-03
1.20931605e+00 -1.27158199e-06 7.59154754e-03 8.47691422e-03
1.21899058e+00 -1.37225381e-06 7.64625007e-03 8.54321720e-03
1.22866511e+00 -1.47409977e-06 7.70799606e-03 8.61317225e-03
