#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
4.83726421e-03 -1.23040127e-11 2.34078039e-06 5.84771877e-06
9.67452842e-03 -4.92045128e-11 4.69167242e-06 1.17001316e-05
1.45117926e-02 -1.10667785e-10 7.06272795e-06 1.75619218e-05
1.93490568e-02 -1.96636139e-10 9.46388095e-06 2.34377512e-05
2.41863211e-02 -3.07031119e-10 1.19048928e-05 2.93322495e-05
2.90235853e-02 -4.41750167e-10 1.43953021e-05 3.52500042e-05
3.38608495e-02 -6.00669188e-10 1.69443805e-05 4.11955499e-05
3.86981137e-02 -7.83640241e-10 1.95610953e-05 4.71733590e-05
4.35353779e-02 -9.90494235e-10 2.22540787e-05 5.31878320e-05
4.83726421e-02 -1.22104080e-09 2.50316049e-05 5.92432885e-05
5.32099063e-02 -1.47506596e-09 2.79015737e-05 6.53439584e-05
5.80471705e-02 -1.75233526e-09 3.08715012e-05 7.14939740e-05
6.28844348e-02 -2.05259191e-09 3.39485164e-05 7.76973623e-05
6.77216990e-02 -2.37555849e-09 3.71393632e-05 8.39580380e-05
7.25589632e-02 -2.72093631e-09 4.04504064e-05 9.02797967e-05
7.73962274e-02 -3.08840576e-09 4.38876420e-05 9.66663094e-05
8.22334916e-02 -3.47762738e-09 4.74567100e-05 1.03121117e-04
8.70707558e-02 -3.88824158e-09 5.11629088e-05 1.09647625e-04
9.19080200e-02 -4.31986722e-09 5.50112116e-05 1.16249100e-04
9.67452842e-02 -4.77210625e-09 5.90062831e-05 1.22928666e-04
1.01582548e-01 -5.24454113e-09 6.31524965e-05 1.29689302e-04
1.06419813e-01 -5.73673433e-09 6.74539503e-05 1.36533837e-04
1.11257077e-01 -6.24823035e-09 7.19144844e-05 1.43464952e-04
1.16094341e-01 -6.77855744e-09 7.65376955e-05 1.50485174e-04
1.20931605e-01 -7.32722446e-09 8.13269517e-05 1.57596880e-04
1.25768870e-01 -7.89372427e-09 8.62854056e-05 1.64802292e-04
1.30606134e-01 -8.47753356e-09 9.14160068e-05 1.72103480e-04
1.35443398e-01 -9.07811224e-09 9.67215125e-05 1.79502361e-04
1.40280662e-01 -9.69490534e-09 1.02204497e-04 1.87000699e-04
1.45117926e-01 -1.03273420e-08 1.07867362e-04 1.94600108e-04
1.49955191e-01 -1.09748390e-08 1.13712343e-04 2.02302053e-04
1.54792455e-01 -1.16367969e-08 1.19741513e-04 2.10107849e-04
1.59629719e-01 -1.23126038e-08 1.25956794e-04 2.18018667e-04
1.64466983e-01 -1.30016356e-08 1.32359958e-04 2.26035533e-04
1.69304247e-01 -1.37032550e-08 1.38952631e-04 2.34159333e-04
1.74141512e-01 -1.44168142e-08 1.45736296e-04 2.42390811e-04
1.78978776e-01 -1.51416533e-08 1.52712297e-04 2.50730577e-04
1.83816040e-01 -1.58771024e-08 1.59881839e-04 2.59179108e-04
1.88653304e-01 -1.66224825e-08 1.67245993e-04 2.67736748e-04
1.93490568e-01 -1.73771038e-08 1.74805692e-04 2.76403716e-04
1.98327833e-01 -1.81402695e-08 1.82561734e-04 2.85180104e-04
2.03165097e-01 -1.89112751e-08 1.90514785e-04 2.94065885e-04
2.08002361e-01 -1.96894075e-08 1.98665373e-04 3.03060912e-04
2.12839625e-01 -2.04739478e-08 2.07013894e-04 3.12164925e-04
2.17676890e-01 -2.12641714e-08 2.15560607e-04 3.21377550e-04
2.22514154e-01 -2.20593482e-08 2.24305635e-04 3.30698307e-04
2.27351418e-01 -2.28587436e-08 2.33248968e-04 3.40126608e-04
2.32188682e-01 -2.36616197e-08 2.42390456e-04 3.49661766e-04
2.37025946e-01 -2.44672337e-08 2.51729811e-04 3.59302992e-04
2.41863211e-01 -2.52748425e-08 2.61266609e-04 3.69049404e-04
2.46700475e-01 -2.60836997e-08 2.71000286e-04 3.78900026e-04
2.51537739e-01 -2.68930584e-08 2.80930136e-04 3.88853792e-04
2.56375003e-01 -2.77021715e-08 2.91055316e-04 3.98909552e-04
2.61212267e-01 -2.85102909e-08 3.01374841e-04 4.09066070e-04
2.66049532e-01 -2.93166711e-08 3.11887584e-04 4.19322031e-04
2.70886796e-01 -3.01205668e-08 3.22592275e-04 4.29676041e-04
2.75724060e-01 -3.09212362e-08 3.33487506e-04 4.40126634e-04
2.80561324e-01 -3.17179398e-08 3.44571723e-04 4.50672269e-04
2.85398589e-01 -3.25099423e-08 3.55843231e-04 4.61311338e-04
2.90235853e-01 -3.32965117e-08 3.67300194e-04 4.72042165e-04
2.95073117e-01 -3.40769225e-08 3.78940633e-04 4.82863011e-04
2.99910381e-01 -3.48504543e-08 3.90762428e-04 4.93772076e-04
3.04747645e-01 -3.56163924e-08 4.02763319e-04 5.04767501e-04
3.09584910e-01 -3.63740299e-08 4.14940903e-04 5.15847369e-04
3.14422174e-01 -3.71226675e-08 4.27292642e-04 5.27009713e-04
3.19259438e-01 -3.78616149e-08 4.39815857e-04 5.38252511e-04
3.24096702e-01 -3.85901889e-08 4.52507732e-04 5.49573694e-04
3.28933966e-01 -3.93077176e-08 4.65365316e-04 5.60971145e-04
3.33771231e-01 -4.00135382e-08 4.78385523e-04 5.72442703e-04
3.38608495e-01 -4.07069999e-08 4.91565135e-04 5.83986164e-04
