#	Time	Error_of_Energy	Error_of_Position	Error_of_Velocity
9.67452842e-03 -7.85006571e-10 1.87523944e-05 4.67458056e-05
1.93490568e-02 -3.13711402e-09 3.78265084e-05 9.36411717e-05
2.90235853e-02 -7.04759094e-09 5.75366308e-05 1.40834288e-04
3.86981137e-02 -1.25019218e-08 7.81829961e-05 1.88470634e-04
4.83726421e-02 -1.94798638e-08 1.00046595e-04 2.36691706e-04
5.80471705e-02 -2.79555203e-08 1.23385743e-04 2.85633831e-04
6.77216990e-02 -3.78974386e-08 1.48434408e-04 3.35427098e-04
7.73962274e-02 -4.92687312e-08 1.75402064e-04 3.86194418e-04
8.70707558e-02 -6.20272108e-08 2.04474675e-04 4.38050733e-04
9.67452842e-02 -7.61255524e-08 2.35816411e-04 4.91102365e-04
1.06419813e-01 -9.15114698e-08 2.69571711e-04 5.45446519e-04
1.16094341e-01 -1.08127913e-07 3.05867415e-04 6.01170937e-04
1.25768870e-01 -1.25913281e-07 3.44814773e-04 6.58353672e-04
1.35443398e-01 -1.44801654e-07 3.86511215e-04 7.17063004e-04
1.45117926e-01 -1.64723042e-07 4.31041826e-04 7.77357453e-04
1.54792455e-01 -1.85603643e-07 4.78480540e-04 8.39285896e-04
1.64466983e-01 -2.07366126e-07 5.28891037e-04 9.02887763e-04
1.74141512e-01 -2.29929913e-07 5.82327411e-04 9.68193293e-04
1.83816040e-01 -2.53211484e-07 6.38834629e-04 1.03522385e-03
1.93490568e-01 -2.77124687e-07 6.98448818e-04 1.10399229e-03
2.03165097e-01 -3.01581061e-07 7.61197427e-04 1.17450332e-03
2.12839625e-01 -3.26490162e-07 8.27099296e-04 1.24675391e-03
2.22514154e-01 -3.51759905e-07 8.96164642e-04 1.32073370e-03
2.32188682e-01 -3.77296898e-07 9.68395015e-04 1.39642544e-03
2.41863211e-01 -4.03006795e-07 1.04378322e-03 1.47380537e-03
2.51537739e-01 -4.28794642e-07 1.12231323e-03 1.55284363e-03
2.61212267e-01 -4.54565229e-07 1.20396009e-03 1.63350472e-03
2.70886796e-01 -4.80223440e-07 1.28868987e-03 1.71574779e-03
2.80561324e-01 -5.05674610e-07 1.37645960e-03 1.79952711e-03
2.90235853e-01 -5.30824864e-07 1.46721725e-03 1.88479238e-03
2.99910381e-01 -5.55581470e-07 1.56090173e-03 1.97148908e-03
3.09584910e-01 -5.79853177e-07 1.65744296e-03 2.05955884e-03
3.19259438e-01 -6.03550549e-07 1.75676192e-03 2.14893973e-03
3.28933966e-01 -6.26586295e-07 1.85877078e-03 2.23956659e-03
3.38608495e-01 -6.48875586e-07 1.96337310e-03 2.33137129e-03
3.48283023e-01 -6.70336366e-07 2.07046397e-03 2.42428306e-03
3.57957552e-01 -6.90889650e-07 2.17993027e-03 2.51822873e-03
3.67632080e-01 -7.10459819e-07 2.29165097e-03 2.61313300e-03
3.77306609e-01 -7.28974885e-07 2.40549745e-03 2.70891871e-03
3.86981137e-01 -7.46366759e-07 2.52133379e-03 2.80550704e-03
3.96655665e-01 -7.62571498e-07 2.63901723e-03 2.90281779e-03
4.06330194e-01 -7.77529538e-07 2.75839857e-03 3.00076958e-03
4.16004722e-01 -7.91185907e-07 2.87932258e-03 3.09928007e-03
4.25679251e-01 -8.03490427e-07 3.00162854e-03 3.19826618e-03
4.35353779e-01 -8.14397894e-07 3.12515070e-03 3.29764432e-03
4.45028308e-01 -8.23868243e-07 3.24971886e-03 3.39733053e-03
4.54702836e-01 -8.31866693e-07 3.37515884e-03 3.49724074e-03
4.64377364e-01 -8.38363872e-07 3.50129317e-03 3.59729095e-03
4.74051893e-01 -8.43335921e-07 3.62794156e-03 3.69739738e-03
4.83726421e-01 -8.46764587e-07 3.75492160e-03 3.79747671e-03
4.93400950e-01 -8.48637280e-07 3.88204931e-03 3.89744623e-03
5.03075478e-01 -8.48947125e-07 4.00913982e-03 3.99722400e-03
5.12750007e-01 -8.47692985e-07 4.13600796e-03 4.09672908e-03
5.22424535e-01 -8.44879465e-07 4.26246891e-03 4.19588167e-03
5.32099063e-01 -8.40516893e-07 4.38833886e-03 4.29460329e-03
5.41773592e-01 -8.34621287e-07 4.51343564e-03 4.39281694e-03
5.51448120e-01 -8.27214294e-07 4.63757933e-03 4.49044726e-03
5.61122649e-01 -8.18323115e-07 4.76059295e-03 4.58742074e-03
5.70797177e-01 -8.07980401e-07 4.88230300e-03 4.68366582e-03
5.80471705e-01 -7.96224141e-07 5.00254016e-03 4.77911312e-03
5.90146234e-01 -7.83097522e-07 5.12113983e-03 4.87369552e-03
5.99820762e-01 -7.68648772e-07 5.23794276e-03 4.96734840e-03
6.09495291e-01 -7.52930987e-07 5.35279557e-03 5.06000972e-03
6.19169819e-01 -7.36001938e-07 5.46555134e-03 5.15162024e-03
6.28844348e-01 -7.17923859e-07 5.57607013e-03 5.24212361e-03
6.38518876e-01 -6.98763227e-07 5.68421950e-03 5.33146659e-03
6.48193404e-01 -6.78590514e-07 5.78987494e-03 5.41959911e-03
6.57867933e-01 -6.57479934e-07 5.89292040e-03 5.50647449e-03
6.67542461e-01 -6.35509174e-07 5.99324867e-03 5.59204953e-03
6.77216990e-01 -6.12759106e-07 6.09076179e-03 5.67628467e-03
6.86891518e-01 -5.89313500e-07 6.18537142e-03 5.75914414e-03
6.96566047e-01 -5.65258706e-07 6.27699919e-03 5.84059603e-03
7.06240575e-01 -5.40683352e-07 6.36557699e-03 5.92061248e-03
7.15915103e-01 -5.15678009e-07 6.45104723e-03 5.99916976e-03
7.25589632e-01 -4.90334862e-07 6.53336311e-03 6.07624841e-03
7.35264160e-01 -4.64747376e-07 6.61248877e-03 6.15183333e-03
