#	Time	Error_of_Energy
1.51164507e-04 -0.00000000e+00
3.02329013e-04 -0.00000000e+00
4.53493520e-04 2.56395025e-16
6.04658027e-04 -0.00000000e+00
7.55822533e-04 1.28197512e-16
9.06987040e-04 -0.00000000e+00
1.05815155e-03 -0.00000000e+00
1.20931605e-03 -0.00000000e+00
1.36048056e-03 -0.00000000e+00
1.51164507e-03 -0.00000000e+00
1.66280957e-03 -0.00000000e+00
1.81397408e-03 -0.00000000e+00
1.96513859e-03 -0.00000000e+00
2.11630309e-03 -0.00000000e+00
2.26746760e-03 -1.28197512e-16
2.41863211e-03 -0.00000000e+00
2.56979661e-03 -2.56395025e-16
2.72096112e-03 -0.00000000e+00
2.87212563e-03 -1.28197512e-16
3.02329013e-03 2.56395025e-16
3.17445464e-03 1.28197512e-16
3.32561915e-03 1.28197512e-16
3.47678365e-03 2.56395025e-16
3.62794816e-03 5.12790050e-16
3.77911267e-03 5.12790050e-16
3.93027717e-03 5.12790050e-16
4.08144168e-03 2.56395025e-16
4.23260619e-03 2.56395025e-16
4.38377069e-03 3.84592537e-16
4.53493520e-03 7.69185075e-16
4.68609971e-03 3.84592537e-16
4.83726421e-03 1.28197512e-16
4.98842872e-03 6.40987562e-16
5.13959323e-03 6.40987562e-16
5.29075773e-03 5.12790050e-16
5.44192224e-03 2.56395025e-16
5.59308675e-03 -0.00000000e+00
5.74425125e-03 6.40987562e-16
5.89541576e-03 1.28197512e-16
6.04658027e-03 -0.00000000e+00
6.19774477e-03 -0.00000000e+00
6.34890928e-03 -0.00000000e+00
6.50007379e-03 -0.00000000e+00
6.65123829e-03 -0.00000000e+00
6.80240280e-03 -2.56395025e-16
6.95356731e-03 -0.00000000e+00
7.10473181e-03 -0.00000000e+00
7.25589632e-03 -0.00000000e+00
7.40706083e-03 -1.28197512e-16
7.55822533e-03 -0.00000000e+00
7.70938984e-03 5.12790050e-16
7.86055435e-03 -1.28197512e-16
8.01171885e-03 -0.00000000e+00
8.16288336e-03 -0.00000000e+00
8.31404786e-03 -1.28197512e-16
8.46521237e-03 -2.56395025e-16
8.61637688e-03 -2.56395025e-16
8.76754138e-03 -1.28197512e-16
8.91870589e-03 -1.28197512e-16
9.06987040e-03 -2.56395025e-16
9.22103490e-03 -1.28197512e-16
9.37219941e-03 -0.00000000e+00
9.52336392e-03 -1.28197512e-16
9.67452842e-03 -1.28197512e-16
9.82569293e-03 -2.56395025e-16
9.97685744e-03 -2.56395025e-16
1.01280219e-02 -0.00000000e+00
1.02791865e-02 -2.56395025e-16
1.04303510e-02 -0.00000000e+00
1.05815155e-02 -2.56395025e-16
1.07326800e-02 -2.56395025e-16
1.08838445e-02 -1.28197512e-16
1.10350090e-02 -2.56395025e-16
1.11861735e-02 -2.56395025e-16
1.13373380e-02 -2.56395025e-16
1.14885025e-02 -2.56395025e-16
1.16396670e-02 3.84592537e-16
1.17908315e-02 -2.56395025e-16
1.19419960e-02 -2.56395025e-16
1.20931605e-02 -0.00000000e+00
1.22443250e-02 -2.56395025e-16
1.23954895e-02 -1.28197512e-16
1.25466541e-02 2.56395025e-16
1.26978186e-02 2.56395025e-16
1.28489831e-02 1.28197512e-16
1.30001476e-02 2.56395025e-16
1.31513121e-02 2.56395025e-16
1.33024766e-02 1.28197512e-16
1.34536411e-02 1.28197512e-16
1.36048056e-02 -0.00000000e+00
1.37559701e-02 1.28197512e-16
1.39071346e-02 2.56395025e-16
1.40582991e-02 -0.00000000e+00
1.42094636e-02 1.28197512e-16
1.43606281e-02 -0.00000000e+00
1.45117926e-02 2.56395025e-16
1.46629571e-02 -0.00000000e+00
1.48141217e-02 -0.00000000e+00
1.49652862e-02 1.28197512e-16
1.51164507e-02 -0.00000000e+00
1.52676152e-02 -3.84592537e-16
1.54187797e-02 2.56395025e-16
1.55699442e-02 -0.00000000e+00
1.57211087e-02 -1.28197512e-16
1.58722732e-02 -3.84592537e-16
1.60234377e-02 -5.12790050e-16
1.61746022e-02 -0.00000000e+00
1.63257667e-02 -2.56395025e-16
1.64769312e-02 -0.00000000e+00
1.66280957e-02 -0.00000000e+00
1.67792602e-02 -5.12790050e-16
1.69304247e-02 -2.56395025e-16
1.70815892e-02 -2.56395025e-16
1.72327538e-02 -1.28197512e-16
1.73839183e-02 -1.28197512e-16
1.75350828e-02 -2.56395025e-16
1.76862473e-02 -0.00000000e+00
1.78374118e-02 -1.28197512e-16
1.79885763e-02 -2.56395025e-16
1.81397408e-02 -1.28197512e-16
1.82909053e-02 -5.12790050e-16
1.84420698e-02 -2.56395025e-16
1.85932343e-02 -2.56395025e-16
1.87443988e-02 -5.12790050e-16
1.88955633e-02 -5.12790050e-16
1.90467278e-02 -5.12790050e-16
1.91978923e-02 -1.28197512e-16
1.93490568e-02 -3.84592537e-16
1.95002214e-02 -2.56395025e-16
1.96513859e-02 -2.56395025e-16
1.98025504e-02 -2.56395025e-16
1.99537149e-02 -2.56395025e-16
2.01048794e-02 -2.56395025e-16
2.02560439e-02 -2.56395025e-16
2.04072084e-02 -2.56395025e-16
2.05583729e-02 -2.56395025e-16
2.07095374e-02 -2.56395025e-16
2.08607019e-02 -2.56395025e-16
2.10118664e-02 -0.00000000e+00
2.11630309e-02 -1.28197512e-16
2.13141954e-02 -1.28197512e-16
2.14653599e-02 -2.56395025e-16
2.16165244e-02 -2.56395025e-16
2.17676890e-02 -2.56395025e-16
2.19188535e-02 -1.28197512e-16
2.20700180e-02 -1.28197512e-16
2.22211825e-02 -1.28197512e-16
2.23723470e-02 1.28197512e-16
2.25235115e-02 -2.56395025e-16
2.26746760e-02 2.56395025e-16
2.28258405e-02 -2.56395025e-16
2.29770050e-02 1.28197512e-16
2.31281695e-02 -2.56395025e-16
2.32793340e-02 -0.00000000e+00
2.34304985e-02 -2.56395025e-16
2.35816630e-02 2.56395025e-16
2.37328275e-02 2.56395025e-16
2.38839920e-02 2.56395025e-16
2.40351566e-02 1.28197512e-16
2.41863211e-02 1.28197512e-16
2.43374856e-02 2.56395025e-16
2.44886501e-02 1.28197512e-16
2.46398146e-02 2.56395025e-16
2.47909791e-02 -0.00000000e+00
2.49421436e-02 2.56395025e-16
2.50933081e-02 1.28197512e-16
2.52444726e-02 -0.00000000e+00
2.53956371e-02 2.56395025e-16
2.55468016e-02 1.28197512e-16
2.56979661e-02 1.28197512e-16
2.58491306e-02 1.28197512e-16
