#	Time	Error_of_Energy
2.41863211e-03 -1.92039874e-13
4.83726421e-03 -7.69185075e-13
7.25589632e-03 -1.73092281e-12
9.67452842e-03 -3.07712489e-12
1.20931605e-02 -4.80727852e-12
1.45117926e-02 -6.92151189e-12
1.69304247e-02 -9.41867124e-12
1.93490568e-02 -1.22982438e-11
2.17676890e-02 -1.55599731e-11
2.41863211e-02 -1.92032182e-11
2.66049532e-02 -2.32264407e-11
2.90235853e-02 -2.76289997e-11
3.14422174e-02 -3.24106387e-11
3.38608495e-02 -3.75687938e-11
3.62794816e-02 -4.31032086e-11
3.86981137e-02 -4.90127293e-11
4.11167458e-02 -5.52956894e-11
4.35353779e-02 -6.19510633e-11
4.59540100e-02 -6.89761588e-11
4.83726421e-02 -7.63703349e-11
5.07912742e-02 -8.41317969e-11
5.32099063e-02 -9.22584936e-11
5.56285384e-02 -1.00748887e-10
5.80471705e-02 -1.09600925e-10
6.04658027e-02 -1.18812173e-10
6.28844348e-02 -1.28380963e-10
6.53030669e-02 -1.38304861e-10
6.77216990e-02 -1.48581686e-10
7.01403311e-02 -1.59208619e-10
7.25589632e-02 -1.70183993e-10
7.49775953e-02 -1.81504730e-10
7.73962274e-02 -1.93168268e-10
7.98148595e-02 -2.05172170e-10
8.22334916e-02 -2.17512976e-10
8.46521237e-02 -2.30189018e-10
8.70707558e-02 -2.43195809e-10
8.94893879e-02 -2.56531555e-10
9.19080200e-02 -2.70193564e-10
9.43266521e-02 -2.84177349e-10
9.67452842e-02 -2.98480217e-10
9.91639164e-02 -3.13099349e-10
1.01582548e-01 -3.28030769e-10
1.04001181e-01 -3.43271402e-10
1.06419813e-01 -3.58816504e-10
1.08838445e-01 -3.74664666e-10
1.11257077e-01 -3.90810629e-10
1.13675709e-01 -4.07251191e-10
1.16094341e-01 -4.23982377e-10
1.18512973e-01 -4.41000725e-10
1.20931605e-01 -4.58301235e-10
1.23350237e-01 -4.75881986e-10
1.25768870e-01 -4.93736310e-10
1.28187502e-01 -5.11862156e-10
1.30606134e-01 -5.30254140e-10
1.33024766e-01 -5.48908673e-10
1.35443398e-01 -5.67821139e-10
1.37862030e-01 -5.86987309e-10
1.40280662e-01 -6.06402437e-10
1.42699294e-01 -6.26062551e-10
1.45117926e-01 -6.45962779e-10
1.47536558e-01 -6.66098891e-10
1.49955191e-01 -6.86465630e-10
1.52373823e-01 -7.07058509e-10
1.54792455e-01 -7.27873554e-10
1.57211087e-01 -7.48904100e-10
1.59629719e-01 -7.70147581e-10
1.62048351e-01 -7.91597333e-10
1.64466983e-01 -8.13249252e-10
1.66885615e-01 -8.35097826e-10
1.69304247e-01 -8.57138311e-10
1.71722880e-01 -8.79365837e-10
1.74141512e-01 -9.01775147e-10
1.76560144e-01 -9.24360728e-10
1.78978776e-01 -9.47117838e-10
1.81397408e-01 -9.70041091e-10
1.83816040e-01 -9.93124848e-10
1.86234672e-01 -1.01636360e-09
1.88653304e-01 -1.03975298e-09
1.91071936e-01 -1.06328683e-09
1.93490568e-01 -1.08695953e-09
1.95909201e-01 -1.11076658e-09
1.98327833e-01 -1.13470144e-09
2.00746465e-01 -1.15875937e-09
2.03165097e-01 -1.18293408e-09
2.05583729e-01 -1.20722059e-09
2.08002361e-01 -1.23161260e-09
2.10420993e-01 -1.25610551e-09
2.12839625e-01 -1.28069289e-09
2.15258257e-01 -1.30536925e-09
2.17676890e-01 -1.33012893e-09
2.20095522e-01 -1.35496630e-09
2.22514154e-01 -1.37987546e-09
2.24932786e-01 -1.40485052e-09
2.27351418e-01 -1.42988595e-09
2.29770050e-01 -1.45497562e-09
2.32188682e-01 -1.48011502e-09
2.34607314e-01 -1.50529673e-09
2.37025946e-01 -1.53051549e-09
2.39444579e-01 -1.55576553e-09
2.41863211e-01 -1.58104120e-09
2.44281843e-01 -1.60633637e-09
2.46700475e-01 -1.63164486e-09
2.49119107e-01 -1.65696195e-09
2.51537739e-01 -1.68228109e-09
2.53956371e-01 -1.70759625e-09
2.56375003e-01 -1.73290218e-09
2.58793635e-01 -1.75819209e-09
2.61212267e-01 -1.78346072e-09
2.63630900e-01 -1.80870306e-09
2.66049532e-01 -1.83391182e-09
2.68468164e-01 -1.85908199e-09
2.70886796e-01 -1.88420755e-09
2.73305428e-01 -1.90928247e-09
2.75724060e-01 -1.93430150e-09
2.78142692e-01 -1.95925874e-09
2.80561324e-01 -1.98414803e-09
2.82979956e-01 -2.00896373e-09
2.85398589e-01 -2.03370047e-09
2.87817221e-01 -2.05835259e-09
2.90235853e-01 -2.08291370e-09
2.92654485e-01 -2.10737865e-09
2.95073117e-01 -2.13174182e-09
2.97491749e-01 -2.15599756e-09
2.99910381e-01 -2.18013997e-09
3.02329013e-01 -2.20416367e-09
3.04747645e-01 -2.22806354e-09
3.07166277e-01 -2.25183276e-09
3.09584910e-01 -2.27546713e-09
3.12003542e-01 -2.29896073e-09
3.14422174e-01 -2.32230819e-09
3.16840806e-01 -2.34550399e-09
3.19259438e-01 -2.36854327e-09
3.21678070e-01 -2.39142024e-09
3.24096702e-01 -2.41412941e-09
3.26515334e-01 -2.43666627e-09
3.28933966e-01 -2.45902469e-09
3.31352599e-01 -2.48120004e-09
3.33771231e-01 -2.50318745e-09
3.36189863e-01 -2.52498128e-09
3.38608495e-01 -2.54657718e-09
3.41027127e-01 -2.56796950e-09
3.43445759e-01 -2.58915362e-09
3.45864391e-01 -2.61012417e-09
3.48283023e-01 -2.63087743e-09
3.50701655e-01 -2.65140736e-09
3.53120288e-01 -2.67171000e-09
3.55538920e-01 -2.69178035e-09
3.57957552e-01 -2.71161404e-09
3.60376184e-01 -2.73120621e-09
3.62794816e-01 -2.75055250e-09
3.65213448e-01 -2.76964803e-09
3.67632080e-01 -2.78848922e-09
3.70050712e-01 -2.80707093e-09
3.72469344e-01 -2.82538933e-09
3.74887976e-01 -2.84343980e-09
3.77306609e-01 -2.86121849e-09
3.79725241e-01 -2.87872168e-09
3.82143873e-01 -2.89594437e-09
3.84562505e-01 -2.91288337e-09
3.86981137e-01 -2.92953392e-09
3.89399769e-01 -2.94589333e-09
3.91818401e-01 -2.96195737e-09
3.94237033e-01 -2.97772208e-09
3.96655665e-01 -2.99318347e-09
3.99074298e-01 -3.00833846e-09
4.01492930e-01 -3.02318374e-09
4.03911562e-01 -3.03771569e-09
4.06330194e-01 -3.05193087e-09
4.08748826e-01 -3.06582607e-09
4.11167458e-01 -3.07939809e-09
4.13586090e-01 -3.09264371e-09
4.16004722e-01 -3.10556000e-09
4.18423354e-01 -3.11814386e-09
4.20841986e-01 -3.13039275e-09
4.23260619e-01 -3.14230281e-09
4.25679251e-01 -3.15387277e-09
4.28097883e-01 -3.16509864e-09
4.30516515e-01 -3.17597902e-09
4.32935147e-01 -3.18651006e-09
4.35353779e-01 -3.19669061e-09
4.37772411e-01 -3.20651720e-09
4.40191043e-01 -3.21598856e-09
4.42609675e-01 -3.22510187e-09
4.45028308e-01 -3.23385481e-09
4.47446940e-01 -3.24224636e-09
4.49865572e-01 -3.25027358e-09
4.52284204e-01 -3.25793569e-09
4.54702836e-01 -3.26522949e-09
4.57121468e-01 -3.27215459e-09
4.59540100e-01 -3.27870856e-09
4.61958732e-01 -3.28488986e-09
4.64377364e-01 -3.29069784e-09
4.66795996e-01 -3.29613085e-09
4.69214629e-01 -3.30118748e-09
4.71633261e-01 -3.30586643e-09
4.74051893e-01 -3.31016682e-09
4.76470525e-01 -3.31408774e-09
4.78889157e-01 -3.31762778e-09
4.81307789e-01 -3.32078683e-09
4.83726421e-01 -3.32356358e-09
4.86145053e-01 -3.32595780e-09
4.88563685e-01 -3.32796858e-09
4.90982318e-01 -3.32959541e-09
