#	Time	Error_of_Energy
2.41863211e-03 -7.69954260e-13
4.83726421e-03 -3.07930425e-12
7.25589632e-03 -6.92817816e-12
9.67452842e-03 -1.23151658e-11
1.20931605e-02 -1.92392417e-11
1.45117926e-02 -2.76986109e-11
1.69304247e-02 -3.76917352e-11
1.93490568e-02 -4.92157942e-11
2.17676890e-02 -6.22679675e-11
2.41863211e-02 -7.68459477e-11
2.66049532e-02 -9.29465296e-11
2.90235853e-02 -1.10564714e-10
3.14422174e-02 -1.29697808e-10
3.38608495e-02 -1.50340556e-10
3.62794816e-02 -1.72488215e-10
3.86981137e-02 -1.96135784e-10
4.11167458e-02 -2.21278265e-10
4.35353779e-02 -2.47908862e-10
4.59540100e-02 -2.76022577e-10
4.83726421e-02 -3.05611716e-10
5.07912742e-02 -3.36670641e-10
5.32099063e-02 -3.69190888e-10
5.56285384e-02 -4.03166434e-10
5.80471705e-02 -4.38587663e-10
6.04658027e-02 -4.75448165e-10
6.28844348e-02 -5.13738455e-10
6.53030669e-02 -5.53449173e-10
6.77216990e-02 -5.94571730e-10
7.01403311e-02 -6.37097024e-10
7.25589632e-02 -6.81014800e-10
7.49775953e-02 -7.26315057e-10
7.73962274e-02 -7.72986259e-10
7.98148595e-02 -8.21019816e-10
8.22334916e-02 -8.70402523e-10
8.46521237e-02 -9.21124253e-10
8.70707558e-02 -9.73172444e-10
8.94893879e-02 -1.02653543e-09
9.19080200e-02 -1.08120090e-09
9.43266521e-02 -1.13715655e-09
9.67452842e-02 -1.19438853e-09
9.91639164e-02 -1.25288442e-09
1.01582548e-01 -1.31262997e-09
1.04001181e-01 -1.37361224e-09
1.06419813e-01 -1.43581650e-09
1.08838445e-01 -1.49922863e-09
1.11257077e-01 -1.56383389e-09
1.13675709e-01 -1.62961729e-09
1.16094341e-01 -1.69656357e-09
1.18512973e-01 -1.76465722e-09
1.20931605e-01 -1.83388311e-09
1.23350237e-01 -1.90422444e-09
1.25768870e-01 -1.97566532e-09
1.28187502e-01 -2.04818884e-09
1.30606134e-01 -2.12177895e-09
1.33024766e-01 -2.19641798e-09
1.35443398e-01 -2.27208887e-09
1.37862030e-01 -2.34877431e-09
1.40280662e-01 -2.42645675e-09
1.42699294e-01 -2.50511746e-09
1.45117926e-01 -2.58473927e-09
1.47536558e-01 -2.66530243e-09
1.49955191e-01 -2.74678990e-09
1.52373823e-01 -2.82918206e-09
1.54792455e-01 -2.91245903e-09
1.57211087e-01 -2.99660249e-09
1.59629719e-01 -3.08159386e-09
1.62048351e-01 -3.16741209e-09
1.64466983e-01 -3.25403746e-09
1.66885615e-01 -3.34144996e-09
1.69304247e-01 -3.42963087e-09
1.71722880e-01 -3.51855738e-09
1.74141512e-01 -3.60821090e-09
1.76560144e-01 -3.69856990e-09
1.78978776e-01 -3.78961385e-09
1.81397408e-01 -3.88132122e-09
1.83816040e-01 -3.97367112e-09
1.86234672e-01 -4.06664200e-09
1.88653304e-01 -4.16021273e-09
1.91071936e-01 -4.25436162e-09
1.93490568e-01 -4.34906651e-09
1.95909201e-01 -4.44430572e-09
1.98327833e-01 -4.54005773e-09
2.00746465e-01 -4.63629944e-09
2.03165097e-01 -4.73300934e-09
2.05583729e-01 -4.83016459e-09
2.08002361e-01 -4.92774341e-09
2.10420993e-01 -5.02572272e-09
2.12839625e-01 -5.12407983e-09
2.15258257e-01 -5.22279306e-09
2.17676890e-01 -5.32183808e-09
2.20095522e-01 -5.42119333e-09
2.22514154e-01 -5.52083472e-09
2.24932786e-01 -5.62073981e-09
2.27351418e-01 -5.72088553e-09
2.29770050e-01 -5.82124892e-09
2.32188682e-01 -5.92180692e-09
2.34607314e-01 -6.02253555e-09
2.37025946e-01 -6.12341174e-09
2.39444579e-01 -6.22441254e-09
2.41863211e-01 -6.32551474e-09
2.44281843e-01 -6.42669449e-09
2.46700475e-01 -6.52792912e-09
2.49119107e-01 -6.62919452e-09
2.51537739e-01 -6.73046786e-09
2.53956371e-01 -6.83172505e-09
2.56375003e-01 -6.93294301e-09
2.58793635e-01 -7.03409905e-09
2.61212267e-01 -7.13516869e-09
2.63630900e-01 -7.23612987e-09
2.66049532e-01 -7.33695798e-09
2.68468164e-01 -7.43763072e-09
2.70886796e-01 -7.53812411e-09
2.73305428e-01 -7.63841559e-09
2.75724060e-01 -7.73848182e-09
2.78142692e-01 -7.83829935e-09
2.80561324e-01 -7.93784536e-09
2.82979956e-01 -8.03709716e-09
2.85398589e-01 -8.13603179e-09
2.87817221e-01 -8.23462568e-09
2.90235853e-01 -8.33285638e-09
2.92654485e-01 -8.43070198e-09
2.95073117e-01 -8.52813876e-09
2.97491749e-01 -8.62514530e-09
2.99910381e-01 -8.72169854e-09
3.02329013e-01 -8.81777617e-09
3.04747645e-01 -8.91335677e-09
3.07166277e-01 -9.00841689e-09
3.09584910e-01 -9.10293589e-09
3.12003542e-01 -9.19689159e-09
3.14422174e-01 -9.29026220e-09
3.16840806e-01 -9.38302592e-09
3.19259438e-01 -9.47516186e-09
3.21678070e-01 -9.56664860e-09
3.24096702e-01 -9.65746462e-09
3.26515334e-01 -9.74758965e-09
3.28933966e-01 -9.83700228e-09
3.31352599e-01 -9.92568214e-09
3.33771231e-01 -1.00136087e-08
3.36189863e-01 -1.01007619e-08
3.38608495e-01 -1.01871215e-08
3.41027127e-01 -1.02726672e-08
3.43445759e-01 -1.03573796e-08
3.45864391e-01 -1.04412395e-08
3.48283023e-01 -1.05242266e-08
3.50701655e-01 -1.06063227e-08
3.53120288e-01 -1.06875089e-08
3.55538920e-01 -1.07677655e-08
3.57957552e-01 -1.08470745e-08
3.60376184e-01 -1.09254179e-08
3.62794816e-01 -1.10027774e-08
3.65213448e-01 -1.10791352e-08
3.67632080e-01 -1.11544739e-08
3.70050712e-01 -1.12287760e-08
3.72469344e-01 -1.13020238e-08
3.74887976e-01 -1.13742015e-08
3.77306609e-01 -1.14452910e-08
3.79725241e-01 -1.15152769e-08
3.82143873e-01 -1.15841431e-08
3.84562505e-01 -1.16518729e-08
3.86981137e-01 -1.17184518e-08
3.89399769e-01 -1.17838636e-08
3.91818401e-01 -1.18480937e-08
3.94237033e-01 -1.19111271e-08
3.96655665e-01 -1.19729492e-08
3.99074298e-01 -1.20335460e-08
4.01492930e-01 -1.20929029e-08
4.03911562e-01 -1.21510070e-08
4.06330194e-01 -1.22078443e-08
4.08748826e-01 -1.22634020e-08
4.11167458e-01 -1.23176674e-08
4.13586090e-01 -1.23706274e-08
4.16004722e-01 -1.24222701e-08
4.18423354e-01 -1.24725844e-08
4.20841986e-01 -1.25215577e-08
4.23260619e-01 -1.25691792e-08
4.25679251e-01 -1.26154375e-08
4.28097883e-01 -1.26603225e-08
4.30516515e-01 -1.27038233e-08
4.32935147e-01 -1.27459301e-08
4.35353779e-01 -1.27866330e-08
4.37772411e-01 -1.28259225e-08
4.40191043e-01 -1.28637902e-08
4.42609675e-01 -1.29002267e-08
4.45028308e-01 -1.29352244e-08
4.47446940e-01 -1.29687742e-08
4.49865572e-01 -1.30008689e-08
4.52284204e-01 -1.30315015e-08
4.54702836e-01 -1.30606645e-08
4.57121468e-01 -1.30883509e-08
4.59540100e-01 -1.31145550e-08
4.61958732e-01 -1.31392702e-08
4.64377364e-01 -1.31624911e-08
4.66795996e-01 -1.31842119e-08
4.69214629e-01 -1.32044281e-08
4.71633261e-01 -1.32231350e-08
4.74051893e-01 -1.32403283e-08
4.76470525e-01 -1.32560031e-08
4.78889157e-01 -1.32701573e-08
4.81307789e-01 -1.32827868e-08
4.83726421e-01 -1.32938887e-08
4.86145053e-01 -1.33034607e-08
4.88563685e-01 -1.33115005e-08
4.90982318e-01 -1.33180055e-08
4.93400950e-01 -1.33229755e-08
4.95819582e-01 -1.33264085e-08
4.98238214e-01 -1.33283033e-08
5.00656846e-01 -1.33286613e-08
5.03075478e-01 -1.33274801e-08
5.05494110e-01 -1.33247618e-08
5.07912742e-01 -1.33205060e-08
5.10331374e-01 -1.33147143e-08
5.12750007e-01 -1.33073874e-08
5.15168639e-01 -1.32985279e-08
5.17587271e-01 -1.32881368e-08
5.20005903e-01 -1.32762172e-08
5.22424535e-01 -1.32627711e-08
5.24843167e-01 -1.32478025e-08
5.27261799e-01 -1.32313147e-08
5.29680431e-01 -1.32133108e-08
5.32099063e-01 -1.31937954e-08
5.34517695e-01 -1.31727735e-08
5.36936328e-01 -1.31502493e-08
5.39354960e-01 -1.31262278e-08
5.41773592e-01 -1.31007151e-08
5.44192224e-01 -1.30737172e-08
5.46610856e-01 -1.30452396e-08
5.49029488e-01 -1.30152898e-08
5.51448120e-01 -1.29838737e-08
5.53866752e-01 -1.29509993e-08
5.56285384e-01 -1.29166730e-08
5.58704017e-01 -1.28809047e-08
5.61122649e-01 -1.28437010e-08
5.63541281e-01 -1.28050711e-08
5.65959913e-01 -1.27650242e-08
5.68378545e-01 -1.27235690e-08
5.70797177e-01 -1.26807149e-08
5.73215809e-01 -1.26364724e-08
5.75634441e-01 -1.25908514e-08
5.78053073e-01 -1.25438622e-08
5.80471705e-01 -1.24955163e-08
5.82890338e-01 -1.24458235e-08
5.85308970e-01 -1.23947975e-08
5.87727602e-01 -1.23424477e-08
5.90146234e-01 -1.22887873e-08
5.92564866e-01 -1.22338287e-08
5.94983498e-01 -1.21775848e-08
5.97402130e-01 -1.21200679e-08
5.99820762e-01 -1.20612917e-08
6.02239394e-01 -1.20012695e-08
6.04658027e-01 -1.19400148e-08
6.07076659e-01 -1.18775429e-08
6.09495291e-01 -1.18138670e-08
6.11913923e-01 -1.17490029e-08
6.14332555e-01 -1.16829645e-08
6.16751187e-01 -1.16157676e-08
6.19169819e-01 -1.15474276e-08
6.21588451e-01 -1.14779602e-08
6.24007083e-01 -1.14073813e-08
6.26425716e-01 -1.13357079e-08
6.28844348e-01 -1.12629560e-08
6.31262980e-01 -1.11891414e-08
6.33681612e-01 -1.11142831e-08
6.36100244e-01 -1.10383964e-08
6.38518876e-01 -1.09615001e-08
6.40937508e-01 -1.08836119e-08
6.43356140e-01 -1.08047494e-08
6.45774772e-01 -1.07249306e-08
6.48193404e-01 -1.06441745e-08
6.50612037e-01 -1.05624996e-08
6.53030669e-01 -1.04799238e-08
6.55449301e-01 -1.03964670e-08
6.57867933e-01 -1.03121483e-08
6.60286565e-01 -1.02269876e-08
6.62705197e-01 -1.01410036e-08
6.65123829e-01 -1.00542172e-08
6.67542461e-01 -9.96664715e-09
6.69961093e-01 -9.87831521e-09
6.72379726e-01 -9.78924076e-09
6.74798358e-01 -9.69944405e-09
6.77216990e-01 -9.60894686e-09
6.79635622e-01 -9.51776920e-09
6.82054254e-01 -9.42593235e-09
6.84472886e-01 -9.33345771e-09
6.86891518e-01 -9.24036645e-09
6.89310150e-01 -9.14667996e-09
6.91728782e-01 -9.05242018e-09
6.94147414e-01 -8.95760863e-09
6.96566047e-01 -8.86226737e-09
6.98984679e-01 -8.76641781e-09
7.01403311e-01 -8.67008289e-09
7.03821943e-01 -8.57328454e-09
7.06240575e-01 -8.47604454e-09
7.08659207e-01 -8.37838637e-09
7.11077839e-01 -8.28033168e-09
7.13496471e-01 -8.18190343e-09
7.15915103e-01 -8.08312468e-09
7.18333736e-01 -7.98401800e-09
7.20752368e-01 -7.88460558e-09
7.23171000e-01 -7.78491150e-09
7.25589632e-01 -7.68495782e-09
7.28008264e-01 -7.58476839e-09
7.30426896e-01 -7.48436564e-09
7.32845528e-01 -7.38377353e-09
7.35264160e-01 -7.28301503e-09
7.37682792e-01 -7.18211282e-09
7.40101424e-01 -7.08109062e-09
7.42520057e-01 -6.97997175e-09
7.44938689e-01 -6.87877956e-09
7.47357321e-01 -6.77753775e-09
7.49775953e-01 -6.67626928e-09
7.52194585e-01 -6.57499735e-09
7.54613217e-01 -6.47374567e-09
7.57031849e-01 -6.37253758e-09
7.59450481e-01 -6.27139616e-09
7.61869113e-01 -6.17034524e-09
7.64287746e-01 -6.06940841e-09
7.66706378e-01 -5.96860850e-09
7.69125010e-01 -5.86796833e-09
7.71543642e-01 -5.76751147e-09
7.73962274e-01 -5.66726166e-09
7.76380906e-01 -5.56724158e-09
7.78799538e-01 -5.46747468e-09
7.81218170e-01 -5.36798393e-09
7.83636802e-01 -5.26879174e-09
7.86055435e-01 -5.16992172e-09
7.88474067e-01 -5.07139616e-09
7.90892699e-01 -4.97323789e-09
7.93311331e-01 -4.87547024e-09
7.95729963e-01 -4.77811525e-09
7.98148595e-01 -4.68119550e-09
8.00567227e-01 -4.58473366e-09
