#	Time	Error_of_Energy
1.20931605e-03 -1.16659736e-14
2.41863211e-03 -4.78176721e-14
3.62794816e-03 -1.08198700e-13
4.83726421e-03 -1.92296269e-13
6.04658027e-03 -3.00238574e-13
7.25589632e-03 -4.32538407e-13
8.46521237e-03 -5.89195767e-13
9.67452842e-03 -7.69313272e-13
1.08838445e-02 -9.73531909e-13
1.20931605e-02 -1.20262086e-12
1.33024766e-02 -1.45452898e-12
1.45117926e-02 -1.73079462e-12
1.57211087e-02 -2.03128958e-12
1.69304247e-02 -2.35537290e-12
1.81397408e-02 -2.70317275e-12
1.93490568e-02 -3.07571472e-12
2.05583729e-02 -3.47133224e-12
2.17676890e-02 -3.89117909e-12
2.29770050e-02 -4.33499888e-12
2.41863211e-02 -4.80189422e-12
2.53956371e-02 -5.29301889e-12
2.66049532e-02 -5.80811650e-12
2.78142692e-02 -6.34705884e-12
2.90235853e-02 -6.90907673e-12
3.02329013e-02 -7.49532396e-12
3.14422174e-02 -8.10464674e-12
3.26515334e-02 -8.73819884e-12
3.38608495e-02 -9.39495470e-12
3.50701655e-02 -1.00751707e-11
3.62794816e-02 -1.07791032e-11
3.74887976e-02 -1.15062395e-11
3.86981137e-02 -1.22565796e-11
3.99074298e-02 -1.30305080e-11
4.11167458e-02 -1.38281529e-11
4.23260619e-02 -1.46479760e-11
4.35353779e-02 -1.54921566e-11
4.47446940e-02 -1.63590282e-11
4.59540100e-02 -1.72488471e-11
4.71633261e-02 -1.81622544e-11
4.83726421e-02 -1.90978398e-11
4.95819582e-02 -2.00567572e-11
5.07912742e-02 -2.10386220e-11
5.20005903e-02 -2.20435623e-11
5.32099063e-02 -2.30710653e-11
5.44192224e-02 -2.41210030e-11
5.56285384e-02 -2.51938879e-11
5.68378545e-02 -2.62894639e-11
5.80471705e-02 -2.74076026e-11
5.92564866e-02 -2.85480476e-11
6.04658027e-02 -2.97109273e-11
6.16751187e-02 -3.08964979e-11
6.28844348e-02 -3.21038620e-11
6.40937508e-02 -3.33334044e-11
6.53030669e-02 -3.45855095e-11
6.65123829e-02 -3.58594082e-11
6.77216990e-02 -3.71552286e-11
6.89310150e-02 -3.84732273e-11
7.01403311e-02 -3.98130195e-11
7.13496471e-02 -4.11742206e-11
7.25589632e-02 -4.25576000e-11
7.37682792e-02 -4.39626447e-11
7.49775953e-02 -4.53883293e-11
7.61869113e-02 -4.68361920e-11
7.73962274e-02 -4.83050791e-11
7.86055435e-02 -4.97957598e-11
7.98148595e-02 -5.13069520e-11
8.10241756e-02 -5.28396815e-11
8.22334916e-02 -5.43930507e-11
8.34428077e-02 -5.59679572e-11
8.46521237e-02 -5.75628624e-11
8.58614398e-02 -5.91793049e-11
8.70707558e-02 -6.08160025e-11
8.82800719e-02 -6.24728272e-11
8.94893879e-02 -6.41506762e-11
9.06987040e-02 -6.58486523e-11
9.19080200e-02 -6.75670117e-11
