#	Time	Error_of_Energy
9.67452842e-03 -3.16183217e-09
1.93490568e-02 -1.26353330e-08
2.90235853e-02 -2.83845661e-08
3.86981137e-02 -5.03497962e-08
4.83726421e-02 -7.84477408e-08
5.80471705e-02 -1.12571906e-07
6.77216990e-02 -1.52593022e-07
7.73962274e-02 -1.98359569e-07
8.70707558e-02 -2.49698395e-07
9.67452842e-02 -3.06415413e-07
1.06419813e-01 -3.68296394e-07
1.16094341e-01 -4.35107820e-07
1.25768870e-01 -5.06597830e-07
1.35443398e-01 -5.82497223e-07
1.45117926e-01 -6.62520532e-07
1.54792455e-01 -7.46367153e-07
1.64466983e-01 -8.33722540e-07
1.74141512e-01 -9.24259428e-07
1.83816040e-01 -1.01763912e-06
1.93490568e-01 -1.11351281e-06
2.03165097e-01 -1.21152291e-06
2.12839625e-01 -1.31130445e-06
2.22514154e-01 -1.41248643e-06
2.32188682e-01 -1.51469330e-06
2.41863211e-01 -1.61754629e-06
2.51537739e-01 -1.72066489e-06
2.61212267e-01 -1.82366825e-06
2.70886796e-01 -1.92617656e-06
2.80561324e-01 -2.02781251e-06
2.90235853e-01 -2.12820258e-06
2.99910381e-01 -2.22697848e-06
3.09584910e-01 -2.32377840e-06
3.19259438e-01 -2.41824834e-06
3.28933966e-01 -2.51004340e-06
3.38608495e-01 -2.59882891e-06
3.48283023e-01 -2.68428169e-06
3.57957552e-01 -2.76609111e-06
3.67632080e-01 -2.84396022e-06
3.77306609e-01 -2.91760674e-06
3.86981137e-01 -2.98676401e-06
3.96655665e-01 -3.05118196e-06
4.06330194e-01 -3.11062787e-06
4.16004722e-01 -3.16488725e-06
4.25679251e-01 -3.21376447e-06
4.35353779e-01 -3.25708347e-06
4.45028308e-01 -3.29468835e-06
4.54702836e-01 -3.32644383e-06
4.64377364e-01 -3.35223577e-06
4.74051893e-01 -3.37197149e-06
4.83726421e-01 -3.38558010e-06
4.93400950e-01 -3.39301275e-06
5.03075478e-01 -3.39424275e-06
5.12750007e-01 -3.38926568e-06
5.22424535e-01 -3.37809942e-06
5.32099063e-01 -3.36078404e-06
5.41773592e-01 -3.33738175e-06
5.51448120e-01 -3.30797660e-06
5.61122649e-01 -3.27267428e-06
5.70797177e-01 -3.23160175e-06
5.80471705e-01 -3.18490678e-06
5.90146234e-01 -3.13275753e-06
5.99820762e-01 -3.07534194e-06
6.09495291e-01 -3.01286711e-06
6.19169819e-01 -2.94555863e-06
6.28844348e-01 -2.87365979e-06
6.38518876e-01 -2.79743079e-06
6.48193404e-01 -2.71714782e-06
6.57867933e-01 -2.63310215e-06
6.67542461e-01 -2.54559911e-06
6.77216990e-01 -2.45495704e-06
6.86891518e-01 -2.36150619e-06
6.96566047e-01 -2.26558756e-06
7.06240575e-01 -2.16755169e-06
7.15915103e-01 -2.06775744e-06
7.25589632e-01 -1.96657070e-06
7.35264160e-01 -1.86436308e-06
7.44938689e-01 -1.76151054e-06
7.54613217e-01 -1.65839207e-06
7.64287746e-01 -1.55538828e-06
7.73962274e-01 -1.45287998e-06
7.83636802e-01 -1.35124679e-06
7.93311331e-01 -1.25086573e-06
8.02985859e-01 -1.15210975e-06
8.12660388e-01 -1.05534638e-06
8.22334916e-01 -9.60936310e-07
8.32009445e-01 -8.69231975e-07
8.41683973e-01 -7.80576244e-07
8.51358501e-01 -6.95301064e-07
8.61033030e-01 -6.13726172e-07
8.70707558e-01 -5.36157839e-07
8.80382087e-01 -4.62887669e-07
8.90056615e-01 -3.94191439e-07
8.99731143e-01 -3.30328006e-07
9.09405672e-01 -2.71538269e-07
9.19080200e-01 -2.18044209e-07
9.28754729e-01 -1.70047992e-07
9.38429257e-01 -1.27731151e-07
9.48103786e-01 -9.12538575e-08
9.57778314e-01 -6.07542632e-08
9.67452842e-01 -3.63479436e-08
9.77127371e-01 -1.81274257e-08
9.86801899e-01 -6.16180651e-09
9.96476428e-01 -4.96474865e-10
1.00615096e+00 -1.15292484e-09
1.01582548e+00 -8.12866454e-09
1.02550001e+00 -2.13972312e-08
1.03517454e+00 -4.09082954e-08
1.04484907e+00 -6.65878689e-08
1.05452360e+00 -9.83386074e-08
1.06419813e+00 -1.36040206e-07
1.07387266e+00 -1.79549894e-07
1.08354718e+00 -2.28703008e-07
1.09322171e+00 -2.83313669e-07
1.10289624e+00 -3.43175529e-07
1.11257077e+00 -4.08062603e-07
1.12224530e+00 -4.77730182e-07
1.13191983e+00 -5.51915811e-07
1.14159435e+00 -6.30340333e-07
1.15126888e+00 -7.12709006e-07
1.16094341e+00 -7.98712660e-07
1.17061794e+00 -8.88028919e-07
1.18029247e+00 -9.80323462e-07
1.18996700e+00 -1.07525133e-06
1.19964152e+00 -1.17245824e-06
1.20931605e+00 -1.27158199e-06
1.21899058e+00 -1.37225381e-06
1.22866511e+00 -1.47409977e-06
1.23833964e+00 -1.57674221e-06
1.24801417e+00 -1.67980114e-06
1.25768870e+00 -1.78289568e-06
1.26736322e+00 -1.88564543e-06
1.27703775e+00 -1.98767194e-06
1.28671228e+00 -2.08860001e-06
