#	Time	Error_of_Energy
9.67452842e-03 1.40242976e-09
1.93490568e-02 2.80485876e-09
2.90235853e-02 4.20728788e-09
3.86981137e-02 5.60971649e-09
4.83726421e-02 7.01214471e-09
5.80471705e-02 8.41457281e-09
6.77216990e-02 9.81700052e-09
7.73962274e-02 1.12194281e-08
8.70707558e-02 1.26218553e-08
9.67452842e-02 1.40242821e-08
1.06419813e-01 1.54267094e-08
1.16094341e-01 1.68291363e-08
1.25768870e-01 1.82315628e-08
1.35443398e-01 1.96339891e-08
1.45117926e-01 2.10364157e-08
1.54792455e-01 2.24388421e-08
1.64466983e-01 2.38412683e-08
1.74141512e-01 2.52436950e-08
1.83816040e-01 2.66461211e-08
1.93490568e-01 2.80485478e-08
2.03165097e-01 2.94509741e-08
2.12839625e-01 3.08534004e-08
2.22514154e-01 3.22558274e-08
2.32188682e-01 3.36582541e-08
2.41863211e-01 3.50606813e-08
2.51537739e-01 3.64631082e-08
2.61212267e-01 3.78655357e-08
2.70886796e-01 3.92679634e-08
2.80561324e-01 4.06703913e-08
2.90235853e-01 4.20728196e-08
2.99910381e-01 4.34752475e-08
3.09584910e-01 4.48776765e-08
3.19259438e-01 4.62801058e-08
3.28933966e-01 4.76825350e-08
3.38608495e-01 4.90849644e-08
3.48283023e-01 5.04873951e-08
3.57957552e-01 5.18898248e-08
3.67632080e-01 5.32922558e-08
3.77306609e-01 5.46946871e-08
3.86981137e-01 5.60971185e-08
3.96655665e-01 5.74995508e-08
4.06330194e-01 5.89019829e-08
4.16004722e-01 6.03044156e-08
4.25679251e-01 6.17068486e-08
4.35353779e-01 6.31092826e-08
4.45028308e-01 6.45117166e-08
4.54702836e-01 6.59141512e-08
4.64377364e-01 6.73165861e-08
4.74051893e-01 6.87190210e-08
4.83726421e-01 7.01214570e-08
4.93400950e-01 7.15238929e-08
5.03075478e-01 7.29263295e-08
5.12750007e-01 7.43287659e-08
5.22424535e-01 7.57312036e-08
5.32099063e-01 7.71336411e-08
5.41773592e-01 7.85360788e-08
5.51448120e-01 7.99385170e-08
5.61122649e-01 8.13409556e-08
5.70797177e-01 8.27433944e-08
5.80471705e-01 8.41458334e-08
5.90146234e-01 8.55482727e-08
5.99820762e-01 8.69507121e-08
6.09495291e-01 8.83531520e-08
6.19169819e-01 8.97555920e-08
