#	Time	Error_of_Energy
4.83726421e-03 -4.93011737e-11
9.67452842e-03 -1.97159313e-10
1.45117926e-02 -4.43436990e-10
1.93490568e-02 -7.87904860e-10
2.41863211e-02 -1.23024281e-09
2.90235853e-02 -1.77003882e-09
3.38608495e-02 -2.40679241e-09
3.86981137e-02 -3.13991001e-09
4.35353779e-02 -3.96871154e-09
4.83726421e-02 -4.89242461e-09
5.32099063e-02 -5.91019223e-09
5.80471705e-02 -7.02106675e-09
6.28844348e-02 -8.22401644e-09
6.77216990e-02 -9.51792303e-09
7.25589632e-02 -1.09015842e-08
7.73962274e-02 -1.23737131e-08
8.22334916e-02 -1.39329428e-08
8.70707558e-02 -1.55778244e-08
9.19080200e-02 -1.73068296e-08
9.67452842e-02 -1.91183512e-08
1.01582548e-01 -2.10107080e-08
1.06419813e-01 -2.29821416e-08
1.11257077e-01 -2.50308220e-08
1.16094341e-01 -2.71548466e-08
1.20931605e-01 -2.93522429e-08
1.25768870e-01 -3.16209723e-08
1.30606134e-01 -3.39589285e-08
1.35443398e-01 -3.63639423e-08
1.40280662e-01 -3.88337815e-08
1.45117926e-01 -4.13661557e-08
1.49955191e-01 -4.39587155e-08
1.54792455e-01 -4.66090570e-08
1.59629719e-01 -4.93147224e-08
1.64466983e-01 -5.20732032e-08
1.69304247e-01 -5.48819432e-08
1.74141512e-01 -5.77383394e-08
1.78978776e-01 -6.06397445e-08
1.83816040e-01 -6.35834712e-08
1.88653304e-01 -6.65667929e-08
1.93490568e-01 -6.95869466e-08
1.98327833e-01 -7.26411364e-08
2.03165097e-01 -7.57265351e-08
2.08002361e-01 -7.88402869e-08
2.12839625e-01 -8.19795114e-08
2.17676890e-01 -8.51413036e-08
2.22514154e-01 -8.83227392e-08
2.27351418e-01 -9.15208766e-08
2.32188682e-01 -9.47327592e-08
2.37025946e-01 -9.79554175e-08
2.41863211e-01 -1.01185873e-07
2.46700475e-01 -1.04421142e-07
2.51537739e-01 -1.07658235e-07
2.56375003e-01 -1.10894162e-07
2.61212267e-01 -1.14125936e-07
2.66049532e-01 -1.17350572e-07
2.70886796e-01 -1.20565095e-07
2.75724060e-01 -1.23766538e-07
2.80561324e-01 -1.26951948e-07
2.85398589e-01 -1.30118387e-07
2.90235853e-01 -1.33262933e-07
2.95073117e-01 -1.36382688e-07
2.99910381e-01 -1.39474776e-07
3.04747645e-01 -1.42536347e-07
3.09584910e-01 -1.45564579e-07
3.14422174e-01 -1.48556683e-07
3.19259438e-01 -1.51509903e-07
3.24096702e-01 -1.54421520e-07
3.28933966e-01 -1.57288851e-07
3.33771231e-01 -1.60109258e-07
3.38608495e-01 -1.62880144e-07
3.43445759e-01 -1.65598960e-07
3.48283023e-01 -1.68263205e-07
3.53120288e-01 -1.70870426e-07
3.57957552e-01 -1.73418226e-07
3.62794816e-01 -1.75904263e-07
3.67632080e-01 -1.78326251e-07
3.72469344e-01 -1.80681962e-07
3.77306609e-01 -1.82969231e-07
3.82143873e-01 -1.85185958e-07
3.86981137e-01 -1.87330104e-07
3.91818401e-01 -1.89399699e-07
3.96655665e-01 -1.91392843e-07
4.01492930e-01 -1.93307704e-07
4.06330194e-01 -1.95142525e-07
4.11167458e-01 -1.96895620e-07
4.16004722e-01 -1.98565379e-07
4.20841986e-01 -2.00150270e-07
4.25679251e-01 -2.01648838e-07
4.30516515e-01 -2.03059706e-07
4.35353779e-01 -2.04381581e-07
4.40191043e-01 -2.05613250e-07
4.45028308e-01 -2.06753580e-07
4.49865572e-01 -2.07801529e-07
4.54702836e-01 -2.08756132e-07
4.59540100e-01 -2.09616514e-07
4.64377364e-01 -2.10381886e-07
4.69214629e-01 -2.11051546e-07
4.74051893e-01 -2.11624881e-07
4.78889157e-01 -2.12101363e-07
4.83726421e-01 -2.12480555e-07
4.88563685e-01 -2.12762110e-07
4.93400950e-01 -2.12945771e-07
4.98238214e-01 -2.13031367e-07
5.03075478e-01 -2.13018821e-07
5.07912742e-01 -2.12908144e-07
5.12750007e-01 -2.12699438e-07
5.17587271e-01 -2.12392894e-07
5.22424535e-01 -2.11988794e-07
5.27261799e-01 -2.11487508e-07
5.32099063e-01 -2.10889495e-07
5.36936328e-01 -2.10195305e-07
5.41773592e-01 -2.09405574e-07
5.46610856e-01 -2.08521026e-07
5.51448120e-01 -2.07542473e-07
5.56285384e-01 -2.06470813e-07
5.61122649e-01 -2.05307029e-07
5.65959913e-01 -2.04052189e-07
5.70797177e-01 -2.02707445e-07
5.75634441e-01 -2.01274031e-07
5.80471705e-01 -1.99753261e-07
5.85308970e-01 -1.98146533e-07
5.90146234e-01 -1.96455320e-07
5.94983498e-01 -1.94681177e-07
5.99820762e-01 -1.92825731e-07
6.04658027e-01 -1.90890687e-07
6.09495291e-01 -1.88877822e-07
6.14332555e-01 -1.86788985e-07
6.19169819e-01 -1.84626094e-07
6.24007083e-01 -1.82391137e-07
6.28844348e-01 -1.80086169e-07
6.33681612e-01 -1.77713306e-07
6.38518876e-01 -1.75274731e-07
6.43356140e-01 -1.72772685e-07
6.48193404e-01 -1.70209468e-07
6.53030669e-01 -1.67587439e-07
6.57867933e-01 -1.64909009e-07
6.62705197e-01 -1.62176641e-07
6.67542461e-01 -1.59392851e-07
6.72379726e-01 -1.56560199e-07
6.77216990e-01 -1.53681295e-07
6.82054254e-01 -1.50758786e-07
6.86891518e-01 -1.47795365e-07
6.91728782e-01 -1.44793761e-07
6.96566047e-01 -1.41756739e-07
7.01403311e-01 -1.38687098e-07
7.06240575e-01 -1.35587665e-07
7.11077839e-01 -1.32461297e-07
7.15915103e-01 -1.29310878e-07
7.20752368e-01 -1.26139311e-07
7.25589632e-01 -1.22949522e-07
7.30426896e-01 -1.19744453e-07
7.35264160e-01 -1.16527062e-07
7.40101424e-01 -1.13300317e-07
7.44938689e-01 -1.10067198e-07
7.49775953e-01 -1.06830689e-07
7.54613217e-01 -1.03593778e-07
7.59450481e-01 -1.00359455e-07
7.64287746e-01 -9.71307092e-08
7.69125010e-01 -9.39105228e-08
7.73962274e-01 -9.07018722e-08
7.78799538e-01 -8.75077235e-08
7.83636802e-01 -8.43310303e-08
7.88474067e-01 -8.11747297e-08
7.93311331e-01 -7.80417419e-08
7.98148595e-01 -7.49349649e-08
8.02985859e-01 -7.18572742e-08
8.07823123e-01 -6.88115170e-08
8.12660388e-01 -6.58005146e-08
8.17497652e-01 -6.28270537e-08
8.22334916e-01 -5.98938886e-08
8.27172180e-01 -5.70037354e-08
8.32009445e-01 -5.41592718e-08
8.36846709e-01 -5.13631345e-08
8.41683973e-01 -4.86179136e-08
8.46521237e-01 -4.59261555e-08
8.51358501e-01 -4.32903537e-08
8.56195766e-01 -4.07129530e-08
8.61033030e-01 -3.81963442e-08
8.65870294e-01 -3.57428618e-08
8.70707558e-01 -3.33547809e-08
8.75544822e-01 -3.10343182e-08
8.80382087e-01 -2.87836267e-08
8.85219351e-01 -2.66047957e-08
