#	Time	Error_of_Energy
1.20931605e-03 -2.82034527e-15
2.41863211e-03 -1.16659736e-14
3.62794816e-03 -2.69214776e-14
4.83726421e-03 -4.78176721e-14
6.04658027e-03 -7.47391497e-14
7.25589632e-03 -1.08198700e-13
8.46521237e-03 -1.47042547e-13
9.67452842e-03 -1.91783479e-13
1.08838445e-02 -2.43062484e-13
1.20931605e-02 -2.99982179e-13
1.33024766e-02 -3.63311750e-13
1.45117926e-02 -4.32282012e-13
1.57211087e-02 -5.07149359e-13
1.69304247e-02 -5.88554780e-13
1.81397408e-02 -6.75600890e-13
1.93490568e-02 -7.68672285e-13
2.05583729e-02 -8.67384369e-13
2.17676890e-02 -9.72249934e-13
2.29770050e-02 -1.08352538e-12
2.41863211e-02 -1.20031331e-12
2.53956371e-02 -1.32287013e-12
2.66049532e-02 -1.45222142e-12
2.78142692e-02 -1.58631602e-12
2.90235853e-02 -1.72682049e-12
3.02329013e-02 -1.87360664e-12
3.14422174e-02 -2.02603349e-12
3.26515334e-02 -2.18448561e-12
3.38608495e-02 -2.34845023e-12
3.50701655e-02 -2.51856833e-12
3.62794816e-02 -2.69471171e-12
3.74887976e-02 -2.87598299e-12
3.86981137e-02 -3.06392055e-12
3.99074298e-02 -3.25762699e-12
4.11167458e-02 -3.45684592e-12
4.23260619e-02 -3.66183374e-12
4.35353779e-02 -3.87259046e-12
4.47446940e-02 -4.08950065e-12
4.59540100e-02 -4.31230792e-12
4.71633261e-02 -4.54037130e-12
4.83726421e-02 -4.77433176e-12
4.95819582e-02 -5.01393291e-12
5.07912742e-02 -5.25968754e-12
5.20005903e-02 -5.51044187e-12
5.32099063e-02 -5.76760608e-12
5.44192224e-02 -6.02989819e-12
5.56285384e-02 -6.29847198e-12
5.68378545e-02 -6.57191728e-12
5.80471705e-02 -6.85151605e-12
5.92564866e-02 -7.13675552e-12
6.04658027e-02 -7.42712288e-12
6.16751187e-02 -7.72390012e-12
6.28844348e-02 -8.02567707e-12
6.40937508e-02 -8.33271011e-12
6.53030669e-02 -8.64615303e-12
6.65123829e-02 -8.96433925e-12
6.77216990e-02 -9.28842257e-12
6.89310150e-02 -9.61789017e-12
7.01403311e-02 -9.95261388e-12
7.13496471e-02 -1.02932347e-11
7.25589632e-02 -1.06388552e-11
7.37682792e-02 -1.09901163e-11
7.49775953e-02 -1.13467618e-11
7.61869113e-02 -1.17086634e-11
7.73962274e-02 -1.20756929e-11
7.86055435e-02 -1.24483630e-11
7.98148595e-02 -1.28261611e-11
8.10241756e-02 -1.32093435e-11
8.22334916e-02 -1.35976537e-11
8.34428077e-02 -1.39912201e-11
8.46521237e-02 -1.43896580e-11
8.58614398e-02 -1.47938647e-11
8.70707558e-02 -1.52029430e-11
8.82800719e-02 -1.56172774e-11
8.94893879e-02 -1.60363550e-11
9.06987040e-02 -1.64613298e-11
9.19080200e-02 -1.68909196e-11
9.31173361e-02 -1.73253810e-11
9.43266521e-02 -1.77652267e-11
9.55359682e-02 -1.82096875e-11
9.67452842e-02 -1.86592761e-11
9.79546003e-02 -1.91136081e-11
9.91639164e-02 -1.95733244e-11
1.00373232e-01 -2.00373994e-11
1.01582548e-01 -2.05062177e-11
