#	Time	Error_of_Energy
9.54929659e-03 2.79134050e-06
1.90985932e-02 1.09988357e-05
2.86478898e-02 2.41391903e-05
3.81971863e-02 4.14587120e-05
4.77464829e-02 6.20028813e-05
5.72957795e-02 8.46992827e-05
6.68450761e-02 1.08443084e-04
7.63943727e-02 1.32175229e-04
8.59436693e-02 1.54945945e-04
9.54929659e-02 1.75959373e-04
1.05042262e-01 1.94598312e-04
1.14591559e-01 2.10430700e-04
1.24140856e-01 2.23201219e-04
1.33690152e-01 2.32812233e-04
1.43239449e-01 2.39298306e-04
1.52788745e-01 2.42798057e-04
1.62338042e-01 2.43526272e-04
1.71887339e-01 2.41748336e-04
1.81436635e-01 2.37758180e-04
1.90985932e-01 2.31860296e-04
2.00535228e-01 2.24355817e-04
2.10084525e-01 2.15532385e-04
2.19633821e-01 2.05657292e-04
2.29183118e-01 1.94973328e-04
2.38732415e-01 1.83696759e-04
2.48281711e-01 1.72016915e-04
2.57831008e-01 1.60096926e-04
2.67380304e-01 1.48075225e-04
2.76929601e-01 1.36067528e-04
2.86478898e-01 1.24169066e-04
2.96028194e-01 1.12456890e-04
3.05577491e-01 1.00992141e-04
3.15126787e-01 8.98222137e-05
3.24676084e-01 7.89827507e-05
3.34225380e-01 6.84994554e-05
3.43774677e-01 5.83897099e-05
3.53323974e-01 4.86639992e-05
3.62873270e-01 3.93271518e-05
3.72422567e-01 3.03794093e-05
3.81971863e-01 2.18173408e-05
3.91521160e-01 1.36346190e-05
4.01070457e-01 5.82267315e-06
4.10619753e-01 -1.62876458e-06
4.20169050e-01 -8.73120584e-06
4.29718346e-01 -1.54970321e-05
4.39267643e-01 -2.19391889e-05
4.48816940e-01 -2.80709374e-05
4.58366236e-01 -3.39056548e-05
4.67915533e-01 -3.94566754e-05
4.77464829e-01 -4.47371657e-05
4.87014126e-01 -4.97600280e-05
4.96563422e-01 -5.45378268e-05
5.06112719e-01 -5.90827353e-05
5.15662016e-01 -6.34064967e-05
5.25211312e-01 -6.75203989e-05
5.34760609e-01 -7.14352590e-05
5.44309905e-01 -7.51614168e-05
5.53859202e-01 -7.87087341e-05
5.63408499e-01 -8.20865993e-05
5.72957795e-01 -8.53039364e-05
5.82507092e-01 -8.83692163e-05
5.92056388e-01 -9.12904712e-05
6.01605685e-01 -9.40753095e-05
6.11154981e-01 -9.67309332e-05
6.20704278e-01 -9.92641541e-05
6.30253575e-01 -1.01681412e-04
6.39802871e-01 -1.03988793e-04
6.49352168e-01 -1.06192045e-04
6.58901464e-01 -1.08296596e-04
6.68450761e-01 -1.10307572e-04
6.78000058e-01 -1.12229812e-04
