#	Time	Error_of_Energy
9.54929659e-03 -1.35841074e-05
1.90985932e-02 -5.37584101e-05
2.86478898e-02 -1.18838355e-04
3.81971863e-02 -2.06174361e-04
4.77464829e-02 -3.12365782e-04
5.72957795e-02 -4.33519202e-04
6.68450761e-02 -5.65519738e-04
7.63943727e-02 -7.04286256e-04
8.59436693e-02 -8.45987747e-04
9.54929659e-02 -9.87206837e-04
1.05042262e-01 -1.12504533e-03
1.14591559e-01 -1.25717439e-03
1.24140856e-01 -1.38183732e-03
1.33690152e-01 -1.49781594e-03
1.43239449e-01 -1.60437228e-03
1.52788745e-01 -1.70117643e-03
1.62338042e-01 -1.78822948e-03
1.71887339e-01 -1.86578839e-03
1.81436635e-01 -1.93429724e-03
1.90985932e-01 -1.99432742e-03
2.00535228e-01 -2.04652784e-03
2.10084525e-01 -2.09158509e-03
2.19633821e-01 -2.13019289e-03
2.29183118e-01 -2.16302954e-03
2.38732415e-01 -2.19074222e-03
2.48281711e-01 -2.21393676e-03
2.57831008e-01 -2.23317180e-03
2.67380304e-01 -2.24895609e-03
2.76929601e-01 -2.26174831e-03
2.86478898e-01 -2.27195845e-03
2.96028194e-01 -2.27995038e-03
3.05577491e-01 -2.28604503e-03
3.15126787e-01 -2.29052399e-03
3.24676084e-01 -2.29363319e-03
3.34225380e-01 -2.29558652e-03
3.43774677e-01 -2.29656938e-03
3.53323974e-01 -2.29674190e-03
3.62873270e-01 -2.29624203e-03
3.72422567e-01 -2.29518820e-03
3.81971863e-01 -2.29368190e-03
3.91521160e-01 -2.29180981e-03
4.01070457e-01 -2.28964580e-03
4.10619753e-01 -2.28725264e-03
4.20169050e-01 -2.28468354e-03
4.29718346e-01 -2.28198347e-03
4.39267643e-01 -2.27919028e-03
4.48816940e-01 -2.27633576e-03
4.58366236e-01 -2.27344647e-03
4.67915533e-01 -2.27054451e-03
4.77464829e-01 -2.26764817e-03
4.87014126e-01 -2.26477247e-03
4.96563422e-01 -2.26192968e-03
5.06112719e-01 -2.25912970e-03
5.15662016e-01 -2.25638043e-03
5.25211312e-01 -2.25368807e-03
5.34760609e-01 -2.25105740e-03
5.44309905e-01 -2.24849200e-03
5.53859202e-01 -2.24599440e-03
5.63408499e-01 -2.24356632e-03
5.72957795e-01 -2.24120873e-03
5.82507092e-01 -2.23892205e-03
5.92056388e-01 -2.23670618e-03
6.01605685e-01 -2.23456063e-03
6.11154981e-01 -2.23248459e-03
6.20704278e-01 -2.23047698e-03
6.30253575e-01 -2.22853650e-03
6.39802871e-01 -2.22666170e-03
6.49352168e-01 -2.22485100e-03
6.58901464e-01 -2.22310272e-03
6.68450761e-01 -2.22141511e-03
6.78000058e-01 -2.21978639e-03
6.87549354e-01 -2.21821473e-03
6.97098651e-01 -2.21669831e-03
7.06647947e-01 -2.21523531e-03
7.16197244e-01 -2.21382392e-03
7.25746540e-01 -2.21246234e-03
7.35295837e-01 -2.21114883e-03
7.44845134e-01 -2.20988165e-03
7.54394430e-01 -2.20865911e-03
7.63943727e-01 -2.20747959e-03
7.73493023e-01 -2.20634147e-03
7.83042320e-01 -2.20524322e-03
7.92591617e-01 -2.20418332e-03
8.02140913e-01 -2.20316032e-03
8.11690210e-01 -2.20217282e-03
8.21239506e-01 -2.20121946e-03
8.30788803e-01 -2.20029893e-03
8.40338100e-01 -2.19940997e-03
8.49887396e-01 -2.19855137e-03
8.59436693e-01 -2.19772196e-03
8.68985989e-01 -2.19692062e-03
8.78535286e-01 -2.19614627e-03
8.88084582e-01 -2.19539787e-03
8.97633879e-01 -2.19467442e-03
9.07183176e-01 -2.19397497e-03
9.16732472e-01 -2.19329860e-03
9.26281769e-01 -2.19264443e-03
9.35831065e-01 -2.19201162e-03
9.45380362e-01 -2.19139935e-03
9.54929659e-01 -2.19080685e-03
9.64478955e-01 -2.19023337e-03
9.74028252e-01 -2.18967819e-03
9.83577548e-01 -2.18914064e-03
9.93126845e-01 -2.18862005e-03
1.00267614e+00 -2.18811579e-03
1.01222544e+00 -2.18762725e-03
1.02177473e+00 -2.18715387e-03
1.03132403e+00 -2.18669507e-03
1.04087333e+00 -2.18625034e-03
1.05042262e+00 -2.18581915e-03
