#	Time	Error_of_Energy
4.77464829e-03 1.74864512e-07
9.54929659e-03 6.96829499e-07
1.43239449e-02 1.55807456e-06
1.90985932e-02 2.74578071e-06
2.38732415e-02 4.24244410e-06
2.86478898e-02 6.02629825e-06
3.34225380e-02 8.07182877e-06
3.81971863e-02 1.03503619e-05
4.29718346e-02 1.28307055e-05
4.77464829e-02 1.54798220e-05
5.25211312e-02 1.82635089e-05
5.72957795e-02 2.11470699e-05
6.20704278e-02 2.40959545e-05
6.68450761e-02 2.70763514e-05
7.16197244e-02 3.00557235e-05
7.63943727e-02 3.30032719e-05
8.11690210e-02 3.58903253e-05
8.59436693e-02 3.86906497e-05
9.07183176e-02 4.13806791e-05
9.54929659e-02 4.39396683e-05
1.00267614e-01 4.63497742e-05
1.05042262e-01 4.85960707e-05
1.09816911e-01 5.06665043e-05
1.14591559e-01 5.25518005e-05
1.19366207e-01 5.42453274e-05
1.24140856e-01 5.57429270e-05
1.28915504e-01 5.70427215e-05
1.33690152e-01 5.81449031e-05
1.38464800e-01 5.90515128e-05
1.43239449e-01 5.97662173e-05
1.48014097e-01 6.02940855e-05
1.52788745e-01 6.06413728e-05
1.57563394e-01 6.08153139e-05
1.62338042e-01 6.08239281e-05
1.67112690e-01 6.06758392e-05
1.71887339e-01 6.03801105e-05
1.76661987e-01 5.99460958e-05
1.81436635e-01 5.93833074e-05
1.86211283e-01 5.87012996e-05
1.90985932e-01 5.79095680e-05
1.95760580e-01 5.70174641e-05
2.00535228e-01 5.60341232e-05
2.05309877e-01 5.49684055e-05
2.10084525e-01 5.38288489e-05
2.14859173e-01 5.26236323e-05
2.19633821e-01 5.13605481e-05
2.24408470e-01 5.00469837e-05
2.29183118e-01 4.86899094e-05
2.33957766e-01 4.72958730e-05
2.38732415e-01 4.58709994e-05
2.43507063e-01 4.44209953e-05
2.48281711e-01 4.29511565e-05
2.53056360e-01 4.14663790e-05
2.57831008e-01 3.99711722e-05
2.62605656e-01 3.84696740e-05
2.67380304e-01 3.69656667e-05
2.72154953e-01 3.54625946e-05
2.76929601e-01 3.39635819e-05
2.81704249e-01 3.24714504e-05
2.86478898e-01 3.09887382e-05
2.91253546e-01 2.95177170e-05
2.96028194e-01 2.80604104e-05
3.00802842e-01 2.66186107e-05
3.05577491e-01 2.51938956e-05
3.10352139e-01 2.37876443e-05
3.15126787e-01 2.24010525e-05
3.19901436e-01 2.10351474e-05
3.24676084e-01 1.96908010e-05
3.29450732e-01 1.83687433e-05
