#	Time	Error_of_Energy
3.81971863e-02 2.63379706e-05
7.63943727e-02 6.22505891e-05
1.14591559e-01 9.02251013e-05
1.52788745e-01 1.05825260e-04
1.90985932e-01 1.13107907e-04
2.29183118e-01 1.16411816e-04
2.67380304e-01 1.18081227e-04
3.05577491e-01 1.19079333e-04
3.43774677e-01 1.19758723e-04
3.81971863e-01 1.20251630e-04
4.20169050e-01 1.20617491e-04
4.58366236e-01 1.20890775e-04
4.96563422e-01 1.21095304e-04
5.34760609e-01 1.21248689e-04
5.72957795e-01 1.21364104e-04
6.11154981e-01 1.21451361e-04
6.49352168e-01 1.21517714e-04
6.87549354e-01 1.21568503e-04
7.25746540e-01 1.21607652e-04
7.63943727e-01 1.21638047e-04
8.02140913e-01 1.21661819e-04
8.40338100e-01 1.21680546e-04
8.78535286e-01 1.21695404e-04
9.16732472e-01 1.21707273e-04
9.54929659e-01 1.21716819e-04
9.93126845e-01 1.21724545e-04
1.03132403e+00 1.21730838e-04
1.06952122e+00 1.21735993e-04
1.10771840e+00 1.21740240e-04
1.14591559e+00 1.21743759e-04
1.18411278e+00 1.21746689e-04
1.22230996e+00 1.21749140e-04
1.26050715e+00 1.21751202e-04
1.29870434e+00 1.21752943e-04
1.33690152e+00 1.21754419e-04
1.37509871e+00 1.21755677e-04
1.41329589e+00 1.21756752e-04
1.45149308e+00 1.21757675e-04
1.48969027e+00 1.21758470e-04
1.52788745e+00 1.21759157e-04
1.56608464e+00 1.21759753e-04
1.60428183e+00 1.21760272e-04
1.64247901e+00 1.21760724e-04
1.68067620e+00 1.21761120e-04
1.71887339e+00 1.21761468e-04
1.75707057e+00 1.21761774e-04
1.79526776e+00 1.21762044e-04
1.83346494e+00 1.21762282e-04
1.87166213e+00 1.21762494e-04
1.90985932e+00 1.21762682e-04
1.94805650e+00 1.21762849e-04
1.98625369e+00 1.21762999e-04
2.02445088e+00 1.21763132e-04
2.06264806e+00 1.21763252e-04
2.10084525e+00 1.21763360e-04
2.13904244e+00 1.21763457e-04
2.17723962e+00 1.21763544e-04
2.21543681e+00 1.21763622e-04
2.25363399e+00 1.21763694e-04
2.29183118e+00 1.21763758e-04
2.33002837e+00 1.21763817e-04
2.36822555e+00 1.21763870e-04
2.40642274e+00 1.21763918e-04
2.44461993e+00 1.21763962e-04
2.48281711e+00 1.21764002e-04
2.52101430e+00 1.21764039e-04
2.55921148e+00 1.21764073e-04
2.59740867e+00 1.21764104e-04
2.63560586e+00 1.21764132e-04
2.67380304e+00 1.21764158e-04
2.71200023e+00 1.21764182e-04
2.75019742e+00 1.21764204e-04
2.78839460e+00 1.21764224e-04
2.82659179e+00 1.21764243e-04
2.86478898e+00 1.21764260e-04
2.90298616e+00 1.21764276e-04
2.94118335e+00 1.21764291e-04
2.97938053e+00 1.21764304e-04
3.01757772e+00 1.21764317e-04
3.05577491e+00 1.21764329e-04
3.09397209e+00 1.21764340e-04
3.13216928e+00 1.21764350e-04
3.17036647e+00 1.21764359e-04
3.20856365e+00 1.21764368e-04
3.24676084e+00 1.21764376e-04
3.28495803e+00 1.21764384e-04
3.32315521e+00 1.21764391e-04
3.36135240e+00 1.21764398e-04
3.39954958e+00 1.21764404e-04
3.43774677e+00 1.21764410e-04
3.47594396e+00 1.21764415e-04
3.51414114e+00 1.21764420e-04
3.55233833e+00 1.21764425e-04
3.59053552e+00 1.21764429e-04
3.62873270e+00 1.21764434e-04
3.66692989e+00 1.21764438e-04
3.70512708e+00 1.21764441e-04
3.74332426e+00 1.21764445e-04
3.78152145e+00 1.21764448e-04
3.81971863e+00 1.21764451e-04
3.85791582e+00 1.21764454e-04
3.89611301e+00 1.21764457e-04
3.93431019e+00 1.21764460e-04
3.97250738e+00 1.21764462e-04
4.01070457e+00 1.21764464e-04
4.04890175e+00 1.21764466e-04
4.08709894e+00 1.21764469e-04
4.12529612e+00 1.21764470e-04
4.16349331e+00 1.21764472e-04
4.20169050e+00 1.21764474e-04
4.23988768e+00 1.21764476e-04
4.27808487e+00 1.21764477e-04
4.31628206e+00 1.21764479e-04
4.35447924e+00 1.21764480e-04
4.39267643e+00 1.21764482e-04
4.43087362e+00 1.21764483e-04
4.46907080e+00 1.21764484e-04
4.50726799e+00 1.21764485e-04
4.54546517e+00 1.21764486e-04
4.58366236e+00 1.21764487e-04
4.62185955e+00 1.21764488e-04
4.66005673e+00 1.21764489e-04
4.69825392e+00 1.21764490e-04
4.73645111e+00 1.21764491e-04
4.77464829e+00 1.21764492e-04
4.81284548e+00 1.21764492e-04
4.85104267e+00 1.21764493e-04
4.88923985e+00 1.21764494e-04
4.92743704e+00 1.21764495e-04
4.96563422e+00 1.21764495e-04
5.00383141e+00 1.21764496e-04
5.04202860e+00 1.21764496e-04
5.08022578e+00 1.21764497e-04
5.11842297e+00 1.21764497e-04
5.15662016e+00 1.21764498e-04
5.19481734e+00 1.21764498e-04
5.23301453e+00 1.21764499e-04
5.27121172e+00 1.21764499e-04
5.30940890e+00 1.21764500e-04
5.34760609e+00 1.21764500e-04
5.38580327e+00 1.21764500e-04
5.42400046e+00 1.21764501e-04
5.46219765e+00 1.21764501e-04
5.50039483e+00 1.21764501e-04
5.53859202e+00 1.21764502e-04
5.57678921e+00 1.21764502e-04
5.61498639e+00 1.21764502e-04
5.65318358e+00 1.21764503e-04
5.69138076e+00 1.21764503e-04
5.72957795e+00 1.21764503e-04
5.76777514e+00 1.21764503e-04
5.80597232e+00 1.21764504e-04
5.84416951e+00 1.21764504e-04
5.88236670e+00 1.21764504e-04
5.92056388e+00 1.21764504e-04
5.95876107e+00 1.21764504e-04
5.99695826e+00 1.21764505e-04
6.03515544e+00 1.21764505e-04
6.07335263e+00 1.21764505e-04
6.11154981e+00 1.21764505e-04
6.14974700e+00 1.21764505e-04
6.18794419e+00 1.21764505e-04
6.22614137e+00 1.21764506e-04
6.26433856e+00 1.21764506e-04
6.30253575e+00 1.21764506e-04
6.34073293e+00 1.21764506e-04
6.37893012e+00 1.21764506e-04
6.41712731e+00 1.21764506e-04
6.45532449e+00 1.21764506e-04
6.49352168e+00 1.21764506e-04
6.53171886e+00 1.21764507e-04
6.56991605e+00 1.21764507e-04
6.60811324e+00 1.21764507e-04
6.64631042e+00 1.21764507e-04
6.68450761e+00 1.21764507e-04
6.72270480e+00 1.21764507e-04
6.76090198e+00 1.21764507e-04
6.79909917e+00 1.21764507e-04
6.83729636e+00 1.21764507e-04
6.87549354e+00 1.21764507e-04
6.91369073e+00 1.21764507e-04
6.95188791e+00 1.21764507e-04
6.99008510e+00 1.21764507e-04
7.02828229e+00 1.21764507e-04
7.06647947e+00 1.21764507e-04
7.10467666e+00 1.21764507e-04
7.14287385e+00 1.21764507e-04
7.18107103e+00 1.21764508e-04
7.21926822e+00 1.21764508e-04
7.25746540e+00 1.21764508e-04
7.29566259e+00 1.21764508e-04
7.33385978e+00 1.21764508e-04
7.37205696e+00 1.21764508e-04
7.41025415e+00 1.21764508e-04
7.44845134e+00 1.21764508e-04
7.48664852e+00 1.21764508e-04
7.52484571e+00 1.21764508e-04
7.56304290e+00 1.21764508e-04
7.60124008e+00 1.21764508e-04
7.63943727e+00 1.21764508e-04
7.67763445e+00 1.21764508e-04
7.71583164e+00 1.21764508e-04
7.75402883e+00 1.21764508e-04
7.79222601e+00 1.21764508e-04
7.83042320e+00 1.21764508e-04
7.86862039e+00 1.21764508e-04
7.90681757e+00 1.21764507e-04
7.94501476e+00 1.21764507e-04
7.98321195e+00 1.21764507e-04
8.02140913e+00 1.21764507e-04
8.05960632e+00 1.21764507e-04
8.09780350e+00 1.21764507e-04
8.13600069e+00 1.21764507e-04
8.17419788e+00 1.21764507e-04
8.21239506e+00 1.21764507e-04
8.25059225e+00 1.21764507e-04
8.28878944e+00 1.21764507e-04
8.32698662e+00 1.21764507e-04
8.36518381e+00 1.21764507e-04
8.40338100e+00 1.21764507e-04
8.44157818e+00 1.21764507e-04
8.47977537e+00 1.21764507e-04
8.51797255e+00 1.21764506e-04
8.55616974e+00 1.21764506e-04
8.59436693e+00 1.21764506e-04
8.63256411e+00 1.21764506e-04
8.67076130e+00 1.21764506e-04
8.70895849e+00 1.21764506e-04
8.74715567e+00 1.21764506e-04
8.78535286e+00 1.21764506e-04
8.82355005e+00 1.21764506e-04
8.86174723e+00 1.21764505e-04
8.89994442e+00 1.21764505e-04
8.93814160e+00 1.21764505e-04
8.97633879e+00 1.21764505e-04
9.01453598e+00 1.21764505e-04
9.05273316e+00 1.21764505e-04
9.09093035e+00 1.21764504e-04
9.12912754e+00 1.21764504e-04
9.16732472e+00 1.21764504e-04
9.20552191e+00 1.21764504e-04
9.24371909e+00 1.21764504e-04
9.28191628e+00 1.21764503e-04
9.32011347e+00 1.21764503e-04
9.35831065e+00 1.21764503e-04
9.39650784e+00 1.21764502e-04
9.43470503e+00 1.21764502e-04
9.47290221e+00 1.21764502e-04
9.51109940e+00 1.21764502e-04
9.54929659e+00 1.21764501e-04
9.58749377e+00 1.21764501e-04
9.62569096e+00 1.21764501e-04
9.66388814e+00 1.21764500e-04
9.70208533e+00 1.21764500e-04
9.74028252e+00 1.21764499e-04
9.77847970e+00 1.21764499e-04
9.81667689e+00 1.21764499e-04
9.85487408e+00 1.21764498e-04
9.89307126e+00 1.21764498e-04
9.93126845e+00 1.21764497e-04
9.96946564e+00 1.21764496e-04
1.00076628e+01 1.21764496e-04
1.00458600e+01 1.21764495e-04
1.00840572e+01 1.21764495e-04
1.01222544e+01 1.21764494e-04
1.01604516e+01 1.21764493e-04
1.01986488e+01 1.21764493e-04
1.02368459e+01 1.21764492e-04
1.02750431e+01 1.21764491e-04
1.03132403e+01 1.21764490e-04
1.03514375e+01 1.21764489e-04
1.03896347e+01 1.21764488e-04
1.04278319e+01 1.21764487e-04
1.04660291e+01 1.21764486e-04
1.05042262e+01 1.21764485e-04
1.05424234e+01 1.21764484e-04
1.05806206e+01 1.21764483e-04
1.06188178e+01 1.21764482e-04
1.06570150e+01 1.21764480e-04
1.06952122e+01 1.21764479e-04
1.07334094e+01 1.21764477e-04
1.07716065e+01 1.21764476e-04
1.08098037e+01 1.21764474e-04
1.08480009e+01 1.21764472e-04
1.08861981e+01 1.21764471e-04
1.09243953e+01 1.21764469e-04
1.09625925e+01 1.21764467e-04
1.10007897e+01 1.21764464e-04
1.10389869e+01 1.21764462e-04
1.10771840e+01 1.21764460e-04
1.11153812e+01 1.21764457e-04
1.11535784e+01 1.21764454e-04
1.11917756e+01 1.21764451e-04
1.12299728e+01 1.21764448e-04
1.12681700e+01 1.21764445e-04
1.13063672e+01 1.21764441e-04
1.13445643e+01 1.21764437e-04
1.13827615e+01 1.21764433e-04
1.14209587e+01 1.21764429e-04
1.14591559e+01 1.21764425e-04
1.14973531e+01 1.21764420e-04
1.15355503e+01 1.21764415e-04
1.15737475e+01 1.21764409e-04
1.16119446e+01 1.21764403e-04
1.16501418e+01 1.21764397e-04
1.16883390e+01 1.21764390e-04
1.17265362e+01 1.21764383e-04
1.17647334e+01 1.21764375e-04
1.18029306e+01 1.21764367e-04
1.18411278e+01 1.21764358e-04
1.18793250e+01 1.21764348e-04
1.19175221e+01 1.21764338e-04
1.19557193e+01 1.21764327e-04
1.19939165e+01 1.21764315e-04
1.20321137e+01 1.21764302e-04
1.20703109e+01 1.21764288e-04
1.21085081e+01 1.21764273e-04
1.21467053e+01 1.21764257e-04
1.21849024e+01 1.21764240e-04
1.22230996e+01 1.21764221e-04
1.22612968e+01 1.21764200e-04
1.22994940e+01 1.21764178e-04
1.23376912e+01 1.21764154e-04
1.23758884e+01 1.21764127e-04
1.24140856e+01 1.21764098e-04
1.24522827e+01 1.21764067e-04
1.24904799e+01 1.21764033e-04
1.25286771e+01 1.21763995e-04
1.25668743e+01 1.21763954e-04
1.26050715e+01 1.21763909e-04
1.26432687e+01 1.21763860e-04
