#	Time	Error_of_Energy
1.90985932e-02 -2.16584289e-04
3.81971863e-02 -8.30456024e-04
5.72957795e-02 -1.74557595e-03
7.63943727e-02 -2.83459350e-03
9.54929659e-02 -3.97137160e-03
1.14591559e-01 -5.05491211e-03
1.33690152e-01 -6.01962091e-03
1.52788745e-01 -6.83388622e-03
1.71887339e-01 -7.49218011e-03
1.90985932e-01 -8.00555293e-03
2.10084525e-01 -8.39345882e-03
2.29183118e-01 -8.67797877e-03
2.48281711e-01 -8.88035192e-03
2.67380304e-01 -9.01925389e-03
2.86478898e-01 -9.11020679e-03
3.05577491e-01 -9.16562830e-03
3.24676084e-01 -9.19518581e-03
3.43774677e-01 -9.20625518e-03
3.62873270e-01 -9.20437664e-03
3.81971863e-01 -9.19365899e-03
4.01070457e-01 -9.17711570e-03
4.20169050e-01 -9.15693373e-03
4.39267643e-01 -9.13468278e-03
4.58366236e-01 -9.11147545e-03
4.77464829e-01 -9.08808814e-03
4.96563422e-01 -9.06505156e-03
5.15662016e-01 -9.04271796e-03
5.34760609e-01 -9.02131091e-03
5.53859202e-01 -9.00096185e-03
5.72957795e-01 -8.98173702e-03
5.92056388e-01 -8.96365707e-03
6.11154981e-01 -8.94671133e-03
6.30253575e-01 -8.93086824e-03
6.49352168e-01 -8.91608278e-03
6.68450761e-01 -8.90230187e-03
6.87549354e-01 -8.88946815e-03
7.06647947e-01 -8.87752264e-03
7.25746540e-01 -8.86640662e-03
7.44845134e-01 -8.85606282e-03
7.63943727e-01 -8.84643626e-03
7.83042320e-01 -8.83747474e-03
8.02140913e-01 -8.82912907e-03
8.21239506e-01 -8.82135323e-03
8.40338100e-01 -8.81410435e-03
8.59436693e-01 -8.80734264e-03
8.78535286e-01 -8.80103127e-03
8.97633879e-01 -8.79513621e-03
9.16732472e-01 -8.78962612e-03
9.35831065e-01 -8.78447208e-03
9.54929659e-01 -8.77964752e-03
9.74028252e-01 -8.77512796e-03
9.93126845e-01 -8.77089093e-03
1.01222544e+00 -8.76691574e-03
1.03132403e+00 -8.76318338e-03
1.05042262e+00 -8.75967636e-03
1.06952122e+00 -8.75637859e-03
1.08861981e+00 -8.75327528e-03
1.10771840e+00 -8.75035280e-03
1.12681700e+00 -8.74759860e-03
1.14591559e+00 -8.74500111e-03
1.16501418e+00 -8.74254968e-03
1.18411278e+00 -8.74023447e-03
1.20321137e+00 -8.73804640e-03
1.22230996e+00 -8.73597707e-03
1.24140856e+00 -8.73401873e-03
1.26050715e+00 -8.73216421e-03
1.27960574e+00 -8.73040687e-03
1.29870434e+00 -8.72874056e-03
1.31780293e+00 -8.72715957e-03
1.33690152e+00 -8.72565862e-03
1.35600012e+00 -8.72423280e-03
1.37509871e+00 -8.72287755e-03
1.39419730e+00 -8.72158863e-03
1.41329589e+00 -8.72036209e-03
1.43239449e+00 -8.71919426e-03
1.45149308e+00 -8.71808173e-03
1.47059167e+00 -8.71702130e-03
1.48969027e+00 -8.71601001e-03
1.50878886e+00 -8.71504508e-03
1.52788745e+00 -8.71412391e-03
1.54698605e+00 -8.71324408e-03
1.56608464e+00 -8.71240333e-03
1.58518323e+00 -8.71159954e-03
1.60428183e+00 -8.71083072e-03
1.62338042e+00 -8.71009501e-03
1.64247901e+00 -8.70939066e-03
1.66157761e+00 -8.70871604e-03
1.68067620e+00 -8.70806961e-03
1.69977479e+00 -8.70744994e-03
1.71887339e+00 -8.70685565e-03
1.73797198e+00 -8.70628548e-03
