#	Time	Error_of_Energy	Error_of_Position
2.63928615e-03 -3.04604508e-08 1.72732724e-07
5.27857230e-03 -1.21695787e-07 3.45381080e-07
7.91785845e-03 -2.73269219e-07 5.17839523e-07
1.05571446e-02 -4.84456936e-07 6.90066148e-07
1.31964307e-02 -7.54254325e-07 8.61981314e-07
1.58357169e-02 -1.08138449e-06 1.03341928e-06
1.84750030e-02 -1.46430909e-06 1.20435911e-06
2.11142892e-02 -1.90124126e-06 1.37478191e-06
2.37535753e-02 -2.39016036e-06 1.54451291e-06
2.63928615e-02 -2.92882863e-06 1.71342617e-06
2.90321476e-02 -3.51480916e-06 1.88158918e-06
3.16714338e-02 -4.14548532e-06 2.04892436e-06
3.43107199e-02 -4.81808109e-06 2.21518675e-06
3.69500061e-02 -5.52968231e-06 2.38037221e-06
3.95892922e-02 -6.27725835e-06 2.54455195e-06
4.22285784e-02 -7.05768415e-06 2.70760638e-06
4.48678645e-02 -7.86776234e-06 2.86928205e-06
4.75071507e-02 -8.70424508e-06 3.02962146e-06
5.01464368e-02 -9.56385559e-06 3.18870274e-06
5.27857230e-02 -1.04433090e-05 3.34643532e-06
5.54250091e-02 -1.13393326e-05 3.50258827e-06
5.80642953e-02 -1.22486846e-05 3.65710671e-06
6.07035814e-02 -1.31681726e-05 3.81010420e-06
6.33428676e-02 -1.40946702e-05 3.96157749e-06
6.59821537e-02 -1.50251324e-05 4.11141719e-06
6.86214399e-02 -1.59566097e-05 4.25944401e-06
7.12607260e-02 -1.68862607e-05 4.40561977e-06
7.39000122e-02 -1.78113633e-05 4.55002948e-06
7.65392983e-02 -1.87293241e-05 4.69269071e-06
7.91785845e-02 -1.96376867e-05 4.83356650e-06
8.18178706e-02 -2.05341378e-05 4.97258646e-06
8.44571568e-02 -2.14165131e-05 5.10966554e-06
8.70964429e-02 -2.22828005e-05 5.24473846e-06
8.97357291e-02 -2.31311425e-05 5.37783018e-06
9.23750152e-02 -2.39598378e-05 5.50896759e-06
9.50143014e-02 -2.47673409e-05 5.63815548e-06
9.76535875e-02 -2.55522610e-05 5.76538601e-06
1.00292874e-01 -2.63133605e-05 5.89064581e-06
1.02932160e-01 -2.70495512e-05 6.01392093e-06
1.05571446e-01 -2.77598912e-05 6.13519983e-06
1.08210732e-01 -2.84435801e-05 6.25447489e-06
1.10850018e-01 -2.90999541e-05 6.37174278e-06
1.13489304e-01 -2.97284802e-05 6.48700410e-06
1.16128591e-01 -3.03287506e-05 6.60026274e-06
1.18767877e-01 -3.09004761e-05 6.71152510e-06
1.21407163e-01 -3.14434794e-05 6.82079965e-06
1.24046449e-01 -3.19576887e-05 6.92809670e-06
1.26685735e-01 -3.24431306e-05 7.03342861e-06
1.29325021e-01 -3.28999230e-05 7.13681022e-06
1.31964307e-01 -3.33282689e-05 7.23825935e-06
1.34603594e-01 -3.37284486e-05 7.33779710e-06
1.37242880e-01 -3.41008136e-05 7.43544755e-06
1.39882166e-01 -3.44457801e-05 7.53123659e-06
1.42521452e-01 -3.47638219e-05 7.62518943e-06
1.45160738e-01 -3.50554651e-05 7.71732662e-06
1.47800024e-01 -3.53212814e-05 7.80765833e-06
1.50439310e-01 -3.55618830e-05 7.89617712e-06
1.53078597e-01 -3.57779166e-05 7.98285670e-06
1.55717883e-01 -3.59700588e-05 8.06773156e-06
1.58357169e-01 -3.61390108e-05 8.15088541e-06
1.60996455e-01 -3.62854941e-05 8.23238948e-06
1.63635741e-01 -3.64102463e-05 8.31228501e-06
1.66275027e-01 -3.65140167e-05 8.39056668e-06
1.68914314e-01 -3.65975631e-05 8.46716924e-06
1.71553600e-01 -3.66616482e-05 8.54206920e-06
1.74192886e-01 -3.67070364e-05 8.61541336e-06
1.76832172e-01 -3.67344910e-05 8.68729744e-06
1.79471458e-01 -3.67447717e-05 8.75771808e-06
1.82110744e-01 -3.67386323e-05 8.82657604e-06
1.84750030e-01 -3.67168181e-05 8.89388806e-06
1.87389317e-01 -3.66800648e-05 8.95982563e-06
1.90028603e-01 -3.66290961e-05 9.02442171e-06
1.92667889e-01 -3.65646228e-05 9.08758400e-06
1.95307175e-01 -3.64873411e-05 9.14932446e-06
1.97946461e-01 -3.63979318e-05 9.20979512e-06
2.00585747e-01 -3.62970591e-05 9.26898625e-06
2.03225033e-01 -3.61853700e-05 9.32683791e-06
2.05864320e-01 -3.60634937e-05 9.38345366e-06
2.08503606e-01 -3.59320410e-05 9.43886066e-06
2.11142892e-01 -3.57916037e-05 9.49303625e-06
2.13782178e-01 -3.56427547e-05 9.54605985e-06
2.16421464e-01 -3.54860478e-05 9.59790919e-06
2.19060750e-01 -3.53220171e-05 9.64861486e-06
2.21700037e-01 -3.51511777e-05 9.69827935e-06
2.24339323e-01 -3.49740251e-05 9.74677436e-06
2.26978609e-01 -3.47910360e-05 9.79425239e-06
2.29617895e-01 -3.46026678e-05 9.84075250e-06
2.32257181e-01 -3.44093594e-05 9.88607652e-06
2.34896467e-01 -3.42115313e-05 9.93060219e-06
2.37535753e-01 -3.40095855e-05 9.97405299e-06
2.40175040e-01 -3.38039069e-05 1.00164955e-05
2.42814326e-01 -3.35948624e-05 1.00582265e-05
2.45453612e-01 -3.33828023e-05 1.00987300e-05
2.48092898e-01 -3.31680604e-05 1.01386885e-05
2.50732184e-01 -3.29509542e-05 1.01775356e-05
2.53371470e-01 -3.27317858e-05 1.02156148e-05
2.56010756e-01 -3.25108421e-05 1.02529676e-05
2.58650043e-01 -3.22883953e-05 1.02892174e-05
2.61289329e-01 -3.20647034e-05 1.03251260e-05
2.63928615e-01 -3.18400107e-05 1.03596981e-05
2.66567901e-01 -3.16145484e-05 1.03941514e-05
2.69207187e-01 -3.13885349e-05 1.04272143e-05
2.71846473e-01 -3.11621761e-05 1.04601991e-05
2.74485759e-01 -3.09356664e-05 1.04918657e-05
2.77125046e-01 -3.07091887e-05 1.05234221e-05
2.79764332e-01 -3.04829152e-05 1.05537539e-05
2.82403618e-01 -3.02570074e-05 1.05839638e-05
2.85042904e-01 -3.00316170e-05 1.06129888e-05
2.87682190e-01 -2.98068861e-05 1.06419560e-05
2.90321476e-01 -2.95829475e-05 1.06696821e-05
2.92960763e-01 -2.93599254e-05 1.06975175e-05
2.95600049e-01 -2.91379357e-05 1.07239478e-05
2.98239335e-01 -2.89170860e-05 1.07507504e-05
3.00878621e-01 -2.86974768e-05 1.07759160e-05
3.03517907e-01 -2.84792008e-05 1.08017336e-05
3.06157193e-01 -2.82623443e-05 1.08257616e-05
3.08796479e-01 -2.80469868e-05 1.08505195e-05
3.11435766e-01 -2.78332014e-05 1.08736587e-05
3.14075052e-01 -2.76210556e-05 1.08971466e-05
3.16714338e-01 -2.74106111e-05 1.09196912e-05
3.19353624e-01 -2.72019243e-05 1.09416881e-05
3.21992910e-01 -2.69950465e-05 1.09638416e-05
3.24632196e-01 -2.67900242e-05 1.09843674e-05
3.27271482e-01 -2.65868994e-05 1.10060058e-05
3.29910769e-01 -2.63857098e-05 1.10256715e-05
3.32550055e-01 -2.61864890e-05 1.10460920e-05
3.35189341e-01 -2.59892668e-05 1.10656361e-05
3.37828627e-01 -2.57940693e-05 1.10842552e-05
3.40467913e-01 -2.56009194e-05 1.11038326e-05
3.43107199e-01 -2.54098365e-05 1.11212788e-05
3.45746485e-01 -2.52208371e-05 1.11398987e-05
3.48385772e-01 -2.50339349e-05 1.11575038e-05
3.51025058e-01 -2.48491408e-05 1.11740601e-05
3.53664344e-01 -2.46664632e-05 1.11919731e-05
3.56303630e-01 -2.44859082e-05 1.12076925e-05
3.58942916e-01 -2.43074796e-05 1.12241371e-05
3.61582202e-01 -2.41311792e-05 1.12405840e-05
3.64221489e-01 -2.39570067e-05 1.12550039e-05
3.66860775e-01 -2.37849602e-05 1.12712068e-05
3.69500061e-01 -2.36150360e-05 1.12861021e-05
3.72139347e-01 -2.34472288e-05 1.12997799e-05
3.74778633e-01 -2.32815317e-05 1.13153469e-05
3.77417919e-01 -2.31179366e-05 1.13288879e-05
3.80057205e-01 -2.29564341e-05 1.13420353e-05
3.82696492e-01 -2.27970135e-05 1.13567766e-05
3.85335778e-01 -2.26396633e-05 1.13692127e-05
3.87975064e-01 -2.24843706e-05 1.13817679e-05
3.90614350e-01 -2.23311217e-05 1.13957215e-05
3.93253636e-01 -2.21799023e-05 1.14072780e-05
3.95892922e-01 -2.20306968e-05 1.14190712e-05
3.98532208e-01 -2.18834895e-05 1.14323609e-05
4.01171495e-01 -2.17382634e-05 1.14432563e-05
4.03810781e-01 -2.15950014e-05 1.14540808e-05
4.06450067e-01 -2.14536855e-05 1.14668090e-05
4.09089353e-01 -2.13142976e-05 1.14773012e-05
4.11728639e-01 -2.11768187e-05 1.14869914e-05
4.14367925e-01 -2.10412297e-05 1.14991129e-05
4.17007212e-01 -2.09075112e-05 1.15095114e-05
4.19646498e-01 -2.07756432e-05 1.15181577e-05
4.22285784e-01 -2.06456056e-05 1.15292845e-05
4.24925070e-01 -2.05173782e-05 1.15398672e-05
4.27564356e-01 -2.03909404e-05 1.15479799e-05
4.30203642e-01 -2.02662715e-05 1.15574229e-05
4.32842928e-01 -2.01433505e-05 1.15682028e-05
4.35482215e-01 -2.00221567e-05 1.15765177e-05
4.38121501e-01 -1.99026690e-05 1.15840191e-05
4.40760787e-01 -1.97848661e-05 1.15943116e-05
4.43400073e-01 -1.96687272e-05 1.16034347e-05
4.46039359e-01 -1.95542309e-05 1.16101468e-05
4.48678645e-01 -1.94413562e-05 1.16183282e-05
4.51317931e-01 -1.93300820e-05 1.16281256e-05
4.53957218e-01 -1.92203872e-05 1.16355835e-05
4.56596504e-01 -1.91122508e-05 1.16415406e-05
4.59235790e-01 -1.90056519e-05 1.16502556e-05
4.61875076e-01 -1.89005697e-05 1.16590817e-05
4.64514362e-01 -1.87969834e-05 1.16652688e-05
4.67153648e-01 -1.86948725e-05 1.16709382e-05
4.69792934e-01 -1.85942165e-05 1.16796475e-05
