#	Time	Error_of_Energy	Error_of_Position
2.11142892e-02 -1.22648685e-04 8.82305259e-05
4.22285784e-02 -4.55069880e-04 1.73731182e-04
6.33428676e-02 -9.08174040e-04 2.54123936e-04
8.44571568e-02 -1.37886679e-03 3.27648837e-04
1.05571446e-01 -1.78591078e-03 3.93282614e-04
1.26685735e-01 -2.08581698e-03 4.50707277e-04
1.47800024e-01 -2.26966912e-03 5.00164676e-04
1.68914314e-01 -2.35081041e-03 5.42269190e-04
1.90028603e-01 -2.35231155e-03 5.77831004e-04
2.11142892e-01 -2.29831558e-03 6.07720748e-04
2.32257181e-01 -2.20959556e-03 6.32780962e-04
2.53371470e-01 -2.10209608e-03 6.53778099e-04
2.74485759e-01 -1.98710060e-03 6.71381837e-04
2.95600049e-01 -1.87206301e-03 6.86163165e-04
3.16714338e-01 -1.76156835e-03 6.98600771e-04
3.37828627e-01 -1.65818325e-03 7.09090340e-04
3.58942916e-01 -1.56312284e-03 7.17960333e-04
3.80057205e-01 -1.47673765e-03 7.25478113e-04
4.01171495e-01 -1.39885255e-03 7.31866381e-04
4.22285784e-01 -1.32899413e-03 7.37305334e-04
4.43400073e-01 -1.26653852e-03 7.41945475e-04
4.64514362e-01 -1.21080431e-03 7.45907908e-04
4.85628651e-01 -1.16110887e-03 7.49297242e-04
5.06742941e-01 -1.11680054e-03 7.52199052e-04
5.27857230e-01 -1.07727549e-03 7.54683314e-04
5.48971519e-01 -1.04198499e-03 7.56805628e-04
5.70085808e-01 -1.01043681e-03 7.58622694e-04
5.91200097e-01 -9.82193328e-04 7.60173733e-04
6.12314387e-01 -9.56867804e-04 7.61493388e-04
6.33428676e-01 -9.34119818e-04 7.62609389e-04
6.54542965e-01 -9.13650497e-04 7.63559218e-04
6.75657254e-01 -8.95197830e-04 7.64352701e-04
6.96771543e-01 -8.78532271e-04 7.65009522e-04
7.17885832e-01 -8.63452736e-04 7.65549701e-04
7.39000122e-01 -8.49783001e-04 7.65988692e-04
7.60114411e-01 -8.37368516e-04 7.66338246e-04
7.81228700e-01 -8.26073598e-04 7.66608620e-04
8.02342989e-01 -8.15778990e-04 7.66809749e-04
8.23457278e-01 -8.06379723e-04 7.66950688e-04
8.44571568e-01 -7.97783268e-04 7.67037939e-04
8.65685857e-01 -7.89907939e-04 7.67074355e-04
8.86800146e-01 -7.82681499e-04 7.67061054e-04
9.07914435e-01 -7.76039965e-04 7.67005301e-04
9.29028724e-01 -7.69926567e-04 7.66929210e-04
9.50143014e-01 -7.64290851e-04 7.66825726e-04
9.71257303e-01 -7.59087898e-04 7.66677746e-04
9.92371592e-01 -7.54277653e-04 7.66512004e-04
1.01348588e+00 -7.49824331e-04 7.66341380e-04
1.03460017e+00 -7.45695916e-04 7.66124587e-04
1.05571446e+00 -7.41863713e-04 7.65912204e-04
1.07682875e+00 -7.38301962e-04 7.65681106e-04
1.09794304e+00 -7.34987501e-04 7.65421148e-04
1.11905733e+00 -7.31899474e-04 7.65179425e-04
1.14017162e+00 -7.29019068e-04 7.64888788e-04
1.16128591e+00 -7.26329290e-04 7.64633251e-04
1.18240019e+00 -7.23814768e-04 7.64323018e-04
1.20351448e+00 -7.21461574e-04 7.64054784e-04
1.22462877e+00 -7.19257075e-04 7.63730401e-04
1.24574306e+00 -7.17189792e-04 7.63451062e-04
1.26685735e+00 -7.15249284e-04 7.63121339e-04
1.28797164e+00 -7.13426037e-04 7.62824234e-04
