#	Time	Error_of_Energy	Error_of_Position
1.05571446e-02 2.75234715e-05 2.20716090e-05
2.11142892e-02 1.08382651e-04 4.37631502e-05
3.16714338e-02 2.37654779e-04 6.47162783e-05
4.22285784e-02 4.07795853e-04 8.46135927e-05
5.27857230e-02 6.09495201e-04 1.03193514e-04
6.33428676e-02 8.32639381e-04 1.20259655e-04
7.39000122e-02 1.06723081e-03 1.35684055e-04
8.44571568e-02 1.30414070e-03 1.49405223e-04
9.50143014e-02 1.53562863e-03 1.61423079e-04
1.05571446e-01 1.75561491e-03 1.71787410e-04
1.16128591e-01 1.95973406e-03 1.80589613e-04
1.26685735e-01 2.14522222e-03 1.87950818e-04
1.37242880e-01 2.31069873e-03 1.94011471e-04
1.47800024e-01 2.45589703e-03 1.98922293e-04
1.58357169e-01 2.58138801e-03 2.02838009e-04
1.68914314e-01 2.68832467e-03 2.05909356e-04
1.79471458e-01 2.77822436e-03 2.08281110e-04
1.90028603e-01 2.85279455e-03 2.10087204e-04
2.00585747e-01 2.91380152e-03 2.11449848e-04
2.11142892e-01 2.96297710e-03 2.12478392e-04
2.21700037e-01 3.00195722e-03 2.13268791e-04
2.32257181e-01 3.03224517e-03 2.13904345e-04
2.42814326e-01 3.05519341e-03 2.14455232e-04
2.53371470e-01 3.07199852e-03 2.14981076e-04
2.63928615e-01 3.08370496e-03 2.15529946e-04
2.74485759e-01 3.09121430e-03 2.16140220e-04
2.85042904e-01 3.09529756e-03 2.16842264e-04
2.95600049e-01 3.09660889e-03 2.17658784e-04
3.06157193e-01 3.09569947e-03 2.18605671e-04
3.16714338e-01 3.09303088e-03 2.19692833e-04
3.27271482e-01 3.08898750e-03 2.20926763e-04
3.37828627e-01 3.08388777e-03 2.22310986e-04
3.48385772e-01 3.07799415e-03 2.23841103e-04
3.58942916e-01 3.07152187e-03 2.25516478e-04
3.69500061e-01 3.06464652e-03 2.27329733e-04
3.80057205e-01 3.05751052e-03 2.29276440e-04
3.90614350e-01 3.05022867e-03 2.31344312e-04
4.01171495e-01 3.04289286e-03 2.33530506e-04
4.11728639e-01 3.03557600e-03 2.35823524e-04
4.22285784e-01 3.02833537e-03 2.38211762e-04
4.32842928e-01 3.02121537e-03 2.40689176e-04
4.43400073e-01 3.01424985e-03 2.43247743e-04
4.53957218e-01 3.00746407e-03 2.45878529e-04
4.64514362e-01 3.00087627e-03 2.48572936e-04
4.75071507e-01 2.99449900e-03 2.51323041e-04
4.85628651e-01 2.98834026e-03 2.54121546e-04
4.96185796e-01 2.98240435e-03 2.56961672e-04
5.06742941e-01 2.97669265e-03 2.59837162e-04
5.17300085e-01 2.97120425e-03 2.62742422e-04
5.27857230e-01 2.96593643e-03 2.65672647e-04
5.38414374e-01 2.96088508e-03 2.68623696e-04
5.48971519e-01 2.95604502e-03 2.71591352e-04
5.59528664e-01 2.95141032e-03 2.74569522e-04
5.70085808e-01 2.94697449e-03 2.77550800e-04
5.80642953e-01 2.94273065e-03 2.80535716e-04
5.91200097e-01 2.93867171e-03 2.83525928e-04
6.01757242e-01 2.93479046e-03 2.86516357e-04
6.12314387e-01 2.93107966e-03 2.89494546e-04
6.22871531e-01 2.92753214e-03 2.92468265e-04
6.33428676e-01 2.92414083e-03 2.95440593e-04
6.43985820e-01 2.92089880e-03 2.98393293e-04
6.54542965e-01 2.91779932e-03 3.01335905e-04
6.65100110e-01 2.91483584e-03 3.04272972e-04
6.75657254e-01 2.91200206e-03 3.07182222e-04
6.86214399e-01 2.90929190e-03 3.10086843e-04
6.96771543e-01 2.90669953e-03 3.12969278e-04
7.07328688e-01 2.90421934e-03 3.15832993e-04
7.17885832e-01 2.90184599e-03 3.18685814e-04
7.28442977e-01 2.89957437e-03 3.21507590e-04
7.39000122e-01 2.89739958e-03 3.24324996e-04
7.49557266e-01 2.89531698e-03 3.27105244e-04
7.60114411e-01 2.89332215e-03 3.29883431e-04
7.70671555e-01 2.89141086e-03 3.32621887e-04
7.81228700e-01 2.88957912e-03 3.35358792e-04
7.91785845e-01 2.88782312e-03 3.38055289e-04
8.02342989e-01 2.88613925e-03 3.40748607e-04
8.12900134e-01 2.88452406e-03 3.43404917e-04
8.23457278e-01 2.88297430e-03 3.46050898e-04
8.34014423e-01 2.88148689e-03 3.48671207e-04
8.44571568e-01 2.88005888e-03 3.51265963e-04
8.55128712e-01 2.87868748e-03 3.53853124e-04
8.65685857e-01 2.87737007e-03 3.56397531e-04
8.76243001e-01 2.87610412e-03 3.58943300e-04
8.86800146e-01 2.87488727e-03 3.61450752e-04
8.97357291e-01 2.87371726e-03 3.63941425e-04
9.07914435e-01 2.87259194e-03 3.66423954e-04
9.18471580e-01 2.87150928e-03 3.68861627e-04
9.29028724e-01 2.87046736e-03 3.71299561e-04
9.39585869e-01 2.86946435e-03 3.73712263e-04
9.50143014e-01 2.86849850e-03 3.76090319e-04
