#	Time	Error_of_Energy	Error_of_Position
6.59821537e-04 -1.19015908e-10 2.70029606e-09
1.31964307e-03 -4.76029216e-10 5.39515161e-09
1.97946461e-03 -1.07093445e-09 8.08989038e-09
2.63928615e-03 -1.90355065e-09 1.07937580e-08
3.29910769e-03 -2.97362690e-09 1.34902452e-08
3.95892922e-03 -4.28084790e-09 1.61778341e-08
4.61875076e-03 -5.82481952e-09 1.88829670e-08
5.27857230e-03 -7.60507879e-09 2.15825603e-08
5.93839383e-03 -9.62109281e-09 2.42618873e-08
6.59821537e-03 -1.18722587e-08 2.69657237e-08
7.25803691e-03 -1.43579071e-08 2.96695687e-08
7.91785845e-03 -1.70772918e-08 3.23401100e-08
8.57767998e-03 -2.00296069e-08 3.50398966e-08
9.23750152e-03 -2.32139641e-08 3.77486071e-08
9.89732306e-03 -2.66294209e-08 4.04105642e-08
1.05571446e-02 -3.02749648e-08 4.31034270e-08
1.12169661e-02 -3.41495066e-08 4.58168359e-08
1.18767877e-02 -3.82518961e-08 4.84713084e-08
1.25366092e-02 -4.25809232e-08 5.11543366e-08
1.31964307e-02 -4.71353101e-08 5.38713061e-08
1.38562523e-02 -5.19137056e-08 5.65203841e-08
1.45160738e-02 -5.69147041e-08 5.91907361e-08
1.51758954e-02 -6.21368301e-08 6.19093116e-08
1.58357169e-02 -6.75785505e-08 6.45557923e-08
1.64955384e-02 -7.32382732e-08 6.72108347e-08
1.71553600e-02 -7.91143395e-08 6.99283127e-08
1.78151815e-02 -8.52050264e-08 7.25754583e-08
1.84750030e-02 -9.15085663e-08 7.52129480e-08
1.91348246e-02 -9.80231163e-08 7.79259155e-08
1.97946461e-02 -1.04746792e-07 8.05771772e-08
2.04544677e-02 -1.11677647e-07 8.31954991e-08
2.11142892e-02 -1.18813679e-07 8.58999003e-08
2.17741107e-02 -1.26152832e-07 8.85585351e-08
2.24339323e-02 -1.33692991e-07 9.11570121e-08
2.30937538e-02 -1.41431999e-07 9.38482573e-08
2.37535753e-02 -1.49367646e-07 9.65167997e-08
2.44133969e-02 -1.57497666e-07 9.90960905e-08
2.50732184e-02 -1.65819748e-07 1.01769223e-07
2.57330400e-02 -1.74331540e-07 1.04448769e-07
2.63928615e-02 -1.83030633e-07 1.07011375e-07
2.70526830e-02 -1.91914574e-07 1.09661318e-07
2.77125046e-02 -2.00980872e-07 1.12350567e-07
2.83723261e-02 -2.10226990e-07 1.14901469e-07
2.90321476e-02 -2.19650353e-07 1.17523371e-07
2.96919692e-02 -2.29248346e-07 1.20217502e-07
3.03517907e-02 -2.39018302e-07 1.22764824e-07
3.10116122e-02 -2.48957536e-07 1.25354533e-07
3.16714338e-02 -2.59063313e-07 1.28045962e-07
3.23312553e-02 -2.69332868e-07 1.30599566e-07
3.29910769e-02 -2.79763399e-07 1.33154261e-07
3.36508984e-02 -2.90352076e-07 1.35834050e-07
3.43107199e-02 -3.01096035e-07 1.38403243e-07
3.49705415e-02 -3.11992386e-07 1.40922257e-07
3.56303630e-02 -3.23038203e-07 1.43580571e-07
3.62901845e-02 -3.34230540e-07 1.46172479e-07
3.69500061e-02 -3.45566424e-07 1.48658348e-07
3.76098276e-02 -3.57042852e-07 1.51285070e-07
3.82696492e-02 -3.68656808e-07 1.53902497e-07
3.89294707e-02 -3.80405245e-07 1.56362275e-07
3.95892922e-02 -3.92285098e-07 1.58947871e-07
4.02491138e-02 -4.04293286e-07 1.61586475e-07
4.09089353e-02 -4.16426711e-07 1.64033368e-07
4.15687568e-02 -4.28682249e-07 1.66570035e-07
4.22285784e-02 -4.41056777e-07 1.69215568e-07
4.28883999e-02 -4.53547143e-07 1.71670059e-07
4.35482215e-02 -4.66150191e-07 1.74153215e-07
4.42080430e-02 -4.78862753e-07 1.76786391e-07
4.48678645e-02 -4.91681651e-07 1.79269199e-07
4.55276861e-02 -5.04603702e-07 1.81699376e-07
4.61875076e-02 -5.17625707e-07 1.84300601e-07
4.68473291e-02 -5.30744465e-07 1.86825122e-07
4.75071507e-02 -5.43956780e-07 1.89210300e-07
4.81669722e-02 -5.57259436e-07 1.91761480e-07
4.88267938e-02 -5.70649231e-07 1.94328384e-07
4.94866153e-02 -5.84122949e-07 1.96686847e-07
5.01464368e-02 -5.97677385e-07 1.99173665e-07
5.08062584e-02 -6.11309328e-07 2.01764307e-07
5.14660799e-02 -6.25015578e-07 2.04127878e-07
5.21259014e-02 -6.38792932e-07 2.06542646e-07
5.27857230e-02 -6.52638192e-07 2.09123075e-07
5.34455445e-02 -6.66548177e-07 2.11528771e-07
5.41053661e-02 -6.80519703e-07 2.13873925e-07
5.47651876e-02 -6.94549595e-07 2.16411116e-07
5.54250091e-02 -7.08634690e-07 2.18879430e-07
5.60848307e-02 -7.22771842e-07 2.21171736e-07
5.67446522e-02 -7.36957909e-07 2.23638526e-07
5.74044737e-02 -7.51189766e-07 2.26161679e-07
5.80642953e-02 -7.65464300e-07 2.28437212e-07
5.87241168e-02 -7.79778419e-07 2.30816710e-07
5.93839383e-02 -7.94129030e-07 2.33351031e-07
6.00437599e-02 -8.08513082e-07 2.35665890e-07
6.07035814e-02 -8.22927522e-07 2.37956750e-07
6.13634030e-02 -8.37369327e-07 2.40450278e-07
6.20232245e-02 -8.51835490e-07 2.42844413e-07
6.26830460e-02 -8.66323029e-07 2.45067045e-07
6.33428676e-02 -8.80828974e-07 2.47478947e-07
6.40026891e-02 -8.95350384e-07 2.49946288e-07
6.46625106e-02 -9.09884343e-07 2.52150052e-07
6.53223322e-02 -9.24427962e-07 2.54457408e-07
6.59821537e-02 -9.38978363e-07 2.56935927e-07
6.66419753e-02 -9.53532711e-07 2.59197982e-07
6.73017968e-02 -9.68088182e-07 2.61403592e-07
6.79616183e-02 -9.82641990e-07 2.63823435e-07
6.86214399e-02 -9.97191377e-07 2.66187265e-07
6.92812614e-02 -1.01173360e-06 2.68328601e-07
6.99410829e-02 -1.02626596e-06 2.70642007e-07
7.06009045e-02 -1.04078579e-06 2.73072038e-07
7.12607260e-02 -1.05529043e-06 2.75230933e-07
7.19205476e-02 -1.06977728e-06 2.77422126e-07
7.25803691e-02 -1.08424376e-06 2.79823420e-07
7.32401906e-02 -1.09868731e-06 2.82089145e-07
7.39000122e-02 -1.11310542e-06 2.84185419e-07
7.45598337e-02 -1.12749560e-06 2.86483635e-07
7.52196552e-02 -1.14185541e-06 2.88852749e-07
7.58794768e-02 -1.15618242e-06 2.90936808e-07
7.65392983e-02 -1.17047426e-06 2.93099060e-07
7.71991199e-02 -1.18472857e-06 2.95463225e-07
7.78589414e-02 -1.19894305e-06 2.97654678e-07
7.85187629e-02 -1.21311542e-06 2.99703121e-07
7.91785845e-02 -1.22724343e-06 3.01963010e-07
7.98384060e-02 -1.24132488e-06 3.04278865e-07
8.04982275e-02 -1.25535761e-06 3.06305573e-07
8.11580491e-02 -1.26933947e-06 3.08416964e-07
8.18178706e-02 -1.28326837e-06 3.10732327e-07
8.24776922e-02 -1.29714227e-06 3.12879343e-07
8.31375137e-02 -1.31095912e-06 3.14869475e-07
8.37973352e-02 -1.32471695e-06 3.17067142e-07
8.44571568e-02 -1.33841381e-06 3.19344767e-07
8.51169783e-02 -1.35204780e-06 3.21329932e-07
8.57767998e-02 -1.36561705e-06 3.23366507e-07
8.64366214e-02 -1.37911971e-06 3.25619683e-07
8.70964429e-02 -1.39255400e-06 3.27755282e-07
8.77562644e-02 -1.40591816e-06 3.29680465e-07
8.84160860e-02 -1.41921046e-06 3.31788938e-07
8.90759075e-02 -1.43242923e-06 3.34032263e-07
8.97357291e-02 -1.44557284e-06 3.36006481e-07
9.03955506e-02 -1.45863966e-06 3.37948315e-07
9.10553721e-02 -1.47162814e-06 3.40114544e-07
9.17151937e-02 -1.48453675e-06 3.42266754e-07
9.23750152e-02 -1.49736399e-06 3.44140405e-07
9.30348367e-02 -1.51010842e-06 3.46130971e-07
9.36946583e-02 -1.52276863e-06 3.48317032e-07
9.43544798e-02 -1.53534323e-06 3.50329313e-07
9.50143014e-02 -1.54783088e-06 3.52174543e-07
9.56741229e-02 -1.56023028e-06 3.54215920e-07
9.63339444e-02 -1.57254018e-06 3.56373426e-07
9.69937660e-02 -1.58475934e-06 3.58255427e-07
9.76535875e-02 -1.59688656e-06 3.60111354e-07
9.83134090e-02 -1.60892071e-06 3.62187858e-07
9.89732306e-02 -1.62086066e-06 3.64268958e-07
9.96330521e-02 -1.63270534e-06 3.66063989e-07
1.00292874e-01 -1.64445369e-06 3.67945453e-07
1.00952695e-01 -1.65610471e-06 3.70033402e-07
1.01612517e-01 -1.66765742e-06 3.72010266e-07
1.02272338e-01 -1.67911090e-06 3.73761843e-07
1.02932160e-01 -1.69046423e-06 3.75668595e-07
1.03591981e-01 -1.70171656e-06 3.77743606e-07
1.04251803e-01 -1.71286704e-06 3.79616807e-07
1.04911624e-01 -1.72391488e-06 3.81349065e-07
1.05571446e-01 -1.73485932e-06 3.83272771e-07
1.06231267e-01 -1.74569962e-06 3.85314683e-07
1.06891089e-01 -1.75643509e-06 3.87099515e-07
1.07550911e-01 -1.76706507e-06 3.88822591e-07
1.08210732e-01 -1.77758892e-06 3.90751781e-07
1.08870554e-01 -1.78800604e-06 3.92747408e-07
1.09530375e-01 -1.79831587e-06 3.94463248e-07
1.10190197e-01 -1.80851787e-06 3.96178492e-07
1.10850018e-01 -1.81861153e-06 3.98101680e-07
1.11509840e-01 -1.82859639e-06 4.00045676e-07
1.12169661e-01 -1.83847200e-06 4.01709591e-07
1.12829483e-01 -1.84823794e-06 4.03413261e-07
1.13489304e-01 -1.85789384e-06 4.05320524e-07
1.14149126e-01 -1.86743934e-06 4.07214998e-07
1.14808947e-01 -1.87687412e-06 4.08838694e-07
1.15468769e-01 -1.88619788e-06 4.10524412e-07
1.16128591e-01 -1.89541034e-06 4.12407765e-07
1.16788412e-01 -1.90451129e-06 4.14259985e-07
1.17448234e-01 -1.91350049e-06 4.15850393e-07
1.18108055e-01 -1.92237776e-06 4.17510687e-07
1.18767877e-01 -1.93114295e-06 4.19363625e-07
1.19427698e-01 -1.93979592e-06 4.21182950e-07
1.20087520e-01 -1.94833657e-06 4.22744806e-07
1.20747341e-01 -1.95676480e-06 4.24372068e-07
1.21407163e-01 -1.96508057e-06 4.26188673e-07
1.22066984e-01 -1.97328385e-06 4.27984374e-07
1.22726806e-01 -1.98137461e-06 4.29522551e-07
1.23386627e-01 -1.98935289e-06 4.31109768e-07
1.24046449e-01 -1.99721871e-06 4.32883741e-07
1.24706271e-01 -2.00497214e-06 4.34662929e-07
1.25366092e-01 -2.01261327e-06 4.36184650e-07
1.26025914e-01 -2.02014218e-06 4.37726196e-07
1.26685735e-01 -2.02755902e-06 4.39450186e-07
1.27345557e-01 -2.03486393e-06 4.41215076e-07
1.28005378e-01 -2.04205708e-06 4.42732086e-07
1.28665200e-01 -2.04913866e-06 4.44224882e-07
1.29325021e-01 -2.05610887e-06 4.45890424e-07
1.29984843e-01 -2.06296794e-06 4.47636580e-07
1.30644664e-01 -2.06971612e-06 4.49164954e-07
1.31304486e-01 -2.07635368e-06 4.50610211e-07
1.31964307e-01 -2.08288090e-06 4.52208513e-07
1.32624129e-01 -2.08929808e-06 4.53924972e-07
1.33283951e-01 -2.09560553e-06 4.55481047e-07
1.33943772e-01 -2.10180361e-06 4.56886749e-07
1.34603594e-01 -2.10789265e-06 4.58410533e-07
1.35263415e-01 -2.11387302e-06 4.60080986e-07
1.35923237e-01 -2.11974511e-06 4.61673720e-07
1.36583058e-01 -2.12550932e-06 4.63057928e-07
1.37242880e-01 -2.13116607e-06 4.64504390e-07
1.37902701e-01 -2.13671577e-06 4.66109826e-07
1.38562523e-01 -2.14215888e-06 4.67728863e-07
1.39222344e-01 -2.14749585e-06 4.69123802e-07
1.39882166e-01 -2.15272715e-06 4.70498708e-07
1.40541987e-01 -2.15785326e-06 4.72021513e-07
1.41201809e-01 -2.16287469e-06 4.73631829e-07
1.41861630e-01 -2.16779193e-06 4.75077660e-07
1.42521452e-01 -2.17260552e-06 4.76400438e-07
1.43181274e-01 -2.17731597e-06 4.77829844e-07
1.43841095e-01 -2.18192383e-06 4.79391694e-07
1.44500917e-01 -2.18642966e-06 4.80901328e-07
1.45160738e-01 -2.19083403e-06 4.82210937e-07
1.45820560e-01 -2.19513749e-06 4.83549575e-07
1.46480381e-01 -2.19934064e-06 4.85028994e-07
1.47140203e-01 -2.20344408e-06 4.86562599e-07
1.47800024e-01 -2.20744840e-06 4.87920362e-07
1.48459846e-01 -2.21135422e-06 4.89191563e-07
1.49119667e-01 -2.21516216e-06 4.90568759e-07
1.49779489e-01 -2.21887284e-06 4.92062162e-07
1.50439310e-01 -2.22248690e-06 4.93500484e-07
1.51099132e-01 -2.22600499e-06 4.94755830e-07
1.51758954e-01 -2.22942775e-06 4.96034138e-07
1.52418775e-01 -2.23275585e-06 4.97438961e-07
1.53078597e-01 -2.23598994e-06 4.98903534e-07
1.53738418e-01 -2.23913070e-06 5.00222738e-07
1.54398240e-01 -2.24217881e-06 5.01437527e-07
1.55058061e-01 -2.24513494e-06 5.02732747e-07
1.55717883e-01 -2.24799979e-06 5.04141890e-07
1.56377704e-01 -2.25077404e-06 5.05542907e-07
1.57037526e-01 -2.25345841e-06 5.06769638e-07
1.57697347e-01 -2.25605358e-06 5.07971755e-07
1.58357169e-01 -2.25856027e-06 5.09276601e-07
1.59016990e-01 -2.26097918e-06 5.10667179e-07
1.59676812e-01 -2.26331105e-06 5.11987419e-07
1.60336634e-01 -2.26555656e-06 5.13159154e-07
1.60996455e-01 -2.26771647e-06 5.14355763e-07
1.61656277e-01 -2.26979149e-06 5.15657330e-07
1.62316098e-01 -2.27178234e-06 5.17013204e-07
1.62975920e-01 -2.27368976e-06 5.18258779e-07
1.63635741e-01 -2.27551449e-06 5.19397039e-07
1.64295563e-01 -2.27725725e-06 5.20585261e-07
1.64955384e-01 -2.27891878e-06 5.21871141e-07
1.65615206e-01 -2.28049984e-06 5.23184586e-07
1.66275027e-01 -2.28200114e-06 5.24371161e-07
1.66934849e-01 -2.28342345e-06 5.25484423e-07
1.67594670e-01 -2.28476750e-06 5.26657578e-07
1.68254492e-01 -2.28603403e-06 5.27918275e-07
1.68914314e-01 -2.28722380e-06 5.29188654e-07
1.69574135e-01 -2.28833754e-06 5.30331409e-07
1.70233957e-01 -2.28937601e-06 5.31421606e-07
1.70893778e-01 -2.29033995e-06 5.32572473e-07
1.71553600e-01 -2.29123011e-06 5.33801541e-07
1.72213421e-01 -2.29204724e-06 5.35032453e-07
1.72873243e-01 -2.29279207e-06 5.36143122e-07
1.73533064e-01 -2.29346537e-06 5.37209623e-07
1.74192886e-01 -2.29406786e-06 5.38331899e-07
