#	Time	Error_of_Energy	Error_of_Position
1.05571446e-02 -1.42557255e-08 6.15040315e-09
2.11142892e-02 -4.33395853e-08 1.21289177e-08
3.16714338e-02 -8.46838177e-08 1.76990783e-08
4.22285784e-02 -1.34611108e-07 2.26619185e-08
5.27857230e-02 -1.88970108e-07 2.68838374e-08
6.33428676e-02 -2.43770352e-07 3.02494560e-08
7.39000122e-02 -2.95679127e-07 3.28584014e-08
8.44571568e-02 -3.42305827e-07 3.50350169e-08
9.50143014e-02 -3.82268828e-07 3.61500731e-08
1.05571446e-01 -4.15091915e-07 3.70343910e-08
1.16128591e-01 -4.41000545e-07 3.76012573e-08
1.26685735e-01 -4.60685772e-07 3.78290803e-08
1.37242880e-01 -4.75085836e-07 3.79139010e-08
1.47800024e-01 -4.85213160e-07 3.82863517e-08
1.58357169e-01 -4.92035208e-07 3.84645691e-08
1.68914314e-01 -4.96404943e-07 3.90871044e-08
1.79471458e-01 -4.99030333e-07 3.97104078e-08
1.90028603e-01 -5.00470712e-07 4.05588069e-08
2.00585747e-01 -5.01149299e-07 4.16244409e-08
2.11142892e-01 -5.01373542e-07 4.28371596e-08
2.21700037e-01 -5.01357711e-07 4.42553348e-08
2.32257181e-01 -5.01244358e-07 4.56868421e-08
2.42814326e-01 -5.01122983e-07 4.74019235e-08
2.53371470e-01 -5.01045260e-07 4.89794077e-08
2.63928615e-01 -5.01036933e-07 5.05725319e-08
2.74485759e-01 -5.01106721e-07 5.23267488e-08
2.85042904e-01 -5.01252778e-07 5.40766099e-08
2.95600049e-01 -5.01467233e-07 5.57503999e-08
3.06157193e-01 -5.01739243e-07 5.74264745e-08
3.16714338e-01 -5.02057003e-07 5.93590983e-08
3.27271482e-01 -5.02408952e-07 6.12506108e-08
3.37828627e-01 -5.02784500e-07 6.24797678e-08
3.48385772e-01 -5.03174360e-07 6.44099797e-08
3.58942916e-01 -5.03570665e-07 6.58620285e-08
3.69500061e-01 -5.03966956e-07 6.75943887e-08
3.80057205e-01 -5.04358066e-07 6.87081964e-08
3.90614350e-01 -5.04739996e-07 7.08237956e-08
