#	Time	Error_of_Energy	Error_of_Position
5.27857230e-03 1.72380224e-06 2.76262857e-06
1.05571446e-02 6.86813488e-06 5.51329424e-06
1.58357169e-02 1.53526286e-05 8.24015318e-06
2.11142892e-02 2.70461323e-05 1.09317374e-05
2.63928615e-02 4.17707577e-05 1.35771665e-05
3.16714338e-02 5.93072479e-05 1.61659253e-05
3.69500061e-02 7.94014048e-05 1.86887800e-05
4.22285784e-02 1.01771268e-04 2.11366581e-05
4.75071507e-02 1.26114720e-04 2.35023428e-05
5.27857230e-02 1.52117191e-04 2.57786390e-05
5.80642953e-02 1.79459164e-04 2.79604398e-05
6.33428676e-02 2.07823214e-04 3.00428542e-05
6.86214399e-02 2.36900362e-04 3.20224643e-05
7.39000122e-02 2.66395586e-04 3.38972365e-05
7.91785845e-02 2.96032383e-04 3.56652348e-05
8.44571568e-02 3.25556337e-04 3.73261707e-05
8.97357291e-02 3.54737694e-04 3.88808047e-05
9.50143014e-02 3.83372990e-04 4.03301148e-05
1.00292874e-01 4.11285802e-04 4.16759379e-05
1.05571446e-01 4.38326744e-04 4.29209035e-05
1.10850018e-01 4.64372797e-04 4.40682043e-05
1.16128591e-01 4.89326118e-04 4.51214672e-05
1.21407163e-01 5.13112432e-04 4.60846793e-05
1.26685735e-01 5.35679143e-04 4.69621240e-05
1.31964307e-01 5.56993240e-04 4.77583045e-05
1.37242880e-01 5.77039117e-04 4.84778590e-05
1.42521452e-01 5.95816366e-04 4.91255009e-05
1.47800024e-01 6.13337621e-04 4.97060346e-05
1.53078597e-01 6.29626482e-04 5.02244818e-05
1.58357169e-01 6.44715579e-04 5.06857210e-05
1.63635741e-01 6.58644781e-04 5.10940306e-05
1.68914314e-01 6.71459578e-04 5.14540931e-05
1.74192886e-01 6.83209631e-04 5.17707557e-05
1.79471458e-01 6.93947505e-04 5.20477000e-05
1.84750030e-01 7.03727562e-04 5.22895350e-05
1.90028603e-01 7.12605027e-04 5.24998249e-05
1.95307175e-01 7.20635189e-04 5.26825496e-05
2.00585747e-01 7.27872756e-04 5.28410011e-05
2.05864320e-01 7.34371317e-04 5.29786958e-05
2.11142892e-01 7.40182928e-04 5.30986042e-05
2.16421464e-01 7.45357787e-04 5.32036561e-05
