#	Time	Error_of_Energy	Error_of_Position
4.22285784e-02 -5.42043886e-05 6.10130589e-06
8.44571568e-02 -1.23136142e-04 9.70301265e-06
1.26685735e-01 -1.62021942e-04 1.07709929e-05
1.68914314e-01 -1.75128470e-04 1.11402768e-05
2.11142892e-01 -1.78176469e-04 1.20163133e-05
2.53371470e-01 -1.78883992e-04 1.34675337e-05
2.95600049e-01 -1.79343493e-04 1.51797695e-05
3.37828627e-01 -1.79837622e-04 1.69258016e-05
3.80057205e-01 -1.80311653e-04 1.86016589e-05
4.22285784e-01 -1.80715095e-04 2.01717242e-05
4.64514362e-01 -1.81035204e-04 2.16281653e-05
5.06742941e-01 -1.81279859e-04 2.29767759e-05
5.48971519e-01 -1.81463457e-04 2.42250737e-05
5.91200097e-01 -1.81600268e-04 2.53856079e-05
6.33428676e-01 -1.81702171e-04 2.64638322e-05
6.75657254e-01 -1.81778342e-04 2.74752929e-05
7.17885832e-01 -1.81835612e-04 2.84176555e-05
7.60114411e-01 -1.81878981e-04 2.93051015e-05
8.02342989e-01 -1.81912082e-04 3.01430143e-05
8.44571568e-01 -1.81937552e-04 3.09383831e-05
8.86800146e-01 -1.81957311e-04 3.16877420e-05
9.29028724e-01 -1.81972764e-04 3.23992498e-05
9.71257303e-01 -1.81984945e-04 3.30777987e-05
1.01348588e+00 -1.81994619e-04 3.37314163e-05
1.05571446e+00 -1.82002359e-04 3.43474422e-05
1.09794304e+00 -1.82008595e-04 3.49360461e-05
1.14017162e+00 -1.82013652e-04 3.55036062e-05
1.18240019e+00 -1.82017780e-04 3.60506469e-05
1.22462877e+00 -1.82021169e-04 3.65777869e-05
1.26685735e+00 -1.82023968e-04 3.70887067e-05
1.30908593e+00 -1.82026293e-04 3.75869636e-05
1.35131451e+00 -1.82028233e-04 3.80696871e-05
1.39354309e+00 -1.82029861e-04 3.85262717e-05
1.43577166e+00 -1.82031233e-04 3.89545128e-05
1.47800024e+00 -1.82032395e-04 3.93943338e-05
1.52022882e+00 -1.82033382e-04 3.98300887e-05
