#	Time	Error_of_Energy	Error_of_Position
1.31964307e-03 -1.90416460e-09 2.15895022e-08
2.63928615e-03 -7.61438357e-09 4.31804735e-08
3.95892922e-03 -1.71238068e-08 6.47529442e-08
5.27857230e-03 -3.04210401e-08 8.63401120e-08
6.59821537e-03 -4.74901729e-08 1.07897784e-07
7.91785845e-03 -6.83107937e-08 1.29436772e-07
9.23750152e-03 -9.28580579e-08 1.50997991e-07
1.05571446e-02 -1.21102718e-07 1.72491691e-07
1.18767877e-02 -1.53011214e-07 1.93982652e-07
1.31964307e-02 -1.88545707e-07 2.15487980e-07
1.45160738e-02 -2.27664199e-07 2.36893051e-07
1.58357169e-02 -2.70320590e-07 2.58322129e-07
1.71553600e-02 -3.16464799e-07 2.79735133e-07
1.84750030e-02 -3.66042850e-07 3.01034806e-07
1.97946461e-02 -4.18996997e-07 3.22386733e-07
2.11142892e-02 -4.75265839e-07 3.43667935e-07
2.24339323e-02 -5.34784448e-07 3.64852439e-07
2.37535753e-02 -5.97484495e-07 3.86106684e-07
2.50732184e-02 -6.63294394e-07 4.07218796e-07
2.63928615e-02 -7.32139454e-07 4.28284052e-07
2.77125046e-02 -8.03942011e-07 4.49407966e-07
2.90321476e-02 -8.78621598e-07 4.70325332e-07
3.03517907e-02 -9.56095086e-07 4.91269429e-07
3.16714338e-02 -1.03627687e-06 5.12209555e-07
3.29910769e-02 -1.11907899e-06 5.32931469e-07
3.43107199e-02 -1.20441137e-06 5.53747003e-07
3.56303630e-02 -1.29218190e-06 5.74442146e-07
3.69500061e-02 -1.38229666e-06 5.94987356e-07
3.82696492e-02 -1.47466011e-06 6.15646936e-07
3.95892922e-02 -1.56917521e-06 6.36054138e-07
4.09089353e-02 -1.66574362e-06 6.56446292e-07
4.22285784e-02 -1.76426586e-06 6.76878435e-07
4.35482215e-02 -1.86464152e-06 6.97007789e-07
4.48678645e-02 -1.96676938e-06 7.17255761e-07
4.61875076e-02 -2.07054760e-06 7.37357968e-07
4.75071507e-02 -2.17587391e-06 7.57275854e-07
4.88267938e-02 -2.28264572e-06 7.77338110e-07
5.01464368e-02 -2.39076036e-06 7.97062170e-07
5.14660799e-02 -2.50011515e-06 8.16828429e-07
5.27857230e-02 -2.61060762e-06 8.36567627e-07
5.41053661e-02 -2.72213565e-06 8.55993148e-07
5.54250091e-02 -2.83459759e-06 8.75602752e-07
5.67446522e-02 -2.94789243e-06 8.94894150e-07
5.80642953e-02 -3.06191994e-06 9.14152158e-07
5.93839383e-02 -3.17658077e-06 9.33451170e-07
6.07035814e-02 -3.29177664e-06 9.52366823e-07
6.20232245e-02 -3.40741040e-06 9.71488086e-07
6.33428676e-02 -3.52338617e-06 9.90278819e-07
6.46625106e-02 -3.63960947e-06 1.00902771e-06
6.59821537e-02 -3.75598733e-06 1.02781196e-06
6.73017968e-02 -3.87242834e-06 1.04619764e-06
6.86214399e-02 -3.98884282e-06 1.06481806e-06
6.99410829e-02 -4.10514284e-06 1.08302737e-06
7.12607260e-02 -4.22124236e-06 1.10128785e-06
7.25803691e-02 -4.33705726e-06 1.11946804e-06
7.39000122e-02 -4.45250545e-06 1.13733312e-06
7.52196552e-02 -4.56750691e-06 1.15541816e-06
7.65392983e-02 -4.68198378e-06 1.17299606e-06
7.78589414e-02 -4.79586037e-06 1.19079650e-06
7.91785845e-02 -4.90906326e-06 1.20826221e-06
8.04982275e-02 -5.02152128e-06 1.22567409e-06
8.18178706e-02 -5.13316563e-06 1.24308152e-06
8.31375137e-02 -5.24392984e-06 1.26011013e-06
8.44571568e-02 -5.35374981e-06 1.27738718e-06
8.57767998e-02 -5.46256388e-06 1.29412046e-06
8.70964429e-02 -5.57031277e-06 1.31113012e-06
8.84160860e-02 -5.67693967e-06 1.32769355e-06
8.97357291e-02 -5.78239017e-06 1.34434939e-06
9.10553721e-02 -5.88661234e-06 1.36080389e-06
9.23750152e-02 -5.98955665e-06 1.37708401e-06
9.36946583e-02 -6.09117604e-06 1.39342242e-06
9.50143014e-02 -6.19142583e-06 1.40934893e-06
9.63339444e-02 -6.29026379e-06 1.42552384e-06
9.76535875e-02 -6.38765005e-06 1.44114456e-06
9.89732306e-02 -6.48354711e-06 1.45709157e-06
1.00292874e-01 -6.57791981e-06 1.47246390e-06
1.01612517e-01 -6.67073533e-06 1.48813087e-06
1.02932160e-01 -6.76196310e-06 1.50329756e-06
1.04251803e-01 -6.85157482e-06 1.51866029e-06
1.05571446e-01 -6.93954438e-06 1.53363684e-06
1.06891089e-01 -7.02584789e-06 1.54869025e-06
1.08210732e-01 -7.11046355e-06 1.56347524e-06
1.09530375e-01 -7.19337168e-06 1.57822554e-06
1.10850018e-01 -7.27455461e-06 1.59280895e-06
1.12169661e-01 -7.35399672e-06 1.60726806e-06
1.13489304e-01 -7.43168431e-06 1.62163652e-06
1.14808947e-01 -7.50760559e-06 1.63581865e-06
1.16128591e-01 -7.58175064e-06 1.64995829e-06
1.17448234e-01 -7.65411131e-06 1.66387823e-06
1.18767877e-01 -7.72468125e-06 1.67777572e-06
1.20087520e-01 -7.79345576e-06 1.69144830e-06
1.21407163e-01 -7.86043181e-06 1.70509096e-06
1.22726806e-01 -7.92560797e-06 1.71853124e-06
1.24046449e-01 -7.98898433e-06 1.73190673e-06
1.25366092e-01 -8.05056246e-06 1.74513011e-06
1.26685735e-01 -8.11034539e-06 1.75822659e-06
1.28005378e-01 -8.16833751e-06 1.77124824e-06
1.29325021e-01 -8.22454451e-06 1.78405544e-06
1.30644664e-01 -8.27897338e-06 1.79688833e-06
1.31964307e-01 -8.33163231e-06 1.80940009e-06
1.33283951e-01 -8.38253065e-06 1.82205108e-06
1.34603594e-01 -8.43167888e-06 1.83426962e-06
1.35923237e-01 -8.47908851e-06 1.84673294e-06
1.37242880e-01 -8.52477208e-06 1.85867518e-06
1.38562523e-01 -8.56874306e-06 1.87092315e-06
1.39882166e-01 -8.61101586e-06 1.88262883e-06
1.41201809e-01 -8.65160573e-06 1.89461063e-06
1.42521452e-01 -8.69052872e-06 1.90614119e-06
1.43841095e-01 -8.72780167e-06 1.91780819e-06
1.45160738e-01 -8.76344210e-06 1.92921744e-06
1.46480381e-01 -8.79746825e-06 1.94054028e-06
1.47800024e-01 -8.82989894e-06 1.95185174e-06
1.49119667e-01 -8.86075360e-06 1.96283603e-06
1.50439310e-01 -8.89005221e-06 1.97402002e-06
1.51758954e-01 -8.91781523e-06 1.98472281e-06
1.53078597e-01 -8.94406360e-06 1.99567881e-06
1.54398240e-01 -8.96881868e-06 2.00621738e-06
1.55717883e-01 -8.99210222e-06 2.01684490e-06
1.57037526e-01 -9.01393631e-06 2.02731493e-06
1.58357169e-01 -9.03434336e-06 2.03758387e-06
1.59676812e-01 -9.05334607e-06 2.04797697e-06
1.60996455e-01 -9.07096738e-06 2.05794845e-06
1.62316098e-01 -9.08723045e-06 2.06813052e-06
1.63635741e-01 -9.10215862e-06 2.07796103e-06
1.64955384e-01 -9.11577541e-06 2.08780448e-06
1.66275027e-01 -9.12810445e-06 2.09759712e-06
1.67594670e-01 -9.13916946e-06 2.10710001e-06
1.68914314e-01 -9.14899426e-06 2.11677207e-06
1.70233957e-01 -9.15760272e-06 2.12607110e-06
1.71553600e-01 -9.16501872e-06 2.13544283e-06
1.72873243e-01 -9.17126616e-06 2.14470254e-06
1.74192886e-01 -9.17636891e-06 2.15373640e-06
1.75512529e-01 -9.18035083e-06 2.16289823e-06
1.76832172e-01 -9.18323568e-06 2.17172863e-06
1.78151815e-01 -9.18504717e-06 2.18060100e-06
1.79471458e-01 -9.18580891e-06 2.18939618e-06
1.80791101e-01 -9.18554441e-06 2.19795611e-06
1.82110744e-01 -9.18427702e-06 2.20661981e-06
1.83430387e-01 -9.18203000e-06 2.21503056e-06
1.84750030e-01 -9.17882639e-06 2.22339621e-06
1.86069673e-01 -9.17468912e-06 2.23176455e-06
1.87389317e-01 -9.16964089e-06 2.23987683e-06
1.88708960e-01 -9.16370423e-06 2.24803724e-06
1.90028603e-01 -9.15690146e-06 2.25607466e-06
1.91348246e-01 -9.14925469e-06 2.26395669e-06
1.92667889e-01 -9.14078579e-06 2.27187745e-06
1.93987532e-01 -9.13151640e-06 2.27961179e-06
1.95307175e-01 -9.12146792e-06 2.28727734e-06
1.96626818e-01 -9.11066151e-06 2.29493323e-06
1.97946461e-01 -9.09911805e-06 2.30240663e-06
1.99266104e-01 -9.08685817e-06 2.30984839e-06
2.00585747e-01 -9.07390223e-06 2.31723602e-06
2.01905390e-01 -9.06027032e-06 2.32447758e-06
2.03225033e-01 -9.04598222e-06 2.33168612e-06
2.04544677e-01 -9.03105748e-06 2.33881981e-06
2.05864320e-01 -9.01551531e-06 2.34584121e-06
2.07183963e-01 -8.99937466e-06 2.35281187e-06
2.08503606e-01 -8.98265417e-06 2.35970940e-06
2.09823249e-01 -8.96537220e-06 2.36651573e-06
2.11142892e-01 -8.94754680e-06 2.37324914e-06
2.12462535e-01 -8.92919572e-06 2.37992494e-06
2.13782178e-01 -8.91033641e-06 2.38652119e-06
2.15101821e-01 -8.89098602e-06 2.39302157e-06
2.16421464e-01 -8.87116141e-06 2.39948483e-06
2.17741107e-01 -8.85087912e-06 2.40587859e-06
2.19060750e-01 -8.83015539e-06 2.41215246e-06
2.20380393e-01 -8.80900616e-06 2.41840662e-06
2.21700037e-01 -8.78744707e-06 2.42460861e-06
2.23019680e-01 -8.76549346e-06 2.43066520e-06
2.24339323e-01 -8.74316038e-06 2.43670729e-06
2.25658966e-01 -8.72046255e-06 2.44273024e-06
2.26978609e-01 -8.69741444e-06 2.44858355e-06
2.28298252e-01 -8.67403019e-06 2.45440436e-06
2.29617895e-01 -8.65032365e-06 2.46025928e-06
2.30937538e-01 -8.62630840e-06 2.46593045e-06
2.32257181e-01 -8.60199772e-06 2.47151941e-06
2.33576824e-01 -8.57740459e-06 2.47720741e-06
2.34896467e-01 -8.55254174e-06 2.48272506e-06
2.36216110e-01 -8.52742160e-06 2.48808614e-06
2.37535753e-01 -8.50205631e-06 2.49358336e-06
2.38855396e-01 -8.47645775e-06 2.49897845e-06
2.40175040e-01 -8.45063754e-06 2.50414490e-06
2.41494683e-01 -8.42460701e-06 2.50939946e-06
2.42814326e-01 -8.39837724e-06 2.51469050e-06
2.44133969e-01 -8.37195904e-06 2.51971883e-06
2.45453612e-01 -8.34536297e-06 2.52468894e-06
2.46773255e-01 -8.31859932e-06 2.52985274e-06
2.48092898e-01 -8.29167815e-06 2.53480735e-06
2.49412541e-01 -8.26460926e-06 2.53953467e-06
2.50732184e-01 -8.23740221e-06 2.54446451e-06
2.52051827e-01 -8.21006631e-06 2.54938349e-06
2.53371470e-01 -8.18261065e-06 2.55398922e-06
2.54691113e-01 -8.15504406e-06 2.55857325e-06
2.56010756e-01 -8.12737518e-06 2.56340876e-06
2.57330400e-01 -8.09961239e-06 2.56800876e-06
2.58650043e-01 -8.07176387e-06 2.57233231e-06
2.59969686e-01 -8.04383758e-06 2.57688017e-06
2.61289329e-01 -8.01584124e-06 2.58150813e-06
2.62608972e-01 -7.98778239e-06 2.58578838e-06
2.63928615e-01 -7.95966836e-06 2.58992729e-06
2.65248258e-01 -7.93150626e-06 2.59442101e-06
2.66567901e-01 -7.90330301e-06 2.59879437e-06
2.67887544e-01 -7.87506534e-06 2.60279118e-06
2.69207187e-01 -7.84679979e-06 2.60682476e-06
2.70526830e-01 -7.81851269e-06 2.61120028e-06
2.71846473e-01 -7.79021022e-06 2.61531826e-06
2.73166116e-01 -7.76189834e-06 2.61907510e-06
2.74485759e-01 -7.73358287e-06 2.62302225e-06
2.75805403e-01 -7.70526944e-06 2.62724621e-06
2.77125046e-01 -7.67696350e-06 2.63113275e-06
