#	Time	Error_of_Energy	Error_of_Position
5.27857230e-03 -2.23590035e-10 1.90299980e-10
1.05571446e-02 -6.91354751e-10 3.59565874e-10
1.58357169e-02 -1.39252943e-09 5.41064748e-10
2.11142892e-02 -2.31004549e-09 7.34582704e-10
2.63928615e-02 -3.42133877e-09 8.53862339e-10
3.16714338e-02 -4.69943529e-09 1.09345497e-09
3.69500061e-02 -6.11417139e-09 1.14104278e-09
4.22285784e-02 -7.63350605e-09 1.40318435e-09
4.75071507e-02 -9.22482757e-09 1.39691991e-09
5.27857230e-02 -1.08561748e-08 1.64394904e-09
5.80642953e-02 -1.24973232e-08 1.64290779e-09
6.33428676e-02 -1.41206680e-08 1.75594693e-09
6.86214399e-02 -1.57018842e-08 1.94562261e-09
7.39000122e-02 -1.72203862e-08 1.83745492e-09
7.91785845e-02 -1.86595339e-08 1.96486307e-09
8.44571568e-02 -2.00066563e-08 2.16145314e-09
8.97357291e-02 -2.12529105e-08 2.09235408e-09
9.50143014e-02 -2.23929986e-08 2.00856583e-09
1.00292874e-01 -2.34247854e-08 2.02343576e-09
1.05571446e-01 -2.43488563e-08 2.09313664e-09
1.10850018e-01 -2.51680699e-08 2.16067545e-09
1.16128591e-01 -2.58870703e-08 2.19905963e-09
1.21407163e-01 -2.65118438e-08 2.20321063e-09
1.26685735e-01 -2.70493195e-08 2.17521112e-09
1.31964307e-01 -2.75069956e-08 2.12727483e-09
1.37242880e-01 -2.78926393e-08 2.09753519e-09
1.42521452e-01 -2.82140222e-08 2.14640479e-09
1.47800024e-01 -2.84787294e-08 2.28927657e-09
1.53078597e-01 -2.86939894e-08 2.33598866e-09
1.58357169e-01 -2.88665769e-08 2.19558848e-09
1.63635741e-01 -2.90027391e-08 2.24723149e-09
1.68914314e-01 -2.91081503e-08 2.39085458e-09
1.74192886e-01 -2.91879088e-08 2.27219472e-09
1.79471458e-01 -2.92465252e-08 2.40970293e-09
1.84750030e-01 -2.92879576e-08 2.37595986e-09
1.90028603e-01 -2.93156432e-08 2.46413156e-09
1.95307175e-01 -2.93325220e-08 2.46440343e-09
2.00585747e-01 -2.93410929e-08 2.55370182e-09
2.05864320e-01 -2.93434621e-08 2.57458374e-09
2.11142892e-01 -2.93413738e-08 2.62814753e-09
2.16421464e-01 -2.93362534e-08 2.68966746e-09
2.21700037e-01 -2.93292657e-08 2.76889509e-09
2.26978609e-01 -2.93213342e-08 2.79070964e-09
2.32257181e-01 -2.93131874e-08 2.81349391e-09
2.37535753e-01 -2.93053815e-08 2.93816457e-09
2.42814326e-01 -2.92983293e-08 3.05650496e-09
2.48092898e-01 -2.92923319e-08 3.10406723e-09
2.53371470e-01 -2.92875890e-08 3.09751249e-09
2.58650043e-01 -2.92842273e-08 3.08837643e-09
2.63928615e-01 -2.92823066e-08 3.11554109e-09
2.69207187e-01 -2.92818414e-08 3.18477457e-09
2.74485759e-01 -2.92828106e-08 3.26870902e-09
2.79764332e-01 -2.92851576e-08 3.34697929e-09
2.85042904e-01 -2.92888092e-08 3.40928956e-09
2.90321476e-01 -2.92936797e-08 3.45096206e-09
2.95600049e-01 -2.92996705e-08 3.47401486e-09
3.00878621e-01 -2.93066793e-08 3.49407205e-09
3.06157193e-01 -2.93146030e-08 3.55221879e-09
3.11435766e-01 -2.93233360e-08 3.69346833e-09
3.16714338e-01 -2.93327773e-08 3.93323362e-09
3.21992910e-01 -2.93428271e-08 4.21485207e-09
3.27271482e-01 -2.93533964e-08 4.36554621e-09
3.32550055e-01 -2.93643931e-08 4.22207230e-09
3.37828627e-01 -2.93757385e-08 3.93078852e-09
3.43107199e-01 -2.93873570e-08 3.95478179e-09
3.48385772e-01 -2.93991809e-08 4.46464998e-09
3.53664344e-01 -2.94111435e-08 4.82463970e-09
3.58942916e-01 -2.94231906e-08 4.38798141e-09
3.64221489e-01 -2.94352698e-08 4.10631930e-09
3.69500061e-01 -2.94473335e-08 4.80005641e-09
3.74778633e-01 -2.94593439e-08 5.12069246e-09
3.80057205e-01 -2.94712621e-08 4.32138373e-09
3.85335778e-01 -2.94830593e-08 4.67968889e-09
3.90614350e-01 -2.94947056e-08 5.51775702e-09
3.95892922e-01 -2.95061797e-08 4.51512298e-09
4.01171495e-01 -2.95174613e-08 4.92448165e-09
4.06450067e-01 -2.95285330e-08 5.74659605e-09
4.11728639e-01 -2.95393782e-08 4.51339468e-09
4.17007212e-01 -2.95499897e-08 5.70978704e-09
4.22285784e-01 -2.95603586e-08 5.36796139e-09
4.27564356e-01 -2.95704727e-08 4.87573675e-09
4.32842928e-01 -2.95803321e-08 6.38170223e-09
4.38121501e-01 -2.95899333e-08 4.70640923e-09
4.43400073e-01 -2.95992697e-08 6.56113734e-09
