#	Time	Error_of_Energy	Error_of_Position
2.63928615e-03 -3.49498208e-12 4.35087999e-12
5.27857230e-03 -1.08613118e-11 9.02567290e-12
7.91785845e-03 -2.20423679e-11 7.02600317e-12
1.05571446e-02 -3.69815290e-11 1.54896782e-12
1.31964307e-02 -5.55755442e-11 2.96260912e-11
1.58357169e-02 -7.77056197e-11 3.48181271e-12
1.84750030e-02 -1.03231867e-10 1.88977500e-11
2.11142892e-02 -1.31983313e-10 2.52558376e-11
2.37535753e-02 -1.63775660e-10 4.05538573e-11
2.63928615e-02 -1.98413508e-10 2.08725537e-11
2.90321476e-02 -2.35668152e-10 1.34034257e-11
3.16714338e-02 -2.75320877e-10 6.13223752e-11
3.43107199e-02 -3.17127435e-10 2.98760120e-11
3.69500061e-02 -3.60840247e-10 3.98208825e-11
3.95892922e-02 -4.06207290e-10 4.94007156e-12
4.22285784e-02 -4.52975435e-10 8.38877595e-11
4.48678645e-02 -5.00890440e-10 3.29038571e-11
4.75071507e-02 -5.49701396e-10 5.05083778e-11
5.01464368e-02 -5.99161831e-10 2.39661932e-11
5.27857230e-02 -6.49031939e-10 8.00141288e-11
5.54250091e-02 -6.99076352e-10 8.02349338e-11
5.80642953e-02 -7.49077467e-10 2.64373999e-11
6.07035814e-02 -7.98824340e-10 7.08067162e-11
6.33428676e-02 -8.48127124e-10 7.16037914e-12
6.59821537e-02 -8.96795971e-10 9.82759230e-11
6.86214399e-02 -9.44666567e-10 1.00589677e-10
7.12607260e-02 -9.91580151e-10 7.97775353e-13
7.39000122e-02 -1.03740794e-09 7.87418906e-11
7.65392983e-02 -1.08202114e-09 8.03453593e-11
7.91785845e-02 -1.12531651e-09 1.20409576e-11
8.18178706e-02 -1.16719967e-09 8.10914830e-11
8.44571568e-02 -1.20759736e-09 1.33935510e-10
8.70964429e-02 -1.24644406e-09 9.92234890e-11
8.97357291e-02 -1.28369870e-09 2.36824250e-11
9.23750152e-02 -1.31932132e-09 4.86811180e-11
9.50143014e-02 -1.35328859e-09 9.49257539e-11
9.76535875e-02 -1.38559053e-09 1.12740415e-10
1.00292874e-01 -1.41622825e-09 1.07023144e-10
1.02932160e-01 -1.44520729e-09 8.62192425e-11
1.05571446e-01 -1.47255097e-09 5.90048464e-11
1.08210732e-01 -1.49827928e-09 3.31360954e-11
1.10850018e-01 -1.52242885e-09 1.84659277e-11
1.13489304e-01 -1.54503854e-09 2.31462255e-11
1.16128591e-01 -1.56615054e-09 3.07481235e-11
1.18767877e-01 -1.58581592e-09 3.33532112e-11
1.21407163e-01 -1.60408242e-09 3.09369786e-11
1.24046449e-01 -1.62101110e-09 2.80861353e-11
1.26685735e-01 -1.63665415e-09 3.55293032e-11
1.29325021e-01 -1.65107261e-09 5.62002753e-11
1.31964307e-01 -1.66432423e-09 8.26651336e-11
1.34603594e-01 -1.67647562e-09 1.06884873e-10
1.37242880e-01 -1.68757786e-09 1.20257167e-10
1.39882166e-01 -1.69769643e-09 1.14143964e-10
1.42521452e-01 -1.70689018e-09 8.37514524e-11
1.45160738e-01 -1.71521575e-09 4.78544060e-11
1.47800024e-01 -1.72272863e-09 8.72339605e-11
1.50439310e-01 -1.72948877e-09 1.40935621e-10
1.53078597e-01 -1.73554393e-09 1.24287964e-10
1.55717883e-01 -1.74094961e-09 6.32293780e-11
1.58357169e-01 -1.74575132e-09 8.28290320e-11
1.60996455e-01 -1.74999903e-09 1.00117754e-10
1.63635741e-01 -1.75373716e-09 6.84709016e-11
1.66275027e-01 -1.75700676e-09 1.10775938e-10
1.68914314e-01 -1.75985115e-09 1.43523218e-10
1.71553600e-01 -1.76230697e-09 8.17018894e-11
1.74192886e-01 -1.76440973e-09 8.66113605e-11
1.76832172e-01 -1.76619053e-09 8.04706203e-11
1.79471458e-01 -1.76768489e-09 1.25839312e-10
1.82110744e-01 -1.76892168e-09 1.37705395e-10
1.84750030e-01 -1.76992976e-09 9.07548687e-11
1.87389317e-01 -1.77072801e-09 9.21216013e-11
1.90028603e-01 -1.77134529e-09 1.30612226e-10
1.92667889e-01 -1.77180270e-09 1.45934726e-10
1.95307175e-01 -1.77212023e-09 1.10448879e-10
1.97946461e-01 -1.77231230e-09 1.21339281e-10
2.00585747e-01 -1.77240111e-09 1.57168733e-10
2.03225033e-01 -1.77240111e-09 1.42388921e-10
2.05864320e-01 -1.77232451e-09 1.44458588e-10
2.08503606e-01 -1.77218240e-09 1.64509753e-10
2.11142892e-01 -1.77198922e-09 1.59996123e-10
2.13782178e-01 -1.77175163e-09 1.80750798e-10
2.16421464e-01 -1.77148629e-09 1.82874916e-10
2.19060750e-01 -1.77119208e-09 1.72321849e-10
2.21700037e-01 -1.77088344e-09 2.26823518e-10
2.24339323e-01 -1.77056259e-09 1.92278681e-10
2.26978609e-01 -1.77023951e-09 2.01651605e-10
2.29617895e-01 -1.76991422e-09 2.76037406e-10
2.32257181e-01 -1.76959447e-09 1.77876510e-10
2.34896467e-01 -1.76928583e-09 2.81425441e-10
2.37535753e-01 -1.76898718e-09 2.74744936e-10
2.40175040e-01 -1.76870629e-09 2.05048440e-10
2.42814326e-01 -1.76843873e-09 3.77901737e-10
2.45453612e-01 -1.76819226e-09 1.89259245e-10
2.48092898e-01 -1.76796799e-09 3.80385525e-10
2.50732184e-01 -1.76776482e-09 2.91948643e-10
2.53371470e-01 -1.76758497e-09 2.99851252e-10
2.56010756e-01 -1.76742843e-09 4.34578983e-10
2.58650043e-01 -1.76729631e-09 2.18645275e-10
2.61289329e-01 -1.76718751e-09 5.39575907e-10
2.63928615e-01 -1.76710535e-09 1.93200928e-10
2.66567901e-01 -1.76704984e-09 5.93788296e-10
2.69207187e-01 -1.76701431e-09 2.14134731e-10
2.71846473e-01 -1.76700543e-09 6.16438249e-10
2.74485759e-01 -1.76701764e-09 2.59118943e-10
2.77125046e-01 -1.76705539e-09 6.33512813e-10
2.79764332e-01 -1.76711423e-09 3.02409079e-10
