#         i          j          k                    x                    y                    z          Dens          MomX          MomY          MomZ          Engy       Entropy          MagX          MagY          MagZ       MagEngy      Pressure
       6144          0          0 7.51953125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308951e+00  6.994342e-01 -1.237781e-01 -6.188962e-02  4.150878e+00  1.324078e+00  5.641896e-01  1.507819e+00  7.539101e-01  1.580104e+00  1.584392e+00
       6176          0          0 7.55859375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308947e+00  6.994222e-01 -1.237648e-01 -6.188204e-02  4.150881e+00  1.324073e+00  5.641896e-01  1.507832e+00  7.539160e-01  1.580128e+00  1.584383e+00
       6208          0          0 7.59765625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308953e+00  6.994103e-01 -1.237671e-01 -6.188313e-02  4.150907e+00  1.324076e+00  5.641896e-01  1.507842e+00  7.539211e-01  1.580148e+00  1.584392e+00
       6240          0          0 7.63671875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308981e+00  6.994165e-01 -1.237836e-01 -6.189157e-02  4.150962e+00  1.324081e+00  5.641896e-01  1.507849e+00  7.539240e-01  1.580159e+00  1.584420e+00
       6272          0          0 7.67578125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.309030e+00  6.994374e-01 -1.237918e-01 -6.189600e-02  4.150989e+00  1.324056e+00  5.641896e-01  1.507853e+00  7.539265e-01  1.580168e+00  1.584429e+00
       6304          0          0 7.71484375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.309031e+00  6.994364e-01 -1.237795e-01 -6.188995e-02  4.150978e+00  1.324040e+00  5.641896e-01  1.507863e+00  7.539310e-01  1.580186e+00  1.584411e+00
       6336          0          0 7.75390625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.309014e+00  6.994379e-01 -1.237675e-01 -6.188323e-02  4.150938e+00  1.324030e+00  5.641896e-01  1.507861e+00  7.539309e-01  1.580183e+00  1.584385e+00
       6368          0          0 7.79296875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308986e+00  6.994416e-01 -1.237743e-01 -6.188705e-02  4.150919e+00  1.324045e+00  5.641896e-01  1.507851e+00  7.539259e-01  1.580165e+00  1.584380e+00
       6400          0          0 7.83203125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308970e+00  6.994345e-01 -1.238007e-01 -6.190036e-02  4.150898e+00  1.324064e+00  5.641896e-01  1.507831e+00  7.539163e-01  1.580127e+00  1.584390e+00
       6432          0          0 7.87109375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308956e+00  6.994127e-01 -1.237986e-01 -6.189924e-02  4.150866e+00  1.324067e+00  5.641896e-01  1.507825e+00  7.539132e-01  1.580116e+00  1.584382e+00
       6464          0          0 7.91015625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308944e+00  6.993880e-01 -1.237817e-01 -6.189116e-02  4.150835e+00  1.324060e+00  5.641896e-01  1.507830e+00  7.539151e-01  1.580124e+00  1.584365e+00
       6496          0          0 7.94921875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308938e+00  6.993869e-01 -1.237667e-01 -6.188343e-02  4.150842e+00  1.324048e+00  5.641896e-01  1.507851e+00  7.539254e-01  1.580164e+00  1.584345e+00
       6528          0          0 7.98828125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308957e+00  6.994232e-01 -1.237809e-01 -6.189032e-02  4.150921e+00  1.324049e+00  5.641896e-01  1.507869e+00  7.539350e-01  1.580199e+00  1.584362e+00
       6560          0          0 8.02734375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308979e+00  6.994469e-01 -1.238275e-01 -6.191364e-02  4.150993e+00  1.324064e+00  5.641896e-01  1.507871e+00  7.539357e-01  1.580203e+00  1.584398e+00
       6592          0          0 8.06640625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308983e+00  6.994328e-01 -1.238423e-01 -6.192126e-02  4.151023e+00  1.324081e+00  5.641896e-01  1.507873e+00  7.539361e-01  1.580205e+00  1.584421e+00
       6624          0          0 8.10546875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308945e+00  6.993846e-01 -1.238265e-01 -6.191351e-02  4.150912e+00  1.324067e+00  5.641896e-01  1.507863e+00  7.539311e-01  1.580186e+00  1.584374e+00
       6656          0          0 8.14453125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308922e+00  6.993545e-01 -1.237889e-01 -6.189438e-02  4.150783e+00  1.324036e+00  5.641896e-01  1.507847e+00  7.539238e-01  1.580158e+00  1.584318e+00
       6688          0          0 8.18359375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308923e+00  6.993746e-01 -1.237824e-01 -6.189126e-02  4.150715e+00  1.324013e+00  5.641896e-01  1.507828e+00  7.539139e-01  1.580120e+00  1.584291e+00
       6720          0          0 8.22265625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308950e+00  6.993951e-01 -1.238151e-01 -6.190776e-02  4.150761e+00  1.324038e+00  5.641896e-01  1.507805e+00  7.539027e-01  1.580078e+00  1.584342e+00
       6752          0          0 8.26171875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308965e+00  6.993995e-01 -1.238466e-01 -6.192350e-02  4.150858e+00  1.324085e+00  5.641896e-01  1.507800e+00  7.538995e-01  1.580067e+00  1.584412e+00
       6784          0          0 8.30078125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308942e+00  6.993649e-01 -1.238146e-01 -6.190729e-02  4.150876e+00  1.324091e+00  5.641896e-01  1.507828e+00  7.539139e-01  1.580121e+00  1.584401e+00
       6816          0          0 8.33984375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308925e+00  6.993436e-01 -1.237540e-01 -6.187712e-02  4.150787e+00  1.324040e+00  5.641896e-01  1.507850e+00  7.539246e-01  1.580161e+00  1.584325e+00
       6848          0          0 8.37890625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308912e+00  6.993281e-01 -1.237554e-01 -6.187761e-02  4.150726e+00  1.324028e+00  5.641896e-01  1.507840e+00  7.539202e-01  1.580144e+00  1.584300e+00
       6880          0          0 8.41796875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308879e+00  6.993104e-01 -1.237678e-01 -6.188415e-02  4.150721e+00  1.324059e+00  5.641896e-01  1.507830e+00  7.539152e-01  1.580125e+00  1.584311e+00
       6912          0          0 8.45703125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308874e+00  6.993186e-01 -1.237926e-01 -6.189613e-02  4.150801e+00  1.324102e+00  5.641896e-01  1.507831e+00  7.539155e-01  1.580127e+00  1.584358e+00
       6944          0          0 8.49609375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308904e+00  6.993613e-01 -1.238045e-01 -6.190209e-02  4.150891e+00  1.324121e+00  5.641896e-01  1.507832e+00  7.539159e-01  1.580128e+00  1.584404e+00
       6976          0          0 8.53515625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308981e+00  6.994299e-01 -1.238016e-01 -6.190063e-02  4.150885e+00  1.324052e+00  5.641896e-01  1.507831e+00  7.539155e-01  1.580126e+00  1.584385e+00
       7008          0          0 8.57421875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308988e+00  6.994466e-01 -1.237719e-01 -6.188602e-02  4.150822e+00  1.324013e+00  5.641896e-01  1.507828e+00  7.539139e-01  1.580121e+00  1.584344e+00
       7040          0          0 8.61328125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308939e+00  6.994184e-01 -1.237570e-01 -6.187848e-02  4.150784e+00  1.324045e+00  5.641896e-01  1.507814e+00  7.539070e-01  1.580095e+00  1.584342e+00
       7072          0          0 8.65234375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308942e+00  6.993827e-01 -1.237726e-01 -6.188640e-02  4.150862e+00  1.324099e+00  5.641896e-01  1.507811e+00  7.539052e-01  1.580088e+00  1.584410e+00
       7104          0          0 8.69140625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308972e+00  6.993557e-01 -1.237835e-01 -6.189189e-02  4.151004e+00  1.324141e+00  5.641896e-01  1.507836e+00  7.539179e-01  1.580136e+00  1.584484e+00
       7136          0          0 8.73046875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308979e+00  6.993810e-01 -1.237828e-01 -6.189147e-02  4.151026e+00  1.324093e+00  5.641896e-01  1.507883e+00  7.539415e-01  1.580225e+00  1.584432e+00
       7168          0          0 8.76953125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308938e+00  6.994157e-01 -1.237669e-01 -6.188356e-02  4.150860e+00  1.324029e+00  5.641896e-01  1.507870e+00  7.539351e-01  1.580201e+00  1.584322e+00
       7200          0          0 8.80859375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308883e+00  6.994120e-01 -1.237672e-01 -6.188398e-02  4.150821e+00  1.324062e+00  5.641896e-01  1.507850e+00  7.539244e-01  1.580161e+00  1.584318e+00
       7232          0          0 8.84765625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308918e+00  6.993940e-01 -1.237708e-01 -6.188553e-02  4.150897e+00  1.324096e+00  5.641896e-01  1.507843e+00  7.539213e-01  1.580149e+00  1.584387e+00
       7264          0          0 8.88671875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.309020e+00  6.994294e-01 -1.237896e-01 -6.189493e-02  4.150875e+00  1.324018e+00  5.641896e-01  1.507836e+00  7.539178e-01  1.580136e+00  1.584376e+00
       7296          0          0 8.92578125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.309013e+00  6.994520e-01 -1.237997e-01 -6.189978e-02  4.150802e+00  1.323996e+00  5.641896e-01  1.507816e+00  7.539074e-01  1.580097e+00  1.584344e+00
       7328          0          0 8.96484375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308945e+00  6.994388e-01 -1.237629e-01 -6.188137e-02  4.150787e+00  1.324022e+00  5.641896e-01  1.507828e+00  7.539136e-01  1.580121e+00  1.584319e+00
       7360          0          0 9.00390625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308919e+00  6.993946e-01 -1.237648e-01 -6.188209e-02  4.150842e+00  1.324047e+00  5.641896e-01  1.507860e+00  7.539297e-01  1.580181e+00  1.584329e+00
       7392          0          0 9.04296875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.308955e+00  6.993707e-01 -1.238167e-01 -6.190815e-02  4.150893e+00  1.324036e+00  5.641896e-01  1.507881e+00  7.539404e-01  1.580221e+00  1.584344e+00
       1536          0          0 1.89453125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.079996e-02  5.400000e-01  3.171626e+00  9.024878e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339717e-01  9.500006e-01
       1568          0          0 1.93359375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.079989e-02  5.400000e-01  3.171626e+00  9.024876e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339716e-01  9.500004e-01
       1600          0          0 1.97265625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080004e-02  5.400000e-01  3.171626e+00  9.024870e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339717e-01  9.500000e-01
       1632          0          0 2.01171875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080000e-02  5.400000e-01  3.171626e+00  9.024872e-01  5.641896e-01  1.015541e+00  5.641897e-01  8.339719e-01  9.500000e-01
       1664          0          0 2.05078125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.079999e-02  5.400000e-01  3.171626e+00  9.024875e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339719e-01  9.500002e-01
       1696          0          0 2.08984375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080000e-02  5.400000e-01  3.171626e+00  9.024873e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339719e-01  9.500000e-01
       1728          0          0 2.12890625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080004e-02  5.400000e-01  3.171626e+00  9.024872e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339720e-01  9.500000e-01
       1760          0          0 2.16796875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080004e-02  5.400000e-01  3.171626e+00  9.024872e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339720e-01  9.500000e-01
       1792          0          0 2.20703125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080004e-02  5.400000e-01  3.171626e+00  9.024872e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339720e-01  9.500000e-01
       1824          0          0 2.24609375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.079999e-02  5.400000e-01  3.171626e+00  9.024872e-01  5.641896e-01  1.015541e+00  5.641896e-01  8.339720e-01  9.500000e-01
       1856          0          0 2.28515625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.079997e-02  5.400000e-01  3.171626e+00  9.024874e-01  5.641896e-01  1.015541e+00  5.641897e-01  8.339719e-01  9.500002e-01
       1888          0          0 2.32421875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080009e-02  5.400002e-01  3.171627e+00  9.024875e-01  5.641896e-01  1.015542e+00  5.641899e-01  8.339723e-01  9.500007e-01
       1920          0          0 2.36328125000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080001e+00  1.296000e+00  1.080007e-02  5.400003e-01  3.171628e+00  9.024880e-01  5.641896e-01  1.015542e+00  5.641899e-01  8.339723e-01  9.500012e-01
       1952          0          0 2.40234375000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080006e-02  5.400002e-01  3.171627e+00  9.024877e-01  5.641896e-01  1.015541e+00  5.641897e-01  8.339722e-01  9.500006e-01
       1984          0          0 2.44140625000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080023e-02  5.400003e-01  3.171627e+00  9.024876e-01  5.641896e-01  1.015542e+00  5.641898e-01  8.339725e-01  9.500008e-01
       2016          0          0 2.48046875000000e-01 1.95312500000000e-03 1.95312500000000e-03  1.080000e+00  1.296000e+00  1.080011e-02  5.400000e-01  3.171627e+00  9.024879e-01  5.641896e-01  1.015541e+00  5.641897e-01  8.339720e-01  9.500008e-01
       3584          0          0 4.38476562500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490341e+00  9.029968e-01  1.674364e-01  8.299111e-01  4.510431e+00  1.269016e+00  5.641896e-01  1.438318e+00  7.990661e-01  1.512787e+00  1.655735e+00
       3600          0          0 4.40429687500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490354e+00  9.030033e-01  1.674409e-01  8.299201e-01  4.510371e+00  1.268983e+00  5.641896e-01  1.438311e+00  7.990618e-01  1.512774e+00  1.655701e+00
       3616          0          0 4.42382812500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490370e+00  9.030011e-01  1.674402e-01  8.299276e-01  4.510356e+00  1.268975e+00  5.641896e-01  1.438303e+00  7.990572e-01  1.512758e+00  1.655704e+00
       3632          0          0 4.44335937500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490385e+00  9.029968e-01  1.674254e-01  8.299266e-01  4.510368e+00  1.268984e+00  5.641896e-01  1.438296e+00  7.990536e-01  1.512746e+00  1.655726e+00
       3648          0          0 4.46289062500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490380e+00  9.030023e-01  1.674179e-01  8.299201e-01  4.510395e+00  1.269003e+00  5.641896e-01  1.438294e+00  7.990522e-01  1.512742e+00  1.655746e+00
       3664          0          0 4.48242187500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490365e+00  9.030358e-01  1.674176e-01  8.299124e-01  4.510436e+00  1.269015e+00  5.641896e-01  1.438301e+00  7.990559e-01  1.512755e+00  1.655751e+00
       3680          0          0 4.50195312500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490350e+00  9.030799e-01  1.674279e-01  8.299112e-01  4.510523e+00  1.269032e+00  5.641896e-01  1.438321e+00  7.990673e-01  1.512793e+00  1.655762e+00
       3696          0          0 4.52148437500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490354e+00  9.030946e-01  1.674400e-01  8.299195e-01  4.510572e+00  1.269038e+00  5.641896e-01  1.438332e+00  7.990733e-01  1.512813e+00  1.655772e+00
       3712          0          0 4.54101562500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490384e+00  9.030628e-01  1.674567e-01  8.299438e-01  4.510685e+00  1.269062e+00  5.641896e-01  1.438356e+00  7.990869e-01  1.512858e+00  1.655827e+00
       3728          0          0 4.56054687500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490410e+00  9.030069e-01  1.674676e-01  8.299627e-01  4.510764e+00  1.269085e+00  5.641896e-01  1.438375e+00  7.990977e-01  1.512895e+00  1.655876e+00
       3744          0          0 4.58007812500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490398e+00  9.029523e-01  1.674702e-01  8.299580e-01  4.510676e+00  1.269075e+00  5.641896e-01  1.438363e+00  7.990903e-01  1.512871e+00  1.655855e+00
       3760          0          0 4.59960937500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490368e+00  9.029439e-01  1.674753e-01  8.299455e-01  4.510589e+00  1.269060e+00  5.641896e-01  1.438350e+00  7.990832e-01  1.512847e+00  1.655813e+00
       3776          0          0 4.61914062500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490290e+00  9.029389e-01  1.674725e-01  8.299052e-01  4.510407e+00  1.269035e+00  5.641896e-01  1.438325e+00  7.990696e-01  1.512801e+00  1.655722e+00
       3792          0          0 4.63867187500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490251e+00  9.029245e-01  1.674710e-01  8.298852e-01  4.510342e+00  1.269028e+00  5.641896e-01  1.438324e+00  7.990686e-01  1.512798e+00  1.655684e+00
       3808          0          0 4.65820312500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490249e+00  9.029090e-01  1.674665e-01  8.298820e-01  4.510358e+00  1.269034e+00  5.641896e-01  1.438334e+00  7.990740e-01  1.512816e+00  1.655690e+00
       3824          0          0 4.67773437500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490280e+00  9.028789e-01  1.674535e-01  8.298900e-01  4.510456e+00  1.269056e+00  5.641896e-01  1.438358e+00  7.990879e-01  1.512863e+00  1.655742e+00
       3840          0          0 4.69726562500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490308e+00  9.028819e-01  1.674356e-01  8.298939e-01  4.510489e+00  1.269066e+00  5.641896e-01  1.438353e+00  7.990853e-01  1.512854e+00  1.655775e+00
       3856          0          0 4.71679687500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490333e+00  9.029203e-01  1.674237e-01  8.299000e-01  4.510445e+00  1.269035e+00  5.641896e-01  1.438338e+00  7.990766e-01  1.512824e+00  1.655754e+00
       3872          0          0 4.73632812500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490299e+00  9.029860e-01  1.674085e-01  8.298743e-01  4.510248e+00  1.268985e+00  5.641896e-01  1.438287e+00  7.990486e-01  1.512729e+00  1.655663e+00
       3888          0          0 4.75585937500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490290e+00  9.030084e-01  1.674132e-01  8.298724e-01  4.510170e+00  1.268959e+00  5.641896e-01  1.438269e+00  7.990382e-01  1.512695e+00  1.655622e+00
       3904          0          0 4.77539062500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490270e+00  9.029725e-01  1.674259e-01  8.298703e-01  4.510174e+00  1.268983e+00  5.641896e-01  1.438265e+00  7.990364e-01  1.512688e+00  1.655640e+00
       3920          0          0 4.79492187500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490296e+00  9.028885e-01  1.674433e-01  8.298925e-01  4.510296e+00  1.269026e+00  5.641896e-01  1.438294e+00  7.990524e-01  1.512743e+00  1.655716e+00
       3936          0          0 4.81445312500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490299e+00  9.028339e-01  1.674279e-01  8.298857e-01  4.510370e+00  1.269078e+00  5.641896e-01  1.438298e+00  7.990546e-01  1.512750e+00  1.655786e+00
       3952          0          0 4.83398437500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490322e+00  9.028696e-01  1.674011e-01  8.298826e-01  4.510427e+00  1.269102e+00  5.641896e-01  1.438286e+00  7.990483e-01  1.512728e+00  1.655833e+00
       3968          0          0 4.85351562500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490333e+00  9.029545e-01  1.673786e-01  8.298754e-01  4.510398e+00  1.269080e+00  5.641896e-01  1.438266e+00  7.990369e-01  1.512689e+00  1.655812e+00
       3984          0          0 4.87304687500000e-01 9.76562500000000e-04 9.76562500000000e-04  1.490360e+00  9.030245e-01  1.673735e-01  8.298858e-01  4.510405e+00  1.269055e+00  5.641896e-01  1.438258e+00  7.990324e-01  1.512674e+00  1.655801e+00
