#	Time	Error_of_Energy
6.22816801e-03 -5.60160444e-11
1.24563360e-02 -2.23978571e-10
1.86845040e-02 -5.03629254e-10
2.49126720e-02 -8.94540059e-10
3.11408401e-02 -1.39611024e-09
3.73690081e-02 -2.00757095e-09
4.35971761e-02 -2.72798331e-09
4.98253441e-02 -3.55624280e-09
5.60535121e-02 -4.49107899e-09
6.22816801e-02 -5.53105700e-09
6.85098481e-02 -6.67458210e-09
7.47380161e-02 -7.91989922e-09
8.09661841e-02 -9.26509952e-09
8.71943522e-02 -1.07081180e-08
9.34225202e-02 -1.22467424e-08
9.96506882e-02 -1.38786117e-08
1.05878856e-01 -1.56012246e-08
1.12107024e-01 -1.74119385e-08
1.18335192e-01 -1.93079773e-08
1.24563360e-01 -2.12864332e-08
1.30791528e-01 -2.33442730e-08
1.37019696e-01 -2.54783404e-08
1.43247864e-01 -2.76853643e-08
1.49476032e-01 -2.99619618e-08
1.55704200e-01 -3.23046422e-08
1.61932368e-01 -3.47098158e-08
1.68160536e-01 -3.71737950e-08
1.74388704e-01 -3.96928043e-08
1.80616872e-01 -4.22629830e-08
1.86845040e-01 -4.48803926e-08
1.93073208e-01 -4.75410237e-08
1.99301376e-01 -5.02407993e-08
2.05529544e-01 -5.29755835e-08
2.11757712e-01 -5.57411873e-08
2.17985880e-01 -5.85333748e-08
2.24214048e-01 -6.13478689e-08
2.30442216e-01 -6.41803597e-08
2.36670384e-01 -6.70265101e-08
2.42898552e-01 -6.98819624e-08
2.49126720e-01 -7.27423438e-08
2.55354888e-01 -7.56032775e-08
2.61583056e-01 -7.84603823e-08
2.67811224e-01 -8.13092859e-08
2.74039392e-01 -8.41456276e-08
2.80267561e-01 -8.69650675e-08
2.86495729e-01 -8.97632913e-08
2.92723897e-01 -9.25360175e-08
2.98952065e-01 -9.52790035e-08
3.05180233e-01 -9.79880541e-08
3.11408401e-01 -1.00659025e-07
3.17636569e-01 -1.03287830e-07
3.23864737e-01 -1.05870449e-07
3.30092905e-01 -1.08402934e-07
3.36321073e-01 -1.10881410e-07
3.42549241e-01 -1.13302089e-07
3.48777409e-01 -1.15661270e-07
3.55005577e-01 -1.17955345e-07
3.61233745e-01 -1.20180808e-07
3.67461913e-01 -1.22334258e-07
3.73690081e-01 -1.24412402e-07
3.79918249e-01 -1.26412064e-07
3.86146417e-01 -1.28330189e-07
3.92374585e-01 -1.30163845e-07
3.98602753e-01 -1.31910230e-07
4.04830921e-01 -1.33566676e-07
4.11059089e-01 -1.35130651e-07
4.17287257e-01 -1.36599767e-07
4.23515425e-01 -1.37971779e-07
4.29743593e-01 -1.39244590e-07
4.35971761e-01 -1.40416257e-07
