#	Time	Error_of_Energy
3.89260501e-04 -0.00000000e+00
7.78521001e-04 1.15997822e-16
1.16778150e-03 -0.00000000e+00
1.55704200e-03 -0.00000000e+00
1.94630250e-03 2.31995645e-16
2.33556300e-03 -1.15997822e-16
2.72482350e-03 -2.31995645e-16
3.11408401e-03 -2.31995645e-16
3.50334451e-03 -3.47993467e-16
3.89260501e-03 -0.00000000e+00
4.28186551e-03 -4.63991290e-16
4.67112601e-03 -2.31995645e-16
5.06038651e-03 -5.79989112e-16
5.44964701e-03 -5.79989112e-16
5.83890751e-03 -9.27982580e-16
6.22816801e-03 -6.95986935e-16
6.61742851e-03 -9.27982580e-16
7.00668901e-03 -9.27982580e-16
7.39594951e-03 -8.11984757e-16
7.78521001e-03 -1.27597605e-15
8.17447051e-03 -1.39197387e-15
8.56373102e-03 -1.73996734e-15
8.95299152e-03 -1.85596516e-15
9.34225202e-03 -1.85596516e-15
9.73151252e-03 -2.31995645e-15
1.01207730e-02 -2.43595427e-15
1.05100335e-02 -2.43595427e-15
1.08992940e-02 -2.43595427e-15
1.12885545e-02 -2.78394774e-15
1.16778150e-02 -2.66794992e-15
1.20670755e-02 -3.01594338e-15
1.24563360e-02 -2.89994556e-15
1.28455965e-02 -3.36393685e-15
1.32348570e-02 -3.59593250e-15
1.36241175e-02 -3.59593250e-15
1.40133780e-02 -3.82792814e-15
1.44026385e-02 -4.29191943e-15
1.47918990e-02 -4.75591072e-15
1.51811595e-02 -4.75591072e-15
1.55704200e-02 -5.10390419e-15
1.59596805e-02 -5.21990201e-15
1.63489410e-02 -5.21990201e-15
1.67382015e-02 -5.56789548e-15
1.71274620e-02 -6.26388241e-15
1.75167225e-02 -6.84387152e-15
1.79059830e-02 -7.30786281e-15
1.82952435e-02 -7.88785193e-15
1.86845040e-02 -8.11984757e-15
1.90737645e-02 -8.46784104e-15
1.94630250e-02 -8.93183233e-15
1.98522855e-02 -9.51182144e-15
2.02415460e-02 -9.85981491e-15
2.06308065e-02 -9.62781926e-15
2.10200670e-02 -1.00918106e-14
2.14093275e-02 -1.03238062e-14
2.17985880e-02 -1.05558018e-14
2.21878485e-02 -1.12517888e-14
2.25771090e-02 -1.17157801e-14
2.29663695e-02 -1.19477757e-14
2.33556300e-02 -1.20637735e-14
2.37448905e-02 -1.26437626e-14
2.41341510e-02 -1.35717452e-14
2.45234115e-02 -1.35717452e-14
2.49126720e-02 -1.42677322e-14
2.53019325e-02 -1.46157256e-14
2.56911930e-02 -1.47317235e-14
2.60804535e-02 -1.51957147e-14
2.64697140e-02 -1.56597060e-14
2.68589745e-02 -1.61236973e-14
2.72482350e-02 -1.65876886e-14
2.76374956e-02 -1.76316690e-14
2.80267561e-02 -1.79796625e-14
2.84160166e-02 -1.84436538e-14
2.88052771e-02 -1.87916472e-14
2.91945376e-02 -1.89076451e-14
2.95837981e-02 -1.93716363e-14
2.99730586e-02 -2.00676233e-14
3.03623191e-02 -2.09956059e-14
3.07515796e-02 -2.14595972e-14
3.11408401e-02 -2.19235884e-14
3.15301006e-02 -2.27355732e-14
3.19193611e-02 -2.30835667e-14
3.23086216e-02 -2.35475580e-14
3.26978821e-02 -2.40115492e-14
3.30871426e-02 -2.42435449e-14
3.34764031e-02 -2.49395318e-14
3.38656636e-02 -2.54035231e-14
3.42549241e-02 -2.65635013e-14
3.46441846e-02 -2.69114948e-14
3.50334451e-02 -2.77234796e-14
3.54227056e-02 -2.79554752e-14
3.58119661e-02 -2.86514621e-14
3.62012266e-02 -2.93474491e-14
3.65904871e-02 -2.98114404e-14
3.69797476e-02 -3.05074273e-14
3.73690081e-02 -3.07394229e-14
3.77582686e-02 -3.16674055e-14
3.81475291e-02 -3.23633925e-14
3.85367896e-02 -3.28273838e-14
3.89260501e-02 -3.39873620e-14
3.93153106e-02 -3.49153446e-14
3.97045711e-02 -3.53793358e-14
4.00938316e-02 -3.64233162e-14
4.04830921e-02 -3.66553119e-14
4.08723526e-02 -3.72353010e-14
4.12616131e-02 -3.80472858e-14
4.16508736e-02 -3.87432727e-14
4.20401341e-02 -3.89752683e-14
4.24293946e-02 -3.95552575e-14
4.28186551e-02 -4.04832400e-14
4.32079156e-02 -4.10632291e-14
4.35971761e-02 -4.21072095e-14
4.39864366e-02 -4.26871987e-14
4.43756971e-02 -4.36151812e-14
4.47649576e-02 -4.44271660e-14
4.51542181e-02 -4.54711464e-14
4.55434786e-02 -4.57031420e-14
4.59327391e-02 -4.70951159e-14
4.63219996e-02 -4.77911028e-14
4.67112601e-02 -4.87190854e-14
4.71005206e-02 -4.95310702e-14
4.74897811e-02 -4.99950615e-14
4.78790416e-02 -5.08070462e-14
4.82683021e-02 -5.15030332e-14
4.86575626e-02 -5.24310157e-14
4.90468231e-02 -5.31270027e-14
4.94360836e-02 -5.40549853e-14
4.98253441e-02 -5.45189765e-14
5.02146046e-02 -5.59109504e-14
5.06038651e-02 -5.67229352e-14
5.09931256e-02 -5.74189221e-14
5.13823861e-02 -5.82309069e-14
5.17716466e-02 -5.88108960e-14
5.21609071e-02 -6.00868720e-14
5.25501676e-02 -6.06668611e-14
5.29394281e-02 -6.12468502e-14
5.33286886e-02 -6.21748328e-14
5.37179491e-02 -6.29868176e-14
5.41072096e-02 -6.36828045e-14
5.44964701e-02 -6.48427827e-14
5.48857306e-02 -6.57707653e-14
5.52749911e-02 -6.66987479e-14
5.56642516e-02 -6.75107327e-14
5.60535121e-02 -6.85547131e-14
5.64427726e-02 -6.97146913e-14
5.68320331e-02 -7.04106782e-14
5.72212936e-02 -7.18026521e-14
5.76105541e-02 -7.24986390e-14
5.79998146e-02 -7.31946260e-14
5.83890751e-02 -7.47025977e-14
5.87783356e-02 -7.56305802e-14
5.91675961e-02 -7.67905585e-14
5.95568566e-02 -7.78345389e-14
5.99461171e-02 -7.85305258e-14
6.03353776e-02 -7.94585084e-14
6.07246381e-02 -8.03864910e-14
6.11138986e-02 -8.13144735e-14
6.15031591e-02 -8.24744518e-14
6.18924196e-02 -8.36344300e-14
6.22816801e-02 -8.43304169e-14
6.26709406e-02 -8.53743973e-14
6.30602011e-02 -8.64183777e-14
6.34494616e-02 -8.76943538e-14
6.38387221e-02 -8.85063385e-14
6.42279826e-02 -8.96663167e-14
6.46172431e-02 -9.08262950e-14
6.50065036e-02 -9.21022710e-14
6.53957641e-02 -9.32622492e-14
6.57850246e-02 -9.44222275e-14
6.61742851e-02 -9.55822057e-14
6.65635456e-02 -9.67421839e-14
6.69528061e-02 -9.81341578e-14
6.73420666e-02 -9.91781382e-14
6.77313271e-02 -1.00686110e-13
6.81205876e-02 -1.01730090e-13
6.85098481e-02 -1.02890069e-13
6.88991086e-02 -1.04166045e-13
6.92883691e-02 -1.05094027e-13
6.96776296e-02 -1.06254005e-13
7.00668901e-02 -1.07645979e-13
7.04561506e-02 -1.08457964e-13
7.08454111e-02 -1.09849938e-13
7.12346716e-02 -1.10893918e-13
7.16239321e-02 -1.12169894e-13
7.20131926e-02 -1.13213875e-13
7.24024531e-02 -1.14721846e-13
7.27917136e-02 -1.15765827e-13
7.31809741e-02 -1.16925805e-13
7.35702346e-02 -1.17737790e-13
7.39594951e-02 -1.19013766e-13
7.43487556e-02 -1.20753733e-13
7.47380161e-02 -1.21797714e-13
7.51272766e-02 -1.23189687e-13
7.55165371e-02 -1.24813657e-13
7.59057976e-02 -1.25741640e-13
7.62950581e-02 -1.27249611e-13
7.66843186e-02 -1.28525587e-13
7.70735791e-02 -1.29801563e-13
7.74628396e-02 -1.31193537e-13
