#	Time	Error_of_Energy
3.11408401e-03 -8.76363549e-13
6.22816801e-03 -3.50499020e-12
9.34225202e-03 -7.88518398e-12
1.24563360e-02 -1.40152049e-11
1.55704200e-02 -2.18926170e-11
1.86845040e-02 -3.15144044e-11
2.17985880e-02 -4.28768551e-11
2.49126720e-02 -5.59755612e-11
2.80267561e-02 -7.08058828e-11
3.11408401e-02 -8.73615560e-11
3.42549241e-02 -1.05636549e-10
3.73690081e-02 -1.25624134e-10
4.04830921e-02 -1.47316423e-10
4.35971761e-02 -1.70704831e-10
4.67112601e-02 -1.95780545e-10
4.98253441e-02 -2.22533819e-10
5.29394281e-02 -2.50954909e-10
5.60535121e-02 -2.81032680e-10
5.91675961e-02 -3.12755765e-10
6.22816801e-02 -3.46111403e-10
6.53957641e-02 -3.81087762e-10
6.85098481e-02 -4.17670459e-10
7.16239321e-02 -4.55846039e-10
7.47380161e-02 -4.95599652e-10
7.78521001e-02 -5.36916337e-10
8.09661841e-02 -5.79780316e-10
8.40802682e-02 -6.24174771e-10
8.71943522e-02 -6.70082533e-10
9.03084362e-02 -7.17487479e-10
9.34225202e-02 -7.66369309e-10
9.65366042e-02 -8.16711436e-10
9.96506882e-02 -8.68493096e-10
1.02764772e-01 -9.21694686e-10
1.05878856e-01 -9.76296369e-10
1.08992940e-01 -1.03227680e-09
1.12107024e-01 -1.08961429e-09
1.15221108e-01 -1.14828785e-09
1.18335192e-01 -1.20827427e-09
1.21449276e-01 -1.26955046e-09
1.24563360e-01 -1.33209313e-09
1.27677444e-01 -1.39587824e-09
1.30791528e-01 -1.46088168e-09
1.33905612e-01 -1.52707827e-09
1.37019696e-01 -1.59444262e-09
1.40133780e-01 -1.66294931e-09
1.43247864e-01 -1.73257190e-09
1.46361948e-01 -1.80328370e-09
1.49476032e-01 -1.87505782e-09
1.52590116e-01 -1.94786617e-09
1.55704200e-01 -2.02168139e-09
1.58818284e-01 -2.09647516e-09
1.61932368e-01 -2.17221895e-09
1.65046452e-01 -2.24888354e-09
1.68160536e-01 -2.32643922e-09
1.71274620e-01 -2.40485769e-09
1.74388704e-01 -2.48410717e-09
1.77502788e-01 -2.56415843e-09
1.80616872e-01 -2.64498014e-09
1.83730956e-01 -2.72654169e-09
1.86845040e-01 -2.80881222e-09
1.89959124e-01 -2.89175948e-09
1.93073208e-01 -2.97535238e-09
1.96187292e-01 -3.05955822e-09
1.99301376e-01 -3.14434555e-09
2.02415460e-01 -3.22968155e-09
2.05529544e-01 -3.31553351e-09
2.08643628e-01 -3.40186860e-09
2.11757712e-01 -3.48865353e-09
2.14871796e-01 -3.57585524e-09
2.17985880e-01 -3.66344091e-09
2.21099964e-01 -3.75137619e-09
2.24214048e-01 -3.83962733e-09
2.27328132e-01 -3.92816105e-09
2.30442216e-01 -4.01694358e-09
2.33556300e-01 -4.10594070e-09
2.36670384e-01 -4.19511820e-09
2.39784468e-01 -4.28444186e-09
2.42898552e-01 -4.37387804e-09
2.46012636e-01 -4.46339217e-09
2.49126720e-01 -4.55294945e-09
2.52240804e-01 -4.64251624e-09
2.55354888e-01 -4.73205844e-09
2.58468972e-01 -4.82154124e-09
2.61583056e-01 -4.91093056e-09
2.64697140e-01 -5.00019204e-09
2.67811224e-01 -5.08929148e-09
2.70925308e-01 -5.17819534e-09
2.74039392e-01 -5.26686941e-09
2.77153477e-01 -5.35527901e-09
2.80267561e-01 -5.44339130e-09
2.83381645e-01 -5.53117231e-09
2.86495729e-01 -5.61858803e-09
2.89609813e-01 -5.70560519e-09
2.92723897e-01 -5.79219061e-09
2.95837981e-01 -5.87831099e-09
2.98952065e-01 -5.96393350e-09
3.02066149e-01 -6.04902487e-09
3.05180233e-01 -6.13355317e-09
3.08294317e-01 -6.21748572e-09
3.11408401e-01 -6.30079072e-09
3.14522485e-01 -6.38343592e-09
3.17636569e-01 -6.46538977e-09
3.20750653e-01 -6.54662096e-09
3.23864737e-01 -6.62709874e-09
3.26978821e-01 -6.70679145e-09
3.30092905e-01 -6.78566985e-09
3.33206989e-01 -6.86370240e-09
3.36321073e-01 -6.94086044e-09
3.39435157e-01 -7.01711369e-09
3.42549241e-01 -7.09243270e-09
3.45663325e-01 -7.16678986e-09
3.48777409e-01 -7.24015535e-09
3.51891493e-01 -7.31250191e-09
3.55005577e-01 -7.38380137e-09
3.58119661e-01 -7.45402738e-09
3.61233745e-01 -7.52315210e-09
3.64347829e-01 -7.59114933e-09
3.67461913e-01 -7.65799285e-09
3.70575997e-01 -7.72365759e-09
3.73690081e-01 -7.78811827e-09
3.76804165e-01 -7.85135008e-09
3.79918249e-01 -7.91332841e-09
3.83032333e-01 -7.97403030e-09
3.86146417e-01 -8.03343221e-09
3.89260501e-01 -8.09151151e-09
3.92374585e-01 -8.14824558e-09
3.95488669e-01 -8.20361366e-09
3.98602753e-01 -8.25759348e-09
4.01716837e-01 -8.31016531e-09
4.04830921e-01 -8.36130794e-09
4.07945005e-01 -8.41100315e-09
4.11059089e-01 -8.45923040e-09
4.14173173e-01 -8.50597242e-09
4.17287257e-01 -8.55121111e-09
4.20401341e-01 -8.59492860e-09
4.23515425e-01 -8.63710842e-09
4.26629509e-01 -8.67773481e-09
4.29743593e-01 -8.71679174e-09
4.32857677e-01 -8.75426507e-09
4.35971761e-01 -8.79013971e-09
4.39085845e-01 -8.82440199e-09
4.42199929e-01 -8.85703948e-09
4.45314013e-01 -8.88803874e-09
4.48428097e-01 -8.91738793e-09
4.51542181e-01 -8.94507626e-09
4.54656265e-01 -8.97109353e-09
4.57770349e-01 -8.99542906e-09
4.60884433e-01 -9.01807381e-09
4.63998517e-01 -9.03901884e-09
4.67112601e-01 -9.05825661e-09
4.70226685e-01 -9.07577948e-09
4.73340769e-01 -9.09158128e-09
4.76454853e-01 -9.10565530e-09
4.79568937e-01 -9.11799596e-09
4.82683021e-01 -9.12859978e-09
4.85797105e-01 -9.13746155e-09
4.88911189e-01 -9.14457813e-09
4.92025273e-01 -9.14994663e-09
4.95139357e-01 -9.15356576e-09
4.98253441e-01 -9.15543356e-09
5.01367525e-01 -9.15554909e-09
5.04481609e-01 -9.15391260e-09
5.07595693e-01 -9.15052499e-09
5.10709777e-01 -9.14538699e-09
5.13823861e-01 -9.13850089e-09
5.16937945e-01 -9.12986926e-09
5.20052029e-01 -9.11949511e-09
5.23166113e-01 -9.10738343e-09
5.26280197e-01 -9.09353782e-09
5.29394281e-01 -9.07796348e-09
5.32508365e-01 -9.06066693e-09
5.35622449e-01 -9.04165512e-09
5.38736533e-01 -9.02093490e-09
5.41850617e-01 -8.99851379e-09
5.44964701e-01 -8.97440098e-09
5.48078785e-01 -8.94860515e-09
5.51192869e-01 -8.92113640e-09
5.54306953e-01 -8.89200598e-09
5.57421037e-01 -8.86122376e-09
5.60535121e-01 -8.82880213e-09
5.63649205e-01 -8.79475364e-09
5.66763289e-01 -8.75909115e-09
5.69877373e-01 -8.72182801e-09
5.72991457e-01 -8.68297930e-09
5.76105541e-01 -8.64255893e-09
5.79219625e-01 -8.60058303e-09
5.82333709e-01 -8.55706714e-09
5.85447793e-01 -8.51202844e-09
5.88561877e-01 -8.46548361e-09
5.91675961e-01 -8.41745124e-09
5.94790045e-01 -8.36794905e-09
5.97904129e-01 -8.31699631e-09
6.01018213e-01 -8.26461227e-09
6.04132297e-01 -8.21081689e-09
6.07246381e-01 -8.15563070e-09
6.10360465e-01 -8.09907549e-09
6.13474549e-01 -8.04117251e-09
6.16588633e-01 -7.98194402e-09
6.19702717e-01 -7.92141218e-09
6.22816801e-01 -7.85960089e-09
6.25930885e-01 -7.79653287e-09
6.29044969e-01 -7.73223296e-09
6.32159053e-01 -7.66672586e-09
6.35273137e-01 -7.60003604e-09
6.38387221e-01 -7.53218973e-09
6.41501305e-01 -7.46321220e-09
6.44615389e-01 -7.39313038e-09
6.47729473e-01 -7.32197117e-09
6.50843557e-01 -7.24976090e-09
6.53957641e-01 -7.17652822e-09
6.57071725e-01 -7.10230040e-09
6.60185809e-01 -7.02710690e-09
6.63299893e-01 -6.95097498e-09
6.66413977e-01 -6.87393503e-09
6.69528061e-01 -6.79601569e-09
6.72642145e-01 -6.71724726e-09
6.75756229e-01 -6.63766022e-09
6.78870313e-01 -6.55728406e-09
6.81984397e-01 -6.47615054e-09
6.85098481e-01 -6.39429006e-09
6.88212565e-01 -6.31173441e-09
6.91326649e-01 -6.22851433e-09
6.94440733e-01 -6.14466287e-09
6.97554817e-01 -6.06021123e-09
7.00668901e-01 -5.97519202e-09
7.03782985e-01 -5.88963806e-09
7.06897069e-01 -5.80358124e-09
7.10011153e-01 -5.71705557e-09
7.13125237e-01 -5.63009363e-09
7.16239321e-01 -5.54272824e-09
7.19353405e-01 -5.45499398e-09
7.22467489e-01 -5.36692357e-09
7.25581573e-01 -5.27855097e-09
7.28695657e-01 -5.18990996e-09
7.31809741e-01 -5.10103452e-09
7.34923825e-01 -5.01195863e-09
7.38037909e-01 -4.92271640e-09
7.41151993e-01 -4.83334193e-09
7.44266077e-01 -4.74386957e-09
7.47380161e-01 -4.65433351e-09
7.50494245e-01 -4.56476812e-09
7.53608329e-01 -4.47520747e-09
7.56722413e-01 -4.38568581e-09
7.59836497e-01 -4.29623791e-09
7.62950581e-01 -4.20689732e-09
7.66064665e-01 -4.11769836e-09
7.69178749e-01 -4.02867571e-09
7.72292833e-01 -3.93986291e-09
7.75406917e-01 -3.85129416e-09
7.78521001e-01 -3.76300381e-09
7.81635085e-01 -3.67502503e-09
7.84749169e-01 -3.58739181e-09
7.87863253e-01 -3.50013743e-09
7.90977337e-01 -3.41329520e-09
7.94091421e-01 -3.32689909e-09
7.97205505e-01 -3.24098171e-09
8.00319589e-01 -3.15557588e-09
8.03433673e-01 -3.07071431e-09
8.06547757e-01 -2.98642948e-09
8.09661841e-01 -2.90275398e-09
8.12775925e-01 -2.81971950e-09
8.15890009e-01 -2.73735779e-09
8.19004093e-01 -2.65570113e-09
8.22118177e-01 -2.57477965e-09
8.25232261e-01 -2.49462493e-09
8.28346346e-01 -2.41526757e-09
8.31460430e-01 -2.33673843e-09
8.34574514e-01 -2.25906676e-09
8.37688598e-01 -2.18228293e-09
8.40802682e-01 -2.10641606e-09
8.43916766e-01 -2.03149527e-09
8.47030850e-01 -1.95754921e-09
8.50144934e-01 -1.88460630e-09
8.53259018e-01 -1.81269414e-09
8.56373102e-01 -1.74184082e-09
8.59487186e-01 -1.67207300e-09
8.62601270e-01 -1.60341772e-09
8.65715354e-01 -1.53590084e-09
8.68829438e-01 -1.46954881e-09
8.71943522e-01 -1.40438610e-09
8.75057606e-01 -1.34043859e-09
8.78171690e-01 -1.27773040e-09
8.81285774e-01 -1.21628577e-09
8.84399858e-01 -1.15612814e-09
8.87513942e-01 -1.09728036e-09
8.90628026e-01 -1.03976516e-09
8.93742110e-01 -9.83604463e-10
8.96856194e-01 -9.28820200e-10
8.99970278e-01 -8.75432550e-10
9.03084362e-01 -8.23462394e-10
9.06198446e-01 -7.72929798e-10
9.09312530e-01 -7.23854136e-10
9.12426614e-01 -6.76253501e-10
9.15540698e-01 -6.30147151e-10
9.18654782e-01 -5.85551556e-10
9.21768866e-01 -5.42484580e-10
9.24882950e-01 -5.00962696e-10
9.27997034e-01 -4.61001910e-10
9.31111118e-01 -4.22617070e-10
9.34225202e-01 -3.85823025e-10
9.37339286e-01 -3.50634738e-10
9.40453370e-01 -3.17064156e-10
9.43567454e-01 -2.85125316e-10
9.46681538e-01 -2.54829584e-10
9.49795622e-01 -2.26189374e-10
9.52909706e-01 -1.99215124e-10
9.56023790e-01 -1.73917159e-10
9.59137874e-01 -1.50306034e-10
9.62251958e-01 -1.28389522e-10
9.65366042e-01 -1.08176669e-10
9.68480126e-01 -8.96753646e-11
9.71594210e-01 -7.28922196e-11
9.74708294e-01 -5.78338463e-11
9.77822378e-01 -4.45065085e-11
9.80936462e-01 -3.29144981e-11
9.84050546e-01 -2.30630351e-11
9.87164630e-01 -1.49551353e-11
9.90278714e-01 -8.59451066e-12
9.93392798e-01 -3.98301723e-12
9.96506882e-01 -1.12332291e-12
9.99620966e-01 -1.54277104e-14
1.00273505e+00 -6.60839594e-13
1.00584913e+00 -3.05839859e-12
1.00896322e+00 -7.20775669e-12
1.01207730e+00 -1.31069420e-11
1.01519139e+00 -2.07539824e-11
1.01830547e+00 -3.01456301e-11
1.02141955e+00 -4.12788691e-11
1.02453364e+00 -5.41483635e-11
1.02764772e+00 -6.87504014e-11
1.03076181e+00 -8.50788349e-11
1.03387589e+00 -1.03127632e-10
1.03698997e+00 -1.22889833e-10
1.04010406e+00 -1.44357318e-10
1.04321814e+00 -1.67522431e-10
1.04633223e+00 -1.92376241e-10
1.04944631e+00 -2.18908887e-10
1.05256039e+00 -2.47110161e-10
1.05567448e+00 -2.76970669e-10
1.05878856e+00 -3.08476837e-10
1.06190265e+00 -3.41617879e-10
1.06501673e+00 -3.76380686e-10
1.06813081e+00 -4.12752732e-10
1.07124490e+00 -4.50719167e-10
1.07435898e+00 -4.90265145e-10
1.07747307e+00 -5.31376745e-10
1.08058715e+00 -5.74037032e-10
1.08370123e+00 -6.18230694e-10
1.08681532e+00 -6.63940332e-10
1.08992940e+00 -7.11148314e-10
1.09304349e+00 -7.59836428e-10
1.09615757e+00 -8.09986463e-10
1.09927165e+00 -8.61578814e-10
1.10238574e+00 -9.14594575e-10
1.10549982e+00 -9.69012401e-10
1.10861391e+00 -1.02481188e-09
1.11172799e+00 -1.08197143e-09
1.11484207e+00 -1.14046983e-09
1.11795616e+00 -1.20028387e-09
1.12107024e+00 -1.26139094e-09
1.12418433e+00 -1.32376796e-09
1.12729841e+00 -1.38739080e-09
1.13041249e+00 -1.45223462e-09
1.13352658e+00 -1.51827520e-09
1.13664066e+00 -1.58548689e-09
1.13975475e+00 -1.65384475e-09
1.14286883e+00 -1.72332130e-09
1.14598291e+00 -1.79389090e-09
1.14909700e+00 -1.86552640e-09
1.15221108e+00 -1.93820008e-09
1.15532517e+00 -2.01188444e-09
1.15843925e+00 -2.08655097e-09
1.16155333e+00 -2.16217076e-09
1.16466742e+00 -2.23871575e-09
1.16778150e+00 -2.31615590e-09
1.17089559e+00 -2.39446139e-09
1.17400967e+00 -2.47360357e-09
1.17712375e+00 -2.55355031e-09
1.18023784e+00 -2.63427238e-09
1.18335192e+00 -2.71573800e-09
1.18646601e+00 -2.79791678e-09
1.18958009e+00 -2.88077657e-09
1.19269417e+00 -2.96428619e-09
1.19580826e+00 -3.04841326e-09
1.19892234e+00 -3.13312589e-09
1.20203643e+00 -3.21839102e-09
1.20515051e+00 -3.30417651e-09
1.20826459e+00 -3.39044966e-09
1.21137868e+00 -3.47717729e-09
1.21449276e+00 -3.56432611e-09
1.21760685e+00 -3.65186235e-09
1.22072093e+00 -3.73975344e-09
1.22383501e+00 -3.82796491e-09
1.22694910e+00 -3.91646313e-09
1.23006318e+00 -4.00521480e-09
1.23317727e+00 -4.09418548e-09
1.23629135e+00 -4.18334106e-09
1.23940543e+00 -4.27264767e-09
1.24251952e+00 -4.36207039e-09
1.24563360e+00 -4.45157593e-09
1.24874769e+00 -4.54112962e-09
1.25186177e+00 -4.63069745e-09
1.25497585e+00 -4.72024441e-09
1.25808994e+00 -4.80973696e-09
1.26120402e+00 -4.89914054e-09
1.26431811e+00 -4.98842105e-09
1.26743219e+00 -5.07754449e-09
1.27054627e+00 -5.16647585e-09
1.27366036e+00 -5.25518194e-09
1.27677444e+00 -5.34362912e-09
1.27988853e+00 -5.43178270e-09
1.28300261e+00 -5.51960918e-09
1.28611669e+00 -5.60707502e-09
1.28923078e+00 -5.69414658e-09
1.29234486e+00 -5.78079080e-09
1.29545895e+00 -5.86697417e-09
1.29857303e+00 -5.95266408e-09
1.30168711e+00 -6.03782771e-09
1.30480120e+00 -6.12243223e-09
1.30791528e+00 -6.20644516e-09
1.31102937e+00 -6.28983472e-09
1.31414345e+00 -6.37256878e-09
1.31725753e+00 -6.45461589e-09
1.32037162e+00 -6.53594475e-09
1.32348570e+00 -6.61652322e-09
1.32659979e+00 -6.69632171e-09
1.32971387e+00 -6.77530916e-09
1.33282795e+00 -6.85345515e-09
1.33594204e+00 -6.93073035e-09
1.33905612e+00 -7.00710470e-09
1.34217021e+00 -7.08254888e-09
1.34528429e+00 -7.15703433e-09
1.34839837e+00 -7.23053229e-09
1.35151246e+00 -7.30301492e-09
1.35462654e+00 -7.37445450e-09
1.35774063e+00 -7.44482318e-09
1.36085471e+00 -7.51409476e-09
1.36396879e+00 -7.58224221e-09
1.36708288e+00 -7.64923942e-09
1.37019696e+00 -7.71506157e-09
1.37331105e+00 -7.77968222e-09
1.37642513e+00 -7.84307769e-09
1.37953921e+00 -7.90522295e-09
1.38265330e+00 -7.96609501e-09
1.38576738e+00 -8.02566998e-09
1.38888147e+00 -8.08392479e-09
1.39199555e+00 -8.14083796e-09
1.39510963e+00 -8.19638699e-09
1.39822372e+00 -8.25055148e-09
1.40133780e+00 -8.30330961e-09
1.40445189e+00 -8.35464259e-09
1.40756597e+00 -8.40452977e-09
1.41068005e+00 -8.45295156e-09
1.41379414e+00 -8.49989089e-09
1.41690822e+00 -8.54532840e-09
1.42002231e+00 -8.58924819e-09
1.42313639e+00 -8.63163170e-09
1.42625047e+00 -8.67246445e-09
1.42936456e+00 -8.71172948e-09
1.43247864e+00 -8.74941241e-09
1.43559273e+00 -8.78549852e-09
1.43870681e+00 -8.81997482e-09
1.44182089e+00 -8.85282668e-09
1.44493498e+00 -8.88404297e-09
1.44804906e+00 -8.91361046e-09
1.45116315e+00 -8.94151873e-09
1.45427723e+00 -8.96775720e-09
1.45739131e+00 -8.99231510e-09
1.46050540e+00 -9.01518361e-09
1.46361948e+00 -9.03635391e-09
1.46673357e+00 -9.05581730e-09
1.46984765e+00 -9.07356740e-09
1.47296173e+00 -9.08959644e-09
1.47607582e+00 -9.10389874e-09
1.47918990e+00 -9.11646873e-09
1.48230399e+00 -9.12730153e-09
1.48541807e+00 -9.13639344e-09
1.48853215e+00 -9.14374086e-09
1.49164624e+00 -9.14934031e-09
1.49476032e+00 -9.15319016e-09
1.49787441e+00 -9.15528879e-09
1.50098849e+00 -9.15563586e-09
1.50410257e+00 -9.15423078e-09
1.50721666e+00 -9.15107413e-09
1.51033074e+00 -9.14616672e-09
1.51344483e+00 -9.13951123e-09
1.51655891e+00 -9.13110998e-09
1.51967299e+00 -9.12096608e-09
1.52278708e+00 -9.10908292e-09
1.52590116e+00 -9.09546570e-09
1.52901525e+00 -9.08011965e-09
1.53212933e+00 -9.06305034e-09
1.53524341e+00 -9.04426415e-09
1.53835750e+00 -9.02376861e-09
1.54147158e+00 -9.00157161e-09
1.54458567e+00 -8.97768128e-09
1.54769975e+00 -8.95210736e-09
1.55081383e+00 -8.92485865e-09
1.55392792e+00 -8.89594666e-09
1.55704200e+00 -8.86538193e-09
1.56015609e+00 -8.83317595e-09
1.56327017e+00 -8.79934124e-09
1.56638425e+00 -8.76389126e-09
1.56949834e+00 -8.72683854e-09
1.57261242e+00 -8.68819816e-09
1.57572651e+00 -8.64798461e-09
1.57884059e+00 -8.60621298e-09
1.58195467e+00 -8.56289940e-09
1.58506876e+00 -8.51806067e-09
1.58818284e+00 -8.47171386e-09
1.59129693e+00 -8.42387612e-09
1.59441101e+00 -8.37456696e-09
1.59752509e+00 -8.32380434e-09
1.60063918e+00 -8.27160787e-09
1.60375326e+00 -8.21799808e-09
1.60686735e+00 -8.16299435e-09
1.60998143e+00 -8.10661860e-09
1.61309551e+00 -8.04889228e-09
1.61620960e+00 -7.98983710e-09
1.61932368e+00 -7.92947589e-09
1.62243777e+00 -7.86783175e-09
1.62555185e+00 -7.80492879e-09
1.62866593e+00 -7.74079012e-09
1.63178002e+00 -7.67544101e-09
1.63489410e+00 -7.60890581e-09
1.63800819e+00 -7.54121018e-09
1.64112227e+00 -7.47238102e-09
1.64423635e+00 -7.40244338e-09
1.64735044e+00 -7.33142429e-09
1.65046452e+00 -7.25935160e-09
1.65357861e+00 -7.18625209e-09
