#	Time	Error_of_Energy
1.55704200e-03 -5.44029787e-14
3.11408401e-03 -2.18655895e-13
4.67112601e-03 -4.92758750e-13
6.22816801e-03 -8.76595544e-13
7.78521001e-03 -1.36958629e-12
9.34225202e-03 -1.97184698e-12
1.08992940e-02 -2.68430561e-12
1.24563360e-02 -3.50545419e-12
1.40133780e-02 -4.43587273e-12
1.55704200e-02 -5.47614120e-12
1.71274620e-02 -6.62498363e-12
1.86845040e-02 -7.88216803e-12
2.02415460e-02 -9.24908637e-12
2.17985880e-02 -1.07244627e-11
2.33556300e-02 -1.23084129e-11
2.49126720e-02 -1.40005892e-11
2.64697140e-02 -1.58009914e-11
2.80267561e-02 -1.77098515e-11
2.95837981e-02 -1.97264737e-11
3.11408401e-02 -2.18510898e-11
3.26978821e-02 -2.40828879e-11
3.42549241e-02 -2.64216360e-11
3.58119661e-02 -2.88675661e-11
3.73690081e-02 -3.14209102e-11
3.89260501e-02 -3.40802762e-11
4.04830921e-02 -3.68461283e-11
4.20401341e-02 -3.97180024e-11
4.35971761e-02 -4.26958985e-11
4.51542181e-02 -4.57793526e-11
4.67112601e-02 -4.89679008e-11
4.82683021e-02 -5.22617749e-11
4.98253441e-02 -5.56598151e-11
5.13823861e-02 -5.91624854e-11
5.29394281e-02 -6.27681617e-11
5.44964701e-02 -6.64783520e-11
5.60535121e-02 -7.02915485e-11
5.76105541e-02 -7.42074029e-11
5.91675961e-02 -7.82257995e-11
6.07246381e-02 -8.23459262e-11
6.22816801e-02 -8.65682469e-11
6.38387221e-02 -9.08920657e-11
6.53957641e-02 -9.53163387e-11
6.69528061e-02 -9.98414137e-11
6.85098481e-02 -1.04466479e-10
7.00668901e-02 -1.09190954e-10
7.16239321e-02 -1.14014840e-10
7.31809741e-02 -1.18937323e-10
7.47380161e-02 -1.23957709e-10
7.62950581e-02 -1.29076461e-10
7.78521001e-02 -1.34292071e-10
7.94091421e-02 -1.39604655e-10
8.09661841e-02 -1.45013402e-10
8.25232261e-02 -1.50517150e-10
8.40802682e-02 -1.56116945e-10
8.56373102e-02 -1.61811278e-10
8.71943522e-02 -1.67599338e-10
8.87513942e-02 -1.73481355e-10
9.03084362e-02 -1.79456171e-10
9.18654782e-02 -1.85523553e-10
9.34225202e-02 -1.91682342e-10
9.49795622e-02 -1.97933348e-10
9.65366042e-02 -2.04274485e-10
9.80936462e-02 -2.10705173e-10
9.96506882e-02 -2.17225410e-10
1.01207730e-01 -2.23834618e-10
1.02764772e-01 -2.30531868e-10
1.04321814e-01 -2.37316813e-10
1.05878856e-01 -2.44188524e-10
1.07435898e-01 -2.51146537e-10
1.08992940e-01 -2.58190157e-10
1.10549982e-01 -2.65318687e-10
1.12107024e-01 -2.72530968e-10
1.13664066e-01 -2.79827231e-10
1.15221108e-01 -2.87205852e-10
1.16778150e-01 -2.94667064e-10
1.18335192e-01 -3.02209243e-10
1.19892234e-01 -3.09832156e-10
1.21449276e-01 -3.17534991e-10
1.23006318e-01 -3.25316705e-10
1.24563360e-01 -3.33177413e-10
1.26120402e-01 -3.41115376e-10
1.27677444e-01 -3.49131058e-10
1.29234486e-01 -3.57222718e-10
1.30791528e-01 -3.65389081e-10
1.32348570e-01 -3.73630958e-10
1.33905612e-01 -3.81946378e-10
1.35462654e-01 -3.90334644e-10
1.37019696e-01 -3.98794598e-10
1.38576738e-01 -4.07326702e-10
1.40133780e-01 -4.15929100e-10
1.41690822e-01 -4.24601561e-10
1.43247864e-01 -4.33342461e-10
1.44804906e-01 -4.42152032e-10
1.46361948e-01 -4.51028533e-10
1.47918990e-01 -4.59971617e-10
1.49476032e-01 -4.68980008e-10
1.51033074e-01 -4.78053822e-10
1.52590116e-01 -4.87190738e-10
1.54147158e-01 -4.96390758e-10
1.55704200e-01 -5.05652720e-10
1.57261242e-01 -5.14976509e-10
1.58818284e-01 -5.24359921e-10
1.60375326e-01 -5.33802839e-10
1.61932368e-01 -5.43304221e-10
1.63489410e-01 -5.52862905e-10
1.65046452e-01 -5.62478661e-10
1.66603494e-01 -5.72149747e-10
1.68160536e-01 -5.81875817e-10
1.69717578e-01 -5.91656057e-10
1.71274620e-01 -6.01488845e-10
1.72831662e-01 -6.11373831e-10
1.74388704e-01 -6.21309857e-10
1.75945746e-01 -6.31296109e-10
1.77502788e-01 -6.41331661e-10
1.79059830e-01 -6.51415235e-10
1.80616872e-01 -6.61545789e-10
1.82173914e-01 -6.71722742e-10
1.83730956e-01 -6.81944934e-10
1.85287998e-01 -6.92211786e-10
1.86845040e-01 -7.02521788e-10
1.88402082e-01 -7.12873898e-10
1.89959124e-01 -7.23267535e-10
1.91516166e-01 -7.33701307e-10
1.93073208e-01 -7.44175214e-10
1.94630250e-01 -7.54686705e-10
1.96187292e-01 -7.65236127e-10
1.97744334e-01 -7.75821044e-10
1.99301376e-01 -7.86441805e-10
2.00858418e-01 -7.97096437e-10
2.02415460e-01 -8.07784824e-10
2.03972502e-01 -8.18505575e-10
2.05529544e-01 -8.29257645e-10
2.07086586e-01 -8.40039526e-10
2.08643628e-01 -8.50850523e-10
2.10200670e-01 -8.61690056e-10
2.11757712e-01 -8.72556268e-10
2.13314754e-01 -8.83448580e-10
2.14871796e-01 -8.94365831e-10
2.16428838e-01 -9.05307325e-10
2.17985880e-01 -9.16271323e-10
2.19542922e-01 -9.27257709e-10
2.21099964e-01 -9.38264511e-10
2.22657006e-01 -9.49291380e-10
2.24214048e-01 -9.60336460e-10
2.25771090e-01 -9.71399752e-10
2.27328132e-01 -9.82479169e-10
2.28885174e-01 -9.93574360e-10
2.30442216e-01 -1.00468347e-09
2.31999258e-01 -1.01580697e-09
2.33556300e-01 -1.02694241e-09
2.35113342e-01 -1.03808922e-09
2.36670384e-01 -1.04924636e-09
2.38227426e-01 -1.06041254e-09
2.39784468e-01 -1.07158649e-09
2.41341510e-01 -1.08276787e-09
2.42898552e-01 -1.09395470e-09
2.44455594e-01 -1.10514663e-09
2.46012636e-01 -1.11634274e-09
2.47569678e-01 -1.12754094e-09
2.49126720e-01 -1.13874100e-09
2.50683762e-01 -1.14994174e-09
2.52240804e-01 -1.16114191e-09
2.53797846e-01 -1.17234046e-09
2.55354888e-01 -1.18353657e-09
2.56911930e-01 -1.19472897e-09
2.58468972e-01 -1.20591615e-09
2.60026014e-01 -1.21709776e-09
2.61583056e-01 -1.22827229e-09
2.63140098e-01 -1.23943917e-09
2.64697140e-01 -1.25059677e-09
2.66254182e-01 -1.26174427e-09
2.67811224e-01 -1.27288041e-09
2.69368266e-01 -1.28400484e-09
2.70925308e-01 -1.29511557e-09
2.72482350e-01 -1.30621204e-09
2.74039392e-01 -1.31729296e-09
2.75596434e-01 -1.32835707e-09
2.77153477e-01 -1.33940400e-09
2.78710519e-01 -1.35043169e-09
2.80267561e-01 -1.36144023e-09
2.81824603e-01 -1.37242789e-09
2.83381645e-01 -1.38339386e-09
2.84938687e-01 -1.39433686e-09
2.86495729e-01 -1.40525574e-09
2.88052771e-01 -1.41615048e-09
2.89609813e-01 -1.42701855e-09
2.91166855e-01 -1.43785948e-09
2.92723897e-01 -1.44867279e-09
2.94280939e-01 -1.45945665e-09
2.95837981e-01 -1.47021104e-09
2.97395023e-01 -1.48093388e-09
2.98952065e-01 -1.49162470e-09
3.00509107e-01 -1.50228211e-09
3.02066149e-01 -1.51290543e-09
3.03623191e-01 -1.52349348e-09
3.05180233e-01 -1.53404533e-09
3.06737275e-01 -1.54455961e-09
3.08294317e-01 -1.55503653e-09
3.09851359e-01 -1.56547332e-09
3.11408401e-01 -1.57587067e-09
3.12965443e-01 -1.58622626e-09
3.14522485e-01 -1.59653939e-09
3.16079527e-01 -1.60680949e-09
3.17636569e-01 -1.61703551e-09
3.19193611e-01 -1.62721618e-09
3.20750653e-01 -1.63735044e-09
3.22307695e-01 -1.64743727e-09
3.23864737e-01 -1.65747699e-09
3.25421779e-01 -1.66746731e-09
3.26978821e-01 -1.67740704e-09
3.28535863e-01 -1.68729632e-09
3.30092905e-01 -1.69713363e-09
3.31649947e-01 -1.70691828e-09
3.33206989e-01 -1.71664853e-09
3.34764031e-01 -1.72632448e-09
3.36321073e-01 -1.73594488e-09
3.37878115e-01 -1.74550820e-09
3.39435157e-01 -1.75501446e-09
3.40992199e-01 -1.76446248e-09
3.42549241e-01 -1.77385088e-09
3.44106283e-01 -1.78317896e-09
