#	Time	Error_of_Energy
1.05571446e-02 2.75234715e-05
2.11142892e-02 1.08382651e-04
3.16714338e-02 2.37654779e-04
4.22285784e-02 4.07795853e-04
5.27857230e-02 6.09495201e-04
6.33428676e-02 8.32639381e-04
7.39000122e-02 1.06723081e-03
8.44571568e-02 1.30414070e-03
9.50143014e-02 1.53562863e-03
1.05571446e-01 1.75561491e-03
1.16128591e-01 1.95973406e-03
1.26685735e-01 2.14522222e-03
1.37242880e-01 2.31069873e-03
1.47800024e-01 2.45589703e-03
1.58357169e-01 2.58138801e-03
1.68914314e-01 2.68832467e-03
1.79471458e-01 2.77822436e-03
1.90028603e-01 2.85279455e-03
2.00585747e-01 2.91380152e-03
2.11142892e-01 2.96297710e-03
2.21700037e-01 3.00195722e-03
2.32257181e-01 3.03224517e-03
2.42814326e-01 3.05519341e-03
2.53371470e-01 3.07199852e-03
2.63928615e-01 3.08370496e-03
2.74485759e-01 3.09121430e-03
2.85042904e-01 3.09529756e-03
2.95600049e-01 3.09660889e-03
3.06157193e-01 3.09569947e-03
3.16714338e-01 3.09303088e-03
3.27271482e-01 3.08898750e-03
3.37828627e-01 3.08388777e-03
3.48385772e-01 3.07799415e-03
3.58942916e-01 3.07152187e-03
3.69500061e-01 3.06464652e-03
3.80057205e-01 3.05751052e-03
3.90614350e-01 3.05022867e-03
4.01171495e-01 3.04289286e-03
4.11728639e-01 3.03557600e-03
4.22285784e-01 3.02833537e-03
4.32842928e-01 3.02121537e-03
4.43400073e-01 3.01424985e-03
4.53957218e-01 3.00746407e-03
4.64514362e-01 3.00087627e-03
4.75071507e-01 2.99449900e-03
4.85628651e-01 2.98834026e-03
4.96185796e-01 2.98240435e-03
5.06742941e-01 2.97669265e-03
5.17300085e-01 2.97120425e-03
5.27857230e-01 2.96593643e-03
5.38414374e-01 2.96088508e-03
5.48971519e-01 2.95604502e-03
5.59528664e-01 2.95141032e-03
5.70085808e-01 2.94697449e-03
5.80642953e-01 2.94273065e-03
5.91200097e-01 2.93867171e-03
6.01757242e-01 2.93479046e-03
6.12314387e-01 2.93107966e-03
6.22871531e-01 2.92753214e-03
6.33428676e-01 2.92414083e-03
6.43985820e-01 2.92089880e-03
6.54542965e-01 2.91779932e-03
6.65100110e-01 2.91483584e-03
6.75657254e-01 2.91200206e-03
6.86214399e-01 2.90929190e-03
6.96771543e-01 2.90669953e-03
7.07328688e-01 2.90421934e-03
7.17885832e-01 2.90184599e-03
7.28442977e-01 2.89957437e-03
7.39000122e-01 2.89739958e-03
7.49557266e-01 2.89531698e-03
7.60114411e-01 2.89332215e-03
7.70671555e-01 2.89141086e-03
7.81228700e-01 2.88957912e-03
7.91785845e-01 2.88782312e-03
8.02342989e-01 2.88613925e-03
8.12900134e-01 2.88452406e-03
8.23457278e-01 2.88297430e-03
8.34014423e-01 2.88148689e-03
8.44571568e-01 2.88005888e-03
8.55128712e-01 2.87868748e-03
8.65685857e-01 2.87737007e-03
8.76243001e-01 2.87610412e-03
8.86800146e-01 2.87488727e-03
8.97357291e-01 2.87371726e-03
9.07914435e-01 2.87259194e-03
9.18471580e-01 2.87150928e-03
9.29028724e-01 2.87046736e-03
9.39585869e-01 2.86946435e-03
9.50143014e-01 2.86849850e-03
9.60700158e-01 2.86756817e-03
9.71257303e-01 2.86667179e-03
9.81814447e-01 2.86580788e-03
9.92371592e-01 2.86497501e-03
1.00292874e+00 2.86417184e-03
1.01348588e+00 2.86339710e-03
1.02404303e+00 2.86264957e-03
1.03460017e+00 2.86192809e-03
1.04515731e+00 2.86123157e-03
1.05571446e+00 2.86055896e-03
1.06627160e+00 2.85990926e-03
1.07682875e+00 2.85928153e-03
1.08738589e+00 2.85867487e-03
1.09794304e+00 2.85808841e-03
1.10850018e+00 2.85752133e-03
1.11905733e+00 2.85697286e-03
1.12961447e+00 2.85644225e-03
1.14017162e+00 2.85592880e-03
1.15072876e+00 2.85543182e-03
1.16128591e+00 2.85495066e-03
1.17184305e+00 2.85448472e-03
1.18240019e+00 2.85403341e-03
1.19295734e+00 2.85359616e-03
1.20351448e+00 2.85317243e-03
1.21407163e+00 2.85276171e-03
1.22462877e+00 2.85236352e-03
1.23518592e+00 2.85197739e-03
1.24574306e+00 2.85160286e-03
1.25630021e+00 2.85123950e-03
1.26685735e+00 2.85088692e-03
1.27741450e+00 2.85054471e-03
1.28797164e+00 2.85021250e-03
1.29852879e+00 2.84988994e-03
1.30908593e+00 2.84957667e-03
1.31964307e+00 2.84927236e-03
1.33020022e+00 2.84897670e-03
1.34075736e+00 2.84868940e-03
1.35131451e+00 2.84841014e-03
1.36187165e+00 2.84813867e-03
1.37242880e+00 2.84787471e-03
1.38298594e+00 2.84761799e-03
1.39354309e+00 2.84736829e-03
1.40410023e+00 2.84712536e-03
1.41465738e+00 2.84688897e-03
1.42521452e+00 2.84665891e-03
1.43577166e+00 2.84643497e-03
1.44632881e+00 2.84621694e-03
1.45688595e+00 2.84600463e-03
1.46744310e+00 2.84579786e-03
1.47800024e+00 2.84559645e-03
1.48855739e+00 2.84540022e-03
1.49911453e+00 2.84520901e-03
1.50967168e+00 2.84502267e-03
1.52022882e+00 2.84484103e-03
1.53078597e+00 2.84466395e-03
1.54134311e+00 2.84449129e-03
1.55190026e+00 2.84432292e-03
1.56245740e+00 2.84415869e-03
1.57301454e+00 2.84399848e-03
1.58357169e+00 2.84384218e-03
1.59412883e+00 2.84368966e-03
1.60468598e+00 2.84354080e-03
1.61524312e+00 2.84339551e-03
1.62580027e+00 2.84325367e-03
1.63635741e+00 2.84311518e-03
1.64691456e+00 2.84297994e-03
1.65747170e+00 2.84284787e-03
1.66802885e+00 2.84271886e-03
1.67858599e+00 2.84259282e-03
1.68914314e+00 2.84246968e-03
1.69970028e+00 2.84234935e-03
1.71025742e+00 2.84223174e-03
1.72081457e+00 2.84211679e-03
1.73137171e+00 2.84200442e-03
1.74192886e+00 2.84189456e-03
1.75248600e+00 2.84178713e-03
1.76304315e+00 2.84168207e-03
1.77360029e+00 2.84157931e-03
