#	Time	Error_of_Energy
2.63928615e-03 1.07793777e-07
5.27857230e-03 4.30750750e-07
7.91785845e-03 9.67601191e-07
1.05571446e-02 1.71624006e-06
1.31964307e-02 2.67374357e-06
1.58357169e-02 3.83639208e-06
1.84750030e-02 5.19969905e-06
2.11142892e-02 6.75844564e-06
2.37535753e-02 8.50672047e-06
2.63928615e-02 1.04379642e-05
2.90321476e-02 1.25450180e-05
3.16714338e-02 1.48201762e-05
3.43107199e-02 1.72552411e-05
3.69500061e-02 1.98415805e-05
3.95892922e-02 2.25701872e-05
4.22285784e-02 2.54317387e-05
4.48678645e-02 2.84166581e-05
4.75071507e-02 3.15151743e-05
5.01464368e-02 3.47173815e-05
5.27857230e-02 3.80132975e-05
5.54250091e-02 4.13929197e-05
5.80642953e-02 4.48462796e-05
6.07035814e-02 4.83634934e-05
6.33428676e-02 5.19348109e-05
6.59821537e-02 5.55506602e-05
6.86214399e-02 5.92016886e-05
7.12607260e-02 6.28788011e-05
7.39000122e-02 6.65731932e-05
7.65392983e-02 7.02763814e-05
7.91785845e-02 7.39802289e-05
8.18178706e-02 7.76769674e-05
8.44571568e-02 8.13592155e-05
8.70964429e-02 8.50199930e-05
8.97357291e-02 8.86527318e-05
9.23750152e-02 9.22512834e-05
9.50143014e-02 9.58099229e-05
9.76535875e-02 9.93233504e-05
1.00292874e-01 1.02786690e-04
1.02932160e-01 1.06195483e-04
1.05571446e-01 1.09545686e-04
1.08210732e-01 1.12833658e-04
1.10850018e-01 1.16056154e-04
1.13489304e-01 1.19210309e-04
1.16128591e-01 1.22293627e-04
1.18767877e-01 1.25303967e-04
1.21407163e-01 1.28239527e-04
1.24046449e-01 1.31098827e-04
1.26685735e-01 1.33880693e-04
1.29325021e-01 1.36584241e-04
1.31964307e-01 1.39208859e-04
1.34603594e-01 1.41754190e-04
1.37242880e-01 1.44220111e-04
1.39882166e-01 1.46606725e-04
1.42521452e-01 1.48914333e-04
1.45160738e-01 1.51143427e-04
1.47800024e-01 1.53294668e-04
1.50439310e-01 1.55368873e-04
1.53078597e-01 1.57367002e-04
1.55717883e-01 1.59290138e-04
1.58357169e-01 1.61139480e-04
1.60996455e-01 1.62916324e-04
1.63635741e-01 1.64622057e-04
1.66275027e-01 1.66258137e-04
1.68914314e-01 1.67826092e-04
1.71553600e-01 1.69327501e-04
1.74192886e-01 1.70763991e-04
1.76832172e-01 1.72137222e-04
1.79471458e-01 1.73448884e-04
1.82110744e-01 1.74700687e-04
1.84750030e-01 1.75894354e-04
1.87389317e-01 1.77031614e-04
1.90028603e-01 1.78114198e-04
1.92667889e-01 1.79143832e-04
1.95307175e-01 1.80122233e-04
1.97946461e-01 1.81051103e-04
2.00585747e-01 1.81932128e-04
2.03225033e-01 1.82766973e-04
2.05864320e-01 1.83557276e-04
2.08503606e-01 1.84304653e-04
2.11142892e-01 1.85010687e-04
2.13782178e-01 1.85676931e-04
2.16421464e-01 1.86304906e-04
2.19060750e-01 1.86896097e-04
2.21700037e-01 1.87451955e-04
2.24339323e-01 1.87973893e-04
2.26978609e-01 1.88463289e-04
2.29617895e-01 1.88921481e-04
2.32257181e-01 1.89349771e-04
2.34896467e-01 1.89749421e-04
2.37535753e-01 1.90121657e-04
2.40175040e-01 1.90467663e-04
2.42814326e-01 1.90788590e-04
2.45453612e-01 1.91085547e-04
2.48092898e-01 1.91359608e-04
2.50732184e-01 1.91611811e-04
2.53371470e-01 1.91843154e-04
2.56010756e-01 1.92054604e-04
2.58650043e-01 1.92247090e-04
2.61289329e-01 1.92421508e-04
2.63928615e-01 1.92578720e-04
2.66567901e-01 1.92719557e-04
2.69207187e-01 1.92844815e-04
2.71846473e-01 1.92955261e-04
2.74485759e-01 1.93051633e-04
2.77125046e-01 1.93134636e-04
2.79764332e-01 1.93204950e-04
