#	Time	Error_of_Energy
4.22285784e-02 6.76234024e-03
8.44571568e-02 2.15003541e-02
1.26685735e-01 3.51460471e-02
1.68914314e-01 4.38255608e-02
2.11142892e-01 4.81403439e-02
2.53371470e-01 4.98073003e-02
2.95600049e-01 5.01446770e-02
3.37828627e-01 4.99040980e-02
3.80057205e-01 4.94586658e-02
4.22285784e-01 4.89772456e-02
4.64514362e-01 4.85287444e-02
5.06742941e-01 4.81360235e-02
5.48971519e-01 4.78019689e-02
5.91200097e-01 4.75216123e-02
6.33428676e-01 4.72875640e-02
6.75657254e-01 4.70923216e-02
7.17885832e-01 4.69291485e-02
7.60114411e-01 4.67923183e-02
8.02342989e-01 4.66770946e-02
8.44571568e-01 4.65796126e-02
8.86800146e-01 4.64967394e-02
9.29028724e-01 4.64259398e-02
9.71257303e-01 4.63651614e-02
1.01348588e+00 4.63127384e-02
1.05571446e+00 4.62673151e-02
1.09794304e+00 4.62277831e-02
1.14017162e+00 4.61932329e-02
1.18240019e+00 4.61629144e-02
1.22462877e+00 4.61362068e-02
1.26685735e+00 4.61125933e-02
1.30908593e+00 4.60916422e-02
1.35131451e+00 4.60729912e-02
1.39354309e+00 4.60563348e-02
1.43577166e+00 4.60414145e-02
1.47800024e+00 4.60280108e-02
1.52022882e+00 4.60159361e-02
1.56245740e+00 4.60050300e-02
1.60468598e+00 4.59951547e-02
1.64691456e+00 4.59861911e-02
1.68914314e+00 4.59780365e-02
1.73137171e+00 4.59706013e-02
1.77360029e+00 4.59638080e-02
1.81582887e+00 4.59575885e-02
1.85805745e+00 4.59518834e-02
1.90028603e+00 4.59466403e-02
1.94251461e+00 4.59418133e-02
1.98474318e+00 4.59373618e-02
2.02697176e+00 4.59332498e-02
2.06920034e+00 4.59294453e-02
2.11142892e+00 4.59259200e-02
2.15365750e+00 4.59226486e-02
2.19588608e+00 4.59196086e-02
2.23811465e+00 4.59167796e-02
2.28034323e+00 4.59141437e-02
2.32257181e+00 4.59116845e-02
2.36480039e+00 4.59093873e-02
2.40702897e+00 4.59072389e-02
2.44925755e+00 4.59052274e-02
2.49148612e+00 4.59033420e-02
2.53371470e+00 4.59015728e-02
2.57594328e+00 4.58999110e-02
2.61817186e+00 4.58983485e-02
2.66040044e+00 4.58968780e-02
2.70262902e+00 4.58954926e-02
2.74485759e+00 4.58941863e-02
2.78708617e+00 4.58929534e-02
2.82931475e+00 4.58917889e-02
2.87154333e+00 4.58906879e-02
2.91377191e+00 4.58896463e-02
2.95600049e+00 4.58886600e-02
2.99822907e+00 4.58877253e-02
3.04045764e+00 4.58868389e-02
3.08268622e+00 4.58859977e-02
3.12491480e+00 4.58851988e-02
3.16714338e+00 4.58844396e-02
3.20937196e+00 4.58837176e-02
3.25160054e+00 4.58830305e-02
3.29382911e+00 4.58823762e-02
3.33605769e+00 4.58817527e-02
3.37828627e+00 4.58811584e-02
3.42051485e+00 4.58805913e-02
3.46274343e+00 4.58800501e-02
3.50497201e+00 4.58795332e-02
3.54720058e+00 4.58790392e-02
3.58942916e+00 4.58785670e-02
3.63165774e+00 4.58781152e-02
3.67388632e+00 4.58776828e-02
3.71611490e+00 4.58772687e-02
3.75834348e+00 4.58768720e-02
3.80057205e+00 4.58764918e-02
3.84280063e+00 4.58761271e-02
3.88502921e+00 4.58757773e-02
3.92725779e+00 4.58754415e-02
3.96948637e+00 4.58751191e-02
4.01171495e+00 4.58748093e-02
4.05394352e+00 4.58745116e-02
4.09617210e+00 4.58742254e-02
4.13840068e+00 4.58739501e-02
4.18062926e+00 4.58736852e-02
4.22285784e+00 4.58734301e-02
4.26508642e+00 4.58731845e-02
4.30731499e+00 4.58729480e-02
4.34954357e+00 4.58727200e-02
4.39177215e+00 4.58725002e-02
4.43400073e+00 4.58722882e-02
4.47622931e+00 4.58720837e-02
4.51845789e+00 4.58718864e-02
4.56068647e+00 4.58716959e-02
4.60291504e+00 4.58715119e-02
4.64514362e+00 4.58713342e-02
4.68737220e+00 4.58711624e-02
4.72960078e+00 4.58709965e-02
4.77182936e+00 4.58708360e-02
4.81405794e+00 4.58706807e-02
4.85628651e+00 4.58705305e-02
4.89851509e+00 4.58703852e-02
4.94074367e+00 4.58702445e-02
4.98297225e+00 4.58701083e-02
5.02520083e+00 4.58699764e-02
5.06742941e+00 4.58698485e-02
5.10965798e+00 4.58697247e-02
5.15188656e+00 4.58696046e-02
5.19411514e+00 4.58694882e-02
5.23634372e+00 4.58693753e-02
5.27857230e+00 4.58692658e-02
5.32080088e+00 4.58691595e-02
5.36302945e+00 4.58690563e-02
5.40525803e+00 4.58689562e-02
5.44748661e+00 4.58688590e-02
5.48971519e+00 4.58687646e-02
5.53194377e+00 4.58686729e-02
5.57417235e+00 4.58685838e-02
5.61640092e+00 4.58684972e-02
5.65862950e+00 4.58684130e-02
5.70085808e+00 4.58683311e-02
5.74308666e+00 4.58682515e-02
5.78531524e+00 4.58681741e-02
5.82754382e+00 4.58680988e-02
5.86977239e+00 4.58680255e-02
5.91200097e+00 4.58679541e-02
5.95422955e+00 4.58678847e-02
5.99645813e+00 4.58678171e-02
6.03868671e+00 4.58677513e-02
6.08091529e+00 4.58676871e-02
6.12314387e+00 4.58676247e-02
6.16537244e+00 4.58675638e-02
6.20760102e+00 4.58675045e-02
6.24982960e+00 4.58674467e-02
6.29205818e+00 4.58673903e-02
6.33428676e+00 4.58673354e-02
6.37651534e+00 4.58672818e-02
6.41874391e+00 4.58672295e-02
6.46097249e+00 4.58671785e-02
6.50320107e+00 4.58671288e-02
6.54542965e+00 4.58670802e-02
6.58765823e+00 4.58670328e-02
6.62988681e+00 4.58669866e-02
6.67211538e+00 4.58669414e-02
6.71434396e+00 4.58668973e-02
6.75657254e+00 4.58668543e-02
6.79880112e+00 4.58668122e-02
6.84102970e+00 4.58667711e-02
6.88325828e+00 4.58667310e-02
6.92548685e+00 4.58666918e-02
6.96771543e+00 4.58666534e-02
7.00994401e+00 4.58666160e-02
7.05217259e+00 4.58665794e-02
7.09440117e+00 4.58665435e-02
7.13662975e+00 4.58665085e-02
7.17885832e+00 4.58664743e-02
7.22108690e+00 4.58664408e-02
7.26331548e+00 4.58664080e-02
7.30554406e+00 4.58663760e-02
7.34777264e+00 4.58663446e-02
7.39000122e+00 4.58663139e-02
7.43222980e+00 4.58662839e-02
7.47445837e+00 4.58662545e-02
7.51668695e+00 4.58662257e-02
7.55891553e+00 4.58661975e-02
7.60114411e+00 4.58661699e-02
7.64337269e+00 4.58661429e-02
7.68560127e+00 4.58661164e-02
7.72782984e+00 4.58660905e-02
7.77005842e+00 4.58660651e-02
7.81228700e+00 4.58660402e-02
7.85451558e+00 4.58660158e-02
7.89674416e+00 4.58659919e-02
7.93897274e+00 4.58659685e-02
7.98120131e+00 4.58659456e-02
8.02342989e+00 4.58659231e-02
8.06565847e+00 4.58659010e-02
8.10788705e+00 4.58658794e-02
8.15011563e+00 4.58658582e-02
8.19234421e+00 4.58658374e-02
8.23457278e+00 4.58658170e-02
8.27680136e+00 4.58657970e-02
8.31902994e+00 4.58657773e-02
8.36125852e+00 4.58657581e-02
8.40348710e+00 4.58657392e-02
8.44571568e+00 4.58657206e-02
8.48794425e+00 4.58657024e-02
8.53017283e+00 4.58656846e-02
8.57240141e+00 4.58656671e-02
8.61462999e+00 4.58656499e-02
8.65685857e+00 4.58656330e-02
8.69908715e+00 4.58656164e-02
8.74131572e+00 4.58656001e-02
8.78354430e+00 4.58655841e-02
8.82577288e+00 4.58655684e-02
8.86800146e+00 4.58655530e-02
8.91023004e+00 4.58655378e-02
8.95245862e+00 4.58655230e-02
8.99468720e+00 4.58655083e-02
9.03691577e+00 4.58654940e-02
9.07914435e+00 4.58654799e-02
9.12137293e+00 4.58654660e-02
9.16360151e+00 4.58654524e-02
9.20583009e+00 4.58654390e-02
9.24805867e+00 4.58654258e-02
9.29028724e+00 4.58654129e-02
9.33251582e+00 4.58654002e-02
9.37474440e+00 4.58653877e-02
9.41697298e+00 4.58653754e-02
9.45920156e+00 4.58653633e-02
9.50143014e+00 4.58653514e-02
9.54365871e+00 4.58653397e-02
9.58588729e+00 4.58653282e-02
9.62811587e+00 4.58653169e-02
9.67034445e+00 4.58653058e-02
9.71257303e+00 4.58652948e-02
9.75480161e+00 4.58652841e-02
9.79703018e+00 4.58652735e-02
9.83925876e+00 4.58652630e-02
9.88148734e+00 4.58652528e-02
9.92371592e+00 4.58652427e-02
9.96594450e+00 4.58652328e-02
1.00081731e+01 4.58652230e-02
1.00504017e+01 4.58652134e-02
1.00926302e+01 4.58652039e-02
1.01348588e+01 4.58651946e-02
1.01770874e+01 4.58651854e-02
1.02193160e+01 4.58651764e-02
1.02615445e+01 4.58651675e-02
1.03037731e+01 4.58651587e-02
1.03460017e+01 4.58651501e-02
1.03882303e+01 4.58651416e-02
1.04304589e+01 4.58651333e-02
1.04726874e+01 4.58651250e-02
1.05149160e+01 4.58651169e-02
1.05571446e+01 4.58651089e-02
1.05993732e+01 4.58651011e-02
1.06416018e+01 4.58650933e-02
1.06838303e+01 4.58650857e-02
1.07260589e+01 4.58650781e-02
1.07682875e+01 4.58650707e-02
1.08105161e+01 4.58650634e-02
1.08527446e+01 4.58650562e-02
1.08949732e+01 4.58650491e-02
1.09372018e+01 4.58650421e-02
1.09794304e+01 4.58650353e-02
1.10216590e+01 4.58650285e-02
1.10638875e+01 4.58650218e-02
1.11061161e+01 4.58650152e-02
1.11483447e+01 4.58650087e-02
1.11905733e+01 4.58650022e-02
1.12328018e+01 4.58649959e-02
1.12750304e+01 4.58649897e-02
1.13172590e+01 4.58649835e-02
1.13594876e+01 4.58649775e-02
1.14017162e+01 4.58649715e-02
1.14439447e+01 4.58649656e-02
1.14861733e+01 4.58649598e-02
1.15284019e+01 4.58649541e-02
1.15706305e+01 4.58649484e-02
1.16128591e+01 4.58649428e-02
1.16550876e+01 4.58649373e-02
1.16973162e+01 4.58649319e-02
1.17395448e+01 4.58649266e-02
1.17817734e+01 4.58649213e-02
1.18240019e+01 4.58649161e-02
1.18662305e+01 4.58649109e-02
1.19084591e+01 4.58649058e-02
1.19506877e+01 4.58649008e-02
1.19929163e+01 4.58648959e-02
1.20351448e+01 4.58648910e-02
1.20773734e+01 4.58648862e-02
1.21196020e+01 4.58648815e-02
1.21618306e+01 4.58648768e-02
1.22040592e+01 4.58648722e-02
1.22462877e+01 4.58648676e-02
1.22885163e+01 4.58648631e-02
1.23307449e+01 4.58648586e-02
1.23729735e+01 4.58648542e-02
1.24152020e+01 4.58648499e-02
1.24574306e+01 4.58648456e-02
1.24996592e+01 4.58648414e-02
1.25418878e+01 4.58648372e-02
1.25841164e+01 4.58648331e-02
1.26263449e+01 4.58648290e-02
1.26685735e+01 4.58648250e-02
1.27108021e+01 4.58648211e-02
1.27530307e+01 4.58648171e-02
1.27952592e+01 4.58648133e-02
1.28374878e+01 4.58648095e-02
1.28797164e+01 4.58648057e-02
1.29219450e+01 4.58648020e-02
1.29641736e+01 4.58647983e-02
1.30064021e+01 4.58647946e-02
1.30486307e+01 4.58647910e-02
1.30908593e+01 4.58647875e-02
1.31330879e+01 4.58647840e-02
1.31753165e+01 4.58647805e-02
1.32175450e+01 4.58647771e-02
1.32597736e+01 4.58647737e-02
1.33020022e+01 4.58647704e-02
1.33442308e+01 4.58647671e-02
1.33864593e+01 4.58647638e-02
1.34286879e+01 4.58647606e-02
1.34709165e+01 4.58647574e-02
1.35131451e+01 4.58647542e-02
1.35553737e+01 4.58647511e-02
1.35976022e+01 4.58647481e-02
1.36398308e+01 4.58647450e-02
1.36820594e+01 4.58647420e-02
